From	To
BARX2	BCL6B
BARX2	BHLHE41
BARX2	CTCF
BARX2	CTCFL
BARX2	ETV6
BARX2	FLI1
BARX2	FOXO3
BARX2	FOXP2
BARX2	FOXR1
BARX2	GZF1
BARX2	HES1
BARX2	HINFP
BARX2	HIVEP2
BARX2	IKZF1
BARX2	IKZF3
BARX2	IRF1
BARX2	IRF2
BARX2	IRF3
BARX2	IRF4
BARX2	JUNB
BARX2	KLF1
BARX2	KLF13
BARX2	KLF3
BARX2	KLF6
BARX2	KLF9
BARX2	LHX8
BARX2	MAZ
BARX2	MEF2C
BARX2	MEF2D
BARX2	MEIS1
BARX2	MNT
BARX2	MXI1
BARX2	MYBL2
BARX2	MYC
BARX2	MYNN
BARX2	NFE2L1
BARX2	NFE2L3
BARX2	NFIL3
BARX2	NFIX
BARX2	NFKB1
BARX2	NR3C1
BARX2	NR4A2
BARX2	POU5F1
BARX2	PRDM1
BARX2	RARA
BARX2	RARG
BARX2	RREB1
BARX2	RUNX1
BARX2	RUNX2
BARX2	SIN3A
BARX2	SMAD7
BARX2	SOX15
BARX2	STAT2
BARX2	TCF3
BARX2	USF1
BARX2	XBP1
BARX2	ZBED6
BARX2	ZBTB38
BARX2	ZBTB7B
BARX2	ZFP62
BARX2	ZFP91
BARX2	ZNF114
BARX2	ZNF217
BARX2	ZNF334
BARX2	ZNF443
BARX2	ZNF490
BARX2	ZNF592
BARX2	ZNF672
BARX2	ZNF692
BARX2	ZNF709
BARX2	ZNF710
BARX2	ZNF740
BARX2	ZNF775
BARX2	ZNF791
BCL6B	AIRE
BCL6B	ARF1
BCL6B	ARGFX
BCL6B	ARID3B
BCL6B	ARID5A
BCL6B	ATF3
BCL6B	ATF4
BCL6B	ATF5
BCL6B	BARX2
BCL6B	BCL6B
BCL6B	BCLAF1
BCL6B	BHLHE41
BCL6B	CAMTA2
BCL6B	CTCF
BCL6B	CTCFL
BCL6B	DDIT3
BCL6B	E2F2
BCL6B	ETV6
BCL6B	FIZ1
BCL6B	FLI1
BCL6B	FOXH1
BCL6B	FOXO3
BCL6B	FOXP2
BCL6B	FOXR1
BCL6B	GZF1
BCL6B	HES1
