GENE	TF	ENHANCER_LIST
KLF9	1	2_MACS_peak_28327_lociStitched
KLHDC7B	0	4_MACS_peak_18201_lociStitched
KLHDC9	0	2_MACS_peak_1855_lociStitched,3_MACS_peak_1857_lociStitched
KLHL6	0	8_MACS_peak_19955_lociStitched,1_MACS_peak_19963_lociStitched
KRT17	0	1_MACS_peak_11469_lociStitched
KRT42P	0	1_MACS_peak_11469_lociStitched
L1CAM	0	2_MACS_peak_30093_lociStitched
LAMA5	0	1_MACS_peak_17154_lociStitched
LAPTM5	0	1_MACS_peak_476_lociStitched
LAX1	0	2_MACS_peak_2350_lociStitched
LCN12	0	1_MACS_peak_29062_lociStitched
LCP2	0	4_MACS_peak_23038_lociStitched
LDLR	0	1_MACS_peak_13125_lociStitched
LDLRAD2	0	2_MACS_peak_277_lociStitched
LDLRAP1	0	1_MACS_peak_353_lociStitched
LEFTY1	0	2_MACS_peak_2636_lociStitched
LEFTY2	0	1_MACS_peak_2640_lociStitched
LENEP	0	5_MACS_peak_1718_lociStitched,1_MACS_peak_1723_lociStitched
LETM2	0	1_MACS_peak_26984_lociStitched
LGALS4	0	2_MACS_peak_13534_lociStitched
LGTN	0	3_MACS_peak_2406_lociStitched
LHX8	1	2_MACS_peak_1049_lociStitched
LIME1	0	2_MACS_peak_17178_lociStitched
LIMS1	0	4_MACS_peak_15064_lociStitched
LIN37	0	3_MACS_peak_13480_lociStitched
LINGO3	0	4_MACS_peak_12909_lociStitched
LIX1L	0	1_MACS_peak_1510_lociStitched,2_MACS_peak_1508_lociStitched,3_MACS_peak_1512_lociStitched
LMAN1L	0	5_MACS_peak_9393_lociStitched
LMAN2	0	4_MACS_peak_23132_lociStitched
LMF2	0	4_MACS_peak_18201_lociStitched
LMNA	0	3_MACS_peak_1772_lociStitched
LMNB2	0	5_MACS_peak_12918_lociStitched
LMO4	0	1_MACS_peak_1130_lociStitched
LMOD3	0	3_MACS_peak_18949_lociStitched
LOC100127888	0	2_MACS_peak_17159_lociStitched
LOC100128164	0	3_MACS_peak_19790_lociStitched
LOC100129196	0	1_MACS_peak_476_lociStitched
LOC100129316	0	1_MACS_peak_28475_lociStitched,1_MACS_peak_28469_lociStitched,1_MACS_peak_28467_lociStitched
LOC100129716	0	1_MACS_peak_22306_lociStitched
LOC100129726	0	1_MACS_peak_14386_lociStitched
LOC100130000	0	4_MACS_peak_1462_lociStitched
LOC100130581	0	2_MACS_peak_11537_lociStitched
LOC100130933	0	1_MACS_peak_12023_lociStitched
LOC100130987	0	3_MACS_peak_4977_lociStitched
LOC100131496	0	1_MACS_peak_16945_lociStitched
LOC100131551	0	2_MACS_peak_20095_lociStitched
LOC100131691	0	1_MACS_peak_13957_lociStitched
LOC100132288	0	1_MACS_peak_17204_lociStitched
LOC100132356	0	1_MACS_peak_21909_lociStitched
LOC100133985	0	2_MACS_peak_14709_lociStitched,5_MACS_peak_14711_lociStitched
LOC100133991	0	1_MACS_peak_11580_lociStitched
LOC100144603	0	4_MACS_peak_18201_lociStitched
LOC100216545	0	1_MACS_peak_26050_lociStitched,1_MACS_peak_26049_lociStitched
LOC100286793	0	1_MACS_peak_1469_lociStitched
LOC100287042	0	2_MACS_peak_12010_lociStitched
LOC100287227	0	2_MACS_peak_19682_lociStitched
LOC100288123	0	4_MACS_peak_12887_lociStitched
LOC100289019	0	2_MACS_peak_28909_lociStitched
LOC100294145	0	3_MACS_peak_23718_lociStitched
LOC100498859	0	4_MACS_peak_19690_lociStitched
LOC100499467	0	3_MACS_peak_11969_lociStitched
LOC100507217	0	3_MACS_peak_9710_lociStitched
LOC100507463	0	3_MACS_peak_23718_lociStitched
LOC115110	0	2_MACS_peak_53_lociStitched
LOC148145	0	1_MACS_peak_13410_lociStitched
LOC148696	0	2_MACS_peak_2435_lociStitched
LOC150992	0	5_MACS_peak_14605_lociStitched
LOC153684	0	1_MACS_peak_21909_lociStitched,1_MACS_peak_21906_lociStitched
LOC253039	0	3_MACS_peak_28789_lociStitched,3_MACS_peak_28792_lociStitched
LOC282997	0	3_MACS_peak_4041_lociStitched
LOC283999	0	4_MACS_peak_12112_lociStitched
LOC284009	0	3_MACS_peak_10878_lociStitched
LOC284454	0	4_MACS_peak_13203_lociStitched
LOC284632	0	4_MACS_peak_320_lociStitched
LOC284837	0	3_MACS_peak_17512_lociStitched
LOC285033	0	3_MACS_peak_14947_lociStitched
LOC285972	0	2_MACS_peak_26515_lociStitched,2_MACS_peak_26517_lociStitched,2_MACS_peak_26519_lociStitched
LOC338799	0	4_MACS_peak_7130_lociStitched
LOC339674	0	2_MACS_peak_18073_lociStitched
LOC339807	0	6_MACS_peak_14622_lociStitched
LOC339894	0	4_MACS_peak_19690_lociStitched,2_MACS_peak_19695_lociStitched
LOC341056	0	3_MACS_peak_5574_lociStitched
LOC342346	0	2_MACS_peak_9917_lociStitched
LOC344967	0	1_MACS_peak_20508_lociStitched
LOC348926	0	2_MACS_peak_20226_lociStitched
LOC388692	0	2_MACS_peak_1574_lociStitched
LOC389333	0	1_MACS_peak_22701_lociStitched,1_MACS_peak_22703_lociStitched
LOC389634	0	2_MACS_peak_5827_lociStitched
LOC389791	0	2_MACS_peak_28909_lociStitched
LOC390858	0	2_MACS_peak_12703_lociStitched
LOC400027	0	2_MACS_peak_6209_lociStitched
LOC400927	0	1_MACS_peak_17961_lociStitched
LOC400958	0	4_MACS_peak_14635_lociStitched
LOC400960	0	2_MACS_peak_14709_lociStitched,5_MACS_peak_14711_lociStitched
LOC401093	0	5_MACS_peak_19636_lociStitched
LOC401109	0	1_MACS_peak_20127_lociStitched
LOC401233	0	1_MACS_peak_23240_lociStitched
LOC402160	0	2_MACS_peak_20203_lociStitched
LOC407835	0	1_MACS_peak_26310_lociStitched
LOC439949	0	2_MACS_peak_2972_lociStitched
LOC440356	0	5_MACS_peak_10241_lociStitched
LOC440461	0	1_MACS_peak_11935_lociStitched
LOC442211	0	3_MACS_peak_23879_lociStitched
LOC541471	0	3_MACS_peak_15142_lociStitched
LOC606724	0	3_MACS_peak_10261_lociStitched
LOC613037	0	3_MACS_peak_10261_lociStitched
LOC642587	0	1_MACS_peak_2453_lociStitched
LOC643008	0	1_MACS_peak_12023_lociStitched
LOC644172	0	1_MACS_peak_11592_lociStitched
LOC645323	0	5_MACS_peak_22267_lociStitched
LOC645332	0	4_MACS_peak_5005_lociStitched
LOC646851	0	3_MACS_peak_17967_lociStitched
LOC647979	0	3_MACS_peak_16770_lociStitched
LOC648987	0	1_MACS_peak_21909_lociStitched,1_MACS_peak_21906_lociStitched
LOC678655	0	4_MACS_peak_5780_lociStitched
LOC723809	0	3_MACS_peak_26044_lociStitched
LOC728743	0	2_MACS_peak_26515_lociStitched,2_MACS_peak_26517_lociStitched,2_MACS_peak_26519_lociStitched
LOC729678	0	3_MACS_peak_23179_lociStitched
LOC730227	0	4_MACS_peak_2337_lociStitched
LOC79015	0	1_MACS_peak_16896_lociStitched
LOC90784	0	1_MACS_peak_14855_lociStitched,1_MACS_peak_14856_lociStitched
LPCAT3	0	7_MACS_peak_5805_lociStitched
LPIN1	0	1_MACS_peak_14066_lociStitched
LPXN	0	1_MACS_peak_4734_lociStitched
LRP2BP	0	3_MACS_peak_21564_lociStitched,4_MACS_peak_21567_lociStitched
LRRC16A	0	1_MACS_peak_23526_lociStitched,5_MACS_peak_23521_lociStitched
LRRC2	0	2_MACS_peak_18688_lociStitched
LRRC23	0	7_MACS_peak_5805_lociStitched,3_MACS_peak_5802_lociStitched
LRRC33	0	2_MACS_peak_20139_lociStitched
LRRC34	0	3_MACS_peak_19786_lociStitched
LRRC41	0	3_MACS_peak_784_lociStitched
LRRC61	0	2_MACS_peak_26515_lociStitched
LRRC70	0	1_MACS_peak_22049_lociStitched
LRRFIP1	0	2_MACS_peak_16293_lociStitched
LRRIQ4	0	3_MACS_peak_19786_lociStitched
LRWD1	0	4_MACS_peak_26014_lociStitched
LSM10	0	6_MACS_peak_566_lociStitched
LSM2	0	4_MACS_peak_23697_lociStitched
LSMD1	0	4_MACS_peak_10995_lociStitched
LSR	0	3_MACS_peak_13461_lociStitched
LTBP3	0	2_MACS_peak_4905_lociStitched
LTBR	0	1_MACS_peak_5778_lociStitched
LUC7L2	0	1_MACS_peak_26401_lociStitched,1_MACS_peak_26400_lociStitched
LY6G5B	0	4_MACS_peak_23685_lociStitched
LY6G5C	0	2_MACS_peak_23690_lociStitched,4_MACS_peak_23685_lociStitched
LY6G6C	0	2_MACS_peak_23690_lociStitched
LY6G6D	0	2_MACS_peak_23690_lociStitched,4_MACS_peak_23685_lociStitched
LY6G6E	0	2_MACS_peak_23690_lociStitched,4_MACS_peak_23685_lociStitched
LY6G6F	0	2_MACS_peak_23690_lociStitched,4_MACS_peak_23685_lociStitched
LYPD5	0	2_MACS_peak_13648_lociStitched
LYPLA2P1	0	3_MACS_peak_23735_lociStitched
LYZL2	0	1_MACS_peak_3217_lociStitched
MACC1	0	1_MACS_peak_25206_lociStitched
MADCAM1	0	2_MACS_peak_12837_lociStitched
MAGI2	0	1_MACS_peak_25793_lociStitched
MALAT1	0	2_MACS_peak_4905_lociStitched,3_MACS_peak_4902_lociStitched
MAMDC4	0	1_MACS_peak_29062_lociStitched
MAN2A1	0	1_MACS_peak_22415_lociStitched
MAN2A2	0	2_MACS_peak_9679_lociStitched
MAP3K12	0	1_MACS_peak_6358_lociStitched
MAP3K15	0	1_MACS_peak_29273_lociStitched
MAP4K2	0	4_MACS_peak_4870_lociStitched
MAP7D1	0	3_MACS_peak_559_lociStitched
MAPKSP1	0	3_MACS_peak_20937_lociStitched
MARCKS	0	3_MACS_peak_24468_lociStitched
MARS	0	1_MACS_peak_6448_lociStitched
MAST1	0	3_MACS_peak_13174_lociStitched
MASTL	0	1_MACS_peak_3177_lociStitched
MATN1	0	1_MACS_peak_476_lociStitched
MAZ	1	5_MACS_peak_10241_lociStitched
MBD6	0	1_MACS_peak_6448_lociStitched
MBNL1	0	5_MACS_peak_19636_lociStitched
MBOAT1	0	4_MACS_peak_23466_lociStitched
MCFD2	0	4_MACS_peak_14449_lociStitched
MCL1	0	2_MACS_peak_1615_lociStitched,3_MACS_peak_1617_lociStitched
MCM3	0	2_MACS_peak_23977_lociStitched
MDFIC	0	2_MACS_peak_26154_lociStitched
MDM1	0	3_MACS_peak_6548_lociStitched
MDM2	0	4_MACS_peak_6563_lociStitched
MDM4	0	2_MACS_peak_2363_lociStitched
MED25	0	3_MACS_peak_13815_lociStitched
MED26	0	4_MACS_peak_13272_lociStitched
MED29	0	3_MACS_peak_13546_lociStitched
MED30	0	2_MACS_peak_27573_lociStitched
MEF2C	1	1_MACS_peak_22275_lociStitched,1_MACS_peak_22276_lociStitched,1_MACS_peak_22279_lociStitched,1_MACS_peak_22283_lociStitched
MEF2D	1	3_MACS_peak_1784_lociStitched
MEI1	0	2_MACS_peak_18067_lociStitched
MEIG1	0	2_MACS_peak_3060_lociStitched
MEIS1	1	1_MACS_peak_14660_lociStitched
MEN1	0	4_MACS_peak_4870_lociStitched
MEPCE	0	3_MACS_peak_25965_lociStitched
METTL10	0	6_MACS_peak_4162_lociStitched
METTL2B	0	1_MACS_peak_26290_lociStitched,4_MACS_peak_26291_lociStitched
MEX3C	0	1_MACS_peak_12615_lociStitched
MFSD11	0	2_MACS_peak_12070_lociStitched
MFSD5	0	2_MACS_peak_6342_lociStitched
MGAT1	0	3_MACS_peak_23179_lociStitched
MGAT3	0	4_MACS_peak_18006_lociStitched,4_MACS_peak_18014_lociStitched
MGC2752	0	1_MACS_peak_13957_lociStitched
MGC57346	0	1_MACS_peak_11592_lociStitched
MIAT	0	3_MACS_peak_17753_lociStitched
MIDN	0	4_MACS_peak_12866_lociStitched
MIF	0	2_MACS_peak_17712_lociStitched
MIF4GD	0	2_MACS_peak_12010_lociStitched
MIOX	0	4_MACS_peak_18201_lociStitched
MIR1179	0	2_MACS_peak_9611_lociStitched
MIR1180	0	3_MACS_peak_11144_lociStitched
MIR1181	0	6_MACS_peak_13095_lociStitched
MIR1227	0	4_MACS_peak_12909_lociStitched
MIR1244-1	0	2_MACS_peak_16212_lociStitched
MIR1248	0	2_MACS_peak_20033_lociStitched
MIR135A1	0	5_MACS_peak_18812_lociStitched
MIR141	0	7_MACS_peak_5805_lociStitched,3_MACS_peak_5802_lociStitched
MIR142	0	3_MACS_peak_11793_lociStitched
MIR146B	0	2_MACS_peak_3933_lociStitched
MIR1471	0	1_MACS_peak_16219_lociStitched
MIR148A	0	2_MACS_peak_25287_lociStitched,3_MACS_peak_25284_lociStitched
MIR152	0	3_MACS_peak_11641_lociStitched
MIR15B	0	3_MACS_peak_19735_lociStitched
MIR16-2	0	3_MACS_peak_19735_lociStitched
MIR181C	0	4_MACS_peak_13203_lociStitched
MIR181D	0	4_MACS_peak_13203_lociStitched
MIR1909	0	4_MACS_peak_12887_lociStitched
MIR191	0	3_MACS_peak_18736_lociStitched
MIR192	0	4_MACS_peak_4870_lociStitched
MIR194-2	0	4_MACS_peak_4870_lociStitched
MIR195	0	2_MACS_peak_10966_lociStitched
MIR200C	0	7_MACS_peak_5805_lociStitched,3_MACS_peak_5802_lociStitched
MIR23A	0	4_MACS_peak_13203_lociStitched
MIR24-2	0	4_MACS_peak_13203_lociStitched
MIR27A	0	4_MACS_peak_13203_lociStitched
MIR2861	0	5_MACS_peak_28894_lociStitched
MIR29B2	0	2_MACS_peak_2435_lociStitched
MIR29C	0	2_MACS_peak_2435_lociStitched
MIR3124	0	1_MACS_peak_2880_lociStitched
MIR3136	0	3_MACS_peak_18949_lociStitched
MIR3138	0	2_MACS_peak_20311_lociStitched
MIR3143	0	5_MACS_peak_23584_lociStitched
MIR3153	0	3_MACS_peak_28434_lociStitched
MIR3190	0	1_MACS_peak_13735_lociStitched
MIR3191	0	1_MACS_peak_13735_lociStitched
MIR3201	0	1_MACS_peak_18167_lociStitched
MIR3202-1	0	3_MACS_peak_30096_lociStitched,2_MACS_peak_30093_lociStitched
MIR3202-2	0	3_MACS_peak_30096_lociStitched,2_MACS_peak_30093_lociStitched
MIR324	0	3_MACS_peak_10973_lociStitched
MIR33A	0	2_MACS_peak_18073_lociStitched
MIR3609	0	1_MACS_peak_25924_lociStitched
MIR3615	0	4_MACS_peak_11988_lociStitched
MIR3620	0	1_MACS_peak_2687_lociStitched
MIR365-1	0	2_MACS_peak_10032_lociStitched
MIR3652	0	2_MACS_peak_6869_lociStitched
MIR3656	0	3_MACS_peak_5517_lociStitched
MIR3662	0	4_MACS_peak_24661_lociStitched
MIR3692	0	5_MACS_peak_24902_lociStitched
MIR3925	0	1_MACS_peak_23801_lociStitched
MIR3936	0	3_MACS_peak_22607_lociStitched
MIR3944	0	3_MACS_peak_4224_lociStitched
MIR425	0	3_MACS_peak_18736_lociStitched
MIR4257	0	2_MACS_peak_1615_lociStitched
MIR4258	0	5_MACS_peak_1718_lociStitched,1_MACS_peak_1723_lociStitched
MIR4265	0	4_MACS_peak_15080_lociStitched
MIR4280	0	3_MACS_peak_22256_lociStitched
MIR4285	0	2_MACS_peak_26006_lociStitched
MIR4288	0	1_MACS_peak_26870_lociStitched
MIR4312	0	1_MACS_peak_9313_lociStitched
MIR4315-1	0	5_MACS_peak_11586_lociStitched
MIR4316	0	2_MACS_peak_12094_lociStitched
MIR4321	0	4_MACS_peak_12909_lociStitched
MIR4322	0	3_MACS_peak_13086_lociStitched
MIR497	0	2_MACS_peak_10966_lociStitched
MIR548H4	0	1_MACS_peak_9313_lociStitched
MIR548I1	0	3_MACS_peak_19370_lociStitched
MIR548I2	0	3_MACS_peak_20301_lociStitched
MIR548J	0	2_MACS_peak_17751_lociStitched
MIR568	0	1_MACS_peak_19241_lociStitched
MIR598	0	1_MACS_peak_26666_lociStitched
MIR612	0	3_MACS_peak_4898_lociStitched,2_MACS_peak_4905_lociStitched,3_MACS_peak_4902_lociStitched
MIR613	0	1_MACS_peak_5904_lociStitched
MIR629	0	2_MACS_peak_9331_lociStitched
MIR635	0	1_MACS_peak_11941_lociStitched
MIR636	0	2_MACS_peak_12070_lociStitched
MIR637	0	1_MACS_peak_12956_lociStitched
MIR644	0	2_MACS_peak_16731_lociStitched
MIR650	0	3_MACS_peak_17686_lociStitched
MIR661	0	3_MACS_peak_27839_lociStitched
MIR663B	0	1_MACS_peak_15313_lociStitched
MIR7-2	0	2_MACS_peak_9611_lociStitched
MIR718	0	3_MACS_peak_30096_lociStitched
MIR761	0	3_MACS_peak_837_lociStitched
MIR877	0	1_MACS_peak_23655_lociStitched
MIR9-2	0	5_MACS_peak_22267_lociStitched
MIR922	0	3_MACS_peak_20160_lociStitched
MIRLET7G	0	5_MACS_peak_18812_lociStitched
MIRLET7I	0	1_MACS_peak_6485_lociStitched
MKLN1	0	1_MACS_peak_26338_lociStitched
MKNK2	0	2_MACS_peak_12903_lociStitched,6_MACS_peak_12897_lociStitched
MKRN3	0	4_MACS_peak_8731_lociStitched
MLL3	0	1_MACS_peak_26543_lociStitched
MLL4	0	3_MACS_peak_13480_lociStitched
MLL5	0	1_MACS_peak_26050_lociStitched,1_MACS_peak_26049_lociStitched
MLLT11	0	1_MACS_peak_1631_lociStitched
MLLT6	0	1_MACS_peak_11402_lociStitched
MMP9	0	1_MACS_peak_16926_lociStitched
MNT	1	3_MACS_peak_10878_lociStitched
MOBKL2A	0	2_MACS_peak_12903_lociStitched,6_MACS_peak_12897_lociStitched
MORC1	0	1_MACS_peak_19169_lociStitched
MPDU1	0	2_MACS_peak_10990_lociStitched
MPO	0	3_MACS_peak_11793_lociStitched
MREG	0	1_MACS_peak_16050_lociStitched
MRPL1	0	2_MACS_peak_20776_lociStitched
MRPL24	0	2_MACS_peak_1792_lociStitched
MRPL35	0	2_MACS_peak_14865_lociStitched
MRPL38	0	5_MACS_peak_12033_lociStitched
MRPL4	0	3_MACS_peak_13086_lociStitched
MRPL40	0	2_MACS_peak_17611_lociStitched
MRPL42P5	0	4_MACS_peak_8916_lociStitched
MRPL49	0	1_MACS_peak_4890_lociStitched,5_MACS_peak_4882_lociStitched
MRPL51	0	4_MACS_peak_5780_lociStitched,1_MACS_peak_5786_lociStitched
MRPL55	0	1_MACS_peak_2687_lociStitched
MRPS14	0	1_MACS_peak_2051_lociStitched
MRPS18B	0	1_MACS_peak_23655_lociStitched
MRPS7	0	2_MACS_peak_12010_lociStitched
MSH5	0	2_MACS_peak_23690_lociStitched
MSI2	0	1_MACS_peak_11767_lociStitched
MSL2	0	2_MACS_peak_19498_lociStitched
MST1P2	0	2_MACS_peak_226_lociStitched
MST1P9	0	2_MACS_peak_229_lociStitched
MTA2	0	4_MACS_peak_4805_lociStitched
MTG1	0	3_MACS_peak_4224_lociStitched
MTMR11	0	1_MACS_peak_1592_lociStitched
MTMR12	0	4_MACS_peak_21804_lociStitched
MTO1	0	2_MACS_peak_24115_lociStitched
MTRNR2L3	0	2_MACS_peak_17105_lociStitched
MUTED-TXNDC5	0	1_MACS_peak_23316_lociStitched,1_MACS_peak_23318_lociStitched
MVP	0	5_MACS_peak_10241_lociStitched
MXD3	0	4_MACS_peak_23132_lociStitched
MXI1	1	4_MACS_peak_4013_lociStitched
MXRA7	0	2_MACS_peak_12070_lociStitched
MYBL2	1	1_MACS_peak_16866_lociStitched
MYC	1	4_MACS_peak_8665_lociStitched,1_MACS_peak_8671_lociStitched
MYCBP2	0	1_MACS_peak_7643_lociStitched
MYEOV	0	1_MACS_peak_5039_lociStitched
MYH9	0	1_MACS_peak_17894_lociStitched,2_MACS_peak_17898_lociStitched
MYL4	0	4_MACS_peak_11613_lociStitched
MYNN	1	3_MACS_peak_19786_lociStitched
MYO1G	0	3_MACS_peak_25501_lociStitched
MYO5A	0	1_MACS_peak_9116_lociStitched
MYOM2	0	3_MACS_peak_26608_lociStitched,2_MACS_peak_26606_lociStitched
MYST2	0	2_MACS_peak_11683_lociStitched
MZB1	0	1_MACS_peak_22701_lociStitched,1_MACS_peak_22703_lociStitched
MZF1	1	1_MACS_peak_13957_lociStitched
N4BP2	0	1_MACS_peak_20508_lociStitched
NAA10	0	3_MACS_peak_30096_lociStitched,2_MACS_peak_30093_lociStitched
NAA50	0	2_MACS_peak_19233_lociStitched
NAALADL1	0	5_MACS_peak_4882_lociStitched
NAALADL2	0	1_MACS_peak_19844_lociStitched
NACA	0	1_MACS_peak_6424_lociStitched,3_MACS_peak_6425_lociStitched
NADK	0	1_MACS_peak_38_lociStitched,2_MACS_peak_36_lociStitched
NAIF1	0	2_MACS_peak_28909_lociStitched
NANOS3	0	4_MACS_peak_13203_lociStitched
NARF	0	3_MACS_peak_12214_lociStitched
NARS2	0	3_MACS_peak_5168_lociStitched
NAT6	0	4_MACS_peak_18776_lociStitched
NAT9	0	4_MACS_peak_11988_lociStitched
NAV2	0	2_MACS_peak_4490_lociStitched
NBPF1	0	2_MACS_peak_226_lociStitched
NCAPD2	0	4_MACS_peak_5780_lociStitched,1_MACS_peak_5786_lociStitched
NCAPH2	0	4_MACS_peak_18201_lociStitched
NCK2	0	2_MACS_peak_15042_lociStitched
NCRNA00081	0	3_MACS_peak_4041_lociStitched
NCRNA00167	0	1_MACS_peak_5662_lociStitched
NCRNA00184	0	2_MACS_peak_2767_lociStitched
NCRNA00201	0	1_MACS_peak_2849_lociStitched,1_MACS_peak_2850_lociStitched
NCRNA00222	0	1_MACS_peak_24407_lociStitched
NDUFAF3	0	3_MACS_peak_18736_lociStitched
NDUFB3	0	1_MACS_peak_15894_lociStitched
NDUFS2	0	2_MACS_peak_1866_lociStitched,3_MACS_peak_1863_lociStitched
NDUFS8	0	4_MACS_peak_5013_lociStitched
NDUFV2	0	4_MACS_peak_12306_lociStitched,3_MACS_peak_12302_lociStitched
NEAT1	0	3_MACS_peak_4898_lociStitched,3_MACS_peak_4902_lociStitched
NEK10	0	1_MACS_peak_18456_lociStitched
NEK4	0	2_MACS_peak_18825_lociStitched
NEK8	0	2_MACS_peak_11215_lociStitched
NEU1	0	4_MACS_peak_23697_lociStitched
NEU3	0	1_MACS_peak_5120_lociStitched
NEURL	0	5_MACS_peak_3963_lociStitched,1_MACS_peak_3962_lociStitched
NEURL3	0	5_MACS_peak_14959_lociStitched
NEURL4	0	2_MACS_peak_10976_lociStitched
NF1	0	2_MACS_peak_11274_lociStitched
NFE2L1	1	3_MACS_peak_11641_lociStitched
NFE2L3	1	1_MACS_peak_25295_lociStitched
NFIL3	1	2_MACS_peak_28478_lociStitched
NFIX	1	2_MACS_peak_13183_lociStitched
NFKB1	1	2_MACS_peak_20973_lociStitched
NFKB2	1	2_MACS_peak_3933_lociStitched
NFKBIB	0	2_MACS_peak_13534_lociStitched
NFKBIE	0	3_MACS_peak_23924_lociStitched
NFKBIZ	0	4_MACS_peak_19124_lociStitched
NFS1	0	1_MACS_peak_16762_lociStitched
NFX1	0	3_MACS_peak_28120_lociStitched
NIT1	0	3_MACS_peak_1863_lociStitched,3_MACS_peak_1857_lociStitched
NLRC5	0	3_MACS_peak_10427_lociStitched
NLRP11	0	1_MACS_peak_13904_lociStitched,2_MACS_peak_13905_lociStitched
NLRP4	0	1_MACS_peak_13904_lociStitched,2_MACS_peak_13905_lociStitched
NLRP6	0	1_MACS_peak_4233_lociStitched
NMRAL1	0	2_MACS_peak_9917_lociStitched
NODAL	0	3_MACS_peak_3530_lociStitched
NOL11	0	1_MACS_peak_11926_lociStitched
NOP2	0	1_MACS_peak_5786_lociStitched
NPFF	0	1_MACS_peak_6358_lociStitched
NPRL2	0	4_MACS_peak_18776_lociStitched
NQO2	0	1_MACS_peak_23240_lociStitched
NR3C1	1	1_MACS_peak_22789_lociStitched
NR4A2	1	2_MACS_peak_15456_lociStitched
NRD1	0	3_MACS_peak_837_lociStitched
NSD1	0	4_MACS_peak_23132_lociStitched
NSMCE2	0	8_MACS_peak_27659_lociStitched
NSUN4	0	3_MACS_peak_784_lociStitched
NTM	0	2_MACS_peak_5686_lociStitched
NTSR1	0	2_MACS_peak_17159_lociStitched
NUAK2	0	1_MACS_peak_2381_lociStitched
NUCB1	0	1_MACS_peak_13782_lociStitched
NUDT22	0	5_MACS_peak_4856_lociStitched
NUP54	0	3_MACS_peak_20745_lociStitched
NXF1	0	2_MACS_peak_4830_lociStitched
NXT1	0	4_MACS_peak_16613_lociStitched
OAZ1	0	4_MACS_peak_12909_lociStitched
OBFC2A	0	3_MACS_peak_15802_lociStitched
ODF3B	0	4_MACS_peak_18201_lociStitched
ODF3L2	0	2_MACS_peak_12837_lociStitched
OGDH	0	2_MACS_peak_25489_lociStitched
OMG	0	2_MACS_peak_11274_lociStitched
OR10A4	0	2_MACS_peak_4329_lociStitched
OR2B2	0	2_MACS_peak_23605_lociStitched
OR2D2	0	2_MACS_peak_4329_lociStitched
OR2D3	0	2_MACS_peak_4329_lociStitched
ORAI2	0	4_MACS_peak_26014_lociStitched
ORM1	0	2_MACS_peak_28744_lociStitched
ORM2	0	2_MACS_peak_28744_lociStitched
OSCP1	0	6_MACS_peak_566_lociStitched
OTOL1	0	1_MACS_peak_19748_lociStitched
OTUD5	0	2_MACS_peak_29494_lociStitched,1_MACS_peak_29493_lociStitched
P2RX1	0	1_MACS_peak_10903_lociStitched
P4HTM	0	3_MACS_peak_18736_lociStitched
PABPC1L	0	4_MACS_peak_16900_lociStitched
PABPC4	0	2_MACS_peak_625_lociStitched
PAF1	0	3_MACS_peak_13546_lociStitched
PAIP2	0	1_MACS_peak_22701_lociStitched
PALM	0	1_MACS_peak_12842_lociStitched
PALM2	0	3_MACS_peak_28681_lociStitched
PALM2-AKAP2	0	2_MACS_peak_28693_lociStitched,3_MACS_peak_28681_lociStitched
PAN2	0	2_MACS_peak_6412_lociStitched
PANK4	0	2_MACS_peak_53_lociStitched
PAOX	0	3_MACS_peak_4224_lociStitched
PAPD7	0	6_MACS_peak_21687_lociStitched
PARM1	0	1_MACS_peak_20726_lociStitched
PARP10	0	3_MACS_peak_27839_lociStitched
PARP8	0	1_MACS_peak_21934_lociStitched
PARVB	0	1_MACS_peak_18110_lociStitched
PATL2	0	5_MACS_peak_9008_lociStitched
PBRM1	0	2_MACS_peak_18825_lociStitched
PBXIP1	0	5_MACS_peak_1718_lociStitched,1_MACS_peak_1723_lociStitched
PCBP1	0	2_MACS_peak_14709_lociStitched,5_MACS_peak_14711_lociStitched
PCBP2	0	1_MACS_peak_6358_lociStitched
PCGF2	0	1_MACS_peak_11402_lociStitched
PCIF1	0	1_MACS_peak_16926_lociStitched
PCNA	0	4_MACS_peak_16439_lociStitched
PCNA-AS1	0	4_MACS_peak_16439_lociStitched
PCP4	0	1_MACS_peak_17449_lociStitched,1_MACS_peak_17450_lociStitched
PDCD4	0	3_MACS_peak_4041_lociStitched
PDE4A	0	6_MACS_peak_13095_lociStitched
PDE4B	0	3_MACS_peak_975_lociStitched,1_MACS_peak_979_lociStitched
PDE6D	0	1_MACS_peak_16219_lociStitched
PDE6H	0	1_MACS_peak_5947_lociStitched
PDXK	0	1_MACS_peak_17511_lociStitched
PEX11B	0	3_MACS_peak_1512_lociStitched
PFAS	0	1_MACS_peak_11019_lociStitched
PFDN2	0	3_MACS_peak_1863_lociStitched,3_MACS_peak_1857_lociStitched
PFDN6	0	3_MACS_peak_23735_lociStitched
PFN1	0	2_MACS_peak_10931_lociStitched
PFN3	0	1_MACS_peak_23142_lociStitched
PGAP2	0	4_MACS_peak_4298_lociStitched
PGPEP1L	0	4_MACS_peak_9736_lociStitched
PHB2	0	7_MACS_peak_5805_lociStitched,3_MACS_peak_5802_lociStitched
PHF17	0	3_MACS_peak_21189_lociStitched
PHF19	0	3_MACS_peak_28789_lociStitched,3_MACS_peak_28792_lociStitched
PHF20	0	1_MACS_peak_16762_lociStitched
PHF23	0	3_MACS_peak_10973_lociStitched
