KB528_0	KB528_6	KB528_24	GNE781_0	GNE781_6	GNE781_24	CCS1477_0	CCS1477_6	CCS1477_24	JQ1_0	JQ1_6	JQ1_24	Lenalidomide_0	Lenalidomide_6	Lenalidomide_24
FMN1	21.1427330505089	3.80571112893735	9.09680355023213	16.4621306397563	6.68071497282115	13.5078134603602	21.4984371556105	4.42228774908225	13.2425213408894	19.7600659787868	6.82210136507351	12.7200413025327	22.1235870818768	20.0807672979702	14.5724174396349
AVEN	34.5746861897222	58.4248736888083	37.3817159337443	38.546159472933	66.0725872980716	46.0925508699313	37.5601197921442	51.8872329496108	40.9400419178075	34.7264944261234	43.1707684340467	35.9095024209811	35.4570298031098	62.5658104987929	44.0209565459292
EMC7	204.102253753107	278.109357828682	231.049578971999	200.063297938321	250.775047768817	226.761037650956	212.790312507271	221.835475760129	183.29283560032	213.989583618652	192.330692691769	175.135423352118	211.004891775396	231.031854551715	213.653967634128
PGBD4	4.17105252016134	6.39033663015743	8.20785318758463	3.43795811679267	4.38783240392636	5.14988064931213	4.57704785154168	5.56059459012541	5.19751837124017	4.02887342538484	2.51582992252644	3.09811182833899	4.57033431831821	3.44830235017749	2.97661979622577
KATNBL1	25.8098368159843	42.9888341810082	37.9174452877374	22.0861150839718	32.7191799814854	31.8763157343932	25.2051777161532	45.3624231268195	40.4113454252017	25.7842577753955	34.2637812695454	32.7653721925015	28.2292617250776	25.9005771364722	24.1917355748464
EMC4	153.622499037777	244.394735600262	206.334577376951	160.509841113228	194.076668256558	189.094370583636	158.81833710059	173.742611034094	161.104468507933	153.161419750265	127.54262682783	123.142474458871	151.434928872758	166.785246481338	169.087776909575
SLC12A6	43.2777136051121	47.0121474976409	90.8996722528298	36.1113827726034	35.1345707283658	33.1357680567166	45.5642271209385	39.5579960407279	48.7572076659661	43.0645152173821	46.2430788515995	54.4171137745737	45.3134980755783	54.2268568790211	31.9829918615863
NOP10	397.164064492102	402.992687477912	482.6868320792	370.091130087087	426.794817980314	418.128183494496	370.076215893038	342.721430790737	364.364576838151	409.407119501378	361.99413843137	335.760371649262	404.836092662854	426.466815219573	412.372606521301
LPCAT4	101.880756150967	66.8738137727514	156.885291404987	100.661165405127	75.9842870888643	118.739077713697	104.299844633833	66.7244813298603	151.316031788767	101.19026289855	79.4548145093389	121.756939621326	100.168247337184	142.063741741151	163.355686471935
GOLGA8A	45.0132903802283	37.9647582076402	41.1054119475614	34.4485269560261	31.7023264312909	33.1090252079522	45.9157192881352	53.3891231465452	65.2498888121331	37.3517253507503	45.8156747493035	60.2058340912283	50.5983528805804	42.4131618179263	29.7698868746599
GOLGA8B	21.9378298740315	22.2712275840984	33.9217173325745	18.2962807799344	20.249359169468	21.2005387049959	21.9908372395912	29.4026255664692	43.6743568878936	18.5936594106943	23.902691435895	33.4075188192661	24.5768312484373	25.4716248770493	14.1669381550072
AQR	36.2730479223068	65.7488095733011	46.0180595887556	30.0593733650788	50.0016412527028	40.9979905706345	37.8263776568156	59.5820808062206	47.5174506769619	35.5636655580234	46.7791721775853	47.267749199984	37.2828639935474	39.7697577500478	34.0274467678531
ZNF770	41.2453764464757	43.2275328093937	40.2519094790123	37.5966571792133	41.0027613980824	39.6818533507198	44.2481706085999	47.3008410717535	40.1609785762953	42.4493672244884	40.912013878794	37.5277803191229	44.7546271095291	39.3396807556436	34.5849363554949
DPH6	3.92009794527117	3.5954081995788	3.02309854593955	3.41409319882755	4.45861066624337	4.20458097579157	4.07262167045995	2.37854686020603	4.22488950565372	3.83230151712779	1.58861598189886	2.25014069419776	4.08656246796306	3.94733438004655	3.91093713259279
C15orf41	7.83080231256753	14.5575413556919	8.69896147522952	7.58814013636353	11.2642775260506	6.55771551913401	8.10262455302278	9.90965473172579	5.70328152061153	8.22944383422952	5.98864311984301	2.53200273030373	7.75249433055653	9.42461524203989	5.69960733243884
MEIS2	4.49178355814714	12.3917193693352	7.66322374788959	4.3232889124296	8.56397492484212	5.1894900638619	4.5563249557437	5.54205669240222	3.04628816878071	4.37363305883733	4.30956313746026	1.576151170181	4.40277782748864	6.30616732880851	3.7129146091809
SPRED1	20.0762088567261	8.55981699894912	24.6359589961938	16.8203406351199	8.34945683952817	19.7449362931731	20.738324801492	6.86839113179799	24.2949860111889	20.1506956168021	7.0975919829983	17.630123066702	21.1483823247014	11.0902194388243	13.3967495479855
FAM98B	27.0071342675608	59.691231779857	33.6743449099439	26.5511038095845	56.4470349464751	41.9832712686672	30.0889317276994	50.9402945103756	41.0486071066875	29.3594134737752	36.2470288385054	32.0770164874929	29.8249496046501	47.1319833106857	36.6709391726337
RASGRP1	0.896316872716395	2.3321897192602	0.727797483127249	0.712277317644318	1.43932024250859	0.968842525710745	1.08691852906025	0.853741464570495	0.392728378702903	0.81047463931146	0.41216882203096	0.191444052500721	1.08236831184155	1.01375035787798	0.723488550871173
THBS1	0.33625178576305	0.204658819881516	0.0591035388031158	0.29094543922745	0.500885662839632	0.24945487426183	0.375719908856155	0.401530521083833	0.247460770016058	0.296799853617462	0.68352009546831	0.155817301913817	0.275266358375957	1.16890566908943	0.43135885014562
FSIP1	0.915944897592704	1.45662923064004	0.97681531895001	1.02303663577835	1.19459589948373	1.06725982169073	1.2410189305229	1.11340031701425	1.55959218318429	1.04024124807265	0.916399128588047	1.14849831438526	1.13177549955174	1.19933243582747	0.930792092441683
GPR176	0.588115069938292	2.4422554401341	1.93712522205075	0.658176994127242	1.44561959683603	0.78077786031754	0.618786007425121	1.0321660778224	1.04930321772823	0.623609085252502	0.537272723826759	0.756109091796471	0.608757040335546	1.09963529405455	0.595938236342205
EIF2AK4	41.3877439325005	36.9496239898534	56.4819171913991	38.1799935351206	38.6027372776674	42.0043474322718	42.910987011727	35.5584395681873	61.5501653250192	41.0903936880679	31.8388779224211	41.481241898312	42.3462521901195	48.6172119593945	40.1463270970845
SRP14	339.326583389123	393.002494629708	443.101590675301	363.818047989814	381.06366515429	480.084150302115	349.245103259038	319.793019185134	417.482263758993	351.141662312082	312.785744241398	383.452839220886	348.611277398852	375.719257388063	444.604534038879
SRP14-AS1	3.756328863939	2.47514344837481	8.53436014519316	3.36561409931655	2.08892886258568	4.512558337795	3.44049181450516	2.17543263008668	5.7811329029463	3.52443402481225	1.75099315392386	5.29362889131222	3.55178518660378	2.61565686414239	3.46485941121148
BMF	116.78119108325	36.4623822221917	98.5121708880534	112.634338482106	62.8048387464443	145.944030350997	124.495949644612	53.6012940023851	178.543212455956	118.290180126301	97.4855948452192	227.552842723253	118.518442943752	141.463266902274	159.711262950197
BUB1B	65.2458193581491	93.6534665269197	33.4395317766664	57.1590979072841	95.179081359298	77.2428441460064	68.184767761244	75.3593286091289	22.4200197379718	63.4685153113955	59.939996410148	21.1542906232773	66.7935167487259	84.9386900666098	85.508958655951
PAK6	5.95941192658809	11.484888081384	6.63640658789227	5.68264208090738	9.4567058182258	6.51819389496658	6.07833112152528	6.16253799669738	4.34850267982298	5.79852207730043	4.65535967150475	1.8025514075116	5.61613511579675	7.02175849557223	5.67322591576914
C15orf56	0.201493468589846	1.02416731973516	1.14635638467173	0.236884884222966	0.532122356678808	0.496899752088427	0.321604677962935	0.398452557268234	0.658156169973509	0.20194149656969	0.213992811447535	0.335057806244761	0.23741539154166	0.220854940150451	0.168803776739761
INAFM2	43.0746922345608	28.5862614921932	26.2595716273036	44.1705568958459	39.551046371246	45.0894082610689	47.8938975632048	45.5111815512575	50.6035272941116	44.8123586662089	52.7638590038508	47.4878937452787	45.8106492767096	116.796506487466	104.565382416057
DISP2	0.0842876186226303	1.13277265543712	0.679017980586077	0.111076461081173	0.693970252447211	0.366667598282624	0.117080441106097	0.741894714594156	0.79727205249892	0.103119060838428	0.283163371258603	0.18027136361162	0.0646654577952983	0.262736512861335	0.14721308490762
KNSTRN	34.7912102021728	73.6815111972668	33.6300454139332	29.9583181999885	67.734484709725	42.7757602761697	34.5099557143769	69.9284639526494	26.4481341573627	34.6374982681978	48.4247101717357	17.1609303987429	34.2563403714023	51.3253947773721	39.0097045577814
IVD	28.650308415227	28.9010142450252	32.7504968241663	28.5542855296177	26.0667894579252	27.1123945360602	31.0339282423933	33.6375135779338	34.1815624992619	29.0056508126033	32.530667969399	30.610269201459	29.3905970480288	28.763672094122	20.0586333656726
BAHD1	18.741509971263	30.0208690504324	24.3105211494878	19.1383961964871	26.0250229356288	23.155809661938	20.2213970575517	34.6769882125628	29.5780320930246	19.5971447327812	27.8178549182854	26.7225373233936	18.8641093661743	25.8450689685564	23.6528265765838
CHST14	14.7130808059884	32.0685834619933	32.6804093411741	16.7374707252665	22.4414228426797	17.9806515340933	15.8867021457941	14.453940613648	14.7025398034771	15.3596462256069	6.56605091490606	5.83253569773703	14.57871708956	17.2111312349909	11.9924875411276
C15orf57	52.2671633024172	31.0315775661988	31.227851681454	55.4631761513424	35.7293618616358	27.744229220142	53.8618380318302	43.7586650465884	54.2013348132075	52.3186360170095	60.9733852424594	99.5373561104497	53.3526855953877	62.9963487651322	49.0212761683883
MRPL42P5	3.87022486835769	1.4635082893593	2.14783625470476	2.94525806172977	1.59603580903343	1.13656161900917	3.40036219263932	4.09053134800616	3.77505068347075	3.17945079416267	4.71730014781415	7.60262754996503	3.75559906317141	2.69577166428184	1.58496924328761
RPUSD2	24.6044707610534	18.9371759333542	15.2250823258837	29.6036744732722	24.9888928207208	22.0925219153706	26.7453340825967	20.8254571348754	19.8867741478632	25.4502038880468	20.9034950350984	20.9107448429103	25.116996265935	41.3007789682222	31.4178094916651
CASC5	24.6052053938055	46.3676675155185	15.1337513190095	18.3520265211681	37.4723209157902	24.249959716693	27.9894513301907	45.5523852872976	10.1260688079294	23.2971798615114	37.0988669959471	9.46234015165516	25.6280288970442	32.9644087152415	23.535988957825
RAD51-AS1	9.3436427659582	10.5907037545954	21.1378988555566	6.6424350946191	6.28571502480626	10.191801878174	9.2296520622279	12.1367870964279	22.5125138660191	8.10375162897571	8.15047246507828	17.0573841991538	10.2303088152519	7.55999144978857	6.22712485910794
RAD51	24.4756356391049	46.7387282407921	5.5436955016726	26.2759116780687	44.6944456453822	20.7587384540654	26.7023450952146	28.7836610759389	7.66364374768758	25.2988348094724	23.6830667724082	8.0950763995605	23.8185163089384	35.6083457829813	30.3966266787784
RMDN3	62.172652573679	66.6737865734294	53.3189310671822	72.5066616615037	68.3128400024478	70.6890590686875	68.4534537067504	61.4876383789216	61.6473130501893	64.1817300329511	51.6707109885255	43.9339690269356	64.3002133306472	81.1485673375136	83.4741639810711
GCHFR	46.718121401974	59.4587095566863	68.1748180455433	59.1551289657673	54.6417920275943	65.1656680856112	47.0177111840965	49.9461391814866	52.1224832850955	49.1143772112881	49.1167397415533	47.5333760439929	39.9400077748264	43.2894966272299	48.41911249777
DNAJC17	17.8341169666115	34.6340881264793	27.3398724068357	20.8362859224425	32.0744337109348	30.4623236417933	19.5684260335616	17.64983995598	18.0743174383814	18.4204891380018	8.22832473318267	6.23996738150102	18.4320905917906	26.7217704549527	24.8554229655313
C15orf62	1.1996631700165	0.618596023761635	1.50695981317562	0.970004698759289	0.548416184174811	1.03006937441882	0.821476139832011	0.660849210351347	0.901401343282595	0.938761829226504	0.499043480298651	0.783941003033746	1.02974586058524	0.616244632181647	0.694082623384005
ZFYVE19	45.4863036813073	77.8418316114802	73.4100687571491	54.3602504493441	61.9426487837884	58.2268294538585	49.1034186020979	54.2540092645908	49.1974070199647	47.1648226610074	41.9372048468979	45.8359068934294	45.5533107794151	54.9434605607907	55.8270416194371
SPINT1	118.815579612029	145.313132076769	211.277087412871	121.075307712866	114.40439135078	135.123160087536	122.63795387258	124.919734993243	143.28265921339	118.191127254676	120.944706743411	87.9772472155532	111.048555423846	117.446120188579	108.034900572524
RHOV	0.193701959541389	0.674326711625084	0.192545685974495	0.308864149675505	0.696387643418903	0.556260858721437	0.146472907184001	1.39172141835157	0.616099088883159	0.219662139291182	1.5642072070269	0.541505288907796	0.253554242426944	0.57106036334903	0.744053204672236
VPS18	25.3673982538026	42.5021868983608	46.6928304037456	26.4998002528297	34.672683135392	36.1964344704779	27.1729483958094	43.9893993908537	49.5848303016676	26.2790333103731	39.9552681379411	50.0563120666795	25.4981573716972	34.785239245287	31.7709127137096
DLL4	1.1251454113669	0.546746421766219	0.170424191117787	1.08361385624528	0.520559691554698	0.213163144751426	0.956767217789087	1.10371537456328	0.587579345179769	1.11533158305793	1.20466266917823	0.788449115388274	1.12306415807034	4.58355722672689	1.39054749877975
CHAC1	82.5083800639735	6.07656667251362	5.83496063956508	82.1898367817084	7.93866222133043	7.6296084173831	83.1795749027599	17.5816935553549	8.01316659122153	79.4509653910962	17.258897060271	8.1461637943062	75.0395398453649	15.6162341514675	9.90744267359918
INO80	18.1798623691868	15.6718344527958	20.1263624468937	15.7097090051272	17.4470357333621	19.7512251774673	18.8319141675995	17.2720410303119	20.0594066501975	17.8614064888449	15.107776184321	13.8762410096208	18.6663132253026	21.1384927411545	21.1944310671192
CHP1	63.1878739495136	109.852617946739	95.680490338267	58.832827988255	81.7265268337667	66.1888193796874	64.6861006546544	111.519669751784	83.7060884788815	64.738675076598	106.92802359535	71.3372069177284	63.0033790195252	65.220964268642	54.0501102736695
OIP5-AS1	61.3504152465408	68.994561517995	75.5431367321194	49.9803469932707	61.3715206830482	61.8522075473892	62.5778507467441	51.6240283784166	63.2715954747786	61.1317561169277	46.5139681110371	59.4325705051384	63.3489592953588	50.82980720411	53.5839529188966
OIP5	27.2944886548111	36.9775538826018	10.1622331765939	24.3703780069253	34.8699650810835	21.3016137662943	26.5057565214097	24.8413561545103	8.24309969931088	27.8219969710207	23.2809194165603	8.84371478805042	26.1466899649832	33.137970336468	30.0055687570898
NUSAP1	174.457568149583	329.340894095712	112.332137983601	146.523564392838	278.988710130183	197.688616817048	173.837288896077	289.505790044754	84.4041726521002	170.694453695559	253.825749474887	79.5791333985137	170.434020518708	211.900532918437	179.652538119945
NDUFAF1	37.8887305391031	66.288484418355	49.443698807439	44.9313028882615	59.1138501494167	52.8361906740197	39.4953931514085	52.6394775228248	47.207189132278	39.8773845361366	37.1761719311033	37.3283532151945	39.6942019150403	39.6482168642663	38.3896928546701
RTF1	48.5382713181594	90.743372157169	87.3109201825901	48.331172237609	76.5636626457083	66.0525776321024	50.0044935799696	99.8484450092632	85.2720679280257	49.3140332615262	86.0886080656328	80.1708320704403	50.0729007850663	57.8267280307411	48.6655793115009
ITPKA	2.6869427384432	7.44427315714536	1.81484902163998	2.82244202038112	6.70112468062317	3.77588728210156	2.59173682370922	6.06280841631011	3.14505472252436	2.78774020687004	4.74166989226452	1.87135161204592	2.52845096168976	6.80794566805085	5.49078751665527
RPAP1	20.785614339152	33.9705348379409	32.6101648674624	20.7259845979407	25.3307060588881	26.4300832474281	21.41643752798	27.2354385634746	28.5485506915329	20.2758600923805	15.0591840970106	17.0541144990253	19.7985520027128	21.9018644732265	20.6889061810969
TYRO3	12.9886310908426	18.0043800220613	2.37258401068238	12.0091597351961	18.7975015740167	11.2041896427267	14.2097290335205	9.10630238855136	2.81223731872107	13.3255352952005	7.53742503585221	2.2937150616906	13.0331737016412	18.6668704539863	17.1243391722608
MGA	15.1321323519269	19.3959037911584	17.5395382861852	12.7089992120298	17.421355381408	14.862112712381	16.3168364920525	19.7387727487555	18.6236745833138	14.1148145249097	13.488149979097	16.6474150204318	16.0217194372115	14.8977539534694	12.2139058966521
MAPKBP1	2.95218144278684	11.9115231964304	8.92920785686634	2.6152899646731	6.31697376876088	4.76112310969991	3.06534165622978	12.6156108926923	10.06265332398	2.86910072746421	10.8515517959823	10.1204361071328	2.92795231519662	5.17432555141294	3.53217842166002
JMJD7	5.35979112068808	11.205393389613	8.13304970162168	4.88288535219802	8.89666073569484	5.9847415136872	4.94478908584928	12.3377928130882	7.99750398167428	4.95325805517009	8.28529887286314	8.40163270188992	5.43915652175164	6.75069482182671	6.52468017125438
EHD4	29.5601490377192	46.4333776976282	31.7463735266878	28.2164766357439	40.0380873333511	31.7135554754696	30.6006263341731	56.8321440885699	38.8506871082807	29.9423472355809	52.2410132351372	30.7045518888947	28.7348437787553	39.5456410856279	31.39028150167
VPS39	59.9138511702399	106.983522877688	121.526391205457	55.4495178543631	73.3806422348864	75.9231249646342	61.6344627087697	96.6397335330427	105.759671907312	58.569463385959	80.5317674360499	100.007373849686	58.5351439022148	62.1158215450007	56.7234827720813
TMEM87A	27.7956253754347	36.243979166315	32.3193757428537	28.5182047301308	34.2864814318441	29.9962650927577	29.6275920927648	36.6952381128687	35.1578041366044	28.794923583477	37.1303512611795	36.6251152496013	30.0985982930191	32.7898498290813	26.4620630468988
GANC	5.70707013592905	8.13421054839185	11.9976124198691	4.73685518840852	6.84550165728891	7.07431914581618	5.62597883431514	6.55839760281312	7.18594164325252	5.57928349738364	6.56294675824107	5.04016943824747	5.92057448581075	7.84822885666489	7.23390781377924
CAPN3	3.17671967941393	1.02835203308978	7.49456688035419	2.35387288806158	1.07963361784963	2.72365858366071	2.82211838724628	1.26351340718828	3.09712732063815	2.64230736665994	1.41057940987465	2.69654013264666	3.39346280562973	2.25727970132172	3.36363726493273
ZNF106	23.0438357070355	43.2255129251464	32.4658657234603	21.1261110043821	31.764886761436	23.1875407561122	24.9367342891598	37.1664337564707	24.2687187600734	22.9311932975795	29.4958540395452	25.6000926331628	23.7409465393389	24.1603605698775	18.5868177158702
SNAP23	49.9785376585101	87.5361840261684	93.9590000017761	45.2496430431967	62.6260071916386	64.5370882561642	48.668010284641	71.0555002342363	78.2641813025746	50.185106664331	60.2735624654473	71.2252993722024	50.574147235532	49.5859670525302	43.2705576418806
LRRC57	27.8926001261619	49.3312430930273	45.7617345344323	26.9398577583579	35.3333239871523	32.5057359832957	29.4096162110261	40.0968345570019	40.2038333203694	27.3939378994701	40.9194527210548	39.7388072718011	28.8112132930929	30.4835517014101	25.1178927325212
HAUS2	37.116420549949	51.7579907121055	29.3739354984696	34.0470262208662	48.2645440294865	36.4336893771101	40.4049103066529	38.5728701211648	25.9823145802995	39.8558974015944	35.2564125921415	27.243506909692	38.5077974480719	41.7909626195421	37.9176218203608
STARD9	8.05456051819563	5.87732111351568	13.7845938883382	6.60361565316881	4.90953159482242	9.03451933533035	8.25175513707088	8.60153903093396	18.6903386147852	6.99085539683602	8.20773482037733	20.0109482558177	8.26667256214859	6.42174748815746	6.15183062733601
CDAN1	8.365259195074	27.9529688394011	14.4340700160407	7.93523339175122	16.3599504575128	9.89080680267715	8.74363450755278	22.8435901326103	9.0825356338831	7.91213669649435	15.1681656895271	8.47247321732638	7.78497922146452	11.0059334945713	7.50880041649624
TTBK2	2.42098999209596	6.70850742238271	7.18025010719856	1.69768602111533	3.59606194060442	2.70780498843376	2.68038829037625	5.11922089107579	5.60805449610654	2.15047770992695	3.01041911135975	4.13847699010827	2.50138006555207	1.88231332835969	1.06503313875552
UBR1	10.5640668107629	19.6611811765043	22.0377266703184	8.66128711524551	13.7953435214588	14.2397009585403	11.1658426802502	14.2762437377432	18.3778200418612	10.3912432935374	10.1069051881593	13.6770067837177	10.9965047933746	10.5633228501685	9.18404833457294
TMEM62	45.2563097599026	48.9295178883846	54.5342074706185	43.9721068990874	54.5876988042415	53.0281379027113	45.2086882139042	52.1560093197265	57.6442136339054	47.6465353457822	54.9717338992557	41.7697121149022	47.4446930453017	57.0539576643349	50.9737405248319
CCNDBP1	43.2065437802404	108.762864497059	145.465797105949	42.9656525414626	72.9082531632508	66.4808175516204	43.2163104926367	84.2341998919845	76.4806560571657	44.5080719063293	62.1765972228142	67.7923181585255	44.4359027803608	48.7277432803113	35.6978524568675
LCMT2	12.847906188295	19.6105599746875	14.9283575556937	12.0370619297435	18.3296858580522	16.0183028973854	13.3941350078507	21.7825804830039	21.1509900147017	13.1675044859836	18.1133606024462	18.0584911628556	13.8276060972349	15.3693494695017	15.1368691039777
ADAL	9.18588327422667	13.6412545971731	10.2380473100807	8.67953879645991	11.3345710617763	9.29377739895805	9.50216614616561	8.94930219498365	9.4574030566276	8.72606802205878	6.91243708658516	6.73676880203366	9.20033326871969	8.77967954753634	7.38422779550597
ZSCAN29	15.6781078166495	32.1258787046418	36.5901803661476	13.2452472946173	20.5655802108021	18.5680194954587	16.6200831451481	28.4844115978191	24.4885076632882	15.2524526439564	16.3845128458752	16.8488246638111	16.1283324087895	14.8128583472189	11.614623916009
TUBGCP4	35.3003452844139	36.7186687795019	28.9826350437912	28.0644994068481	33.9111069420654	31.9528396703646	34.2056734755919	27.8835259653191	23.1605926032091	33.6581071780563	16.7161567574443	14.5132262263295	34.947818937295	30.3325654938009	30.7528991733367
TP53BP1	10.5064246613434	40.3368782296075	33.9661910579749	9.37551209270076	23.4462578208896	16.34367887473	11.5451779886443	21.787610410505	21.4766848057859	9.98012172560912	10.6715201427092	17.6825356832972	11.0033224536265	14.02970881513	9.03656119671926
MAP1A	0.0465695756156918	1.47643221858709	0.236720013141552	0.0581524307014768	0.640405770860337	0.106248645453362	0.055381583982783	2.14656002933884	0.381987186933466	0.0630467026552216	1.52805830824395	0.5803516183416	0.0778781390281719	0.158127008549191	0.0653686662425757
PPIP5K1	12.8029547526414	35.8480566731151	37.0262629497473	12.2155329267862	21.3628776247174	18.048572723286	13.7687500324224	23.715185706392	24.3225775191281	12.7517581213186	12.4310438850334	16.9116242582752	13.3096824223236	14.7227255030111	12.2442012590341
STRC	0.320055683094935	0.260179832895333	1.07656415085451	0.260092402528166	0.176380964923086	0.307854120966009	0.493581721310452	0.487727541797258	0.355268952736733	0.27501323794316	0.23686743825481	0.226633483804411	0.319927186000337	0.279644263565767	0.110434941894336
CATSPER2	3.96343535231637	7.38634202303471	10.6457792584448	3.12565866237635	5.00066827770235	4.44102634299915	4.06613226824837	6.4294748417426	10.1571170452079	3.02058255493424	3.54502699657964	4.81047197739595	4.62729132492511	3.98016404209631	3.617135925004
CKMT1A	1.0735064771267	1.67413360034097	0.706625067148164	1.0982562809362	1.58190500629921	1.58604268589344	0.94790182586209	1.35294735180945	1.35812980754642	1.1139975333115	1.11073523371095	0.324678450675953	1.04496483577529	1.87506381119208	4.05026203056779
CATSPER2P1	1.02248686048777	0.825947233832616	0.951933043523196	0.713583585242455	0.736092918553464	1.01603628799646	0.889580425030558	0.566893239562515	0.903222824439252	0.965109294982678	0.498640399484886	0.261706373399847	0.884486687392356	0.775449328554783	0.855349406182782
PDIA3	304.840845139777	460.838616032789	233.242325095785	322.983626502024	396.198671789979	272.62350471469	327.010101992259	389.173747660056	214.817848205538	324.986801351368	341.510507692382	213.563908509091	315.734530814291	346.295385329715	313.339792582954
SERF2	108.56812024005	96.612590730838	127.878075802378	132.621414262768	95.720399227933	113.10465610974	106.772617691699	92.5344030167525	119.838276494367	107.085338276479	94.5412808236403	105.566273780865	105.630198102867	95.333341967979	95.8943072124303
MFAP1	51.7418234299081	87.0756952873333	69.1186929442656	53.828754718882	80.6370283539157	67.3185979470533	56.3069115372484	83.8693996258398	64.4486463799563	55.1194787764905	79.615228188696	64.0627383200937	55.9803513096331	61.5908393940996	60.1549955243882
WDR76	46.2196478389053	75.2817073884161	8.24099863830662	43.291710792844	71.4883101635413	34.4860745303209	47.4434375224147	63.0082661034758	17.7924182059685	46.0210945588587	42.9952947391999	10.8272357296782	47.4365938747873	53.3883511679637	47.6146966845803
FRMD5	0.641556855832171	2.85577741526353	1.71925762147539	0.583453649116658	1.71864646710833	1.05175977055646	0.5445030568381	3.38116463612074	1.99965848160171	0.72099527649921	3.07653425359107	2.31569496598207	0.566331746640665	0.906168916070917	0.505236148769152
CASC4	128.063013495659	90.1083249125181	139.410561980794	112.96318532317	89.5383543640185	103.188985189481	137.303350801346	110.590403662707	157.867928775583	129.716239540924	121.785567126043	178.021540567091	134.55616159495	92.3835609676053	88.7213617987106
CTDSPL2	32.7519666413197	49.8460193122823	27.9473266516185	26.5412998318113	43.5350639075923	30.5147873129126	32.8698338979413	47.8012333699999	26.0084112624934	32.8210610568014	42.8915019851144	24.0578478695806	34.5058921645119	33.2967412735223	30.5022226332448
EIF3J-AS1	14.4340467926858	10.7552500563849	30.3693633129255	14.3645672318423	8.78703150056614	13.4627030714918	13.898767869505	7.45191278154905	15.2600685000888	13.840142604905	5.1264334169793	14.2321245811034	14.1000905255286	9.13056781691943	9.2070262063907
EIF3J	130.672661602624	138.641721647532	93.4190444288917	124.721210695305	152.57735769256	128.091142389427	134.157239810516	162.908245506164	116.135018662313	133.731403973915	158.784256973204	118.2527530572	135.476455087315	145.380971702015	127.210586173711
SPG11	23.9927711106769	25.2927525217901	47.2781711146066	19.8516842122044	19.8743713033309	25.6883459391066	25.0119804234616	19.5006842169601	38.4875570650368	22.9037253016009	12.463529059435	26.9734286064734	24.8416470812849	18.3507218103969	17.3796449772643
PATL2	4.89043997213118	2.25970933079472	4.51140216550937	4.06016756604158	2.35604601852811	2.3074344282878	5.46109726647382	2.38358991547055	2.02651489485918	4.28671041296898	2.30666165547078	1.49203612111589	4.3043296249835	2.84641507209951	2.15177576517522
B2M	3769.23481669205	3476.86578979221	5858.55598994125	3834.43560096376	3857.40148000225	4229.7255201818	3746.96142769639	3817.92760828971	4511.4770861495	4046.72012501878	4415.6221462506	5784.46108988455	4051.17935214224	3857.13747311251	3696.73609260485
LOC100419583	38.9741222365169	31.9364817690632	56.5104772642614	36.398801828121	28.9423145632629	40.8541365325343	39.780918191065	25.0482488577384	47.0448545175744	41.0871101718331	22.0205110861051	44.3768916061282	41.4594710226028	29.9714893558031	32.3151324152888
TRIM69	4.75481240784143	3.45566292293524	1.75717149883563	4.15733880601731	2.48236355381715	2.05350989050007	4.46183267415177	1.62966006272978	1.40909620723051	4.49428474984419	2.03455620188791	1.66689036897869	4.69141481532369	4.0526344111589	3.51665278666809
SORD	6.90625984977428	12.6113760141392	6.98557958643065	7.17000312954441	9.43055627370227	9.21986394390711	7.80954496153673	5.55061917353381	3.6158313155433	7.68244984564233	2.39509799966303	1.41350217176897	7.43317673556177	8.29130243309598	10.0860384906671
SHF	0.834376333377464	1.41594538354008	2.68736947709212	0.943168650161276	0.917901747955714	1.07656291026934	0.892034054113954	1.07084592887436	1.61139952494098	0.824681811138322	0.380329351139467	0.744745516968962	0.867725704911886	1.05089271203837	0.842485424153166
LOC101928414	1.62454652214581	3.37040132175129	5.48384890667818	1.79060121424977	1.99444554659472	3.20426360560437	1.94559382503192	2.59707177744447	6.97099775037005	1.66858786447475	1.8219598923638	7.80934357995377	1.84231687597053	1.36304555614986	1.12515237762835
GATM	28.6724825759998	39.2113197300211	17.391818657936	23.5090900897357	33.7489785948888	19.1994450728471	27.9518779431049	35.5095212885061	14.3611477355199	28.5166267654393	33.3922115196233	15.0459330305155	27.9030030682834	23.7121893862148	17.8742852742685
SPATA5L1	14.8604529398537	21.0669579985392	12.1627659551525	15.7390159315878	17.1451238552303	14.0113557840231	15.3710367597134	19.1847535633568	11.9436332919388	14.6648628109366	13.9895937779449	9.44127405574537	15.269907306411	15.7242873230471	13.4294827605721
C15orf48	0.227582968905801	0.487678292919056	1.04436242227693	0.0759391484684991	0.227606449653623	0.415960188933281	0.177299111115485	0.653486538270248	0.581343968748608	0.134862665329945	0.497866878753059	0.286603490521766	0.168447570391168	0.183041192800403	0.234970462179987
SLC30A4	3.55496455679155	10.1447650673623	11.3123863451548	2.65695506711201	6.77403979019855	4.16165424553435	3.60262291833205	11.1229153193523	8.79653860095602	3.45205848659081	9.21377936394911	9.20973301608323	3.58926602419101	4.21921803102349	2.16203170177297
BLOC1S6	73.2694075016774	107.572284953294	86.398026073528	70.6513113923468	85.9355315500082	78.0330918089086	78.0538740068471	79.560264077378	74.9942107444575	74.0796798327153	71.0110980825547	73.3524390109907	75.8714862729897	72.2400160916548	60.6771706568515
