GENE	IRF4H3K27ac_31_DMSO_compare_TSS_SIGNAL	IRF4H3K27ac_31_DMSO_compare_DISTAL_SIGNAL
NMNAT3	1683.4785000000002	614.9090000000001
NMRAL1	2928.0657	8342.715
NMS	0.0	41.832
NMT1	2784.7334	7628.2886
NMT2	1303.7095	3479.5588
NMU	0.0	242.5659
NMUR1	0.0	5292.656999999999
NNAT	0.0	0.0
NNMT	0.0	1009.085
NNT	3083.6046	289.1604
NOB1	1743.9968	2030.4914000000003
NOC2L	845.2352000000001	1373.6894
NOC3L	1738.4922000000001	1206.6979999999999
NOC4L	861.1622	29.7604
NOD1	1839.3491	1047.8855999999998
NOD2	1095.3999999999999	4193.834499999999
NODAL	0.0	10100.1221
NOG	1546.4279999999999	1992.2112
NOL10	2363.7905	2977.5588
NOL11	2478.4	5109.5314
NOL12	2500.2	5346.1512
NOL3	4050.8650000000007	5887.5868
NOL6	1445.496	10579.2754
NOL7	2831.7999999999997	3642.9935
NOL8	3278.8048	705.7502
NOL9	1637.2060999999999	2819.6893
NOLC1	2856.3999999999996	4081.318
NOM1	3663.2	8797.629099999998
NOMO1	1221.9624000000001	1865.6102
NOMO2	1339.696	3885.0567
NOMO3	1060.675	3504.3543
NONO	1009.2472	422.13649999999996
NOP10	1992.7457	3949.1527
NOP14	2819.8831999999998	8301.1801
NOP16	4118.4866	4063.2214
NOP2	1980.8718000000001	6705.1291
NOP56	3668.7050999999997	772.5706
NOP58	2533.2	742.0787
NOS1AP	2505.3118	4891.405500000001
NOS2	0.0	2973.2906000000003
NOS3	0.0	8198.7046
NOSIP	0.0	7249.649
NOSTRIN	0.0	0.0
NOTCH1	2245.4	4569.8818
NOTCH2	5738.7312	9724.9858
NOTCH2NL	10723.409399999999	23724.906699999996
NOTCH3	0.0	3628.5655
NOTCH4	0.0	2897.6885
NOTO	0.0	1135.6843999999999
NOTUM	0.0	3446.7837000000004
NOVA2	0.0	2675.2724
NOX1	0.0	304.4497
NOX3	0.0	440.2566
NOX5	1016.5464000000001	966.2655000000001
NOXA1	2238.9051	4321.0552
NOXO1	0.0	1964.0825999999997
NPAS1	0.0	4257.8917
NPAS3	0.0	266.8107
NPAS4	0.0	191.386
NPAT	4009.5297000000005	1832.2303000000002
NPB	0.0	2780.5163000000002
NPBWR1	0.0	1838.3699
NPBWR2	0.0	2370.7861
NPC1	2779.0	2906.8815000000004
NPC1L1	0.0	13221.303499999998
NPC2	1015.5962	1036.0807
NPDC1	0.0	2907.4893
NPEPL1	0.0	1254.0417
NPEPPS	1547.4508	4241.9395
NPFF	0.0	31384.362
NPFFR1	0.0	2824.9923000000003
NPHP1	1366.17	1394.5359999999998
NPHP3	1340.1828	141.5992
NPHP4	2637.9768	3234.0068
NPHS1	0.0	800.8290000000001
NPIP	0.0	3551.9398999999994
NPIPL3	0.0	10132.772799999999
NPL	0.0	486.5213
NPLOC4	1391.4092999999998	3845.1321
NPM1	2339.1192	3358.6004000000003
NPM2	0.0	2668.5648
NPM3	1343.0468	3294.2253
NPNT	2839.5576	582.1344
NPPA	0.0	8539.5158
NPPB	0.0	8539.5158
NPPC	0.0	13245.4198
NPR1	0.0	2675.4536
NPR2	0.0	6518.5397
NPRL2	2476.4087	5781.6099
NPRL3	1187.1052	4053.6121000000003
NPSR1	0.0	2843.771
NPTN	1467.3446	12.1638
NPTX1	0.0	2688.226
NPTX2	0.0	987.6384
NPTXR	0.0	11206.9583
NPVF	0.0	0.0
NPW	0.0	986.2511
NPY6R	0.0	1479.4560000000001
NQO1	1521.8909999999998	2030.4914000000003
NQO2	1397.2419	15995.200299999999
NR0B1	0.0	297.5318
NR0B2	0.0	10926.580800000002
NR1D1	2210.6816	10488.284800000001
NR1D2	2360.8113000000003	1172.7633
NR1H2	1918.3208	2372.3016000000002
NR1H3	2933.3934	1117.1688
NR1H4	0.0	0.0
NR1I2	493.903	882.0485
NR1I3	0.0	13967.8184
NR2C1	2343.102	838.2280000000001
NR2C2	2383.4	2095.7975
NR2C2AP	1195.0414	759.4451999999999
NR2E1	0.0	134.11
NR2F2	865.5147	476.33959999999996
NR2F6	261.6908	3634.2659
NR3C1	5355.4665	4175.8163
NR3C2	2182.0919999999996	1570.0058
NR4A1	3853.6000000000004	5630.8016
NR4A2	3241.8	9293.6213
NR4A3	2614.6	4172.3149
NR5A1	0.0	458.9434
NR5A2	0.0	338.0845
NR6A1	2681.9314999999997	4153.661700000001
NRADDP	0.0	5805.389999999999
NRAP	0.0	667.6161000000001
NRARP	0.0	2117.8572
NRAS	969.4454	1284.3326
NRBF2	2494.5514	855.4574
NRBP1	1953.1647999999998	1626.112
NRBP2	0.0	5456.0161
NRCAM	0.0	7520.798400000001
NRD1	4109.200000000001	7038.4249
NRF1	3402.6	1238.1912
NRG1	1894.009	428.57280000000003
NRG2	0.0	4034.7438
NRG3	1735.896	1289.7459
NRG4	0.0	762.6619
NRGN	0.0	5589.7172
NRIP1	1602.24	0.0
NRIP2	0.0	801.2016
NRIP3	0.0	1177.782
NRL	0.0	1281.4479000000001
NRM	1099.88	8939.5512
NRN1	2140.4591	4230.5967
NRN1L	0.0	3446.3958000000002
NRP2	0.0	391.4676
NRSN2	307.1492	5969.3504
NRTN	0.0	3811.4544000000005
NRXN1	0.0	212.856
NRXN2	0.0	419.3782
NSA2	2493.7815	560.9892
NSD1	2095.9231	197.24240000000003
NSDHL	698.059	0.0
NSF	1203.1352	2171.0189
NSFL1C	1992.6110999999999	3506.29
NSFP1	1203.1352	2171.0189
NSL1	4525.4016	4061.0335000000005
NSMAF	2145.7421999999997	683.0653
NSMCE1	1224.7423999999999	7376.281199999999
NSMCE2	2589.3093	3164.6934
NSMCE4A	2811.085	960.4458000000001
NSUN2	3083.1839999999997	6582.0305
NSUN3	1907.1501	644.5593
NSUN4	2795.6	5989.243600000001
NSUN5	1368.7595	1592.7617
NSUN5P1	0.0	6861.5838
NSUN5P2	1871.8962000000001	4538.330599999999
NSUN6	1198.6533	2059.6699000000003
NSUN7	0.0	4625.873100000001
NT5C	1567.7643	6991.1053999999995
NT5C1A	0.0	8545.256800000001
NT5C1B-RDH14	0.0	317.2044
NT5C2	1239.3747	2561.3837000000003
NT5C3	2530.9906	456.49219999999997
NT5C3L	0.0	1135.5085000000001
NT5DC1	2125.8720000000003	1002.6110000000001
NT5DC2	0.0	53.639
NT5DC3	1668.3918	4472.6158
NT5E	1926.3005999999998	1742.3908
NT5M	1050.192	2888.6434
NTAN1	1316.925	2939.7602999999995
NTF4	0.0	5810.976699999999
NTHL1	2177.8762	2029.6739
NTM	0.0	1600.55
NTN3	0.0	2430.1409000000003
NTN4	0.0	0.0
NTN5	0.0	4859.2028
NTNG1	0.0	239.1858
NTRK1	0.0	8454.4884
NTRK2	0.0	1656.5937999999999
NTRK3	667.3368	4022.6155
NTSR1	0.0	13058.092300000002
NTSR2	0.0	11856.4724
NUAK1	2031.8	5172.0187
NUAK2	2305.198	26131.709799999997
NUB1	2238.3834	7219.2927
NUBP1	1505.3587	5362.998
NUBP2	2312.3028	1367.97
NUBPL	660.4499999999999	0.0
NUCB1	1731.5828000000001	14221.337800000003
NUCB2	2155.3728	2787.0112000000004
NUCKS1	3504.0	454.1346
NUDC	1849.0322	10926.580800000002
NUDCD1	2030.5754000000002	0.0
NUDCD2	2637.6609000000003	1369.2823999999998
NUDCD3	2981.9899	1102.9718
NUDT1	1919.4648	907.714
NUDT10	0.0	1113.0503999999999
NUDT11	1124.3519999999999	1508.8620999999998
NUDT12	513.072	311.9834
NUDT13	1029.3269	1534.9139
NUDT14	183.7707	0.0
NUDT15	1247.664	247.0884
NUDT16	2185.5932	0.0
NUDT16L1	1759.5144	5477.183499999999
NUDT16P1	1442.0416	0.0
NUDT17	3571.0	5569.8218
NUDT18	2420.9136	9241.383600000001
NUDT19	1708.9299	25.6738
NUDT2	3282.329	41.778499999999994
NUDT21	2212.1148000000003	143.3825
NUDT22	2030.1744999999999	13178.1214
NUDT3	2515.6386	3892.5155999999997
NUDT4	3594.318	3186.4415999999997
NUDT4P1	3594.318	3186.4415999999997
NUDT5	2763.9898	2231.9777
NUDT6	2064.4431	956.241
NUDT7	1415.7580999999998	75.701
NUDT8	3946.8	9183.618699999999
NUDT9	2651.6147	0.0
NUDT9P1	0.0	4201.333799999999
NUF2	8373.2	30.8341
NUFIP1	1408.6288	1731.8120999999999
NUFIP2	2322.4	1013.5476000000001
NUMA1	2697.4608000000003	2448.6878
NUMB	0.0	555.2913
NUMBL	1246.4424000000001	8610.6788
NUP107	1657.6779999999999	992.4378
NUP133	3026.9808000000003	2369.8972999999996
NUP153	3478.4	1880.3219000000001
NUP155	2471.2849	853.1287
NUP160	2303.588	1310.2851999999998
NUP188	1688.4508	6294.3612
NUP205	2701.2506	253.4529
NUP210	2911.2	11857.2906
NUP210L	0.0	5278.616600000001
NUP214	1759.53	254.12449999999998
NUP35	2091.5013	9.1207
NUP37	2168.2763999999997	727.1099999999999
NUP43	650.8657999999999	957.369
NUP50	2248.829	9711.533
NUP54	2876.8496	10694.0658
NUP62	3465.7566999999995	5241.0174
NUP62CL	712.4783999999999	9.108
NUP85	2577.6387	6299.6432
NUP88	2382.5284	1798.3709999999999
NUP93	1396.2461999999998	0.0
NUP98	3015.1569	6448.984
NUPL1	1032.2576	12.888
NUPL2	3468.0864	2944.0446
NUPR1	0.0	92.25
NUS1	2214.0355999999997	1827.1006
NUSAP1	2986.2039999999997	3698.7832000000003
NUTF2	2650.9178	2753.7416000000003
NVL	3315.7999999999997	1353.2025
NWD1	0.0	1790.516
NXF1	2155.8	7650.3478
NXF2	0.0	586.1198
NXF4	0.0	415.90500000000003
NXF5	0.0	1162.6464
NXN	0.0	6491.5244999999995
NXNL1	0.0	4757.910199999999
NXPH3	0.0	8574.1657
NXPH4	0.0	3395.448
NXT1	2528.2	6177.5527999999995
NXT2	155.5376	1409.9288
NYNRIN	0.0	1204.9959000000001
NYX	0.0	1849.7834000000003
OAF	1232.3776	0.0
OAS1	846.0985000000001	1348.4703
OAS2	1633.3999999999999	1348.4703
OAS3	1.8971999999999998	1348.4703
OASL	934.0968	2373.5951000000005
OAT	2210.4176	3272.0705
OAZ1	3840.9167999999995	23638.346700000002
OAZ2	1347.9475	1093.0899
OAZ3	2674.3208	5701.1619
OBFC1	2004.8	2954.2233
OBFC2A	3272.6646	7096.1789
OBFC2B	1671.2068	5030.5016000000005
OBP2A	0.0	667.1655999999999
OBP2B	0.0	3030.7092000000002
OBSCN	0.0	3458.8509999999997
OBSL1	0.0	1006.8243
OCEL1	1990.3146000000002	5279.328299999999
OCIAD1	2272.1622	185.7261
OCIAD2	1755.99	0.0
OCLM	0.0	489.95799999999997
OCLN	1982.3085	905.6285
OCM	0.0	1537.364
OCM2	0.0	1993.0749
OCRL	670.3845	465.3804
ODAM	0.0	485.99940000000004
ODC1	3455.039	12673.810600000003
ODF1	0.0	6523.0082999999995
ODF2	1762.7138	694.6256999999999
ODF2L	1376.676	760.4392999999999
ODF3	0.0	8056.633400000001
ODF3B	82.56679999999999	10918.2922
ODF3L1	0.0	3220.8950999999997
ODF3L2	0.0	8741.889000000001
ODF4	0.0	3990.6441999999997
ODZ3	0.0	563.7096
OFD1	1641.8574	3343.7482999999997
OGDH	3076.4	12544.6803
OGFOD1	2183.1168000000002	143.3825
OGFOD2	1965.3581000000001	13780.216499999999
OGFR	1347.5646	3750.8302999999996
OGFRL1	2437.8	2059.4377
OGG1	2427.4	1858.7558
OGN	0.0	411.2252
OGT	1420.4	3486.9764
OIP5	2997.9064	3698.7832000000003
OLA1	2555.308	0.0
OLAH	0.0	4954.5169000000005
OLFML1	0.0	2813.9727
OLFML2A	0.0	4153.661700000001
OLFML2B	0.0	0.0
OLFML3	0.0	2153.7036000000003
OLIG1	166.4325	8720.573
OLIG2	0.0	8720.573
OLIG3	0.0	2181.6733999999997
OLR1	0.0	3503.7954999999997
OMA1	2297.2525	57.4142
OMD	0.0	411.2252
OMG	0.0	2785.2138
OMP	0.0	396.7953
ONECUT1	0.0	4246.9468
ONECUT2	0.0	2206.7286
ONECUT3	0.0	11889.892099999997
OOEP	0.0	3697.427
OPA1	4149.8	84.24629999999999
OPA3	1712.9112	8161.204299999999
OPALIN	0.0	2718.9408
OPHN1	0.0	5.271
OPLAH	848.241	5179.636399999999
OPN1LW	0.0	627.1229
OPN1MW2	0.0	6911.5821
OPN1SW	0.0	3624.2273000000005
OPN3	1991.9294000000002	1576.8646
OPN4	0.0	3264.6375000000003
OPRD1	0.0	2370.1766000000002
OPRL1	0.0	2370.7861
OPRM1	0.0	137.137
OPTC	0.0	4244.0023
OPTN	2601.4	393.6044
OR10A2	0.0	2058.3131
OR10A3	0.0	0.0
OR10A4	0.0	1621.1715
OR10A5	0.0	1807.6049999999998
OR10A6	0.0	0.0
OR10AD1	0.0	2938.3981
OR10G2	0.0	406.53009999999995
OR10G3	0.0	123.7629
OR10G4	0.0	587.6736999999999
OR10G7	0.0	587.6736999999999
OR10G8	0.0	587.6736999999999
OR10G9	0.0	587.6736999999999
OR10H1	0.0	1407.9146
OR10H3	0.0	1407.9146
OR10H5	0.0	1407.9146
OR10J3	0.0	1766.2704
OR10P1	0.0	2360.1594999999993
OR10S1	0.0	587.6736999999999
OR10V1	0.0	2108.7825
OR11H4	0.0	89.7804
OR13A1	0.0	2483.7156000000004
OR13D1	0.0	917.8337999999999
OR13J1	0.0	5804.864499999999
OR1D2	0.0	6158.9058
OR1D5	0.0	6158.9058
OR1F1	0.0	15446.846699999998
OR1F2P	0.0	14114.1842
OR1G1	0.0	2119.5834
OR1I1	0.0	120.9682
OR1J1	0.0	1132.5108
OR1J2	0.0	1132.5108
OR1J4	0.0	1132.5108
OR1K1	0.0	16.577599999999997
OR1L6	0.0	16.577599999999997
OR1M1	0.0	0.0
OR1N1	0.0	1132.5108
OR1N2	0.0	1132.5108
OR2A4	0.0	548.6484
OR2AE1	0.0	0.0
OR2AG1	0.0	1069.2305
OR2AG2	0.0	1069.2305
OR2AK2	0.0	220.689
OR2AT4	0.0	257.032
OR2B11	0.0	4605.6828000000005
OR2B2	0.0	5336.4095
OR2B6	0.0	2760.8585
OR2C1	0.0	3705.5431
OR2C3	0.0	786.7215000000001
OR2D2	0.0	1621.1715
OR2D3	0.0	1621.1715
OR2F1	0.0	16.6796
OR2F2	0.0	1034.2093
OR2H2	0.0	1193.7408
OR2K2	0.0	722.2664
OR2L1P	0.0	220.689
OR2L2	0.0	220.689
OR2L3	0.0	440.13019999999995
OR2L8	0.0	220.689
OR2M1P	0.0	440.13019999999995
OR2M2	0.0	219.44119999999998
OR2M3	0.0	219.44119999999998
OR2M4	0.0	219.44119999999998
OR2M5	0.0	440.13019999999995
OR2S2	0.0	1960.9112
OR2V2	0.0	18823.680199999995
OR2W1	0.0	876.681
OR2W5	0.0	3554.1953
OR2Y1	0.0	8826.399700000002
OR4C11	0.0	1623.4134000000001
OR4C16	0.0	1623.4134000000001
OR4C6	0.0	1623.4134000000001
OR4D1	0.0	584.5867999999999
OR4D10	0.0	7917.1247
OR4D11	0.0	7483.236200000001
OR4D2	0.0	584.5867999999999
OR4D6	0.0	5578.372800000001
OR4D9	0.0	7655.086800000001
OR4E2	0.0	406.53009999999995
OR4F15	0.0	3640.2709
OR4F17	0.0	3.96
OR4F21	0.0	0.0
OR4F4	0.0	916.8145999999999
OR4F5	0.0	5571.753000000001
OR4F6	0.0	3640.2709
OR4M2	0.0	14953.298900000002
OR4N3P	0.0	14953.298900000002
OR4N4	0.0	14953.298900000002
OR4P4	0.0	1623.4134000000001
OR4S2	0.0	1623.4134000000001
OR51B2	0.0	1462.3507
OR51B4	0.0	1462.3507
OR51B5	0.0	906.9076
OR51B6	0.0	906.9076
OR51D1	0.0	1695.8714
OR51E1	0.0	1695.8714
OR51E2	0.0	1695.8714
OR51F1	0.0	1695.8714
OR51I1	0.0	906.9076
OR51I2	0.0	906.9076
OR51M1	0.0	906.9076
OR51Q1	0.0	906.9076
OR51V1	0.0	555.4431
OR52A1	0.0	555.4431
OR52A5	0.0	554.1560999999999
OR52B2	0.0	2087.6934
OR52B4	0.0	0.0
OR52I1	0.0	1011.4578
OR52I2	0.0	1011.4578
OR52K1	0.0	0.0
OR52K2	0.0	0.0
OR52M1	0.0	0.0
OR52N4	0.0	0.0
OR52N5	0.0	0.0
OR52R1	0.0	209.9576
OR52W1	0.0	48.711
OR56A1	0.0	2038.9824
OR56A4	0.0	2038.9824
OR56B1	0.0	0.0
OR56B4	0.0	2038.9824
OR5A1	0.0	1463.5622
OR5A2	0.0	1463.5622
OR5AC2	0.0	732.3788999999999
OR5AN1	0.0	1463.5622
OR5AP2	0.0	700.1949999999999
OR5AU1	0.0	2061.5681
OR5B12	0.0	282.4848
OR5B21	0.0	1894.0779
OR5C1	0.0	16.577599999999997
OR5D13	0.0	329.0496
OR5D14	0.0	329.0496
OR5D16	0.0	329.0496
OR5D18	0.0	329.0496
OR5I1	0.0	329.0496
OR5K1	0.0	3381.3434000000007
OR5K2	0.0	3381.3434000000007
OR5K3	0.0	1345.3308000000002
OR5K4	0.0	1345.3308000000002
OR5L1	0.0	329.0496
OR5L2	0.0	329.0496
OR5M1	0.0	700.1949999999999
OR5M10	0.0	700.1949999999999
OR5M11	0.0	700.1949999999999
OR5M3	0.0	700.1949999999999
OR5M8	0.0	700.1949999999999
OR5M9	0.0	700.1949999999999
OR5W2	0.0	329.0496
OR6A2	0.0	1069.2305
OR6B2	0.0	0.0
OR6B3	0.0	0.0
OR6C1	0.0	465.18449999999996
OR6C3	0.0	465.18449999999996
OR6C4	0.0	1598.6663999999998
OR6C6	0.0	465.18449999999996
OR6C65	0.0	465.18449999999996
OR6C74	0.0	465.18449999999996
OR6C75	0.0	465.18449999999996
OR6C76	0.0	465.18449999999996
OR6K6	0.0	382.5039
OR6M1	0.0	0.0
OR6N1	0.0	382.5039
OR6N2	0.0	382.5039
OR6S1	0.0	3508.5843000000004
OR6X1	0.0	0.0
OR7D2	0.0	0.0
OR7D4	0.0	2113.0102
OR7E24	0.0	2113.0102
OR7E37P	0.0	2473.1417
OR7E91P	0.0	4549.3102
OR7G1	0.0	0.0
OR7G2	0.0	0.0
OR7G3	0.0	0.0
OR8A1	0.0	0.0
OR8B12	0.0	0.0
OR9A4	0.0	3657.3392999999996
OR9K2	0.0	765.8904
ORAI1	1007.1464	5813.8245
ORAI2	2511.2000000000003	38607.736399999994
ORAI3	2469.8124000000003	6372.9791000000005
ORAOV1	1727.0596	2027.1099
ORC1	2042.8475	867.7483000000001
ORC2	3488.0715	1835.5566
ORC3	2490.8383999999996	2942.8525
ORC4	3412.0104999999994	192.20100000000002
ORC5	1560.7152	4.4802
ORC6	2683.4375	3752.2134
ORM1	0.0	18385.8913
ORM2	0.0	18385.8913
ORMDL1	2732.143	753.7387
ORMDL2	1904.592	1765.9107
ORMDL3	3560.8	5935.917800000001
OS9	1351.647	2337.4557999999997
OSBP	2100.3016	7711.634100000001
OSBP2	0.0	3852.9413999999997
OSBPL10	870.3383	2728.7610999999997
OSBPL11	2730.4	1858.7336
OSBPL1A	3354.3869000000004	5291.897599999999
OSBPL2	300.3234	9265.112299999999
OSBPL3	3211.6	6099.4374
OSBPL5	0.0	2138.5427
OSBPL6	1604.1004	3648.6948999999995
OSBPL7	1678.305	499.8311
OSBPL8	2521.48	474.65149999999994
OSBPL9	3143.2311999999997	5883.1268
OSCAR	0.0	472.5048
OSCP1	1519.9434	7426.421099999999
OSGEP	1364.2266	521.6342999999999
OSGEPL1	1540.994	2340.9685
OSGIN2	1242.6615	141.9776
OSM	0.0	5142.9104
OSR1	0.0	2189.5789999999997
OSR2	0.0	0.0
OST4	2364.543	14442.3755
OSTBETA	0.0	1252.5613
OSTC	1620.4415999999999	699.6947
OSTCL	0.0	3514.6823999999997
OSTF1	2581.2528	2029.8122
OSTM1	1707.5064	0.0
OSTN	0.0	3980.2646999999997
OSTalpha	0.0	2817.6539
OTC	0.0	22.851200000000002
OTOA	0.0	1977.4207000000001
OTOF	0.0	1079.364
OTOL1	0.0	1612.7316
OTOP1	0.0	1324.2287
OTOP2	0.0	42.9365
OTOP3	0.0	3543.7403
OTOR	0.0	0.4225
OTOS	0.0	0.0
OTP	0.0	1799.0726000000002
OTUB1	1748.1103999999998	391.6472
OTUB2	0.0	8660.7969
OTUD1	2210.9778	2976.4544
OTUD3	1480.7346	1182.1526000000001
OTUD4	2715.3999999999996	2262.1539999999995
OTUD5	1724.6760000000002	13414.434000000001
OTUD6A	0.0	29.821399999999997
OTUD6B	1028.3878	420.06309999999996
OTUD7A	0.0	396.5179
OTUD7B	2717.4280000000003	3748.3576000000003
OTX1	1723.8126	8.975999999999999
OTX2	0.0	1278.9429
OTX2OS1	0.0	1278.9429
OVCA2	1937.8972	3695.1051
OVCH1	0.0	2077.1687
OVCH2	0.0	214.6962
OVGP1	0.0	1987.4196
OVOL1	0.0	6619.9264
OVOL2	1693.602	3891.6802000000002
OXA1L	1033.1536	2962.4696999999996
OXCT1	2538.0162	1021.035
OXCT2	0.0	15447.093100000002
OXER1	0.0	4018.8621
OXGR1	0.0	833.9775999999999
OXNAD1	2564.426	481.5192
OXR1	2946.5648	3061.2917
OXSM	1090.7952	3484.3392
OXSR1	2959.2826	237.1808
OXT	0.0	2676.6038000000003
P2RX1	2338.2853999999998	10422.7635
P2RX2	0.0	0.0
P2RX3	0.0	1996.5282000000002
P2RX4	1063.7682	2786.6598
P2RX5	2294.9492	4131.111
P2RX6	0.0	998.6418000000001
P2RX6P	1293.3074000000001	894.7443000000001
P2RX7	772.6992	3350.8617000000004
P2RY1	2568.6023999999998	22.4602
P2RY10	434.0512	1347.3182
P2RY11	268.6992	7694.9085
P2RY12	0.0	1086.0772
P2RY13	0.0	1086.0772
P2RY14	0.0	1086.0772
P2RY2	0.0	15078.952799999997
P2RY4	0.0	475.14840000000004
P2RY6	6363.7471000000005	8980.5629
P2RY8	687.0	5032.027700000001
P4HA1	2866.3241	1534.9139
P4HA2	0.0	1081.3995
P4HA3	0.0	0.0
P4HB	3063.8	2715.0351
P4HTM	1720.2	3907.5664
PA2G4	2933.0247	4954.2747
PA2G4P4	0.0	4770.8983
PAAF1	1973.3250999999998	2429.1802
PABPC1	1892.2	397.8358
PABPC1L	1156.4492	4881.1632
PABPC1L2B	0.0	2.9568000000000003
PABPC4	1323.0674	18211.5273
PABPN1	697.4816000000001	1337.0598
PABPN1L	0.0	3310.9474999999998
PACRG	939.2593	0.0
PACRGL	1328.5664	0.0
PACS1	1633.5078999999998	7122.0345
PACS2	641.9209000000001	16.6188
PACSIN1	0.0	1534.7346
PACSIN2	0.0	1375.5994
PACSIN3	0.0	1117.1688
PADI2	0.0	536.4359000000001
PADI6	0.0	1476.6108
PAEP	0.0	667.1655999999999
PAF1	2916.6782000000003	23733.085400000004
PAFAH1B1	2567.4	932.8757
PAFAH1B2	2055.0678000000003	2198.3916
PAFAH1B3	2418.8581999999997	15424.5125
PAFAH2	3302.1261	270.8788
PAG1	1287.4553999999998	2855.3175999999994
PAGE1	0.0	952.8050000000001
PAGE2	0.0	0.0
PAGE2B	0.0	0.0
PAGE4	0.0	0.0
PAGE5	0.0	0.0
PAICS	4769.936199999999	1259.8573999999999
PAIP1	3415.5091	348.0672
PAIP2	2010.4301	13803.255299999999
PAIP2B	2364.1945	1511.2717999999998
PAK1	2527.8	5518.826899999999
PAK1IP1	3148.6508000000003	3254.5232
PAK2	2631.2904	4459.937799999999
PAK3	222.3255	186.37470000000002
PAK4	1462.4789999999998	0.0
PAK6	0.0	3404.2834999999995
PAK7	0.0	1130.0773
PALB2	3272.22	2020.6091999999999
PALLD	1723.7187	1689.1714
PALM	0.0	7229.672199999999
PALM3	0.0	12937.619699999996
PALMD	0.0	137.3079
PAM16	1289.1276	9454.3602
PAMR1	0.0	688.3109000000001
PAN2	2475.7183999999997	5184.7593
PAN3	1526.8039	332.5269
PANK1	1935.7647	3.5604
PANK2	2586.319	3683.2371999999996
PANK3	2458.8	2303.8372
PANK4	1190.646	11864.0866
PANX1	3929.6000000000004	68.2331
PANX2	0.0	7373.460599999999
PANX3	0.0	449.7766
PAOX	842.6030000000001	7018.192899999999
PAPD4	2061.4	2671.1840000000007
PAPD5	1673.4	4154.738200000001
PAPD7	815.6080000000001	8616.434
PAPL	0.0	978.2136
PAPLN	0.0	413.9873
PAPOLA	1763.4	6.5556
PAPOLB	0.0	414.74559999999997
PAPOLG	1203.5968	3298.9671
PAPSS1	3214.2	2343.92
PAQR4	2978.6000000000004	5233.7019
PAQR5	0.0	0.0
PAQR6	0.0	25959.124600000003
PAQR7	0.0	29.7984
PAQR8	2060.5653	9979.7119
PAQR9	0.0	1436.7786
PAR5	0.0	738.3684000000001
PARD3	1209.6502	5082.070999999999
PARD3B	4113.317	22.5107
PARD6A	2691.398	5532.927
PARD6B	2550.384	799.395
PARD6G	0.0	0.0
PARG	1715.8339999999998	657.8119
PARK2	939.2593	0.0
PARK7	2357.0985	0.0
PARL	3476.4031999999997	3651.1179
PARM1	3492.25	2960.159
PARN	2346.0984	3759.5108
PARP1	4324.4	6465.9205999999995
PARP10	3498.4089	10132.758600000001
PARP11	1701.3423	0.0
PARP12	2384.3664	387.32019999999994
PARP14	2307.5382	2474.7369
PARP15	0.0	1867.0812
PARP16	2453.0440000000003	5086.5485
PARP2	1622.4602	95.2176
PARP3	2902.4763999999996	521.962
PARP4	954.261	308.70239999999995
PARP6	266.1984	2382.4932
PARP8	3976.4579999999996	1583.5328
PARP9	3096.8399999999997	1327.5927000000001
PARS2	1228.4944	0.4218
PART1	0.0	681.6224
PARVA	0.0	407.6628
PARVB	1753.8045	5125.3407
PARVG	496.1436	0.0
PASK	2585.7801999999997	0.0
PATE2	0.0	422.45579999999995
PATE3	0.0	1103.9858
PATE4	0.0	1103.9858
PATL1	2045.7999999999997	964.5611
PATL2	326.99039999999997	12547.3492
PATZ1	1750.5076	5066.8989
PAWR	1940.4231	993.2364
PAX1	0.0	359.88800000000003
PAX2	0.0	810.6996
PAX3	0.0	1710.7754
PAX4	0.0	1212.0253
PAX5	0.0	17.715600000000002
PAX8	0.0	670.1525
PAXIP1	3866.6099999999997	210.8416
PBK	2364.486	0.0
PBLD	3031.4363000000003	407.5831
PBMUCL1	0.0	386.78430000000003
PBOV1	0.0	0.0
PBRM1	1867.3370999999997	5202.6001
PBX1	1221.0	6223.5421
PBX2	2314.8	2897.6885
PBX3	2626.7907	1238.9353
PBX4	0.0	275.3536
PBXIP1	2609.7999999999997	42025.6396
PC	0.0	4560.860000000001
PCBD1	0.0	2482.7208
PCBD2	3725.2000000000003	2394.5725
PCBP1	3731.2895999999996	17011.0172
PCBP2	4294.4244	35630.1604
PCBP4	469.395	1183.5796
PCCA	2832.7784	6.6576
PCCB	3014.7733	2233.3289
PCDH1	1761.9142000000002	10005.479199999998
PCDH10	0.0	743.3594999999999
PCDH12	0.0	10436.5782
PCDH18	511.0974	0.0
PCDH20	0.0	137.2464
PCDH7	0.0	252.8474
PCDH8	0.0	5384.3973000000005
PCDH9	1023.1088000000001	13.9649
PCDHA1	0.0	156.5817
PCDHA2	0.0	100.4718
PCDHA3	0.0	100.4718
PCDHA4	0.0	100.4718
PCDHAC2	0.0	781.7425
PCDHB1	0.0	781.7425
PCDHB14	0.0	0.0
PCDHB15	0.0	0.0
PCDHB18	0.0	0.0
PCDHB19P	0.0	0.0
PCDHB2	0.0	781.7425
PCDHB3	0.0	781.7425
PCDHB4	0.0	781.7425
PCDHB5	0.0	781.7425
PCDHGA1	0.0	0.0
PCDHGA10	0.0	12457.008
PCDHGA11	0.0	12457.008
PCDHGA12	0.0	12457.008
PCDHGA2	0.0	0.0
PCDHGA3	0.0	0.0
