GENE	H3k27ac_16_DMSO_compare_TSS_SIGNAL	H3k27ac_16_DMSO_compare_DISTAL_SIGNAL
MAPK8	0.0	2235.3282
MAPK8IP1	0.0	13236.907799999999
MAPK8IP2	0.0	16414.6666
MAPK8IP3	5296.8	1799.79
MAPK9	2824.1136	428.4819
MAPKAP1	2133.5532000000003	9557.5363
MAPKAPK2	1085.5726	19648.5326
MAPKAPK3	2387.3849999999998	1074.9456
MAPKAPK5	3148.4170000000004	143.62359999999998
MAPKBP1	4281.0	422.4227
MAPKSP1	2398.1762	28155.366600000005
MAPRE1	2511.4626	1438.1549
MAPRE2	5042.7433	1945.9242
MAPRE3	886.0404	2234.3166
MAPT	0.0	8849.6496
MARCH10	0.0	1031.9139
MARCH2	0.0	2822.2444
MARCH3	3527.285	6592.555099999999
MARCH4	0.0	999.3416
MARCH5	5160.906	8571.491999999998
MARCH6	13021.800000000001	8076.3048
MARCH7	11137.0	3981.2422
MARCH8	1027.855	36867.8376
MARCH9	3059.8652	11646.2244
MARCKS	5757.0	11230.0689
MARCKSL1	533.8706999999999	9736.6525
MARK1	2164.0307000000003	14.935200000000002
MARK2	8960.4	4477.8760999999995
MARK3	2479.2768	1434.2941
MARK4	0.0	421.3965
MARS	3687.2887	6785.023499999999
MARS2	4362.7716	198.2604
MARVELD1	0.0	0.0
MARVELD2	0.0	8599.8766
MARVELD3	844.452	22411.135099999996
MAS1	0.0	13497.660399999999
MASP1	0.0	1826.7272
MASP2	0.0	244.3236
MAST1	0.0	23963.962799999994
MAST2	2884.14	3130.4861
MAST3	0.0	4267.2934
MAST4	0.0	3555.3541
MASTL	13561.6018	4028.1589999999997
MAT1A	0.0	39356.0173
MAT2A	18924.399999999998	5161.0656
MAT2B	13272.202599999999	6550.2718
MATK	0.0	1517.5484000000001
MATN1	0.0	87766.3683
MATN2	0.0	345.4332
MATN3	0.0	3769.8031
MATN4	0.0	5145.4256000000005
MATR3	9909.748799999998	26940.4149
MAU2	6701.688800000001	6522.8621
MAVS	3919.8599999999997	7485.082599999999
MAX	522.072	503.83619999999996
MAZ	15483.8624	30225.1594
MB	0.0	5090.7011
MBD1	6589.8924	12982.355000000001
MBD2	2437.2113999999997	23905.3973
MBD3	9278.1126	16039.3261
MBD3L1	0.0	4698.0864
MBD3L2	0.0	11620.962199999998
MBD3L3	0.0	11620.962199999998
MBD3L4	0.0	10285.177599999999
MBD3L5	0.0	10285.177599999999
MBD4	6812.7825	429.1598
MBD5	5872.8289	482.1546
MBD6	8228.0	6785.023499999999
MBIP	1895.1588	0.0
MBL1P	0.0	4858.9238000000005
MBL2	0.0	3039.5290000000005
MBLAC1	9990.3942	7838.6129
MBLAC2	3725.8234	1169.6115
MBNL1	17373.5108	43711.949
MBNL2	2403.1125	9200.7915
MBNL3	6088.4	6426.155
MBOAT1	9076.0	14199.551000000003
MBOAT2	1616.4012999999998	2791.8725999999997
MBOAT4	0.0	2878.5451000000003
MBOAT7	9237.095	862.6206000000001
MBP	861.2080000000001	12977.0157
MBTD1	6503.3318	27.781599999999997
MBTPS1	4429.400000000001	15403.760400000001
MBTPS2	3267.31	1068.6716
MC1R	725.175	6909.3194
MC5R	0.0	103.8382
MCAM	0.0	9107.126
MCART1	8300.599999999999	3286.9586
MCART2	0.0	1662.4981
MCART6	3932.3849999999998	1653.4448
MCAT	1894.2592	5160.6865
MCC	4360.1498	14502.5889
MCCC1	8537.800000000001	2888.4518
MCCC2	5302.3584	12.265
MCCD1	0.0	11196.5406
MCEE	8565.4753	8215.823199999999
MCF2	0.0	419.783
MCF2L	0.0	10060.9398
MCF2L2	4102.6048	115803.80180000002
MCFD2	10319.0337	78451.6568
MCHR1	0.0	14690.5514
MCL1	8828.792399999998	104330.1365
MCM10	2132.7497000000003	1739.0825
MCM2	5515.1481	586.6338
MCM3	6891.6	16613.7836
MCM3AP	7966.0072	13807.366299999998
MCM3AP-AS1	2500.6547	3408.6235
MCM4	10233.7	1747.7713
MCM5	11043.6	19302.910900000003
MCM6	4427.9721	50.596799999999995
MCM7	9976.815900000001	1237.5764000000001
MCM8	4588.7584	743.1596999999999
MCM9	4231.1646	6276.7446
MCOLN1	0.0	0.0
MCPH1	3641.6800000000003	1344.0278000000003
MCRS1	4150.4184000000005	9099.033
MCTP1	0.0	682.335
MCTP2	0.0	8263.679399999999
MCTS1	5154.112	6667.7322
MDC1	12877.0	26578.0499
MDFI	0.0	6535.9668
MDFIC	12271.452399999998	70229.45300000001
MDGA1	0.0	6428.3832
MDH1	6413.476599999999	3.8325
MDH1B	6355.0408	638.1889000000001
MDH2	5022.5373	17.0223
MDK	0.0	332.0063
MDM1	2294.5370000000003	46117.408200000005
MDM2	23688.4	11748.972800000001
MDM4	27928.2	69397.2087
MDN1	4589.599999999999	881.8002000000001
MDP1	4653.4982	6268.6383000000005
MDS2	1751.7981	64680.0125
ME1	3535.3449	2756.7205000000004
ME2	5797.799999999999	1087.485
ME3	778.8836	528.0088
MEA1	3177.8183999999997	1218.508
MEAF6	2938.9257	24760.469500000003
MECOM	0.0	466.281
MECP2	1147.679	7320.293500000002
MECR	949.3312	1200.945
MED1	2816.8293999999996	751.9548
MED10	4455.8	81740.86439999999
MED11	3681.1068	8607.4259
MED12	1355.4656	11186.826599999999
MED12L	0.0	526.3892000000001
MED13	10205.6	3511.9494000000004
MED13L	2011.6000000000001	14963.9693
MED14	3650.168	4453.9452
MED15	4857.1619	1511.657
MED16	8806.5328	6833.515399999999
MED17	5479.0514	5505.2626
MED18	6312.2468	16728.061599999997
MED19	4428.3011	2217.0933999999997
MED20	6510.3905	3117.3201
MED21	2271.4208	6708.504
MED22	5893.1384	267.9504
MED23	2100.8889	4233.8516
MED24	0.0	15056.609300000002
MED25	5230.8	8737.0684
MED26	6390.4	54406.6408
MED28	3236.0665	4266.6954000000005
MED29	7533.8239	65350.342599999996
MED30	3199.603	35029.76240000001
MED31	2961.8504	2140.922
MED4	945.756	282.3533
MED6	438.3984	6838.0666
MED7	7250.883499999999	5811.1336
MED8	4036.552	6626.1165
MED9	2918.1807	0.0
MEF2A	5417.5684	3107.3636
MEF2B	0.0	502.2992
MEF2C	21736.199999999997	134409.05969999998
MEF2D	13362.199999999999	73278.21080000002
MEFV	0.0	7264.160400000001
MEGF10	0.0	2470.4316999999996
MEGF11	0.0	455.0757
MEGF6	0.0	3027.7823999999996
MEGF8	2099.6787	33844.804299999996
MEGF9	2525.0	1089.5109
MEI1	0.0	34879.6536
MEIG1	7277.9872000000005	14714.0622
MEIS1	12876.4	16739.160799999998
MEIS2	9248.444700000002	5856.9704
MEIS3	0.0	173.7273
MEIS3P1	0.0	0.0
MELK	6202.7903	5896.176200000001
MEMO1	6995.2	1509.1794
MEN1	1479.3846	19788.9837
MEP1B	0.0	330.24089999999995
MEPCE	17709.8064	18876.4558
MEPE	0.0	199.2024
MERTK	1708.0	11293.425799999999
MESDC1	21695.8	12515.531200000001
MESDC2	6086.7344	9061.1818
MESP1	5230.9728	30201.3932
MESP2	0.0	31772.7176
MEST	0.0	38.870999999999995
MESTIT1	0.0	38.870999999999995
MET	1713.8638	15891.444999999998
METAP1	3870.6881000000003	307.3097
METAP1D	1889.3652	75.164
METAP2	6699.0	141.1296
METRN	0.0	6523.308499999999
METRNL	0.0	0.0
METT10D	5948.7596	9902.4292
METT11D1	1816.5647999999999	483.64399999999995
METT5D1	6053.9838	5126.917799999999
METTL1	4364.0823	13350.5644
METTL10	3936.3160000000003	27041.446900000003
METTL11A	4099.2099	1137.751
METTL11B	0.0	985.6164
METTL12	2892.52	9330.472800000001
METTL13	5753.598400000001	1456.462
METTL14	2967.1572	7171.987999999999
METTL2A	4753.92	10798.5367
METTL2B	9241.5808	42402.587900000006
METTL3	2512.7005	3726.5304
METTL4	15073.344	15869.958399999998
METTL5	1594.112	318.8221
METTL6	2561.048	8124.4012999999995
METTL7A	13481.6	28662.037800000006
METTL7B	0.0	3966.2576
METTL8	5789.9054	5330.613599999999
METTL9	6756.599999999999	14405.912500000002
MEX3A	0.0	119031.6419
MEX3B	3041.6	2123.0002
MEX3C	7227.2	42504.252100000005
MEX3D	0.0	16066.2845
MFAP1	2413.5156	1232.0112
MFAP2	0.0	96174.6217
MFAP3	6180.2944	5862.9351
MFAP3L	2185.806	3994.6146
MFAP4	0.0	14781.311099999999
MFAP5	0.0	940.3328
MFF	9.4288	19968.8514
MFGE8	1995.0452	3348.1715999999997
MFI2	2253.2072	13174.0
MFN1	3931.9932000000003	563.8619
MFN2	4584.8640000000005	23088.137899999998
MFNG	3925.7790999999997	8467.985700000001
MFSD1	3236.9355	7564.7564999999995
MFSD10	1201.6808	2928.8167000000003
MFSD11	13209.0104	23307.821
MFSD2A	1048.5496	9434.2183
MFSD2B	0.0	1581.0140000000001
MFSD3	11214.800000000001	12537.7796
MFSD4	0.0	5151.9324
MFSD5	2642.2796	147025.4945
MFSD6	3168.0935999999997	1662.3045
MFSD6L	0.0	2528.315
MFSD7	0.0	14.0425
MFSD8	4899.264	627.8032
MGA	4764.825	2416.1661
MGAM	0.0	8533.992900000001
MGAT1	28893.371	37651.5307
MGAT2	6334.1437	3484.6948
MGAT3	0.0	112594.1753
MGAT4A	889.5159000000001	654.3985999999999
MGAT4B	2960.6649	14564.5064
MGAT5	0.0	27179.1992
MGAT5B	0.0	17555.9269
MGC12982	0.0	4771.6588
MGC16025	0.0	3371.8599000000004
MGC16121	0.0	5688.3862
MGC16142	0.0	9413.262200000001
MGC16275	1726.7824	224.8077
MGC16703	0.0	3017.8734
MGC21881	7336.5939	208.6396
MGC23270	0.0	2402.0642000000003
MGC23284	942.1633	12917.0969
MGC27382	0.0	4235.9476
MGC2752	2820.9815999999996	2932.1634999999997
MGC34034	0.0	1664.0676
MGC3771	0.0	11735.3115
MGC39372	1511.6109	10226.215499999998
MGC42105	0.0	2735.6264000000006
MGC44328	0.0	884.9384
MGC45800	1628.4642000000001	0.0
MGC57346	0.0	26695.4265
MGC70857	238.0458	11511.438999999998
MGC72080	1695.031	801.414
MGC87042	922.6835000000001	14894.0966
MGEA5	7340.0	4447.304
MGLL	0.0	9545.7309
MGMT	636.5361	0.0
MGP	43.9876	31929.9939
MGRN1	7774.754400000001	8913.3307
MGST1	412.41920000000005	0.0
MGST2	1334.3128	0.0
MGST3	14380.800000000001	6163.3988
MIA	0.0	905.1219000000001
MIA2	0.0	319.19539999999995
MIA3	5025.580800000001	12830.494599999998
MIAT	720.9377999999999	81431.04489999998
MIB1	3998.8149999999996	8092.4095
MIB2	5446.6817	19915.3305
MICA	5549.2315	10917.1
MICAL1	4630.4388	8934.744
MICAL2	737.481	26181.160499999998
MICAL3	1138.592	20880.293000000005
MICALCL	0.0	13520.4752
MICALL1	0.0	2658.5910000000003
MICALL2	0.0	2432.9911
MICB	826.683	10894.319
MID1	2066.0296	30.5088
MID1IP1	4257.499900000001	4054.3911
MID2	1181.8896	2981.4616
MIDN	5611.3376	13522.0723
MIER1	9911.0183	11047.828800000001
MIER3	3725.4426	6012.561
MIF	7600.0	96324.5987
MIF4GD	6174.1636	19914.006699999998
MIIP	1968.7411	5574.3344
MINA	2150.9827999999998	6418.554
MINK1	2418.2027	6555.134900000001
MINPP1	3193.1616000000004	3729.0051
MIOS	5443.838400000001	4649.3916
MIOX	0.0	20204.7689
MIP	0.0	7527.3925
MIPEP	1144.6087	1385.5442
MIR1-2	0.0	6676.379999999999
MIR101-1	0.0	8560.876400000001
MIR101-2	0.0	4277.8111
MIR103-1	0.0	2571.5929
MIR103-1AS	0.0	2571.5929
MIR103-2	0.0	2475.8647
MIR103-2AS	0.0	2475.8647
MIR106B	0.0	809.258
MIR107	0.0	0.0
MIR10A	409.50600000000003	18744.2392
MIR10B	0.0	6619.342000000001
MIR1178	0.0	0.0
MIR1179	0.0	29125.775200000004
MIR1180	0.0	16114.858699999999
MIR1181	2033.25	14272.7409
MIR1182	0.0	2537.9196
MIR1184-3	686.096	1092.3724
MIR1200	0.0	2453.4485999999997
MIR1203	0.0	3733.5686000000005
MIR1204	5540.9342	5913.2913
MIR1205	0.0	6407.984700000001
MIR1206	0.0	5637.4065
MIR1207	0.0	5637.4065
MIR1208	0.0	10703.9123
MIR122	0.0	5150.5191
MIR1224	0.0	1336.8324000000002
MIR1225	0.0	3295.8590000000004
MIR1226	0.0	11046.2727
MIR1227	204.49620000000002	33105.0707
MIR1228	0.0	1962.5376
MIR1229	0.0	15051.1139
MIR1231	0.0	3457.9155
MIR1233-1	0.0	18144.496
MIR1234	0.0	10684.064199999999
MIR1236	0.0	906.6018
MIR1237	0.0	17760.211
MIR1238	0.0	4357.1247
MIR124-2	0.0	2228.424
MIR124-3	0.0	11.6316
MIR1243	0.0	3200.8891000000003
MIR1244-1	769.826	28529.759
MIR1246	0.0	764.757
MIR1248	1317.7636	3266.5924999999997
MIR1249	0.0	16160.283199999998
MIR1250	0.0	0.0
MIR1251	0.0	822.5311999999999
MIR1253	0.0	6198.5473999999995
MIR1256	0.0	1653.4448
MIR1257	0.0	1106.655
MIR1258	0.0	458.1654
MIR125A	0.0	2182.5989999999997
MIR125B2	0.0	2706.7884
MIR126	0.0	1546.6195000000002
MIR1260	0.0	52.497699999999995
MIR1260B	12571.475900000001	19534.432500000003
MIR1262	0.0	8584.063999999998
MIR1265	0.0	3794.3347
MIR1266	0.0	16261.017100000001
MIR1270-1	0.0	973.2208999999999
MIR1272	0.0	652.2687000000001
MIR1276	0.0	28411.556000000004
MIR1277	0.0	1734.5115999999998
MIR1278	0.0	6710.3701
MIR1279	0.0	1422.8016
MIR128-1	0.0	4160.872
MIR1280	0.0	791.279
MIR1281	13975.0706	16880.3286
MIR1282	912.4300999999999	1232.0112
MIR1284	0.0	6721.1666
MIR1286	0.0	494.4087
MIR1287	0.0	6317.8989
MIR1288	0.0	92.1206
MIR129-1	0.0	6546.285900000001
MIR129-2	0.0	2958.5620999999996
MIR1291	0.0	2003.6656
MIR1292	6500.2166	867.7542
MIR1293	0.0	1370.4473
MIR1296	0.0	345.95680000000004
MIR1301	0.0	37443.615600000005
MIR1304	0.0	5597.910099999999
MIR1305	0.0	0.0
MIR1306	0.0	969.8131000000001
MIR1307	0.0	33322.2337
MIR130A	0.0	7416.000599999999
MIR130B	1400.9532	4485.5014
MIR132	0.0	8689.5841
MIR1322	0.0	8893.2988
MIR1324	878.7348000000001	24293.7053
MIR133A1	576.072	6676.379999999999
MIR133B	0.0	3605.7270000000003
MIR135A1	0.0	11817.992999999999
MIR135A2	0.0	611.6061
MIR135B	0.0	8839.5886
MIR138-1	0.0	22681.153400000003
MIR138-2	0.0	90513.5342
MIR140	0.0	1635.0316
MIR141	524.2171000000001	88306.84529999999
MIR142	20419.0	92820.73070000001
MIR143	0.0	4888.8301
MIR144	0.0	38465.89430000001
MIR145	0.0	4888.8301
MIR1468	0.0	1953.8207
MIR1469	0.0	526.8483
MIR146A	0.0	24545.5973
MIR146B	0.0	15266.281099999997
MIR1470	0.0	9630.2059
MIR1471	0.0	48285.434400000006
MIR147B	0.0	4181.6305
MIR148A	9669.6	84976.70210000001
MIR148B	0.0	5891.458100000001
MIR150	2918.7028	8402.4994
MIR152	0.0	12043.685300000001
MIR153-1	650.8358000000001	6210.954399999999
MIR1537	0.0	3487.926
MIR1538	5880.72	4466.7924
MIR1539	5634.461	2539.5015000000003
MIR155	6434.400000000001	628.2077
MIR155HG	1047.1912	628.2077
MIR15A	0.0	8103.2528
MIR15B	3388.1886	8225.3161
MIR16-1	0.0	8103.2528
MIR16-2	3272.3854	8225.3161
MIR17	36.4708	890.5892
MIR17HG	3223.0	890.5892
MIR181A1	0.0	1660.3518
MIR181A2	0.0	1544.4359
MIR181B1	0.0	1660.3518
MIR181B2	0.0	1544.4359
MIR181C	0.0	35280.72579999999
MIR181D	0.0	35280.72579999999
MIR182	0.0	7314.5532
MIR1827	0.0	1797.3464
MIR183	0.0	7314.5532
MIR184	0.0	1438.297
MIR185	0.0	1024.1575
MIR186	0.0	97.5492
MIR187	0.0	0.0
MIR188	0.0	1020.24
MIR18A	0.0	890.5892
MIR1908	4308.307199999999	1640.3631999999998
MIR1909	0.0	20646.440000000002
MIR190B	0.0	7634.497399999998
MIR191	10123.8786	5341.709899999999
MIR1910	0.0	1579.7386000000001
MIR1913	0.0	2924.0837
MIR1914	0.0	4570.5274
MIR1915	0.0	7260.186000000001
MIR192	0.0	19544.863
MIR193A	258.0	13615.971899999999
MIR193B	136.7208	23340.4766
MIR194-1	0.0	380.3683
MIR194-2	0.0	19544.863
MIR195	321.504	10493.5642
MIR196A1	0.0	3743.9526
MIR196A2	0.0	0.0
MIR197	0.0	1597.3076
MIR1972-1	0.0	2408.719
MIR1976	0.0	40359.9016
MIR198	0.0	3052.2994
MIR199A1	0.0	11019.9627
MIR199A2	0.0	6366.3756
MIR199B	0.0	1485.4061
MIR19A	0.0	890.5892
MIR19B1	0.0	890.5892
MIR200A	0.0	1874.5929
MIR200B	0.0	1874.5929
MIR200C	544.9811	88306.84529999999
MIR202	0.0	12976.654199999999
MIR206	0.0	3605.7270000000003
MIR208A	0.0	4904.7534
MIR208B	0.0	1330.0962
MIR20A	0.0	890.5892
MIR21	0.0	27388.652700000002
MIR210	630.8810000000001	2876.7911
MIR211	0.0	26526.953199999996
MIR2110	3314.8143999999998	1153.8546
MIR2116	0.0	4331.8524
MIR2117	0.0	22903.1506
MIR212	0.0	8689.5841
MIR214	0.0	6366.3756
MIR215	0.0	380.3683
MIR216A	0.0	0.0
MIR216B	0.0	0.0
MIR217	0.0	0.0
MIR219-1	3577.066	7757.7885
MIR219-2	0.0	2224.2542
MIR22	0.0	8059.592
MIR221	0.0	8589.316700000001
MIR222	0.0	8589.316700000001
MIR223	0.0	3415.59
MIR2278	0.0	6265.8879
MIR2355	0.0	26009.2113
MIR23A	0.0	35280.72579999999
MIR23B	0.0	713.154
MIR23C	0.0	2018.5408
MIR24-1	0.0	713.154
MIR24-2	0.0	35280.72579999999
MIR25	0.0	809.258
MIR26A1	0.0	1889.0731000000003
MIR26A2	0.0	22451.4309
MIR26B	0.0	9176.752799999998
MIR27A	0.0	35280.72579999999
MIR27B	0.0	713.154
MIR2861	5235.735999999999	10118.293
MIR2909	0.0	2042.2979999999998
MIR296	0.0	8776.3794
MIR298	0.0	8776.3794
MIR29A	0.0	12582.9692
MIR29B1	0.0	12582.9692
MIR29B2	0.0	41543.20339999999
MIR29C	0.0	41543.20339999999
MIR301A	0.0	1358.3766999999998
MIR301B	2064.4921	4485.5014
MIR302A	0.0	1595.7355
MIR302B	0.0	1595.7355
MIR302C	0.0	1595.7355
MIR302D	0.0	1595.7355
MIR3065	0.0	0.0
MIR3074	0.0	713.154
MIR30A	0.0	2969.4338
MIR30B	0.0	5331.7970000000005
MIR30C1	0.0	3894.9067
MIR30C2	0.0	2280.7262
MIR30D	0.0	5331.7970000000005
MIR30E	0.0	3894.9067
MIR31	0.0	534.462
MIR3115	0.0	0.0
MIR3119-1	0.0	985.6164
MIR3119-2	0.0	985.6164
MIR3120	0.0	6366.3756
MIR3121	0.0	240.9352
MIR3122	0.0	6146.0616
MIR3124	12887.155900000002	20519.9631
MIR3125	0.0	2542.7637
MIR3127	0.0	5520.083099999999
MIR3128	0.0	8379.549099999998
MIR3130-1	0.0	638.1889000000001
MIR3130-2	0.0	638.1889000000001
MIR3132	0.0	328.7836
MIR3134	0.0	4242.749400000001
MIR3136	0.0	42065.1863
MIR3138	0.0	22019.243300000006
MIR3140	0.0	12682.4756
MIR3141	0.0	3731.6448
MIR3142	0.0	24545.5973
MIR3143	5214.2600999999995	17301.1284
MIR3145	0.0	895.9652000000001
MIR3146	0.0	0.0
MIR3148	0.0	2430.1284
MIR3150	0.0	13999.4724
MIR3150B	0.0	13999.4724
MIR3153	2011.1161	8995.0565
MIR3154	0.0	1485.4061
MIR3155	1038.8099	4207.879199999999
MIR3156-1	0.0	1395.1704000000002
MIR3157	0.0	17134.5873
MIR3158-1	0.0	2959.743
MIR3158-2	0.0	2959.743
MIR3160-1	0.0	332.0063
MIR3160-2	0.0	332.0063
MIR3162	0.0	13498.562299999998
MIR3165	0.0	6623.962799999999
MIR3167	0.0	8978.8362
MIR3173	0.0	365.0958
MIR3175	7690.0	76352.1012
MIR3176	0.0	1741.9834
MIR3177	0.0	1107.3782999999999
MIR3178	2958.8268	5006.888800000001
MIR3179-3	0.0	1813.3474
MIR3180-2	1940.5264	1813.3474
MIR3180-3	1940.5264	1813.3474
MIR3180-4	1284.4992	227.3376
MIR3180-5	1290.4844	2031.7803000000001
MIR3183	0.0	30582.504999999997
MIR3184	3282.1130000000003	2527.5461
MIR3185	0.0	2278.6968
MIR3186	0.0	8429.854000000001
MIR3187	0.0	4260.6644
MIR3188	4376.4872	17979.154200000004
MIR3189	0.0	14139.548999999999
MIR3190	14288.7876	17698.5978
MIR3191	14262.018	17698.5978
MIR3192	0.0	910.2064
MIR3193	0.0	226710.1971
MIR3194	0.0	19774.175299999995
MIR3196	0.0	11.6316
MIR3198	0.0	17035.120700000003
MIR3199-1	2164.4357000000005	976.4654
MIR3199-2	2335.3298000000004	976.4654
MIR32	0.0	325.7181
MIR3200	0.0	851.7344999999999
MIR3202-1	2381.728	29612.981900000002
MIR3202-2	2363.608	29612.981900000002
MIR320A	5276.6844	2234.3973
MIR320B1	0.0	5683.3938
MIR320B2	0.0	1485.4627
MIR320C1	1359.9362	7994.0606
MIR320C2	0.0	469.0378
MIR320D1	0.0	11442.4204
MIR320E	0.0	6903.8384
MIR324	0.0	7941.3405999999995
MIR326	0.0	54.3018
MIR328	0.0	14261.6559
MIR330	0.0	22073.5671
MIR331	0.0	491.40319999999997
MIR335	0.0	38.870999999999995
MIR338	0.0	0.0
MIR339	139.2498	7225.140600000001
MIR33A	0.0	3882.2367
MIR33B	0.0	12976.4492
MIR340	0.0	953.3824000000001
MIR345	0.0	2087.9532
MIR34A	0.0	21539.7227
MIR34B	0.0	28881.077800000003
MIR34C	0.0	27993.3178
MIR3605	0.0	348.0878
MIR3607	0.0	5.514399999999999
MIR3609	4087.7999999999997	10837.5142
MIR3610	4594.0091999999995	1599.437
MIR3613	3361.8230000000003	2203.7981
MIR3615	3151.845	32600.202999999998
MIR3616	0.0	6058.667399999999
MIR3618	0.0	969.8131000000001
MIR3619	0.0	16456.8547
MIR362	0.0	1020.24
MIR3620	0.0	9926.113699999998
MIR3621	0.0	6235.9200999999985
MIR3622A	0.0	784.3468
MIR3622B	0.0	784.3468
MIR3646	0.0	4192.6835
MIR3647	0.0	20080.912399999997
MIR3649	0.0	4579.6654
MIR365-1	0.0	44387.616200000004
MIR365-2	0.0	13615.971899999999
MIR3650	990.5875000000001	0.0
MIR3651	1019.3016	1706.397
MIR3652	14114.7276	32104.933799999995
MIR3653	0.0	6676.394499999999
MIR3655	3127.591	4297.3435
MIR3656	7843.6393	20988.6226
MIR3658	0.0	8151.3649
MIR3659	0.0	8028.031
MIR3661	11535.6998	1229.9938000000002
MIR3662	0.0	31503.5985
MIR3665	3726.2776	8434.900399999999
MIR3668	166.98119999999997	234.77280000000002
MIR367	0.0	1595.7355
MIR3671	0.0	8560.876400000001
MIR3675	0.0	7699.7557
MIR3676	5596.4	38587.30980000001
MIR3677	0.0	233.4756
MIR3678	2415.9809999999998	6319.0581999999995
MIR3679	678.7636	35830.102699999996
MIR3682	0.0	5298.2826
MIR3684	322.4423	307.3097
MIR3685	0.0	491.40319999999997
MIR3688	0.0	4175.626700000001
MIR3690	0.0	11859.1666
MIR3691	0.0	14960.614599999999
MIR3692	0.0	31487.917999999998
MIR3714	1578.9411	19733.2281
MIR374A	0.0	8097.8447
MIR374B	0.0	8097.8447
MIR374C	0.0	8097.8447
MIR375	0.0	2431.9392000000003
MIR3907	0.0	10415.464300000001
MIR3908	0.0	571.8348
MIR3909	0.0	17265.5599
MIR3910-1	0.0	1278.758
MIR3910-2	0.0	1278.758
MIR3911	0.0	10962.8777
MIR3912	6940.0418	2203.5882
MIR3913-1	1926.6181000000001	1323.7614
MIR3913-2	1386.6421	1323.7614
MIR3914-1	0.0	221.09560000000002
MIR3914-2	0.0	221.09560000000002
MIR3916	0.0	17976.0955
MIR3917	1988.8354	1197.0306
MIR3918	0.0	3370.9352
MIR3919	0.0	5416.1538
MIR3921	0.0	1140.4566
MIR3922	0.0	2249.0364
MIR3925	0.0	20458.982
MIR3926-1	1436.9263999999998	5968.313600000001
MIR3926-2	1464.8811999999998	5968.313600000001
MIR3928	1935.4212	8439.9824
MIR3936	0.0	118294.35370000002
MIR3939	2019.6970999999999	9318.9148
MIR3940	0.0	9827.6113
MIR3943	0.0	11657.5628
MIR3944	0.0	35513.7862
MIR3945	0.0	998.5288
MIR421	0.0	8097.8447
MIR423	3285.0768000000003	2527.5461
MIR424	0.0	5688.3862
MIR425	6608.9311	5349.170499999999
MIR4252	0.0	2.0145
MIR4254	0.0	6999.7082
MIR4257	0.0	104330.1365
MIR4258	13589.7229	121924.91720000001
MIR4260	0.0	5537.6615
MIR4261	0.0	13964.4863
MIR4262	0.0	51949.4936
MIR4263	0.0	1492.9341
MIR4264	0.0	6017.711800000001
MIR4265	0.0	39560.7206
MIR4266	0.0	40483.01409999999
MIR4267	0.0	14994.713399999999
MIR4269	0.0	9035.470299999999
MIR4270	0.0	0.0
MIR4271	0.0	7181.050899999999
MIR4273	0.0	17422.0348
MIR4275	0.0	3890.5139
MIR4276	0.0	978.3605
MIR4277	0.0	6469.2409
MIR4278	1867.5165	9832.4257
MIR4279	0.0	3113.6688
MIR4280	64.8435	43148.5976
MIR4281	0.0	10935.94
MIR4284	0.0	2904.2969
MIR4285	311.86749999999995	59037.357200000006
MIR4287	0.0	0.0
MIR4288	0.0	14013.2925
MIR429	0.0	1874.5929
MIR4292	0.0	52631.8871
MIR4294	0.0	2272.4755000000005
MIR4296	0.0	980.7299999999999
MIR4298	0.0	6494.224399999999
MIR4300	0.0	4611.8662
MIR4301	0.0	1003.2
MIR4302	0.0	12.7381
MIR4304	0.0	7702.216899999999
MIR4306	0.0	846.3004000000001
MIR4307	0.0	1124.0631999999998
MIR4308	0.0	826.2493
MIR4309	0.0	473.4964
MIR4310	0.0	422.4227
MIR4312	0.0	26269.4888
MIR4313	0.0	3767.4939
MIR4314	0.0	18296.981399999997
MIR4315-1	0.0	33759.9843
MIR4316	0.0	61750.8981
MIR4317	0.0	2828.5038000000004
MIR4318	0.0	1320.2552
MIR4319	0.0	14237.337800000001
MIR4320	0.0	11892.9754
MIR4321	0.0	33052.9457
MIR4322	2557.6698	32522.6881
MIR4323	0.0	9801.7302
MIR4324	0.0	3470.0248
MIR4325	0.0	38822.6702
MIR4326	0.0	11.6316
MIR4328	0.0	19779.766499999998
MIR4330	0.0	294.59520000000003
MIR449A	0.0	83.5094
MIR449B	0.0	83.5094
MIR449C	2635.7601	83.5094
MIR450A1	0.0	5688.3862
MIR450A2	0.0	5688.3862
MIR450B	0.0	5688.3862
MIR451	0.0	38465.89430000001
MIR454	0.0	1358.3766999999998
MIR455	0.0	835.547
MIR484	9392.8541	11597.0739
MIR486	0.0	4675.037
MIR488	0.0	480.5824
MIR491	0.0	2980.8392
MIR492	0.0	19937.413
MIR497	83.4504	10493.5642
MIR499	0.0	2639.9109
MIR500A	0.0	1020.24
MIR500B	0.0	1020.24
MIR501	0.0	1020.24
MIR502	0.0	1020.24
MIR503	0.0	5688.3862
MIR504	0.0	1185.087
MIR505	0.0	3217.2934999999998
MIR511-2	0.0	926.4655
MIR532	0.0	1020.24
MIR542	0.0	5688.3862
MIR545	0.0	8097.8447
MIR548A1	0.0	1136.1496000000002
MIR548A3	0.0	3601.9592000000002
MIR548AA1	0.0	1656.6466
MIR548B	0.0	2889.109
MIR548C	0.0	11918.7858
