Gene,Protein_Acc,Label,log2FC,SE,Tvalue,DF,pvalue,adj.pvalue,issue,MissingPercentage,ImputationPercentage,logpval,logadjpval,TF_1639
SMU1,Q2TAY7,B5r_IKZF3-IgG,0.009078377776357465,0.08297384416603042,0.10941252472516107,9,0.9152760305602492,0.9674070630402283,NA,0.5,0,0.03844791088355911,0.014390746151410078,NA
ZNF800,Q2TB10,B5r_IKZF3-IgG,-0.12561739314464226,0.03293021711588342,-3.814654264276093,9,0.004123578309631615,0.0401415657561682,NA,0.4,0,2.3847257534670545,1.3964056914897462,C2H2 ZF
CWF19L2,Q2TBE0,B5r_IKZF3-IgG,-0.07620767903992841,0.07949756237613431,-0.9586165507737184,9,0.36279421658757105,0.6352159384947637,NA,0.5089285714285714,0.015625,0.44033964477656273,0.19707861336200008,NA
LRRFIP1,Q32MZ4,B5r_IKZF3-IgG,-0.030005409770522486,0.12763891225535898,-0.23508042524283337,9,0.8194078028010416,0.9291514446981076,NA,0.0625,0.0625,0.08649990479915519,0.03191349350229734,NA
C18orf21,Q32NC0,B5r_IKZF3-IgG,0.08800381085817935,0.08215951335467564,1.0711335457681495,9,0.3119916201845021,0.5989808187611066,NA,0.19999999999999996,0,0.5058570705857365,0.22258708485540857,NA
EML3,Q32P44,B5r_IKZF3-IgG,-0.0788330144958819,0.17863194999926488,-0.44131531059368895,8,0.670668982420771,0.8555024173699597,NA,0.1875,0.0625,0.1734917787570063,0.06777875894701775,NA
LRRK1,Q38SD2,B5r_IKZF3-IgG,0.283872228309245,0.20051224672032775,1.4157351132032692,9,0.1905145918123723,0.4618167577471835,NA,0.1875,0.1875,0.720071755416697,0.33553031207478407,NA
POLR1F,Q3B726,B5r_IKZF3-IgG,-0.3383682920959004,0.10842334164992488,-3.1208067095775114,9,0.01230261866047111,0.09043223586787855,NA,0.07499999999999996,0.025,1.910002437442892,1.0436767314271025,NA
ZNF791,Q3KP31,B5r_IKZF3-IgG,0.08583857645165516,0.16257849656224488,0.5279823486299183,9,0.6102802563985827,0.8233603342142819,NA,0.3125,0.3125,0.21447067997925376,0.08441005918308189,C2H2 ZF
INAVA,Q3KP66,B5r_IKZF3-IgG,0.7370357321522976,0.21789677585777648,3.382499485138635,7,0.011718668418354339,0.08736513787114657,NA,0.25,0,1.9311217340018394,1.0586618333907745,NA
MAP7D1,Q3KQU3,B5r_IKZF3-IgG,0.8288249079356769,0.06993198870189556,11.851870986663517,9,8.558629547295027e-7,6.920263319669979e-5,NA,0.4083333333333333,0.05,6.067595771268713,4.159877380094698,NA
UAP1L1,Q3KQV9,B5r_IKZF3-IgG,0.017682477372821036,0.14544893426674854,0.1215717218002571,9,0.905909323630796,0.9632013584719586,NA,0,0,0.04291527055452014,0.0162829135691624,NA
CHD9,Q3L8U1,B5r_IKZF3-IgG,0.22734201580205585,0.09127151737743203,2.4908319959438834,9,0.03437505043142908,0.17483177125715277,NA,0.4423076923076923,0.057692307692307696,1.4637566560103996,0.7573796424804358,NA
TKFC,Q3LXA3,B5r_IKZF3-IgG,0.5773521406773163,0.2943556171557941,1.9614103045016469,9,0.08145953685507767,0.2863245635409705,NA,0.375,0.375,1.0890580634601352,0.5431413926256412,NA
LSM12,Q3MHD2,B5r_IKZF3-IgG,1.0077378047658592,0.4979076484878967,2.0239452192113805,2,0.1802835398828586,0.4486704679748027,NA,0.625,0,0.7440439231077222,0.3480725153068441,NA
ARL13B,Q3SXY8,B5r_IKZF3-IgG,1.032134318067592,0.38283969905264204,2.695996054279808,6,0.03576604420776519,0.17824536748574302,NA,0.375,0,1.4465290909872195,0.7489817484411615,NA
GON4L,Q3T8J9,B5r_IKZF3-IgG,0.21019057387414453,0.25015945492320313,0.8402263825633586,9,0.42254059431539837,0.6823487911876195,NA,0.29166666666666663,0.25,0.37413156117516966,0.16599357348640362,NA
TBRG1,Q3YBR2,B5r_IKZF3-IgG,-0.22070350490050314,0.25995533505568735,-0.849005483396693,9,0.41788781784058937,0.6774433446335578,NA,0,0,0.3789402891141504,0.16912701948213868,NA
RABL6,Q3YEC7,B5r_IKZF3-IgG,-0.22918271168983567,0.13292359665186484,-1.7241687515428838,9,0.11876668423019243,0.35630093522993006,NA,0.3125,0.03125,0.9253053681440461,0.44818303769763757,NA
PARP14,Q460N5,B5r_IKZF3-IgG,0.25702718322079315,0.19114658744347773,1.3446600677440625,9,0.21163998827649477,0.4858155466694509,NA,0.16666666666666663,0.16666666666666666,0.6744022711971239,0.31352859137378647,NA
GLYR1,Q49A26,B5r_IKZF3-IgG,-0.016607319945719286,0.09036787428561012,-0.18377459995607953,9,0.8582640892688751,0.9437257118305116,NA,0.48863636363636365,0.03409090909090909,0.0663790584626523,0.02515421242629987,AT hook
CCDC14,Q49A88,B5r_IKZF3-IgG,0.24275803039683466,0.13825954374755806,1.7558139121309104,9,0.11300483817680185,0.3473430324720628,NA,0,0,0.9469029622820073,0.45924140843288214,NA
ZBED5,Q49AG3,B5r_IKZF3-IgG,0.48897954214570755,0.1100158290368184,4.444628981362886,9,0.0016126653040706707,0.020348343741171965,NA,0,0,2.7924557576438875,1.6914709345145742,BED ZF
C2CD3,Q4AC94,B5r_IKZF3-IgG,-0.34514038424021887,0.2587382688904172,-1.3339363586234527,6,0.23062335482324503,0.5091326445801391,NA,0.375,0,0.6370967145726796,0.2931690559650257,NA
RIC1,Q4ADV7,B5r_IKZF3-IgG,-0.5764120891331607,NA,NA,0,NA,NA,NA,0.75,0,NA,NA,NA
KMT5B,Q4FZB7,B5r_IKZF3-IgG,0.17393572275274138,0.2919465541259564,0.5957793311638101,9,0.5660019592378156,0.7974750222262538,NA,0.125,0.125,0.24718206548187105,0.09828291062712909,NA
VPS26B,Q4G0F5,B5r_IKZF3-IgG,-0.09895005231394371,0.20716748989112335,-0.47763310916180335,9,0.6442978348627197,0.8430656040347843,NA,0.3125,0.0625,0.19091332808055628,0.07413862897938364,NA
LARP7,Q4G0J3,B5r_IKZF3-IgG,0.004583981218229469,0.44069630742740973,0.01040167830084333,9,0.9919277331532836,0.9962021999374676,NA,0.33333333333333337,0.3333333333333333,0.003519967196633241,0.001652503539544096,NA
MCMDC2,Q4G0Z9,B5r_IKZF3-IgG,0.10825015847635908,0.5268502805003291,0.2054666429589031,7,0.8430549595964205,0.9384785905188402,NA,0.125,0,0.07414411236051795,0.02757563047533069,NA
TBC1D10B,Q4KMP7,B5r_IKZF3-IgG,0.008558146934705147,0.07077578771504384,0.1209191336613843,9,0.9064116616016302,0.9632013584719586,NA,0,0,0.04267451561524781,0.0162829135691624,NA
ARID4B,Q4LE39,B5r_IKZF3-IgG,0.08828921049408846,0.06908377864507838,1.2780020465828745,9,0.23322460839875303,0.512236911149079,NA,0.38095238095238093,0.03571428571428571,0.6322256274638851,0.2905291300245788,NA
FLYWCH1,Q4VC44,B5r_IKZF3-IgG,0.20569217821126798,0.06252636070366727,3.289687355803579,9,0.0093830278197371,0.0731802287830677,NA,0.1964285714285714,0.03571428571428571,2.02765699603273,1.1356062371141211,FLYWCH
TMEM259,Q4ZIN3,B5r_IKZF3-IgG,-0.049934234456848074,0.08901738219790994,-0.5609492575936533,9,0.5885234847766292,0.8100255614037573,NA,0.1875,0.1875,0.2302362021401785,0.09150127618129637,NA
LIN52,Q52LA3,B5r_IKZF3-IgG,0.7063409646692185,0.12969415005580603,5.446205278844785,9,4.0767478847825167e-4,0.007255841216466,NA,0,0,3.3896861454606,2.139312229747184,NA
FAM98B,Q52LJ0,B5r_IKZF3-IgG,0.03729893657958345,0.1753203213660703,0.2127473660152776,7,0.8375868528892474,0.9379354968721607,NA,0,0,0.07697014814208854,0.027827027629168607,NA
EPC2,Q52LR7,B5r_IKZF3-IgG,0.8800186621013157,0.10623136536997349,8.283981468528266,9,1.673334564378237e-5,6.258988564380829e-4,NA,0.48611111111111116,0.2638888888888889,4.7764172180711695,3.2034958419330177,NA
PDCD4,Q53EL6,B5r_IKZF3-IgG,0.07173538995137553,0.11735814949579901,0.6112518837385331,9,0.5561547712705956,0.7914817542292025,NA,0.42500000000000004,0.025,0.2548043325993117,0.10155909233530797,NA
FNDC3B,Q53EP0,B5r_IKZF3-IgG,0.07485507384354495,0.07558980462316517,0.9902800280635327,9,0.34791234621290235,0.6262738372083231,NA,0.515625,0.015625,0.458530159361071,0.2032357307118907,NA
CRTC2,Q53ET0,B5r_IKZF3-IgG,0.4834226080540125,0.11948276724843397,4.045960929653214,9,0.002902483350529561,0.030537199205566305,NA,0.59375,0.09375,2.537230262818976,1.5151707978410567,NA
CEP55,Q53EZ4,B5r_IKZF3-IgG,-0.01856407626342626,0.07088587429601577,-0.26188682086227266,9,0.7993039351603386,0.9216956390020548,NA,0.5208333333333333,0,0.09728804889148474,0.0354124673672344,NA
NCBP3,Q53F19,B5r_IKZF3-IgG,-0.22907114754613825,0.11584464544677191,-1.9773995307481989,9,0.07939123286331773,0.28159758644319144,NA,0.375,0.041666666666666664,1.1002274538614016,0.5503710718271403,NA
PARP10,Q53GL7,B5r_IKZF3-IgG,0.00166464951034992,0.10474591661344275,0.015892261619068062,8,0.9877095380033301,0.9951788110868881,NA,0.125,0,0.005370752364619906,0.0020988793634717927,NA
HSD17B12,Q53GQ0,B5r_IKZF3-IgG,0.30997725916756297,0.16245110288362105,1.908126529554119,9,0.08872721456357535,0.3012315544994735,NA,0.42500000000000004,0.025,1.0519431521861973,0.5210995370290391,NA
GLE1,Q53GS7,B5r_IKZF3-IgG,0.027477447695404503,0.05689690493354177,0.48293396147821116,9,0.6406729685044468,0.8405120202697411,NA,0.375,0,0.19336359952462784,0.07545607127925019,NA
USP39,Q53GS9,B5r_IKZF3-IgG,-0.1450676592161644,0.15221297463061673,-0.9530571199216609,9,0.36545482834218057,0.6364536395128437,NA,0.3125,0.0625,0.4371662958992761,0.196233225689879,NA
PYCR3,Q53H96,B5r_IKZF3-IgG,0.08439287517192898,0.06732372074766797,1.2535384888817551,9,0.24159347319629432,0.5207798372163863,NA,0.3392857142857143,0.03571428571428571,0.616914802638332,0.2833458384858962,NA
UNC50,Q53HI1,B5r_IKZF3-IgG,0.09426466223395383,0.22980657426003592,0.4101913208422373,9,0.6912581822103769,0.867796235081595,NA,0,0,0.16035971504668747,0.06158223838154186,NA
CDCA8,Q53HL2,B5r_IKZF3-IgG,-0.07389674978674156,0.07261220287471919,-1.0176905101507339,9,0.3354011362888729,0.6157828090716008,NA,0,0,0.47443547040270756,0.2105724395470712,NA
COBLL1,Q53SF7,B5r_IKZF3-IgG,0.0644900923732852,0.13879213809682636,0.4646523445607171,7,0.656286889539297,0.8500191750097074,NA,0.25,0,0.18290627143652477,0.07057127721867518,NA
INO80D,Q53TQ3,B5r_IKZF3-IgG,0.19304278024552082,0.11055176581242906,1.7461754575051527,9,0.11473190908197672,0.3509617310534254,NA,0.5,0.05555555555555555,0.940315779910668,0.4547402365211176,NA
WDR81,Q562E7,B5r_IKZF3-IgG,0.047454515663953444,0.14407580072631812,0.3293718683132399,9,0.7494105183239799,0.9032696282869596,NA,0.08333333333333337,0.08333333333333333,0.1252802156750927,0.04418259232390835,NA
SGO2,Q562F6,B5r_IKZF3-IgG,1.0217965193479868,0.05288381086089118,19.3215372098615,9,1.2307371566322445e-8,3.7669933444698463e-6,NA,0.4212962962962963,0.06944444444444445,7.90983468761521,5.424005147108273,NA
ESCO2,Q56NI9,B5r_IKZF3-IgG,0.36701041598971346,0.08470690807685599,4.332709389613404,9,0.0018975717312152973,0.02271353232348945,NA,0.44999999999999996,0.05,2.721801798103275,1.6437153206764656,NA
EAPP,Q56P03,B5r_IKZF3-IgG,-0.11960413021362461,0.19515196955472916,-0.6128768799337296,9,0.5551262893798412,0.7914353570195461,NA,0,0,0.2556082050906841,0.10158455172543275,NA
TMEM41B,Q5BJD5,B5r_IKZF3-IgG,0.13451554866278229,0.08611321932310667,1.5620778054768167,9,0.15270478690272293,0.4135450209901492,NA,0,0,0.8161473487140232,0.38347720363680565,NA
ODF2,Q5BJF6,B5r_IKZF3-IgG,-0.2201161385759756,0.1337714023472026,-1.6454648356355412,9,0.13428284339861785,0.3800204468180885,NA,0,0,0.8719794712722865,0.42019303574799627,NA
FAM133B,Q5BKY9,B5r_IKZF3-IgG,-0.0675605062188156,0.0512803289913786,-1.317474118197917,9,0.22023092865598493,0.4966163570489541,NA,0.2946428571428571,0,0.6571216898992573,0.30397898019202396,NA
ZNF326,Q5BKZ1,B5r_IKZF3-IgG,0.03245169070010068,0.0661487818927551,0.49058636866078,9,0.6354577672559962,0.8361619640877639,NA,0.40476190476190477,0.023809523809523808,0.19691330751304534,0.0777095918232764,C2H2 ZF
NOM1,Q5C9Z4,B5r_IKZF3-IgG,0.010893060749041616,0.026700464316777972,0.40797270863176194,9,0.6928284584240507,0.869216704330617,NA,0.44318181818181823,0.005681818181818182,0.15937428166811865,0.06087193613786588,NA
FLG2,Q5D862,B5r_IKZF3-IgG,-0.5349296148197338,0.48842347661288515,-1.0952168362777297,9,0.3018634592671705,0.5871296149320223,NA,0.4545454545454546,0.09090909090909091,0.5201894553740397,0.23126601317167564,NA
CENPW,Q5EE01,B5r_IKZF3-IgG,-0.10660175038067972,0.2180411653459399,-0.48890653382606647,9,0.6366007900949087,0.836832226395497,NA,0,0,0.19613282670520407,0.07736160348128883,NA
DNAJC21,Q5F1R6,B5r_IKZF3-IgG,-0.3589842043878849,0.4321126708160889,-0.830765280985412,9,0.4275945565058916,0.6844968213641789,NA,0.1875,0.1875,0.3689678322156016,0.16462856428266082,NA
HERC4,Q5GLZ8,B5r_IKZF3-IgG,0.22631066823877255,0.2777321381006452,0.8148522882028209,9,0.43618780822215264,0.692570347274467,NA,0,0,0.36032647744562696,0.15953610691124406,NA
PPP6R3,Q5H9R7,B5r_IKZF3-IgG,0.07557143480177687,0.1598823063495694,0.4726691560012038,9,0.6477013515728398,0.8441384076247505,NA,0.40625,0.125,0.1886251966931906,0.07358633922798627,NA
ZNF766,Q5HY98,B5r_IKZF3-IgG,0.2887236468980614,0.07574894060449495,3.8115865990200857,9,0.004143027425523416,0.04023204573510729,NA,0,0,2.382682191800895,1.395427883688247,C2H2 ZF
RABL3,Q5HYI8,B5r_IKZF3-IgG,0.15310915980777384,0.07072903026198192,2.164728672804562,9,0.05861447927666563,0.2401887716814324,NA,0.17500000000000004,0.15,1.2319950888759015,0.6194472988097731,NA
C3orf38,Q5JPI3,B5r_IKZF3-IgG,0.44161386960518456,0.09550762639546535,4.623859751017246,9,0.0012474963234629932,0.017043380805380617,NA,0.39583333333333337,0.0625,2.9039607256260855,1.7684442523225132,NA
MIA3,Q5JRA6,B5r_IKZF3-IgG,-0.5766754107798171,0.1676962526573116,-3.4388091662266125,5,0.01845908481463332,0.11682890421018725,NA,0.375,0,1.7337898347189564,0.9324496967268577,NA
INTS6L,Q5JSJ4,B5r_IKZF3-IgG,0.1527238282761516,0.06726809734563971,2.270375323556719,9,0.04933278787867179,0.21669235651363375,NA,0,0,1.3068643411340137,0.6641564074734271,NA
DOCK11,Q5JSL3,B5r_IKZF3-IgG,0.09109198326333348,0.0911337995923917,0.9995411545524794,9,0.3436467155681362,0.6228400215374912,NA,0.5277777777777778,0.06944444444444445,0.46388780254046214,0.20562348895161783,NA
PRRC2B,Q5JSZ5,B5r_IKZF3-IgG,0.2636573914596998,0.11807588476740268,2.232948683628987,8,0.0560385910278316,0.23494698164261246,NA,0.125,0,1.2515127926676763,0.6290301299744111,NA
RRP12,Q5JTH9,B5r_IKZF3-IgG,-0.022407479470521345,0.05004487892813282,-0.44774770067282427,9,0.6649183459842862,0.8537529488930584,NA,0.4508928571428571,0.008928571428571428,0.1772316841191135,0.06866778323922951,NA
TOR1AIP1,Q5JTV8,B5r_IKZF3-IgG,0.16924395908937487,0.11688412573264809,1.447963596669155,9,0.18155011731726356,0.450690203515663,NA,0.22916666666666663,0.020833333333333332,0.741003466110914,0.34612188192309645,NA
CEP78,Q5JTW2,B5r_IKZF3-IgG,-0.32353747872974925,0.27183574912565195,-1.1901947399133253,7,0.27276431688956393,0.5579206110048799,NA,0.25,0,0.5642124448351151,0.2534275943516977,NA
FAM78A,Q5JUQ0,B5r_IKZF3-IgG,-0.053937146126411796,0.2992309234479703,-0.1802525805318055,9,0.860947664662449,0.9444937479035859,NA,0,0,0.06502324766262547,0.024800912554174923,NA
PCID2,Q5JVF3,B5r_IKZF3-IgG,0.2764542291772339,0.06284420164823815,4.399041151396095,9,0.0017227753860835637,0.02113200024663492,NA,0.47115384615384615,0.08653846153846154,2.763771341787804,1.6750593929163786,NA
C1orf141,Q5JVX7,B5r_IKZF3-IgG,0.2169054064222315,0.2347553728847467,0.9239635445052042,1,0.525146595403637,0.7683274782087185,NA,0.75,0,0.27971944575998986,0.11445363457056827,NA
GNAS,Q5JWF2,B5r_IKZF3-IgG,0.049491489814068174,0.1097561679767514,0.4509221734540831,9,0.6627134058083453,0.8530246407204857,NA,0.42307692307692313,0.028846153846153848,0.1786742441218903,0.06903842349323348,NA
SPECC1,Q5M775,B5r_IKZF3-IgG,0.017783636474119305,0.06487307172998441,0.27412971206510156,9,0.7901728901303335,0.9175738198444064,NA,0.36979166666666663,0.015625,0.10227787451380951,0.0373589861914778,NA
WDR45B,Q5MNZ6,B5r_IKZF3-IgG,-0.04735450458700006,0.5848614793330433,-0.08096704306975656,2,0.9428412565044371,0.9757089456928965,NA,0.5,0,0.025561422032099927,0.01067971320493249,NA
BRMS1L,Q5PSV4,B5r_IKZF3-IgG,0.15879683243648834,0.11215008395832514,1.4159314628377548,9,0.19045883790497542,0.4618167577471835,NA,0.5625,0.0625,0.7201988698693654,0.33553031207478407,NA
DNTTIP2,Q5QJE6,B5r_IKZF3-IgG,-0.06139134446474958,0.06842705499822418,-0.8971794046425468,9,0.39298984376362256,0.6560549495055272,NA,0.35416666666666663,0.020833333333333332,0.4056186731726913,0.18305978369202186,NA
EXOSC6,Q5RKV6,B5r_IKZF3-IgG,0.1148207636038503,0.06572862602171417,1.7468912793935172,9,0.11460281247318704,0.3509617310534254,NA,0.42500000000000004,0.025,0.9408047241958734,0.4547402365211176,NA
TMEM201,Q5SNT2,B5r_IKZF3-IgG,0.33251401646140355,0.07707566174871076,4.314124704442976,9,0.0019498737026102386,0.023060894357438105,NA,0.3214285714285714,0.03571428571428571,2.7099935178866086,1.6371238537209254,NA
NUP188,Q5SRE5,B5r_IKZF3-IgG,0.16518222089589688,0.04483130602306837,3.684528414383039,9,0.005039951988051072,0.04696109331854043,NA,0.5288461538461539,0.04807692307692308,2.297573600741737,1.3282618006726699,NA
HP1BP3,Q5SSJ5,B5r_IKZF3-IgG,-0.006524042262761053,0.044103318224529585,-0.1479263358268694,9,0.885662011895979,0.9525748664202183,NA,0.3571428571428571,0,0.052731982823351564,0.021100881483895967,NA
CEP170,Q5SW79,B5r_IKZF3-IgG,0.5661456337564816,0.08552066900710192,6.619986025944991,9,9.702049155135839e-5,0.002387547748611689,NA,0.5803571428571428,0.07142857142857142,4.0131365293646475,2.622047934193969,NA
ODR4,Q5SWX8,B5r_IKZF3-IgG,0.09314510415657384,0.10754632525245167,0.8660928575469897,9,0.4089337318173465,0.6693591056307525,NA,0.25,0,0.3883470642123029,0.17434082430782347,NA
NOL9,Q5SY16,B5r_IKZF3-IgG,-0.10161730562458969,0.09269953273348805,-1.0962008397252694,9,0.3014551529561156,0.5869117032000638,NA,0.3125,0,0.5207772880756911,0.23142723043440178,NA
SZT2,Q5T011,B5r_IKZF3-IgG,-0.010611661131727066,0.0654050183912321,-0.16224536576461873,9,0.8746968486180893,0.9479072522496909,NA,0.33333333333333337,0,0.05814243815993533,0.023234154019200867,NA
CC2D1B,Q5T0F9,B5r_IKZF3-IgG,-0.19147610548919292,0.2944207908407986,-0.6503484517597444,5,0.5441624857572023,0.785703997292287,NA,0.375,0,0.26427140153129836,0.10474103736348415,NA
CHCHD2P9,Q5T1J5,B5r_IKZF3-IgG,0.0768589021037074,0.41227552490091823,0.18642606087804708,8,0.8567513189761313,0.9436888311880546,NA,0.125,0,0.0671452182974364,0.02517118491341925,NA
FKBP15,Q5T1M5,B5r_IKZF3-IgG,-0.02046354474264603,0.08802204530877619,-0.2324820409575932,9,0.8213642015627358,0.9297842761690168,NA,0.25,0,0.08546422941341365,0.03161780256116108,NA
HIVEP3,Q5T1R4,B5r_IKZF3-IgG,0.18808601283768134,0.12579759412751684,1.495147933012334,2,0.2735035506466792,0.5582797875642158,NA,0.625,0,0.5630370312455393,0.25314809543137384,C2H2 ZF
DDX59,Q5T1V6,B5r_IKZF3-IgG,-0.08132014457177215,0.10030568634357716,-0.8107231756854362,9,0.43843657350278686,0.6945564591035752,NA,0,0,0.35809322503478724,0.1582924455627615,NA
ZC3H13,Q5T200,B5r_IKZF3-IgG,-0.11816378004573293,0.08585263763928636,-1.3763558499181268,9,0.20198421283595147,0.47435215064903,NA,0.28125,0.03125,0.694682573851242,0.32389912604590276,NA
SPOUT1,Q5T280,B5r_IKZF3-IgG,-0.04436093060649248,0.06690113233376704,-0.6630819099619658,9,0.5238958962308116,0.7678940663390581,NA,0.3392857142857143,0.05357142857142857,0.280755003444197,0.11469868827268177,NA
ATAD3C,Q5T2N8,B5r_IKZF3-IgG,-0.0209402230683908,0.3351647158448514,-0.06247740910198937,9,0.9515481901978522,0.9787342767443986,NA,0,0,0.02156921241422537,0.009335201769754638,NA
GPATCH4,Q5T3I0,B5r_IKZF3-IgG,-0.08402705418064736,0.1394086415220298,-0.6027392080093481,9,0.5615603408343082,0.7937574278935173,NA,0.7205882352941176,0.007352941176470588,0.2506035710438505,0.10031219760160834,NA
LRIF1,Q5T3J3,B5r_IKZF3-IgG,0.37301856570731223,0.01639598234630464,22.750607912882018,9,2.9060465145391845e-9,1.918959381767375e-6,NA,0.4107142857142857,0.026785714285714284,8.536697438611284,5.7169342177924,NA
HECTD3,Q5T447,B5r_IKZF3-IgG,-0.07371727318733165,0.21165649980125004,-0.3482873110750378,9,0.7356324987887017,0.8956869739781574,NA,0.3125,0.3125,0.13333909273897396,0.0478437417066529,NA
UBR4,Q5T4S7,B5r_IKZF3-IgG,-0.11860016741708888,0.08567758150052432,-1.3842613824990273,9,0.199635298888857,0.47193022326828843,NA,0.6111111111111112,0.027777777777777776,0.6997626656676018,0.3261222087593313,NA
KIAA1217,Q5T5P2,B5r_IKZF3-IgG,1.3586872961250975,0.03977651419833471,34.15802826135983,9,7.794409562222882e-11,1.0293816895175686e-7,NA,0.5815217391304348,0.05434782608695652,10.108216777663145,6.987423561180279,NA
BEND3,Q5T5X7,B5r_IKZF3-IgG,-0.15708660249141018,0.10857668248827988,-1.4467802744697658,9,0.1818726711855434,0.4511205142602827,NA,0.5416666666666667,0.041666666666666664,0.7402325546198077,0.3457074233401773,NA
UBAP2,Q5T6F2,B5r_IKZF3-IgG,0.3130984627377309,0.15495055422257606,2.020634674774935,9,0.07404607977887667,0.2721433841223649,NA,0.33333333333333337,0,1.1304979293840884,0.5652022190322802,NA
PHF19,Q5T6S3,B5r_IKZF3-IgG,-0.14529176874094143,0.19263642802031095,-0.7542279008912185,9,0.4699853089059438,0.7200625653075597,NA,0.125,0.08333333333333333,0.3279157173000267,0.14262976664187368,Unknown
KPRP,Q5T749,B5r_IKZF3-IgG,-0.6215753018014355,0.5491886094928815,-1.1318066162650307,9,0.28696972832159084,0.5710567873481381,NA,0.125,0.125,0.5421639134272567,0.24332070225213795,NA
ACBD5,Q5T8D3,B5r_IKZF3-IgG,0.14746731394093707,0.13485196624101747,1.093549601474646,9,0.3025562536740698,0.587848199300868,NA,0.0625,0.0625,0.5191938660068087,0.2307348077969032,NA
RBM26,Q5T8P6,B5r_IKZF3-IgG,-0.3359442113840797,0.11350016839424584,-2.959856501861465,9,0.015963238134939273,0.10841867162716849,NA,0.6428571428571428,0.07142857142857142,1.796879007628642,0.9648959181080422,NA
INTS11,Q5TA45,B5r_IKZF3-IgG,-0.009483343920413417,0.18145000937676342,-0.05226422392033152,9,0.959459819380696,0.9804951778143715,NA,0.16666666666666663,0.16666666666666666,0.01797320809540027,0.008554537900081963,NA
CPTP,Q5TA50,B5r_IKZF3-IgG,-0.0015645858655535633,0.13256157248205042,-0.011802710516016375,8,0.9908720452144819,0.9957643958105538,NA,0.125,0,0.003982423864984481,0.0018434062584356127,NA
DCAF8,Q5TAQ9,B5r_IKZF3-IgG,0.08805554025008087,0.16820518990208524,0.5235007332493089,9,0.6132701061149475,0.825612015095964,NA,0.25,0.25,0.21234820450497113,0.08322399540205376,NA
TUT4,Q5TAX3,B5r_IKZF3-IgG,-0.08164408102888121,0.06256574195635242,-1.3049326752304538,9,0.22429199816885603,0.5020592636977443,NA,0,0,0.6491862200108792,0.29924501517015767,NA
RNASEH2B,Q5TBB1,B5r_IKZF3-IgG,-0.34645817023963077,0.34664719607519945,-0.9994547025399055,5,0.363457114645775,0.6352629155602258,NA,0.25,0,0.4395468254416763,0.19704649652628825,NA
PRR14L,Q5THK1,B5r_IKZF3-IgG,0.08940965977399705,0.13699365808512887,0.6526554661270322,9,0.5302939443660601,0.7730039027146175,NA,0.4375,0.4375,0.2754833322316552,0.11181831342560243,NA
LIN9,Q5TKA1,B5r_IKZF3-IgG,0.7005625180237863,0.16130138700832164,4.3431896713178535,9,0.0018687395829712905,0.022449272283849846,NA,0.17500000000000004,0.175,2.728451215238891,1.6487977325328531,NA
CROCC,Q5TZA2,B5r_IKZF3-IgG,-0.05347179634672728,0.19417076728103752,-0.2753854099434734,9,0.7892382430598293,0.9175738198444064,NA,0.0625,0.0625,0.10279187888429843,0.0373589861914778,NA
RIF1,Q5UIP0,B5r_IKZF3-IgG,0.4254814290674264,0.029276181523866525,14.533364903498958,9,1.4839481443651437e-7,1.8373132962420935e-5,NA,0.485,0.015,6.82858127493944,4.735816782056818,NA
VPS53,Q5VIR6,B5r_IKZF3-IgG,0.43958257587697597,0.09693112782632718,4.534999083726562,9,0.0014160183750862032,0.018530454931207842,NA,0.5625,0.3125,2.8489311109493825,1.732113918420556,NA
STRIP1,Q5VSL9,B5r_IKZF3-IgG,0.009855242220177208,0.11282316279008534,0.0873512315774511,9,0.9323049883256287,0.9730749114188991,NA,0.32499999999999996,0.2125,0.030441992067369743,0.011853724620096519,NA
CEP350,Q5VT06,B5r_IKZF3-IgG,0.014246070725462799,0.04690626526130658,0.3037136008612162,9,0.7682502532426319,0.9115586314519651,NA,0.5059523809523809,0.07142857142857142,0.11449728791263922,0.04021539228916219,NA
CDC42BPA,Q5VT25,B5r_IKZF3-IgG,0.17271352894067246,0.15481454229752029,1.1156156674787965,9,0.2934871229375897,0.5779304080908203,NA,0,0,0.5324109491347081,0.23812445431606966,NA
RPRD2,Q5VT52,B5r_IKZF3-IgG,0.12532838329227405,0.05071495188861512,2.4712314342234194,9,0.03549847948568008,0.17780654326455686,NA,0.5357142857142857,0.013392857142857142,1.4497902487793024,0.7500522610744507,NA
PRPF38B,Q5VTL8,B5r_IKZF3-IgG,-0.14663540851952295,0.04101243051317177,-3.575389380359419,9,0.005973666514077713,0.05377447780414626,NA,0.40476190476190477,0.005952380952380952,2.223759025980039,1.2694237982883174,NA
RNF20,Q5VTR2,B5r_IKZF3-IgG,0.20125001625185138,0.08206008265437101,2.452471527472092,9,0.03660799297133899,0.18062374614252188,NA,0.375,0.05,1.4364240806067476,0.7432251546829002,NA
PDE4DIP,Q5VU43,B5r_IKZF3-IgG,0.017381460685673922,0.1600205428371704,0.10862018324335083,9,0.9158868989055771,0.9674070630402283,NA,0.0625,0.0625,0.03815815320321557,0.014390746151410078,NA
