GENE	H3k27ac_15_DMSO_compare_TSS_SIGNAL	H3k27ac_15_DMSO_compare_DISTAL_SIGNAL
LOC100131691	35733.141	3472.5364999999997
LOC100131726	0.0	15293.586500000001
LOC100131801	4464.2872	18.3309
LOC100132077	0.0	316.7118
LOC100132111	2537.7999999999997	21290.961499999998
LOC100132146	0.0	79430.2032
LOC100132163	0.0	16615.0264
LOC100132215	0.0	22.888
LOC100132247	0.0	3000.6227
LOC100132273	6853.977900000001	1231.8953000000001
LOC100132288	12487.6	14952.9864
LOC100132352	9096.6	3064.4042
LOC100132354	0.0	3488.4241
LOC100132356	16022.400000000001	55421.853500000005
LOC100132396	0.0	0.0
LOC100132526	0.0	1056.6036
LOC100132707	2080.7254	230.6219
LOC100132715	0.0	94.6364
LOC100132724	0.0	3806.2573
LOC100132741	3059.875	16207.5195
LOC100132774	4434.799	3180.0519000000004
LOC100132831	0.0	1149.1348
LOC100132832	0.0	3572.3709999999996
LOC100132891	0.0	542.8038
LOC100132963	0.0	2874.6213
LOC100133091	3036.8756000000003	1362.0586
LOC100133161	0.0	1838.0785999999998
LOC100133308	0.0	1635.0748
LOC100133315	16682.7362	2492.2261000000003
LOC100133545	0.0	386.3574
LOC100133612	19415.791	238.42499999999998
LOC100133920	0.0	3333.1876
LOC100133957	5171.4981	183.12529999999998
LOC100133985	10652.0832	89448.63839999998
LOC100133991	5696.2	102126.3298
LOC100134229	4030.2866000000004	6112.552600000001
LOC100134259	0.0	0.0
LOC100134317	0.0	0.0
LOC100134368	2067.7986	3802.0306
LOC100134713	8594.384699999999	4925.4785999999995
LOC100144597	0.0	410.90220000000005
LOC100144603	8988.898799999999	15760.830300000001
LOC100144604	0.0	22323.0958
LOC100170939	0.0	4006.7104
LOC100188947	0.0	236.1818
LOC100188949	3567.4	26003.4649
LOC100189589	0.0	2647.6715999999997
LOC100190938	0.0	19688.035600000003
LOC100190939	3456.1998	2074.5276
LOC100190986	0.0	12159.6721
LOC100192204	0.0	9724.983400000001
LOC100192378	0.0	2725.4366
LOC100192379	0.0	877.7396000000001
LOC100216545	32894.128000000004	107074.3
LOC100233209	6172.87	4407.299
LOC100240726	0.0	18494.1434
LOC100240734	0.0	0.0
LOC100240735	1919.7567999999999	0.0
LOC100268168	3482.9572	26752.1205
LOC100270710	0.0	0.0
LOC100270746	0.0	168.8802
LOC100270804	2321.1204	2403.3939
LOC100271702	0.0	9.0589
LOC100271722	0.0	19391.5584
LOC100271831	793.0421	51748.285
LOC100271836	5607.0	13785.9493
LOC100271874	8525.7921	25980.052600000003
LOC100272146	0.0	1988.5248
LOC100272216	0.0	82.30279999999999
LOC100272217	4761.5784	0.0
LOC100272228	3066.5934	2585.1284
LOC100286793	13787.819	14526.962499999998
LOC100286844	0.0	1545.4300999999998
LOC100286938	5244.309700000001	478.1259
LOC100286948	0.0	28675.9384
LOC100287042	7120.4656	20126.5046
LOC100287216	861.9625	39106.2953
LOC100287227	6902.576500000001	9215.1635
LOC100287284	0.0	516.7622
LOC100287482	0.0	1014.8416
LOC100287814	8214.6	1262.8454
LOC100287846	0.0	0.0
LOC100287879	0.0	643.2513999999999
LOC100287902	3214.3997999999997	0.0
LOC100288069	6456.8	1374.7348
LOC100288123	0.0	23851.729399999997
LOC100288346	0.0	5978.4047
LOC100288525	5688.936	4372.8569
LOC100288570	0.0	15062.8661
LOC100288615	0.0	15009.31
LOC100288730	3613.8662	3000.2093
LOC100288748	0.0	385.1708
LOC100288778	0.0	14357.9409
LOC100288797	0.0	670.6083
LOC100288814	0.0	5615.404500000001
LOC100288842	5349.6826	27250.701500000003
LOC100288974	3157.1936	4278.8412
LOC100289019	0.0	39646.3748
LOC100289187	0.0	9010.3383
LOC100289230	12409.800000000001	2118.0217000000002
LOC100289341	5756.745199999999	3641.3982000000005
LOC100289361	8890.9168	3586.4861
LOC100289373	3382.8749999999995	2040.4137999999998
LOC100289410	0.0	9509.600699999999
LOC100289473	0.0	6537.4328000000005
LOC100289511	4198.2315	5517.9015
LOC100289656	0.0	2523.6728
LOC100289673	0.0	59430.304
LOC100292680	0.0	41151.5287
LOC100294145	4142.7309	7496.296600000001
LOC100294362	2792.1097999999997	4099.68
LOC100302401	1564.3745999999999	885.4688
LOC100302640	1100.6183999999998	413.33739999999995
LOC100302650	6548.1699	1598.7783
LOC100302652	0.0	2483.3523
LOC100303728	3257.146	1063.1588
LOC100303749	0.0	7694.7696000000005
LOC100306951	3250.1277	5723.955899999999
LOC100306975	3866.2832	2513.7068999999997
LOC100310782	0.0	5869.9306
LOC100329108	0.0	1599.7449000000001
LOC100329109	0.0	3380.2326000000003
LOC100335030	0.0	14343.1458
LOC100379224	0.0	1747.3084
LOC100498859	26677.800000000003	75731.45030000001
LOC100499177	7453.2611	1023.3578
LOC100499194	0.0	9461.232
LOC100499227	0.0	4162.1628
LOC100499405	0.0	12071.6198
LOC100499466	0.0	6777.439600000001
LOC100499467	2451.8062	37335.061100000006
LOC100499489	5911.9710000000005	10900.494799999999
LOC100500938	0.0	9488.6252
LOC100505478	0.0	30883.924399999996
LOC100506046	0.0	160.9938
LOC100506710	2831.3814	21.0558
LOC100507096	0.0	0.0
LOC100507217	12535.4729	80866.99369999999
LOC100507334	0.0	4784.663
LOC100507463	8857.6188	3965.2818
LOC100507547	0.0	5435.3278
LOC100526820	1667.2806999999998	3171.0611
LOC113230	2842.4	21513.1745
LOC115110	0.0	29686.2399
LOC116437	0.0	243.542
LOC121456	0.0	17185.4943
LOC121952	0.0	6120.980299999999
LOC126536	0.0	55028.4014
LOC127841	0.0	12537.1999
LOC139201	4319.8609	78.9867
LOC143666	9595.7619	3171.1569
LOC144438	0.0	3396.2039000000004
LOC144486	7385.1395999999995	19649.7541
LOC144571	2768.2911000000004	19.549200000000003
LOC145474	0.0	732.4449999999999
LOC145663	3047.3423999999995	7727.3559
LOC145783	7917.384	5014.2754
LOC145837	0.0	2726.821
LOC145845	0.0	1677.9433
LOC146481	0.0	2869.5296
LOC146880	0.0	4715.4833
LOC147727	11426.460400000002	4154.356400000001
LOC147804	1567.6276	0.0
LOC148189	4601.200000000001	74.9064
LOC148413	5354.3723	5667.0269
LOC148696	0.0	43231.1627
LOC148709	0.0	225.0374
LOC148824	0.0	525.6659999999999
LOC149086	592.6175999999999	11729.312800000002
LOC149134	0.0	1310.5408000000002
LOC149620	0.0	9941.7972
LOC149837	0.0	32861.517100000005
LOC149950	0.0	25327.5885
LOC150185	0.0	413.51460000000003
LOC150197	1696.2119999999998	1010.2766999999999
LOC150381	14462.1121	19732.7268
LOC150527	0.0	2975.1514
LOC150622	0.0	1288.2299999999998
LOC150776	13260.2871	1832.2313
LOC150992	651.3732	83670.97750000001
LOC151009	0.0	16086.140800000001
LOC151162	0.0	26918.128800000002
LOC151174	0.0	11065.0324
LOC151300	0.0	28371.0092
LOC151534	0.0	2382.5495
LOC151658	0.0	1599.5944
LOC152024	0.0	764.2864
LOC152217	7987.477500000001	15755.996400000002
LOC152225	0.0	5173.356000000001
LOC152742	0.0	17889.403
LOC153684	14364.5944	72286.64570000001
LOC154449	0.0	0.0
LOC154761	9216.2	1938.5893999999998
LOC154822	0.0	4893.647199999999
LOC154860	1992.8356999999999	56568.0457
LOC154872	0.0	1507.5357
LOC155060	4211.75	3963.0771000000004
LOC157381	0.0	0.0
LOC158376	15.3692	9862.5536
LOC158435	0.0	5685.276599999999
LOC158572	0.0	0.0
LOC158696	0.0	1182.5675999999999
LOC162632	0.0	784.1766
LOC168474	0.0	883.1803000000001
LOC200261	0.0	1482.576
LOC202181	2109.6616	163.37279999999998
LOC202781	17888.106000000003	230.6219
LOC219347	8305.7488	10946.3523
LOC220594	0.0	3438.8478
LOC220729	5687.4492	26103.2471
LOC220906	13325.2385	416.4616
LOC220930	12262.107600000001	11012.407599999999
LOC220980	6244.4807	52241.267199999995
LOC221122	0.0	11308.583
LOC221442	0.0	4239.0482
LOC221710	15092.4	755.7384000000001
LOC222699	0.0	7245.705500000001
LOC253039	9176.422400000001	45128.46
LOC253573	0.0	24967.2704
LOC254312	0.0	110.677
LOC254559	0.0	6816.090899999999
LOC255025	0.0	1246.9244
LOC255130	2974.4987	3752.2569
LOC255167	0.0	71262.41
LOC255411	0.0	7486.8709
LOC255512	6488.449500000001	2160.5337
LOC256880	9502.636999999999	12276.2248
LOC257358	1375.5672000000002	18410.011100000003
LOC257396	3534.4065000000005	1253.6216
LOC25845	3072.7296	5869.9306
LOC26102	0.0	3041.4791000000005
LOC282997	6126.5106	76216.96110000001
LOC283033	0.0	417.0525
LOC283038	0.0	557.0305
LOC283050	0.0	11840.959599999998
LOC283089	6917.7328	6739.901199999999
LOC283104	6552.822999999999	711.8264999999999
LOC283194	0.0	19609.4579
LOC283299	0.0	0.0
LOC283314	3714.9488	0.0
LOC283332	0.0	432.6118
LOC283335	1385.2258	352.241
LOC283432	0.0	918.4590000000001
LOC283440	0.0	4794.847699999999
LOC283480	4984.9848	0.0
LOC283481	4984.9848	0.0
LOC283688	0.0	1683.145
LOC283693	0.0	8241.9519
LOC283731	0.0	3288.6613
LOC283761	0.0	1518.1061
LOC283867	0.0	1640.0955
LOC283875	0.0	10458.658099999999
LOC283888	0.0	20249.106200000002
LOC283914	0.0	580.0032
LOC283922	1986.7866000000001	170.1148
LOC283999	0.0	64891.117099999996
LOC284009	0.0	26275.5484
LOC284023	1241.1	18358.7198
LOC284100	976.493	5760.6398
LOC284232	0.0	678.8166
LOC284233	0.0	847.2314
LOC284276	0.0	3844.4491
LOC284412	0.0	2813.5158
LOC284440	2938.452	34.192499999999995
LOC284454	0.0	39202.060099999995
LOC284551	0.0	11729.312800000002
LOC284578	0.0	5901.0884
LOC284632	439.052	67563.0381
LOC284648	4363.328	6924.1604
LOC284688	0.0	616.6508
LOC284749	7317.0	184.70850000000002
LOC284751	0.0	2812.806
LOC284788	0.0	916.1059
LOC284798	0.0	7715.9893
LOC284837	0.0	33382.498
LOC285033	941.9925	35686.6391
LOC285074	9703.6	3210.6092999999996
LOC285103	0.0	3741.4733
LOC285205	0.0	1599.5944
LOC285326	0.0	14333.840699999999
LOC285359	0.0	33096.0879
LOC285419	0.0	2041.2394
LOC285456	3121.9806	1359.0265
LOC285501	0.0	973.9359
LOC285547	0.0	5425.5182
LOC285548	7.449	5425.5182
LOC285593	0.0	38.0464
LOC285627	0.0	3908.7526
LOC285696	2192.8541999999998	10590.4663
LOC285733	0.0	1412.4096
LOC285735	0.0	5243.9884
LOC285740	0.0	0.0
LOC285768	0.0	4808.3587
LOC285796	0.0	3171.0611
LOC285830	0.0	3635.9231999999997
LOC285847	0.0	3964.5827
LOC285954	0.0	4496.6639
LOC285965	0.0	1235.251
LOC285972	12647.6	114417.08059999999
LOC286002	0.0	298.5623
LOC286094	0.0	1676.4236999999998
LOC286186	0.0	0.0
LOC286359	0.0	4924.1972000000005
LOC286367	88.93440000000001	1860.1761999999999
LOC286467	5995.2	14387.1284
LOC338579	0.0	1635.0748
LOC338739	4432.4964	1672.9500000000003
LOC338758	5226.8	1527.5342999999998
LOC338799	9011.5357	28966.931999999997
LOC338817	1965.8834	3006.0962999999997
LOC338963	0.0	8241.9519
LOC339240	0.0	20141.4403
LOC339290	14110.768000000002	1715.4519999999998
LOC339505	0.0	2.7348
LOC339524	0.0	8656.746599999999
LOC339529	0.0	9073.9196
LOC339674	0.0	3328.6017
LOC339751	0.0	0.0
LOC339803	1818.414	1759.2136
LOC339807	0.0	48683.011
LOC339894	0.0	75731.45030000001
LOC339929	1580.0866	0.0
LOC340094	0.0	1976.3606
LOC340357	0.0	5855.298400000001
LOC340508	0.0	1685.9405000000002
LOC340515	0.0	9837.008699999998
LOC341056	0.0	19357.662099999998
LOC342346	0.0	26365.2207
LOC344595	1100.6183999999998	413.33739999999995
LOC344887	0.0	5350.5192
LOC344967	18911.744	6325.8526
LOC345643	2321.6360999999997	256.8778
LOC347411	0.0	3608.4708
LOC348751	0.0	135.286
LOC348761	0.0	4407.4207
LOC348840	12854.6	331.7576
LOC348926	4513.6	33529.9637
LOC349196	0.0	526.4229
LOC349408	0.0	26851.825299999997
LOC374443	11419.4	22072.7214
LOC374491	0.0	1944.2528000000002
LOC375190	3990.1058999999996	1059.8978
LOC375196	0.0	0.0
LOC386597	0.0	578.5492
LOC386758	3749.6157999999996	13353.2076
LOC387646	983.4096	4076.7585
LOC387647	2427.88	2697.1902
LOC387723	12257.6	319.9904
LOC387895	7293.321	1820.4127999999998
LOC388152	1758.009	4853.080800000001
LOC388242	0.0	12620.5988
LOC388387	0.0	10629.651799999998
LOC388428	0.0	327.6072
LOC388499	0.0	6437.5242
LOC388564	11584.8416	8285.510900000001
LOC388588	0.0	1101.1173
LOC388630	0.0	2101.1462
LOC388692	0.0	75229.8628
LOC388789	4266.729	55.836
LOC388796	3287.1702999999998	1278.5934
LOC388906	2824.8276	0.0
LOC388942	0.0	3577.0272999999997
LOC388946	0.0	48343.630800000006
LOC388948	0.0	0.0
LOC389023	608.3157999999999	0.0
LOC389043	0.0	1192.0447
LOC389247	8994.4078	4307.765299999999
LOC389332	0.0	3313.6463999999996
LOC389333	422.685	41867.43179999999
LOC389458	0.0	48.8838
LOC389493	0.0	3078.0181000000002
LOC389634	0.0	21830.8632
LOC389641	4711.5908	14072.2362
LOC389765	4224.1105	691.9123999999999
LOC389791	7155.349200000001	39646.3748
LOC389906	0.0	10507.219400000002
LOC390595	0.0	2652.5205
LOC390705	0.0	5265.613600000001
LOC390858	0.0	23942.808
LOC390940	1299.4422	3545.7794999999996
LOC391322	0.0	2919.3266999999996
LOC392196	0.0	3291.2432999999996
LOC399744	0.0	117.1501
LOC399815	4149.7035	0.0
LOC399881	0.0	414.654
LOC400027	27339.968999999997	10254.5617
LOC400043	0.0	0.0
LOC400236	3514.1396	14229.8711
LOC400238	0.0	8127.7291000000005
LOC400456	0.0	1406.925
LOC400550	0.0	0.0
LOC400657	18122.800000000003	9409.9091
LOC400680	0.0	547.5287999999999
LOC400685	0.0	484.5766
LOC400752	7659.7516000000005	4032.4730000000004
LOC400759	0.0	2893.142
LOC400794	0.0	7132.541800000001
LOC400891	804.561	2706.3199
LOC400927	4756.2	64500.184499999996
LOC400931	0.0	19732.7268
LOC400940	0.0	1288.2299999999998
LOC400958	25003.8	148434.1333
LOC400960	63702.1716	87575.4138
LOC401010	0.0	1832.2313
LOC401022	0.0	6831.3108999999995
LOC401052	0.0	2243.7264
LOC401093	15637.907599999999	40176.0769
LOC401109	0.0	18357.1863
LOC401127	0.0	551.9784999999999
LOC401177	0.0	6788.5777
LOC401233	4514.4192	54122.842500000006
LOC401242	0.0	21046.353700000003
LOC401321	3024.9216	5666.181299999998
LOC401387	0.0	446.36199999999997
LOC401397	1693.9054	981.1748
LOC401431	5254.8265	74.261
LOC401463	0.0	4986.4704
LOC401588	3186.4707	8455.7049
LOC401980	8770.6262	5060.2419
LOC402160	1433.3860000000002	17926.5431
LOC402778	0.0	0.0
LOC404266	0.0	18910.8012
LOC407835	0.0	26101.9936
LOC415056	0.0	3791.6486999999997
LOC439949	1442.8407	1662.5418
LOC439994	7650.2136	27.0972
LOC440028	4153.373500000001	711.8264999999999
LOC440104	3946.8971999999994	5332.9983
LOC440117	0.0	1318.7462
LOC440131	0.0	161.0152
LOC440173	0.0	1357.0832
LOC440297	0.0	1596.8424
LOC440300	0.0	4640.1332999999995
LOC440335	0.0	4196.647500000001
LOC440354	0.0	17444.3374
LOC440356	8621.9449	28349.4863
LOC440419	0.0	12279.7683
LOC440434	4843.233	656.2521
LOC440461	0.0	51408.799399999996
LOC440600	9786.5076	4039.0379999999996
LOC440700	5399.3997	7874.985800000001
LOC440839	0.0	7342.7193
LOC440896	0.0	3131.0955
LOC440900	0.0	9461.232
LOC440905	0.0	3689.5584
LOC440910	0.0	8358.030400000001
LOC440925	0.0	1918.8413
LOC440926	17519.2672	79715.78600000001
LOC440944	14823.8572	4060.7721999999994
LOC440970	0.0	0.0
LOC441046	2726.998	609.8076
LOC441204	0.0	2598.4130999999998
LOC441208	7036.476	5687.156300000001
LOC441454	0.0	9836.8446
LOC441455	0.0	0.0
LOC441601	0.0	519.8684
LOC441869	0.0	9616.943
LOC441897	0.0	17.777
LOC442028	0.0	2168.6859999999997
LOC442132	704.9295	3760.6609
LOC442211	487.3299	49588.6812
LOC442421	0.0	15908.9553
LOC442454	0.0	8018.0232000000005
LOC493754	0.0	15393.399300000001
LOC494141	0.0	6604.2849
LOC541471	20131.1142	48847.746900000006
LOC541473	0.0	8817.876
LOC550112	3820.1670000000004	955.2310000000001
LOC550643	1370.5004000000001	8018.0232000000005
LOC55908	0.0	2007.5423999999998
LOC572558	0.0	1289.6178
LOC574538	0.0	1610.2762000000002
LOC57653	6956.178599999999	4001.9633
LOC595101	4818.3984	25245.375500000002
LOC606724	0.0	11444.1806
LOC613037	38.3736	55239.5755
LOC619207	0.0	25798.8325
LOC63930	1055.9584	838.6639
LOC641298	4981.0683	4685.0892
LOC641367	0.0	7.0892
LOC641518	7115.7509	7355.2972
LOC641746	0.0	0.0
LOC642236	1456.7995	4774.17
LOC642313	0.0	2505.6889
LOC642345	1371.3101	0.0
LOC642361	3558.3288	4278.8412
LOC642597	0.0	1074.7479999999998
LOC642826	2210.3632	0.0
LOC642846	6883.7832	16232.4823
LOC642852	943.0343999999999	0.0
LOC642864	0.0	0.0
LOC642924	0.0	0.0
LOC643008	860.5576	27051.131199999996
LOC643037	0.0	2043.5065
LOC643201	0.0	3492.0746999999997
LOC643387	0.0	11065.0324
LOC643542	1139.0498	0.0
LOC643596	0.0	4228.8243999999995
LOC643650	0.0	0.0
LOC643719	0.0	3328.6830000000004
LOC643733	760.0284999999999	2650.5877
LOC643749	18513.93	3879.3607
LOC643763	0.0	2.6718
LOC643837	4912.492	1374.7348
LOC643923	0.0	801.9165
LOC644100	0.0	0.0
LOC644145	0.0	1468.4286
LOC644172	0.0	29187.4932
LOC644189	0.0	0.0
LOC644246	8439.840199999999	8166.6975
LOC644538	0.0	25.9638
LOC644656	23481.827200000003	9053.5751
LOC644669	0.0	1752.004
LOC644714	6920.7405	23767.9938
LOC644759	0.0	1329.048
LOC644936	0.0	6056.4566
LOC644961	309.3441	4116.5013
LOC645158	0.0	18154.9669
LOC645166	3233.7536	0.0
LOC645212	7687.1022	2656.2519
LOC645277	0.0	0.0
LOC645323	1511.1328	64919.055400000005
LOC645332	5001.0	51172.3947
LOC645431	3832.1957	21936.988800000003
LOC645434	0.0	5506.3817
LOC645513	7469.2	53.03660000000001
LOC645591	0.0	9493.632
LOC645638	0.0	679.8919000000001
LOC645676	15996.358400000001	8252.5988
LOC645752	0.0	1514.7893000000001
LOC645781	940.7711999999999	3436.9474000000005
LOC645971	0.0	8040.223399999999
LOC646214	0.0	34115.1872
LOC646278	0.0	2523.6728
LOC646324	0.0	14244.151000000002
LOC646329	6294.2	13549.409899999999
LOC646471	0.0	654.336
LOC646498	0.0	4377.8538
LOC646743	0.0	2975.1514
LOC646762	10061.1679	25980.052600000003
LOC646851	12528.8856	28602.9766
LOC646862	0.0	1717.5040999999999
LOC646870	0.0	5574.096600000001
LOC646903	1181.073	18.782400000000003
LOC646938	0.0	2921.4258
LOC646960	0.0	5.0052
LOC646982	0.0	1244.8576
LOC646999	0.0	1256.4242
LOC647107	0.0	2865.5424000000003
LOC647310	2438.8455	4131.1596
LOC647323	0.0	57753.2621
LOC647589	0.0	0.0
LOC647859	0.0	0.0
LOC647946	0.0	818.271
LOC647979	10323.710000000001	29642.266900000002
LOC648691	0.0	1707.3236
LOC648740	0.0	487.39320000000004
LOC648809	1990.0430000000001	6833.0302999999985
LOC648987	6999.4	72141.6125
LOC649330	0.0	647.92
LOC650293	0.0	5824.4877
LOC650368	0.0	5409.4148000000005
LOC650623	0.0	1401.0057000000002
LOC652276	2961.4916000000003	15900.7417
LOC653075	0.0	203.432
LOC653113	5684.599999999999	29563.2696
LOC653486	135.945	38547.921
LOC653501	1964.347	0.0
LOC653513	0.0	14431.9779
LOC653566	0.0	11477.363299999999
LOC653653	0.0	679.8919000000001
LOC653712	0.0	2575.7312000000006
LOC653786	0.0	3000.6227
LOC654342	4252.8303	1135.5344
LOC654433	1940.48	2078.2464
LOC678655	22379.627400000005	57835.0282
LOC723809	0.0	115754.67600000002
LOC727849	1096.34	2428.3715
LOC727896	0.0	3089.6038
LOC728024	935.571	5808.0333
LOC728066	5391.7032	8173.6921
LOC728129	446.369	31422.971700000002
LOC728190	7650.2136	27.0972
LOC728228	0.0	5807.515699999999
LOC728264	0.0	4500.6551
LOC728276	0.0	14357.668800000001
LOC728323	2812.2	3945.3286000000003
LOC728392	0.0	964.1233
LOC728407	3156.547	668.7035
LOC728554	1663.2236	402.2941
LOC728606	0.0	831.4159999999999
LOC728613	3087.759	2301.8313000000003
LOC728622	0.0	1083.2562
LOC728640	0.0	2358.6597
LOC728723	1375.5995999999998	0.0
LOC728743	37272.2	117577.31659999999
LOC728752	0.0	0.0
LOC728758	0.0	1698.9670999999998
LOC728819	0.0	0.0
LOC728853	0.0	3414.5834999999997
LOC728855	7422.458999999999	7632.545299999999
LOC728875	3199.0733999999998	7632.545299999999
LOC728989	1231.224	36300.1196
LOC729013	17028.8489	515.2099000000001
LOC729020	0.0	3801.4508000000005
LOC729080	0.0	25056.8385
LOC729082	8845.4	3003.9278
LOC729121	0.0	2275.3144
LOC729156	7176.755	20513.821500000002
LOC729178	1436.0232	3194.4815
LOC729234	2518.6788	15180.5056
LOC729375	3752.8	30581.587
LOC729467	0.0	394.9012
LOC729513	0.0	2548.6552
LOC729603	0.0	3098.2191
LOC729609	752.9615	1939.2131000000004
LOC729668	0.0	12375.5636
LOC729678	6882.4076000000005	41363.6077
LOC729723	13730.4903	3678.4375999999997
LOC729799	0.0	14771.4522
LOC729852	6554.0	7366.582
LOC729966	0.0	21567.306600000004
LOC729991-MEF2B	8126.2761	592.4664
LOC730005	0.0	5732.6738000000005
LOC730101	7682.2	25179.9253
LOC730102	0.0	885.4688
LOC730159	0.0	1791.5306
LOC730227	14695.519	266898.4491
LOC730441	0.0	5688.011199999999
LOC730668	0.0	19391.5584
LOC730755	0.0	874.019
LOC731275	1223.8083	0.0
LOC731779	0.0	2224.2766
LOC731789	0.0	3511.3314
LOC79015	758.8826	34680.1524
LOC80054	0.0	395.1308
LOC80154	1096.34	2428.3715
LOC81691	10159.5675	3360.2497
LOC84856	0.0	1.281
LOC84989	0.0	469.7018
LOC90586	0.0	10492.262999999999
LOC90784	0.0	102784.8376
LOC90834	0.0	3758.9247
LOC91316	2998.7708000000002	1774.6482
LOC91450	0.0	11001.656899999998
LOC92659	4590.5544	5593.6835
LOC92973	0.0	9862.5536
LOC93432	0.0	9035.5924
LOC93622	1271.4702	302.18899999999996
LOC96610	4579.9215	16372.363999999998
LOH12CR1	12005.1722	3397.7003
LOH12CR2	12005.1722	3397.7003
LOH3CR2A	0.0	12273.4876
LONP1	11176.4624	6125.1721
LONP2	3859.0244	1510.5025
LONRF1	5907.8	5855.298400000001
LONRF2	0.0	618.744
LOR	0.0	3619.4468
LOXHD1	0.0	1595.0436
LOXL1	0.0	3018.2322000000004
LOXL2	0.0	863.2224
LOXL3	3862.9838	2382.5495
LOXL4	0.0	5899.349899999999
LPAL2	0.0	2277.8924
LPAR2	0.0	135.168
LPAR3	0.0	1158.6705
LPAR4	0.0	891.5649999999999
LPAR5	0.0	17479.856
LPAR6	0.0	2384.1639
LPCAT1	5007.799999999999	24032.522
LPCAT2	564.7152	806.9908
LPCAT3	2616.9913	83074.40499999998
LPCAT4	8971.199999999999	19114.877600000003
LPHN1	0.0	2452.5301999999997
LPIN1	6383.6	54213.607
LPIN2	900.3825	4073.5684
LPIN3	0.0	9940.8832
LPL	0.0	1116.7025999999998
LPO	0.0	78538.9713
LPP	1580.0866	0.0
LPPR2	0.0	5237.2919
LPPR3	0.0	4381.1502
LPXN	63643.540400000005	17239.744099999996
LRBA	12898.186400000002	752.8468
LRCH1	1423.7421	1884.6477
LRCH3	9633.9	24857.563299999994
LRCH4	6674.005300000001	3879.6418000000003
LRDD	4713.5764	4525.4972
LRFN1	0.0	65202.0969
LRFN3	0.0	1052.6081
LRFN4	187.374	11882.0381
LRG1	0.0	1261.1173999999999
LRGUK	0.0	11705.0095
LRIG1	2035.4636999999998	9538.734699999999
LRIG2	1860.1464	0.0
LRIG3	5167.1935	292.7008
LRIT1	0.0	2178.6960000000004
LRIT2	0.0	2394.7902000000004
LRIT3	0.0	45.6
LRMP	9640.2	6611.6264
LRP1	0.0	6419.5963
LRP10	5606.0	7441.8249
LRP11	1195.5	42.7392
LRP12	1586.2248	1401.8932
LRP1B	0.0	2698.9937999999997
LRP2	163.4472	2064.9153
LRP2BP	0.0	62272.97030000001
LRP3	0.0	4017.8232000000003
LRP4	0.0	29.434500000000003
LRP5	0.0	13769.212799999998
LRP5L	0.0	1299.9353
LRP6	2759.3999999999996	2289.7707
LRP8	3713.9394	11679.927099999999
LRPAP1	1302.7875	0.0
LRPPRC	7926.465	974.9496
LRRC1	7286.8	12943.1936
LRRC10	0.0	1701.007
LRRC10B	0.0	1857.3526
LRRC14	3924.6735999999996	13700.546200000003
LRRC14B	12764.8	11808.120700000001
LRRC15	0.0	37073.9075
LRRC16A	7805.0	48258.3629
LRRC16B	0.0	1581.9092999999998
LRRC17	0.0	1759.78
LRRC19	0.0	144.68880000000001
LRRC2	0.0	82527.993
LRRC20	2241.713	8044.688099999999
LRRC23	1290.085	94165.0794
LRRC24	0.0	13700.546200000003
LRRC25	0.0	15966.561300000001
LRRC26	0.0	7613.2326
LRRC27	6995.9328000000005	3708.5339
LRRC28	4241.7427	2652.4254
LRRC29	3663.4763999999996	15625.5407
LRRC31	0.0	46804.582800000004
LRRC32	0.0	6013.9743
LRRC33	13344.2	32488.4677
LRRC34	2408.938	2681.3156
LRRC36	0.0	10723.727799999999
LRRC37A	0.0	10874.9607
LRRC37A2	0.0	3641.0182000000004
LRRC37A3	10184.3596	37728.9854
LRRC37A4	0.0	58674.865000000005
LRRC37B	0.0	4449.924599999999
LRRC37BP1	0.0	5938.7411
LRRC38	0.0	777.0196000000001
LRRC39	0.0	13.463999999999999
LRRC3B	0.0	1940.5769999999998
LRRC4	0.0	8363.8171
LRRC40	5483.162899999999	10021.527199999999
LRRC41	13557.8017	27144.398299999993
LRRC42	3538.8111999999996	26.653100000000002
LRRC43	0.0	2246.52
LRRC45	3700.655	11007.9826
LRRC46	2226.9775	1494.1803
LRRC47	2094.9384	25.927799999999998
LRRC48	1531.5208	3004.2086
LRRC4B	0.0	0.0
LRRC4C	0.0	510.6888
LRRC50	1066.7495999999999	16043.5104
LRRC52	0.0	7132.541800000001
LRRC56	866.3389999999999	3645.5946999999996
LRRC57	7493.7047999999995	22710.4901
LRRC58	11780.2	3118.1148
LRRC59	4991.6166	3439.0854000000004
LRRC6	0.0	0.0
LRRC61	11813.4818	100543.734
LRRC66	0.0	0.0
LRRC67	0.0	1562.5954000000002
LRRC69	0.0	1551.5223999999998
LRRC70	0.0	13116.727
LRRC8A	5026.0292	3163.7744000000002
LRRC8B	3380.6668	2764.9638
LRRC8C	4856.5272	12439.7314
LRRC8D	5672.213599999999	4459.119000000001
LRRC8E	0.0	6437.5242
LRRCC1	2925.6624	2842.9480999999996
LRRFIP1	5302.457199999999	43689.1982
LRRFIP2	7848.200000000001	816.2856
LRRIQ1	477.87789999999995	0.0
LRRIQ3	3519.255	0.0
LRRIQ4	0.0	2681.3156
LRRK1	5958.400000000001	14300.3298
LRRN1	3852.7438	60.12
LRRN2	0.0	632.0643
LRRN3	20.6271	10240.8731
LRRN4	0.0	1842.5371
LRRN4CL	0.0	9009.642100000001
LRRTM3	0.0	227.1744
