CTRL KMS12BM	CTRL MM1R	LOG2_FOLD_CHANGE	P_VALUE
JADE2	16.6584175166667	20.49978279	0.299357266487761	0.0596338038859493
JADE3	13.5163990766667	6.72017912333333	-1.00813925933365	0.00117443843670565
JAG1	11.2461181233333	17.57588756	0.644170440020835	0.022984955858678
JAG2	2.38690354366667	0.202624030666667	-3.55826307818595	0.0181038666736692
JAGN1	88.7670527366667	37.32309215	-1.24995578157843	0.000181527653643464
JAK1	41.9134861066667	79.1181958966667	0.916595008241164	0.00265660728189476
JAK2	5.511994421	7.93200488233333	0.525111137769321	0.018848997112565
JAK3	20.6453318266667	7.30355930166667	-1.49914398620277	0.000152335538131192
JAKMIP1	0.169100472	30.20602207	7.48081170645215	0.00105887224144338
JAM2	0.528232086	0.437065387333333	-0.273322805882383	0.482997047595173
JAM3	4.86195859133333	2.26923446366667	-1.09933192616575	0.00650269229429393
JARID2	21.77479926	22.0101994066667	0.0155127969254626	0.834383338085872
JARID2-AS1	1.36060002866667	1.74910309933333	0.362372305528755	0.206040877823034
JAZF1	0.856419932666667	6.17604513566667	2.85029301702419	0.0028528805387012
JDP2	27.8645839566667	0.218117869333333	-6.99718083482581	0.00211517837482932
JHDM1D-AS1	2.058558643	0.510995733	-2.01025139858872	0.00037161665724576
JKAMP	18.2523837933333	17.6180570066667	-0.051030068238237	0.501861017120402
JMJD1C	13.0403029566667	17.44572334	0.419896029111709	0.00394544324616963
JMJD4	16.85298754	19.2920835	0.195004597937989	0.214412481974771
JMJD6	7.83625601133333	20.66672556	1.39907338949653	1.00323698408897e-05
JMJD7	4.86330981066667	5.798672438	0.253784144506738	0.302787711009227
JMJD8	84.5409001266667	33.15972581	-1.35021739558495	0.00065109508888753
JMY	4.61274883433333	8.505375606	0.882748208839114	0.00353921518378925
JOSD1	40.12517297	59.8123433033333	0.575935628663402	0.00422261196402333
JOSD2	21.5269060866667	21.95048029	0.0281115213367451	0.819509380105355
JPX	11.2208395166667	13.1664671266667	0.230687669436227	0.0442105874182802
JRK	26.17600436	13.6652414533333	-0.937733942399102	0.00387813527180687
JRKL	16.07222835	7.868345219	-1.0304378052511	0.00768380310169734
JSRP1	299.849009333333	801.135977266667	1.417810926557	0.00104146451631048
JTB	234.759687933333	344.338023566667	0.552640804022741	0.00040423435521203
JUN	3.69142410066667	14.5602137	1.97978212940493	0.00117544180794114
JUNB	141.528867466667	23.8649205466667	-2.56813290942565	0.000166652666435991
JUND	91.3989552733333	63.6106717866667	-0.522908852019359	0.0164035673889321
JUP	1.74652734033333	25.9377011033333	3.89248948493775	0.00189800288483341
KANK1	19.3925395433333	35.1404741366667	0.857631913749059	0.00101687225113979
KANK2	11.00614043	19.51257222	0.826095330329661	0.0013986364628686
KANK3	2.81030461033333	2.079304371	-0.434625556326406	0.0396296255778215
KANSL1	17.0297086266667	9.916056328	-0.780215379370722	1.3030364894521e-05
KANSL1-AS1	0.791666962666667	2.14553089966667	1.43836912661037	0.0153309268544454
KANSL1L	7.85810358866667	9.64270135666667	0.295256181088411	0.04085267175969
KANSL2	43.3772781666667	33.5669332866667	-0.369898792968064	0.00322967204051519
KANSL3	27.4310807733333	27.2723045133333	-0.00837485157338613	0.865354154572714
KANTR	2.38836660266667	3.15184820233333	0.400173753864889	0.0885286243104822
KARS	178.988247133333	130.1661896	-0.459510099131824	0.000856163276669428
KAT2A	124.2458195	107.172796266667	-0.213258558092343	0.0046674196538137
KAT2B	7.012369526	40.3055357733333	2.52300407173431	0.00117641662780005
KAT5	65.4737878933333	41.15284529	-0.66992526501154	0.000227973296938553
KAT6A	41.36096356	25.1819623766667	-0.715879082003021	0.000112582854732623
KAT6B	12.85621929	11.070188227	-0.215786690000892	0.107603859620021
KAT7	88.5614827633333	28.6598159166667	-1.62765003388099	3.21801690824824e-07
KAT8	71.9895208966667	42.9981225566667	-0.743513248712845	0.000844655856261756
KATNA1	32.6787722066667	10.5547543696667	-1.63046077549509	0.000917036934738777
KATNAL1	2.14011258633333	2.41402999266667	0.17375690525528	0.254417676638419
KATNAL2	6.51521217266667	1.69125563	-1.94571742520187	0.000411245402921641
KATNB1	15.75881219	42.17634336	1.42027522385648	3.48813764207044e-05
KATNBL1	28.2072034633333	23.1217766633333	-0.286811382503624	0.00236292722618492
KAZALD1	1.725167385	0.212057401	-3.02420960637805	0.00836924674980797
KBTBD2	35.7839461733333	35.8472781766667	0.00255108834940141	0.962534997232533
KBTBD3	2.94579186966667	1.90623962633333	-0.627926016099437	0.0172782782955063
KBTBD4	22.1985998066667	16.6376285	-0.416018871600761	0.00634161828398892
KBTBD6	11.80449013	2.69433079933333	-2.131336833542	0.000741962766573547
KBTBD7	5.72699537033333	4.96227706966667	-0.206776146571731	0.213480438785183
KBTBD8	5.696706264	25.6353820533333	2.16993647451786	0.000795366327098069
KCMF1	18.16971717	26.17145065	0.526457930599858	0.000311353198310506
KCNA3	47.5461192533333	26.0552460433333	-0.867753713733513	0.000290135795816925
KCNAB1	0.726163408666667	3.31220146	2.18942428564447	0.0122753927986002
KCNAB2	48.0690560066667	94.5671637433333	0.976230856374177	3.91131224820419e-05
KCNAB3	1.05593963966667	0.708098375333333	-0.576505657356832	0.125029837747624
KCNC4	7.96433915833333	1.76319622933333	-2.17536161521932	0.000985006328726477
KCND1	0.827540954333333	1.01125580333333	0.289245365318203	0.0901204499491333
KCNE2	0.158751992333333	0.504616929666667	1.66841391110015	0.266729000063274
KCNH2	18.9896555633333	33.2521866166667	0.808235475366712	0.00101836248824034
KCNH4	8.06087589966667	1.424700941	-2.50027749647421	0.00011416511858418
KCNIP2	1.378311235	0.786032345666667	-0.810241111749452	0.00842006708212473
KCNIP4	0.723879286333333	1.540129337	1.08923047113239	0.0176179580422943
KCNJ11	6.91904346733333	12.08350164	0.804394079914454	0.00273703972837069
KCNJ14	3.51426605	1.231438657	-1.51287865264893	0.0109073108692706
KCNK12	3.92582634066667	8.69384654033333	1.14699827361882	0.00525627059885187
KCNK6	16.9250773733333	0.101477718666667	-7.3818556274289	0.000800329919380151
KCNK7	3.227559032	0.571220435	-2.49832398586188	0.00148680858815445
KCNMB2	0.265986783333333	0.615207511666667	1.20971855750809	0.0376722408553321
KCNMB3	1.44085802	1.65437239966667	0.199355840603348	0.187549623557692
KCNMB4	5.84226876933333	0.450631214666667	-3.69650957398408	0.00774987633166111
KCNN3	0.311176044	29.8827089966667	6.58543613216748	0.00118679333851331
KCNN4	11.9490864033333	1.76718714533333	-2.75737358296723	0.00335721550761659
KCNQ1	12.3544331566667	25.2502435133333	1.03126848250699	0.00121176521344315
KCNQ1OT1	0.433622051	0.525674540333333	0.277731739466466	0.0670025936126821
KCNQ5	22.3796433533333	14.32093126	-0.644061734335458	0.00110056853912458
KCNQ5-IT1	4.49877341833333	0.808344099666667	-2.47649024514968	0.0359421833947855
KCNRG	0.429986445	1.343975384	1.64414362846231	0.0201425519683984
KCP	4.04431592366667	7.071168636	0.806052967222245	0.0118025268019693
KCTD10	38.8113574966667	48.0688705633333	0.308624011150631	1.90103734126837e-05
KCTD11	5.308951218	0.742792124666667	-2.83739646060219	0.00152442819088729
KCTD12	0.045850349	27.64934627	9.23609693977296	0.000342420431461499
KCTD13	12.9407148433333	13.04682848	0.0117818345744344	0.833724483738799
KCTD17	65.6622770533333	12.64803776	-2.37615120102847	1.24871295770754e-06
KCTD18	6.85958170366667	14.1123820966667	1.04076901905492	0.0111447197835241
KCTD2	11.2693941833333	18.2140781333333	0.692644016366773	0.00537824821410963
KCTD20	105.076774	76.23435567	-0.462930601221157	0.00315614233881265
KCTD21	2.27026417866667	2.928890517	0.367494079660163	0.129286916205761
KCTD21-AS1	2.672266734	1.370334447	-0.96353597486538	0.0363937823193313
KCTD3	40.7987181966667	83.8042985666667	1.03850041915727	7.00935765710026e-05
KCTD5	63.2557646266667	73.7094651133333	0.220652927734323	0.0292725400020197
KCTD6	13.95092436	11.3587213	-0.296560281661829	0.100952551464456
KCTD7	7.38752644533333	10.47204025	0.503379252635599	0.000993564590137028
KCTD9	30.45233281	37.5917523266667	0.303863417236813	0.0272145590369948
KDELC1	23.60456084	111.514716966667	2.24009657281737	0.00043404241697177
KDELC2	40.8437322466667	13.47074501	-1.60028506144461	0.000391337509761113
KDELR1	235.179886533333	421.8597676	0.842998824788489	0.000129658290687277
KDELR2	50.47141734	110.7318224	1.13353138104327	1.34412292108874e-06
KDELR3	11.46222214	1.52220000366667	-2.91265692751246	0.00299119459667689
KDF1	0.473104448	7.59804771766667	4.00539814266777	0.000554059321752667
KDM1A	147.3946062	45.4575288733333	-1.69709256626824	1.44492951724067e-06
KDM1B	26.57706979	8.98000740633333	-1.56539351151988	5.61686462960083e-05
KDM2A	83.1183021233333	92.6964510666667	0.15734792127506	0.0467524363284714
KDM2B	57.3582835333333	16.3172621866667	-1.81360283840628	2.91816589314886e-05
KDM3A	25.8489467333333	35.7971392766667	0.469738803062068	0.00108978999336064
KDM3B	34.1254467233333	43.4094359066667	0.347160743366918	0.02851354662094
KDM4A	18.3104418033333	26.7871216766667	0.548872967779182	0.0283097596085206
KDM4A-AS1	1.697866855	3.90462991133333	1.20146248467106	0.0370711229563159
KDM4B	19.0381083666667	37.4196867566667	0.974907342642377	0.000170981389608653
KDM4C	13.8466733866667	9.340530738	-0.567962982917639	0.00679275583589187
KDM4D	3.26047968666667	1.10737679266667	-1.55793803884326	0.0077081401368423
KDM5A	23.83935418	24.7509119266667	0.0541365280637478	0.410203431909533
KDM5B	4.51205215266667	1.02597754866667	-2.13678458227714	0.000100180507192661
KDM5C	67.94196663	101.50280381	0.579144695699215	0.00275673757307773
KDM6A	18.8034331633333	29.70635219	0.659775363706934	0.0127247364281139
KDM6B	3.682885484	3.194457806	-0.205265454715939	0.119971523846693
KDM7A	5.24522969833333	2.92910470333333	-0.84054618797902	0.00784689752048957
KDM8	14.0590757	6.23164092	-1.17381773912836	7.88986857525685e-05
KDSR	40.4816291966667	21.3062375033333	-0.925991504756617	4.26954381847509e-05
KEAP1	134.998425233333	134.9244851	-0.000790396533729699	0.981694418883736
KGFLP1	0.812321713666667	0.101927358666667	-2.99450986654739	0.0106502943562881
KGFLP2	0.460633786333333	0.590101871666667	0.357343801164042	0.3700828241865
KHDC1	8.59747151066667	4.961293522	-0.793196117072191	0.0160500947843166
KHDRBS1	126.000767433333	171.133510066667	0.441689764315896	9.29635939244485e-05
KHDRBS3	0.249693822333333	22.3585566633333	6.48452312103421	0.0103065500741315
KHK	9.958342781	25.0780627433333	1.33244832452995	4.6271668007059e-05
KHNYN	28.5828756333333	23.94590729	-0.255371969657905	0.0283861408886881
KHSRP	357.733213333333	405.150726066667	0.179574656078286	0.0340699911991109
KIAA0020	92.3740362566667	78.3879071266667	-0.236856300143899	0.00411184222881185
KIAA0040	60.3098292233333	97.13549215	0.68760538554222	0.000188222039279307
KIAA0100	126.587167833333	97.3271009433333	-0.379217678254463	0.00854394790822802
KIAA0101	172.051575033333	141.552133433333	-0.281507605884481	0.00883212346000226
KIAA0141	15.4292197366667	44.8481633	1.53938379665141	9.00486783791466e-05
KIAA0195	17.70561	31.45315281	0.828998088795308	0.00283950064734506
KIAA0196	76.81709134	23.9660076833333	-1.68043773631134	6.67937583390245e-06
KIAA0226	11.7250787333333	49.77130261	2.08571653519209	0.00134858024408052
KIAA0232	6.07453086033333	11.5729348433333	0.929909873777133	3.65866295452266e-06
KIAA0247	14.1460772933333	16.7084989233333	0.240180079544762	0.0401394058434883
KIAA0319L	16.85064449	27.7716782133333	0.720810588825664	0.00280336981802738
KIAA0355	4.93969209866667	6.00004624433333	0.280552501674938	0.0892825592708027
KIAA0368	71.45388406	109.679348833333	0.618207570997961	0.00277406334434828
KIAA0391	32.0691884466667	20.4311286	-0.650418945281881	0.00123910954200901
KIAA0430	40.3989017166667	21.7598200066667	-0.89264944952332	0.000629280470879281
KIAA0513	0.12515084	4.30929077666667	5.10571057061799	0.00351007264936297
KIAA0556	6.49515413433333	5.30926569333333	-0.290851421661803	0.0676231233418808
KIAA0586	10.9394612826667	4.96103223066667	-1.14082945866655	0.00868105511386094
KIAA0753	5.67154352633333	7.916940961	0.481201670746088	0.0117197245720487
KIAA0754	0.231259131	4.916469404	4.41004042977834	0.000887383247541801
KIAA0895	3.497537714	1.28791286566667	-1.44130462351343	3.1885435503067e-05
KIAA0895L	9.53621374266667	28.5401161433333	1.58150272830434	0.00696767043686089
KIAA0907	68.69807129	106.7132808	0.63539823440826	0.00202364343440132
KIAA0922	20.81538009	3.902128177	-2.41531682896517	0.000378252880808842
KIAA0930	43.64503529	49.8584951566667	0.192021785909573	0.0312479917603483
KIAA0947	34.7138292433333	30.5190006933333	-0.185802792313076	0.0529843051572172
KIAA1024	1.887550995	1.50144595666667	-0.330163074330417	0.196409818910812
KIAA1033	46.3263678333333	47.11153152	0.0242466585337482	0.775161328058777
KIAA1107	0.211432063333333	0.659163988666667	1.64044325190679	0.0133022048332022
KIAA1109	9.191618452	9.77674983266667	0.0890360252692406	0.215298365973282
KIAA1143	44.88051499	26.7442225733333	-0.746861963867245	0.0036511537188342
KIAA1147	40.57193086	21.1367318133333	-0.940729640783989	0.000152153791199629
KIAA1161	18.31986692	3.879703559	-2.2393906953163	0.000653744670785271
KIAA1191	19.65182489	30.7170537366667	0.644376555909077	3.62131532020688e-05
KIAA1217	0.0895759706666667	13.9277543466667	7.28063517527893	0.00193130933150779
KIAA1257	15.2597945733333	0.441988284666667	-5.10958360050698	6.96119367849551e-05
KIAA1279	23.9350173566667	39.6607022733333	0.728587371400769	0.000348746634812321
KIAA1324L	0.852912578	2.36906051233333	1.47384526885941	0.000139724751162975
KIAA1328	2.44225421766667	2.86024547833333	0.227925590200113	0.179246393005139
KIAA1407	16.0912046133333	2.18259436866667	-2.88215639455253	0.00191291234498736
KIAA1429	57.03729605	18.8338371366667	-1.59857863071494	1.00475731738088e-05
KIAA1430	34.59688553	24.84786561	-0.477520237841677	0.000533176840450722
KIAA1432	24.9760188166667	28.19178283	0.174731186548861	0.0489634221716756
KIAA1467	9.90953611466667	14.5252243866667	0.551671022008208	0.0700472026253069
KIAA1468	13.57322268	10.4843576133333	-0.37252483058959	0.000211937981000613
KIAA1522	0.554524373333333	18.56672209	5.06532444980208	8.28724921945623e-05
KIAA1524	40.2011050733333	37.4131272	-0.103690600150475	0.0276327422314568
KIAA1549	5.422363793	3.90184833833333	-0.474764205936891	0.00038596822876701
KIAA1551	20.3110102266667	30.16182532	0.570461741611762	0.0178975359373956
KIAA1586	23.0317385366667	15.55949316	-0.565828249920861	0.000595292941985084
KIAA1715	13.0731381033333	24.6309027166667	0.913864013002005	0.00172789993889073
KIAA1731	21.5702796633333	24.1965472533333	0.165756314131699	0.0759793581172893
KIAA1804	37.513075	14.95842682	-1.32643507285767	0.000283327081589382
KIAA1841	2.98072394466667	4.74500942866667	0.670748185534029	0.00811043076474258
KIAA1875	1.49311540466667	0.396738666333333	-1.91206476222685	0.000191304474417789
KIAA1919	8.959515533	5.674735083	-0.658867679891928	0.0284928014598071
KIAA1958	7.87165273333333	2.67292731466667	-1.55824596931263	0.000712065471991739
KIAA2013	89.29961703	89.36887398	0.00111845869130747	0.986029579907275
KIAA2018	4.72238177066667	5.490809376	0.217504148401655	0.0840213100486794
KIAA2026	9.349016021	10.9078120933333	0.222475317353289	0.0358713118351017
KIDINS220	20.62565007	36.04120123	0.805207505757242	0.00416487059214129
KIF11	90.7303120633333	93.36612413	0.0413145734681074	0.348757030816892
KIF13B	6.90770680233333	10.2183322686667	0.564880999531258	0.0251790145168572
KIF14	28.11771265	45.0764034566667	0.680893173485659	0.0160473457804111
KIF15	32.8365138266667	31.1048764566667	-0.0781601916765209	0.069063638484176
KIF16B	0.0302928626666667	4.310469005	7.15272312270773	0.00375930059100791
KIF18A	23.8421749266667	19.7232024466667	-0.273622026656496	0.0131871091093905
KIF18B	46.5688116333333	63.92953908	0.457118625117582	0.00428295811620314
KIF1B	18.4650284633333	11.4981474166667	-0.683394053779886	0.000920694663480183
KIF1C	22.1907441133333	13.17858651	-0.751762405540337	1.22206301491743e-05
KIF20A	23.4481882933333	38.8210668033333	0.727363305574199	0.0021314326493833
KIF20B	36.30079999	31.0042038066667	-0.227537501104034	0.0106184165098283
KIF21A	29.3873338533333	22.4706741966667	-0.3871510664349	0.0104546950705895
KIF21B	34.03503412	49.4050273066667	0.537637297549813	0.00183568324911101
KIF22	193.613355266667	140.1707045	-0.465993612374726	6.04958881200991e-05
KIF23	37.34903762	64.4238738333333	0.786524343873043	0.0121018855571362
KIF24	8.94142858066667	9.662386816	0.11187425898369	0.354857963722053
KIF27	2.81107798133333	2.40847022033333	-0.223006389925215	0.178975813865702
KIF2A	45.63195973	52.76448747	0.209522653205402	0.0122472008230818
KIF2C	54.90270857	75.5637802366667	0.460817552480963	0.000183244941398238
KIF3A	6.85547814433333	7.56166696866667	0.141447019298173	0.0731505501965324
KIF3B	13.1649641733333	18.4725273	0.488677665385608	0.000623287540128749
KIF3C	2.832515983	4.847394505	0.775125404213528	0.00499455566657203
KIF4A	26.86869686	44.8945477966667	0.740613896090193	0.003875786933541
KIF5A	3.383377961	0.151624782666667	-4.47988686868396	4.98469045365486e-06
KIF5B	117.792333366667	45.0788648133333	-1.38572255216444	1.40367545981881e-05
KIF7	1.09053948166667	1.88089142966667	0.786374572898684	0.0239443033213977
KIF9	3.07746111133333	3.554831749	0.208040652319557	0.278872149795802
KIF9-AS1	0.569601193666667	0.550248357666667	-0.0498692355527015	0.693795856079094
KIFAP3	10.0784619493333	16.3802827666667	0.70068477259957	0.0136147400214211
KIFC1	46.9939557766667	46.68138161	-0.00962795302139317	0.846561820813468
KIFC2	35.67415232	22.8746774733333	-0.64112774722467	0.0271651273619201
KIFC3	0.192242367333333	33.84010091	7.45966374081229	0.00188483379554507
KIN	3.496360818	4.56858695466667	0.385893938583599	0.0264358716101907
KIZ	27.0965320766667	17.27400085	-0.649505955744838	0.000197015658391229
KLC1	73.0189014466667	48.7046510433333	-0.584210415073718	0.000294273474378778
KLC2	67.9990694833333	35.2102016733333	-0.949521513746545	0.000537794476527702
KLC3	18.0785107133333	1.60145326766667	-3.49682223084789	0.00208953656452557
KLC4	16.2564974633333	11.2300815933333	-0.533648045825819	0.00047603844831942
KLF1	1.43823087633333	0.425200913	-1.75807868755559	0.0359331082599647
KLF10	17.1447329833333	15.6361896433333	-0.132876447974301	0.130933867013519
KLF11	7.94480574766667	11.63420191	0.55028839638191	0.00295678411510717
KLF12	3.39304575666667	11.6080609066667	1.77447420360543	0.00174002714332032
KLF13	135.5145068	146.756981433333	0.114981835920973	0.0508528605899665
KLF16	43.91060832	51.6388862633333	0.233888364113835	0.00207839979076619
KLF2	45.29829488	39.6652216266667	-0.191582135348471	0.10270575727334
KLF3	2.77199409466667	26.5917801233333	3.26198426907138	0.000363226672476051
KLF6	19.95633634	62.5270630866667	1.64763386550774	0.00296383333059415
KLF7	0.844561632	8.511875085	3.33320236604892	0.000632217905268519
KLF8	6.614707093	0.766384499333333	-3.10953698672952	0.000160125690202145
KLF9	0.0828287226666667	1.385065579	4.0636793347929	0.000425821285253132
KLHDC10	20.2055101266667	19.43461707	-0.0561200937572146	0.456904123178121
KLHDC2	56.7734401033333	32.1571289333333	-0.820077557306171	0.00085557332101439
KLHDC3	238.543342666667	206.054468966667	-0.21122567022407	0.00480986569782087
KLHDC4	17.1495533566667	23.0651648866667	0.427544602572707	0.0117247137778817
KLHDC8B	15.74660414	0.826385689666667	-4.25208165354501	0.0012699069788494
KLHDC9	2.45924414833333	5.266953838	1.09875384548117	0.0237534942040548
KLHL11	8.71483050666667	8.53353164266667	-0.0303296745476074	0.474498313086631
KLHL12	56.7968649833333	37.9915120333333	-0.580134168173836	0.000331781991612912
KLHL15	11.66997269	7.05849331066667	-0.725369017671493	0.00109170629631124
KLHL17	28.6583881633333	18.41329884	-0.638209353936379	0.0241813826867441
KLHL18	22.7230072	13.5086325066667	-0.75027213961141	0.000960891778316657
KLHL2	10.8694535133333	21.5654600833333	0.988443087853679	0.00323334935393197
KLHL20	10.0590629653333	21.2953621766667	1.08204334681436	0.00659331460445069
KLHL21	57.9228777533333	46.4671046566667	-0.317923526894195	0.0202386299209534
KLHL22	7.64401176133333	16.25055515	1.08808710099209	0.0108958177384439
KLHL23	3.01881789066667	0.185401842333333	-4.02525624413639	0.0281329956096995
KLHL24	10.3893894896667	11.1745676833333	0.105108138315793	0.186843645863184
KLHL25	5.42096573433333	3.85808833533333	-0.490663711831919	0.0242810704076956
KLHL26	9.95787124966667	7.295131726	-0.448903333504748	0.0356460743527726
KLHL28	5.12084678166667	3.84210752133333	-0.414484500193161	0.0486238150932905
KLHL3	0.317780485666667	3.61752632133333	3.50890107474119	0.00123853458039399
KLHL32	0.822469692	1.56858425833333	0.931428605668077	0.0338412423327594
KLHL36	13.3855217633333	12.1487485133333	-0.139865671629163	0.286932428538194
KLHL42	12.0452389266667	16.56701061	0.459850291951639	0.00158476190495829
KLHL5	24.6115212133333	15.98266065	-0.622826236889424	0.000926771217558859
KLHL6	1.318101921	85.42863059	6.0181858215369	0.00255607521920503
KLHL7	15.0363462866667	12.8397682366667	-0.227834884675802	0.0429783686713763
KLHL7-AS1	1.36577735866667	0.913477868666667	-0.580280641355602	0.319406242472256
KLHL8	11.4592944633333	11.5824765333333	0.0154255377850848	0.89855925248331
KLHL9	13.8639039333333	10.0820564826667	-0.459543620941363	0.00893528779864657
KLLN	1.789646671	1.15652540366667	-0.629877829230525	0.099239679445391
KLRAP1	2.581322098	3.16542131566667	0.29428736177016	0.113853181565628
KLRF2	0.558889073666667	1.02544918433333	0.875622125927374	0.241880387899489
KLRG1	4.284268866	0.80080481	-2.41952647671625	0.000376896386757918
KMO	4.24991311633333	4.82433744766667	0.182897475255276	0.148828530631137
KMT2A	38.2196938733333	14.3617162633333	-1.41208805750614	7.05403154256659e-05
KMT2B	31.7155904333333	33.9363294966667	0.097638333196198	0.228928236598347
KMT2C	26.7622284166667	26.7380931066667	-0.00130167047292351	0.979428977391206
KMT2D	24.16407536	17.7299501766667	-0.446675308904801	0.0059853372220657
KMT2E	62.6659818633333	37.7224611033333	-0.732258686676949	0.00105523833842407
KMT2E-AS1	7.45640092366667	6.95952261033333	-0.0994910868834188	0.380245591917552
KNOP1	77.5662250633333	45.08805393	-0.782683348945573	0.00042795511557138
KNSTRN	76.23757883	53.3471534433333	-0.515091010366072	0.000630738971985223
KNTC1	68.3040245433333	28.0551989733333	-1.2837024413555	0.000672800401263397
KPNA1	12.2306918933333	33.45469568	1.45170270104867	0.000180722566462893
KPNA2	172.7755866	436.644775933333	1.33756070237825	1.69438040760329e-05
KPNA3	36.2169053033333	26.4903437366667	-0.451196710643787	0.00468430202678841
KPNA4	28.9578427266667	39.5654480566667	0.450286965108761	0.0131284438506974
KPNA5	13.4831932533333	3.66401815133333	-1.87966365792819	0.00195018204437237
KPNA6	14.83787444	30.3548184333333	1.0326411064239	0.00533380283569139
KPNB1	598.785494833333	372.778960566667	-0.683718836125628	2.25727990404082e-05
KPTN	35.1899243033333	19.7608146666667	-0.832519985496273	0.000179481980465322
KRAS	26.8536481833333	40.6425988866667	0.597874560203632	6.44014345516793e-05
KRBA1	21.6921240766667	8.16370860166667	-1.4098747352234	1.21569628764392e-05
KRBA2	1.332570548	1.26573103933333	-0.0742410403187101	0.775706184160046
KRBOX4	14.7405156933333	11.8414850533333	-0.315936975404135	0.0505664012072513
KRCC1	38.5990585833333	22.2939388933333	-0.79191412663641	0.0039642554068656
KREMEN1	0.458831495	1.19771572133333	1.38424919508985	0.00815032602590619
KREMEN2	142.1060171	7.77744379433333	-4.1915277689232	0.000502227141136829
KRI1	67.0953127533333	43.6690241233333	-0.619601692548063	0.000268733492575224
KRIT1	27.63451214	33.8906435366667	0.294415888453016	0.013610965502415
KRR1	25.15362433	32.29055918	0.36034613477384	0.00254649550438832
KRT10	24.5843315	80.16500788	1.70523351024218	2.09440189204355e-05
KRT8	66.69891805	0.8391825	-6.31253495603475	1.3651654031903e-08
KRTCAP2	238.982133266667	341.6123095	0.515457197534732	0.00331870270369449
KRTCAP3	0.972134006333333	1.05889504	0.123332488627363	0.671360797182811
KSR1	0.256631348666667	4.821243757	4.23163605476343	0.000161883059078079
KTN1	96.64368304	55.0027885733333	-0.813170672715697	9.97908672125241e-05
KTN1-AS1	4.72209215133333	1.68533609666667	-1.48638986765811	0.0305043922462395
KXD1	94.6400395166667	95.5796624966667	0.0142529971920758	0.795044452438242
L2HGDH	18.1709081766667	5.22618420066667	-1.79780064734578	4.43505559014069e-06
L3HYPDH	38.4869500066667	6.28928360633333	-2.61340174729281	0.00103030840647597
L3MBTL1	5.10020969666667	5.26302935633333	0.0453368768273793	0.578581928945348
L3MBTL2	46.0624540533333	58.6773176466667	0.349211646547922	0.000234378738805811
L3MBTL3	3.59434050033333	4.35168630066667	0.275847475785821	0.00188811946750257
LACE1	2.416342621	2.262258176	-0.0950614499347947	0.428468222470854
LACTB	12.9394174733333	8.04576193733333	-0.685471712909556	0.00555043556421329
LACTB2	19.0070610633333	21.49415787	0.177409112583417	0.0178500952248345
LAGE3	318.075545233333	110.001174606667	-1.53185052755702	1.24849921420986e-05
LAIR1	0.198954616	42.6407225733333	7.74364870365704	8.7675858607347e-05
LAMA5	19.0400740933333	23.0807606666667	0.277651678474616	0.0110079277890848
LAMB1	0.530358327666667	0.694074143	0.388122362179436	0.0482682621812953
LAMB2P1	1.94070461233333	0.893426544666667	-1.11915952292267	0.014188000839182
LAMB3	1.52393245766667	9.50885486233333	2.64147264742029	0.000486462454031793
LAMC1	30.25383926	13.8557148533333	-1.1266370890552	0.000315006406650255
LAMP1	258.813885766667	199.5113578	-0.375444143580247	0.00308966427382312
LAMP2	24.6021583666667	32.44246432	0.39909852052103	0.00452589064729277
LAMP5	21.6164003766667	366.5718094	4.08389763548236	0.00101106840041547
LAMTOR1	134.2352071	109.611747833333	-0.292360680057491	0.00490439483910588
LAMTOR2	168.893617866667	151.7968282	-0.153973166863516	0.022234846621511
LAMTOR3	13.4073380733333	18.2478841733333	0.444706365058802	0.000102464297656365
LAMTOR4	338.316212733333	239.404267366667	-0.498923446917625	0.00254011807967714
LAMTOR5	163.0904656	106.390083033333	-0.616308764605045	0.000254714964432194
LAMTOR5-AS1	1.60884284733333	1.72952906366667	0.104355847825407	0.840338366121002
LANCL1	24.8322452033333	28.9508699933333	0.221391994388155	0.005968699433297
LANCL2	21.6343355066667	26.9530503366667	0.317125745810334	0.0119782697005947
LAP3	99.4570466366667	199.208687333333	1.00213506730943	0.00313736668183794
LAPTM4A	56.1657104933333	88.9881520166667	0.663923641684006	0.00110159643652591
LAPTM5	65.57948812	1602.21236066667	4.6106769272592	7.14160033135472e-06
LARGE	16.81429955	43.9928461033333	1.38758025863488	0.000190421795819564
LARP1	97.93147125	137.872863466667	0.49349406558831	0.00718701040106894
LARP1B	16.8312291166667	24.8471487566667	0.561939775407243	0.00367893161434777
LARP4	55.5693509733333	52.89488036	-0.0711612981585627	0.263978812098655
LARP4B	20.87393125	37.3855919266667	0.840780042271423	0.000698727464801156
LARP7	52.1021578333333	46.5730658933333	-0.161847266038556	0.0932067557196986
LARS	80.15913287	90.33244342	0.172377330943486	0.0246209312005826
LARS2	33.43190132	24.14084766	-0.469749070939304	0.00550295987766937
LAS1L	119.1214064	102.272141726667	-0.220019474478646	0.00667481919303796
LASP1	121.045772033333	169.8109064	0.488376432646333	0.000226998761059242
LAT	28.69295583	27.88898609	-0.0410011104210526	0.599265293232069
LAT2	45.31938627	29.24131311	-0.632120225452593	6.91073622813675e-05
LATS1	15.14478397	6.824883104	-1.14994475821815	2.06821097205979e-05
