siIRF4 KMS12BM	siIRF4 MM1R	LOG2_FOLD_CHANGE	P_VALUE
CRIPAK	2.47809175633333	3.68077169633333	0.570778660692671	0.0697363853545978
CRIPT	8.08736971633333	14.3942615166667	0.831751303483126	0.00590597958918459
CRISPLD1	4.994403	0.177716201666667	-4.81266512035301	0.00519761661477106
CRK	99.1384897166667	25.0437466833333	-1.98499486725619	0.000441003898334406
CRKL	30.25188378	42.1122012433333	0.477213306893716	0.0018828902374884
CRLF1	0.805189720333333	0.434206180333333	-0.890948492933241	0.0356277444441604
CRLF3	62.9828623333333	40.5254459866667	-0.636131261170397	0.00640717584616597
CRLS1	30.5737134466667	23.7423280833333	-0.364830383719411	0.0985318951682529
CRMP1	2.963861738	9.176345982	1.63044163875303	0.0020302305556048
CRNKL1	38.26407185	39.7696693233333	0.0556781610323875	0.391255752339144
CROCC	18.7516234666667	8.74770017733333	-1.10003982703273	0.00512010715509087
CROCCP2	57.60832533	65.0560360166667	0.17540559962548	0.0375373252261444
CROCCP3	4.326985878	1.75900442866667	-1.29860329713313	0.020045889510107
CROT	14.17921228	6.42882434166667	-1.14115054967523	0.000840822405515447
CRTAP	31.98060549	30.82210879	-0.0532316819985964	0.292303703536116
CRTC1	4.68917052266667	5.70484253533333	0.282854321975846	0.109233289001851
CRTC2	45.1661166266667	53.2139588466667	0.236563860166195	0.00166680095912469
CRTC3	21.2270337366667	5.39254670333333	-1.97686411195409	0.000124480793274616
CRY2	21.5729960966667	17.3785631466667	-0.311917748928986	0.00745453662642696
CRYBB1	11.292962619	1207.50337433333	6.74045939506677	0.000507364792185365
CRYBB2P1	16.04529631	19.94381796	0.313791187349413	0.0762356715162723
CRYBG3	7.286607475	13.1363092433333	0.850240814455595	0.00866158375317997
CRYGS	3.16692897	6.426747133	1.02100419916545	0.0246575217262493
CRYL1	9.416182314	6.15895472133333	-0.612456731809232	0.025012325002326
CRYZ	56.11609691	10.530164115	-2.41388674619915	0.000731287930123012
CRYZL1	33.30407153	31.9636998733333	-0.0592641489223818	0.470865864112699
CS	296.153537066667	189.923769466667	-0.64092484293209	0.00268959792749435
CSAD	6.85540685366667	27.8516636133333	2.02244930953861	0.000180946695525612
CSAG1	102.709323613333	65.92241701	-0.639726106451838	0.0140751312828626
CSDC2	0.161743584333333	0.987339578666667	2.6098378725718	0.00225048899907871
CSDE1	314.549401333333	165.7850585	-0.923972627602768	2.64598893621844e-07
CSE1L	218.0992348	109.170826033333	-0.998397335195047	3.67813542983835e-05
CSF1	1.42046113866667	1.793936362	0.336769350626907	0.162947698850585
CSF2RB	45.38609254	225.5974987	2.31342888034869	4.78964804151607e-06
CSGALNACT2	44.9864013	47.3190043	0.0729307536644864	0.260058641772487
CSK	323.811792666667	336.457873266667	0.0552703541970546	0.173118189182232
CSNK1A1	69.50149062	152.8490294	1.13699156585062	3.59526204614466e-05
CSNK1D	54.1447040266667	101.519857526667	0.906869811891783	7.0972037789225e-05
CSNK1E	190.3773751	323.3744017	0.764343444147344	3.24637834172011e-05
CSNK1G1	9.776593553	8.536583516	-0.195673081607037	0.00932962914000817
CSNK1G2	143.824273966667	244.387871966667	0.764865504076415	0.000170985639746368
CSNK1G2-AS1	0.736295827	3.74023964466667	2.34477327935626	0.00123035662635407
CSNK1G3	12.1176355066667	13.8904858833333	0.196988849389958	0.299011637292826
CSNK2A1	153.477961633333	101.649329966667	-0.594430803982169	0.00399943945177174
CSNK2A2	23.8389039733333	40.6130087033333	0.768624001905782	0.00263174447351626
CSNK2A3	1.230995107	1.06861031766667	-0.204089175484705	0.427048157164999
CSNK2B	39.8874478833333	27.1779574166667	-0.553497785327586	0.00192288065431784
CSPG4	0.438531797666667	0.180853246	-1.27786196329568	0.0121934339366963
CSPG5	0.169893816	0.504547183333333	1.57035585046886	0.0951328370810157
CSPP1	19.79068663	18.34540149	-0.109403188601502	0.283939511351018
CSRNP1	5.53261251166667	22.1140202666667	1.99892853669394	0.000106632648985982
CSRNP2	6.31370369866667	10.68186236	0.758604737916687	0.0100800442288112
CSRP1	31.8560434933333	88.7742645166667	1.4785744068569	4.47887124905411e-06
CSRP2	3.52441392233333	2.21083263833333	-0.672793554315413	0.0622173845083761
CSRP2BP	13.2607543666667	12.96280011	-0.0327854584375384	0.693887868640493
CST3	111.034548633333	63.92430609	-0.796572144077014	0.00129073214784199
CSTB	706.893141333333	1177.551964	0.73622667644273	0.0106976039782995
CSTF1	47.1532572566667	44.3774523633333	-0.0875305857929086	0.280377348833189
CSTF2	46.0924319133333	35.4317498566667	-0.379487171530339	0.0123254961375688
CSTF2T	18.2445873833333	33.1809178433333	0.862885270830891	0.000286716118101539
CSTF3	35.2863371033333	54.0541133933333	0.615294728906989	0.00020550117096787
CSTF3-AS1	1.20395795466667	0.312759698	-1.944658485284	0.00820050693198032
CTAG2	558.616911066667	155.693447933333	-1.84315101655274	0.000329985904524403
CTAGE5	25.6158468933333	19.54375856	-0.39032864392348	0.0246486782760599
CTAGE7P	0.602562950333333	2.11739937633333	1.81310953694187	0.00437771196261217
CTBP1	155.191762	144.604285033333	-0.101941673337804	0.0926927937241051
CTBP1-AS	2.84259485866667	3.271223834	0.202621986128859	0.312835672183262
CTBP1-AS2	27.6738947066667	11.1015758033333	-1.31776122384406	0.0013014880667592
CTBP2	0.258980233666667	1.050204273	2.01975607534821	0.00170657363610665
CTBS	8.42139858133333	8.28253909866667	-0.0239867396226224	0.833865189098759
CTC-338M12.4	3.49093424533333	2.33625637833333	-0.579414580027167	0.0254126733515392
CTC1	20.29287393	30.7643059766667	0.600284248798684	2.22597899058351e-05
CTCF	78.7473964566667	82.9860556566667	0.0756367114007857	0.25425522105996
CTDNEP1	121.938788966667	179.758050033333	0.559899256677005	0.00100735791503427
CTDP1	29.1235425066667	28.4219943866667	-0.0351780587989588	0.538140907255157
CTDSP1	107.416411766667	68.6435626166667	-0.646018098245811	0.000179968066628529
CTDSP2	114.136542066667	111.9572777	-0.0278124476721518	0.725644827015464
CTDSPL2	41.2866242133333	29.9158402366667	-0.464764877793659	0.00156233220007581
CTGLF12P	1.23271664633333	1.529985168	0.311676448888581	0.344019740721175
CTH	3.86919509733333	2.96903579466667	-0.382038989419382	0.10396749731504
CTHRC1	41.8871893766667	4.46109804233333	-3.23103832292424	1.94502837451228e-06
CTIF	18.75435544	12.7694704466667	-0.5545269831806	0.000824498569130268
CTNNA1	21.83085528	93.7566906133333	2.10255299424759	3.43235048887275e-06
CTNNAL1	64.2612936566667	38.26400455	-0.747962156288843	0.000161882600043503
CTNNB1	181.616788	105.0039764	-0.790453603907164	0.000403035564679695
CTNNBIP1	18.0657929266667	18.3408033733333	0.0217962564257808	0.626016927479503
CTNNBL1	79.8690964866667	45.18875701	-0.82167351950462	0.000186818976333138
CTNS	17.2975975733333	15.83553104	-0.127406430376281	0.136266033637244
CTPS1	47.5472831766667	96.92547678	1.0275130179553	2.92563810719648e-05
CTPS2	24.4322443966667	3.15425802066667	-2.95341381505061	0.000593162399659522
CTR9	86.2812825533333	58.54009466	-0.55962254341684	1.93728949277102e-05
CTRL	4.46468086166667	7.33351333066667	0.715947474323726	0.0118536124502102
CTSA	201.6924866	167.1151723	-0.271314621141784	0.0192338909501726
CTSB	14.6990065433333	136.279388233333	3.21277681967456	2.45718531175661e-05
CTSC	58.2460038766667	45.2085789066667	-0.365562504724345	0.00192456292256571
CTSD	165.874955733333	322.256459633333	0.95811319712368	0.00128881750887306
CTSF	15.7353297333333	6.06155820266667	-1.37624680050108	0.00621958638823579
CTSH	88.4113372566667	21.84979322	-2.0166117561348	0.00165369627339874
CTSK	0.589404606333333	7.97859291733333	3.75880409854325	0.000241571906341848
CTSO	0.425827641	60.09187076	7.14075642589152	3.35329142179177e-06
CTSS	43.58313702	41.0905332933333	-0.0849639876226045	0.452991993781746
CTSV	0.780516496666667	0.960996854666667	0.300102584362126	0.130994118967103
CTSW	3.535068286	1.04291020733333	-1.76112313367791	0.0289656126992245
CTSZ	295.7143334	120.898825966667	-1.29040393837314	0.000318771855461154
CTTN	0.539383980333333	0.391023304333333	-0.464058081967028	0.606178541411872
CTU1	40.1566994833333	21.3586541633333	-0.910819953914904	0.00852992794191485
CTU2	16.19024609	21.6794155733333	0.421200950893467	0.0526228257077234
CTXN1	6.29189679433333	1.23371170666667	-2.35048970111027	1.7983372593192e-05
CUEDC2	122.7649522	103.9271486	-0.240326174096558	0.00128081408058374
CUL1	200.307684733333	209.694455	0.0660709417168922	0.0106546098528464
CUL2	55.42977978	35.55384329	-0.640655755530958	0.000726574012368794
CUL3	38.40742902	40.5376870066667	0.0778783804788249	0.203900272270481
CUL4A	153.3699304	67.7128964	-1.17951312024078	1.81443388648512e-05
CUL4B	44.2557903966667	49.0188537733333	0.1474705207518	0.103378562969912
CUL5	33.42022148	20.8736544266667	-0.679038093868958	0.00310203899086615
CUL7	14.29008587	22.1004557966667	0.629061538158976	0.00435696889026248
CUL9	12.5770060266667	19.49549755	0.632352447047422	0.00101749342939299
CUTA	159.628809933333	167.000984666667	0.0651355553067441	0.16433745056222
CUTC	69.7824214166667	44.4459375966667	-0.650812097923867	0.0168264280018262
CUX1	22.1441305933333	13.4280827233333	-0.721671026438627	0.00157977966245075
CWC15	110.2603575	71.16784173	-0.631616794352503	0.000297701291468743
CWC22	37.2327684966667	27.55393054	-0.434314761418584	0.000226231291937425
CWC25	45.5163067466667	30.0652275966667	-0.598287620294037	0.00218277418615526
CWC27	61.2846244166667	42.2411162766667	-0.536877203986725	8.43836249414872e-05
CWF19L1	44.3071254233333	29.84042482	-0.570270655560837	7.2623888344729e-05
CWF19L2	36.9023668166667	15.1404872233333	-1.28530171752799	5.3089249346669e-05
CXCL10	0.215016057333333	17.8860182666667	6.37824404047478	0.0026727627063404
CXCL16	11.5160755	18.3059561833333	0.668663980126716	0.013748599258657
CXCR3	58.7895781633333	48.6156883433333	-0.274138477613494	0.000608076142915521
CXCR4	77.7138220766667	43.4835610466667	-0.837701123867947	7.23125046664649e-05
CXorf21	69.3969954066667	47.1851751033333	-0.556539544674652	0.000635714548248448
CXorf22	7.24066988266667	0.112789930333333	-6.00441299924648	0.000363488493179189
CXorf23	4.553207789	9.60185919566667	1.07643048075729	0.000226443885331782
CXorf38	15.9269362133333	43.6607114466667	1.45486686970512	0.000428760884688837
CXorf40A	8.65584972966667	12.7411098533333	0.557743594919142	0.000303127001805712
CXorf40B	45.2663985966667	60.7987153033333	0.425600309316566	0.000969378150580049
CXorf56	40.4353458866667	27.9647266533333	-0.532008723929476	0.00122807978639073
CXorf57	9.600478604	9.310584575	-0.0442345772237719	0.685795971122017
CXorf65	2.178985384	4.43903357333333	1.02658910079897	0.100477128887978
CXXC1	124.4319814	66.3390552033333	-0.907426962744392	7.44708709283621e-06
CXXC4	0.952565846333333	36.2822492833333	5.25130126423282	0.00181858597910803
CXXC5	118.823641866667	83.1043037433333	-0.515826814732526	0.00548837089407363
CYB561	13.7064994766667	9.128184464	-0.586460314846081	0.00166371623474254
CYB561A3	60.7343665066667	44.1470257633333	-0.460196850601214	0.0057117425616685
CYB561D1	5.68236046966667	5.88507471533333	0.0505703773416322	0.621653593226702
CYB561D2	29.1349068533333	36.68228288	0.332334727926615	0.00622419463164961
CYB5A	44.37474742	150.689071733333	1.76376398080392	3.88063851906894e-05
CYB5B	39.38607686	53.5216429666667	0.442436682234625	0.000947703794104204
CYB5D1	15.7614254666667	21.43609565	0.443644140284826	0.00378229579278625
CYB5D2	8.43837975266667	28.6729789866667	1.76465388176405	6.89844747904776e-05
CYB5R1	75.13786774	130.315272733333	0.794394094355732	0.0018189926362629
CYB5R2	30.0309812833333	8.79781719366667	-1.77123408724806	0.00443939006203244
CYB5R3	40.4652422733333	40.3070388266667	-0.00565143429679482	0.917647857426867
CYB5R4	16.9892352933333	59.18337092	1.80057095428346	0.000194447796116482
CYB5RL	2.98630173	11.37124753	1.92895869477895	7.1906337565149e-05
CYBA	1292.36357566667	1724.803337	0.416419879435198	0.00566553870576035
CYBRD1	0.154833674666667	1.390524829	3.16683832401056	4.07800231977673e-07
CYC1	1102.726357	419.149692166667	-1.39553735366384	0.00249031863749394
CYCS	166.282360233333	147.408798066667	-0.173812497032685	0.00329876743696212
CYFIP1	14.3063548733333	34.89538757	1.28638022180005	1.34332854255249e-06
CYFIP2	65.20912493	134.3557529	1.04291233176794	8.70189866826312e-05
CYHR1	46.8811935866667	36.7385991566667	-0.351712683466643	0.0101451612650833
CYLD	8.12864259866667	48.4901034933333	2.57660397090423	0.000791638611686724
CYP20A1	4.800097771	8.235660507	0.778820568235327	0.000134720305576986
CYP27B1	29.5857990733333	1.856661066	-3.99412248086454	0.000433906202688075
CYP2D7P	2.64841235633333	5.41248438533333	1.03116319131279	0.00959017054030066
CYP2J2	0.268373798333333	9.85523284133333	5.19857422559846	0.00112220406019412
CYP2R1	27.3843818333333	26.79863015	-0.0311940566130849	0.698893765882285
CYP2U1	26.8040800566667	24.77924475	-0.113320405138183	0.422967723120564
CYP3A5	0.318737805	0.966223774666667	1.5999872067086	0.0318982757036655
CYP4V2	3.84337367766667	8.82680821666667	1.19951860072413	0.00201147246387843
CYP51A1	182.162147366667	137.4656931	-0.406151588996249	0.0255992651738331
CYSLTR1	4.057115963	113.7565798	4.80935164535896	0.00199246710930836
CYSTM1	16.2503546933333	30.9254759566667	0.928324591174253	0.000200768234957689
CYTH1	33.8990517833333	177.141314	2.385583901355	1.43579597718392e-07
CYTH2	15.7922031166667	34.55812374	1.1298124408338	2.60745009356984e-05
CYTH3	1.34713097433333	18.2195223	3.757523105181	0.000166767746841573
CYTH4	18.2527973033333	66.9225092733333	1.87437396167606	3.60462123479188e-05
CYTIP	28.5797389166667	157.212636066667	2.45965253758511	0.000450062666761172
D2HGDH	23.9427351333333	3.933057957	-2.60586461916638	0.00242638084763848
DAAM1	8.41384701766667	3.874353335	-1.11881005547538	0.000361715947232553
DAB2IP	8.767253134	1.22406347866667	-2.84044652637971	0.00196664253039456
DAD1	242.9442466	306.737911833333	0.336381223168663	0.000515959861857015
DAG1	19.0485982666667	15.1828810633333	-0.327239258987474	0.0216726297648032
DAGLB	11.8091010133333	39.44028609	1.73977087525169	6.71351112288009e-06
DAK	19.2838815466667	55.7375591666667	1.53125435302977	0.000536984851730444
DALRD3	53.02964695	24.19993428	-1.13179601406491	0.000313165636587952
DANCR	144.042758166667	319.650427166667	1.14999789180692	0.001805518146194
DAND5	0.818719907666667	0.427017555666667	-0.939074592204716	0.417403406081565
DAP	56.7597057966667	108.300233033333	0.932097330655873	0.00122357160013134
DAP3	200.130563133333	236.8489705	0.243025894396766	3.9336076469191e-05
DAPK3	57.4978026033333	94.7527487333333	0.720660974250134	0.000169823539489783
DAPP1	23.6615458533333	130.198927533333	2.46010132902062	0.000186063967895103
DARS	83.39813918	74.8334448	-0.156332005841034	0.0481593457384061
DARS2	110.731245833333	47.1493580333333	-1.23175234222735	0.000119470087381809
DAXX	37.47924842	21.73369392	-0.786158622708204	7.4928039162277e-05
DAZAP1	348.535469333333	305.629513366667	-0.189521616857258	0.00663375893806365
DAZAP2	99.47787845	180.727824933333	0.861370996397566	0.000280625160979117
DBF4	96.2239664566667	35.2573610366667	-1.44847177507929	0.00452826980705491
DBF4B	14.7643605866667	6.62024333433333	-1.1571627267793	0.000216312626816147
DBI	191.731985933333	273.037040233333	0.510005644055189	0.000339421955890778
DBN1	71.3210449066667	0.49546778	-7.16939278666518	1.30632556471446e-05
DBNL	263.5010476	184.932689166667	-0.510808435907892	0.000379084468858537
DBP	43.9575471666667	7.103943682	-2.62941883649837	1.16192150461454e-06
DBR1	31.5310077333333	19.1621838033333	-0.718509293339233	0.00114551312282757
DBT	5.53838556366667	4.88251630033333	-0.181840632176066	0.0731872839917982
DCAF10	18.0399553033333	12.6578399033333	-0.511164538380012	0.002503450796447
DCAF11	45.30210339	32.9419708533333	-0.459651165328695	1.24392110766409e-05
DCAF12	86.0563011633333	101.217948936667	0.234112407823601	0.00805373629266133
DCAF13	136.6663719	30.1869203766667	-2.17866280942413	0.0012265414036471
DCAF15	53.41110395	36.4524691833333	-0.551123161698848	0.00408951963512485
DCAF16	61.17159051	39.0305750666667	-0.648257068542725	0.00177865992393358
DCAF17	20.0486074766667	14.95089997	-0.423269704251364	0.000900011194299743
DCAF4	38.5063085833333	15.8729048666667	-1.27852864855567	0.00206437435874503
DCAF4L1	0.130402132	0.906641308333333	2.79756443770307	0.0166393643303882
DCAF5	15.8975123233333	12.9269650133333	-0.298417427519723	0.0708002878899907
DCAF6	30.61930724	70.10404749	1.19505609899639	9.16029985942373e-05
DCAF7	54.26435122	49.72667128	-0.125984875752697	0.0324944829311061
DCAF8	68.40331281	168.676685266667	1.30212247359936	3.87036373291345e-05
DCAKD	51.8743265166667	27.6719558166667	-0.906596085688844	4.59160824107624e-05
DCBLD1	17.3034491366667	47.8690788466667	1.468034402006	0.0146106695792379
DCBLD2	10.5331441366667	12.3143079633333	0.225399409688309	0.0477204897425816
DCDC2B	2.51987450466667	3.75879687066667	0.576919066626431	0.197316685998473
DCK	72.41842983	56.5673608366667	-0.356387033486505	0.0111489777042022
DCLRE1A	11.6745050366667	11.4928760733333	-0.0226215101446541	0.761292582994037
DCLRE1B	19.5421676733333	5.958658816	-1.71353095571489	0.00138141037511553
DCLRE1C	8.69482674133333	16.7305778833333	0.944258092845806	0.000467020618156737
DCP1A	20.2925166833333	18.5887464966667	-0.126518311982958	0.0761280467979491
DCP1B	9.59985608533333	17.04280177	0.828077845304435	0.00720771769826911
DCP2	16.1589943866667	18.1761914666667	0.169712518800075	0.240127508183973
DCPS	148.666835633333	73.6201719333333	-1.01390982499043	0.000150078241463318
DCST1	0.834680018666667	0.659076678333333	-0.340776913663892	0.301986347636287
DCTD	55.5335508033333	90.9306395766667	0.711406855838232	1.42022954260932e-05
DCTN1	123.867655666667	74.5674867433333	-0.732180897792972	6.49129606192782e-07
DCTN2	113.9067571	89.5632047833333	-0.346875274900931	0.00125097664044916
DCTN3	160.413905166667	197.954291633333	0.303368140800439	0.0248487994491881
DCTN4	29.01627579	30.4720686166667	0.0706250788422599	0.338310178377674
DCTN5	48.40261733	27.1286674733333	-0.835266876145487	3.88761676559909e-05
DCTN6	59.31770171	66.4866796266667	0.164602629634561	0.141019475469541
DCTPP1	278.0208373	151.3868231	-0.87695337832451	5.72962191236709e-05
DCUN1D1	29.4527495666667	43.3061831366667	0.556170700258631	0.00493313317357821
DCUN1D2	22.8503028866667	19.7932857	-0.207202168001185	0.0113021033045746
DCUN1D3	3.241013163	5.92158910833333	0.869539507176176	0.00795061406100361
DCUN1D4	12.66279811	9.51421625733333	-0.412439510504758	0.00903170913881279
DCUN1D5	21.8256821766667	12.27786072	-0.829967537863193	0.00302416490830827
DCXR	176.713510033333	312.2000871	0.821058599337573	0.00199251959307084
DDA1	30.8319369533333	34.2644375433333	0.15228647844979	0.00909616946611624
DDAH1	45.8986915066667	13.0967984566667	-1.8092388408037	0.00083452331720103
DDAH2	7.98029756166667	4.09269261533333	-0.963392225091289	0.00439795101792029
DDB1	263.485074866667	228.014173966667	-0.208597733666779	0.00775463995104446
DDB2	50.1939181166667	61.7081706733333	0.297948960128857	0.0281451589441386
DDHD1	8.67851546133333	6.174865527	-0.491040558942852	0.00162107613872452
DDHD2	24.75556025	6.99794115033333	-1.82275016240566	0.000786646447019829
DDI2	13.7780801733333	15.5143750866667	0.171230708736746	0.199425194357125
DDIT3	21.89318862	18.7917471133333	-0.220382886478334	0.1522202492826
DDIT4	68.3530679533333	42.1929406633333	-0.69600445249438	0.0211785218118538
DDN	39.8639597	12.8480941533333	-1.63353065030277	0.00105439859232498
DDOST	342.7832092	426.049825566667	0.313725717652878	0.0108197596940206
DDR1	4.30785302233333	0.0647884093333333	-6.05508948024372	0.00734956359529109
DDR2	1.71965560466667	1.46972938266667	-0.226569125456917	0.366987645976443
DDRGK1	120.4051471	169.608501666667	0.494311421154838	0.000554161685899262
DDT	156.7054085	100.009355786667	-0.647920004409254	0.00151234520831047
DDTL	3.31325182733333	4.666045522	0.493952521139381	0.0167404952530035
DDX1	155.421880333333	135.563782266667	-0.197217826949056	0.00682168885089012
DDX10	62.5591130833333	30.6854596533333	-1.02766486482019	0.00276668215909507
DDX11	78.6619130333333	192.092850533333	1.2880666468987	3.56435784470862e-06
DDX11-AS1	2.424023201	1.19758426866667	-1.01727633175994	0.00488326883488608
DDX11L2	0.835794943333333	15.33881778	4.19789445280638	0.000858921221911726
DDX12P	37.4333701166667	60.7848394566667	0.699386601751874	0.00189926954144321
DDX17	311.8038699	460.957587033333	0.563995179671834	0.000234738456127598
DDX18	79.2221673633333	121.997525233333	0.622875806256135	0.00100180255169591
DDX19A	35.5709263366667	60.71517618	0.771358627706691	0.000338132338863074
DDX19B	15.2194820066667	18.6137071533333	0.290446157117162	0.0118405588466578
DDX20	29.49081138	14.8888096766667	-0.986037097133357	0.00404112700182939
DDX21	151.619398433333	149.0782373	-0.02438468021181	0.576176056740068
DDX23	149.227117166667	125.545695233333	-0.249297160548009	0.00167926274187945
DDX24	170.317722933333	95.8605369833333	-0.829219640230173	0.000978436779105871
DDX26B	16.9592718633333	22.8189411733333	0.42815762043051	0.00951266831546306
DDX27	101.812811323333	69.1009603866667	-0.55914144334165	0.00151465994655602
DDX28	22.9283630666667	24.23924637	0.0802114845046079	0.599294844367246
DDX31	28.40149435	19.4429971333333	-0.54671621221967	0.016121612180108
DDX39A	363.966764933333	300.1496844	-0.278124567947023	0.0307021195738068
DDX3X	153.4588572	263.5208101	0.780064978851516	0.00111635540889115
DDX41	72.9662331966667	104.2701417	0.515025210517145	0.000131652684055211
DDX42	68.39669259	122.7580713	0.843819415812786	5.03219111693913e-05
DDX43	1.995352885	0.235915679666667	-3.0803007018426	0.000500798484586813
DDX46	58.5640988833333	87.6611590166667	0.581921222718256	0.000874433128076919
DDX47	119.015128433333	97.4610652733333	-0.288247074512358	0.00139666924927887
DDX49	88.35859579	100.16908231	0.18099488574475	0.0489044122879058
DDX5	150.4631295	436.463660733333	1.53645153980124	1.5084177274156e-06
DDX50	73.3805522533333	41.09534428	-0.836422802934317	0.00147519646933506
DDX51	27.9241976733333	17.0640048566667	-0.710559547941465	0.00250797294767032
DDX52	28.80990245	25.11535048	-0.19799536786854	0.0133433710666093
DDX54	146.854709633333	46.8928137733333	-1.64695077889912	1.0939498238604e-05
DDX55	65.67620885	24.5762282366667	-1.41810733076871	0.000558961565410963
DDX56	219.104725866667	89.11693632	-1.29784906075004	0.000798525991565524
DDX58	0.666628079666667	5.19780132333333	2.96294749747246	0.000717357606434691
DDX59	41.3859874666667	49.6566859733333	0.262845600597539	0.0276602899939138
DDX6	65.77377792	124.7541025	0.92350281551332	5.1050595569808e-05
DEAF1	73.8560629733333	49.3547874366667	-0.581526325670003	0.000854697285563676
DECR1	180.536461766667	55.22972811	-1.70877330790049	0.000980363734285281
DECR2	99.2380053866667	19.3538325033333	-2.3582734569654	0.00047679955666593
DEDD	33.0386083866667	42.36074286	0.358574968865522	0.0212601107195909
DEDD2	46.2812436166667	71.3316525033333	0.624114764696927	0.000472541951166105
DEF6	109.241202966667	83.8926682233333	-0.380900468944009	0.00271466534988471
DEF8	24.2894769733333	16.96744717	-0.517561903532172	0.000903800189671406
DEGS1	99.0422621666667	128.093704966667	0.371083405859369	0.000693510911237819
DEK	266.965282633333	171.889828566667	-0.635167962457053	0.0135968731253282
DENND1A	15.41885433	11.9815147766667	-0.363885258374582	0.00496862303939867
DENND1B	5.286096128	54.6600277733333	3.37021162707648	0.000398742576184179
DENND1C	44.3418389933333	83.02568852	0.90488917736292	0.00136935151128999
DENND2C	6.024556855	6.42424442866667	0.092671659615873	0.385174214125377
DENND2D	0.427060102666667	1.01936923566667	1.25516569064196	0.00460539675022327
DENND3	0.323087284333333	22.0154385	6.09044779777869	4.76274366309239e-07
DENND4A	29.9845409933333	21.81324033	-0.459014791567174	0.000807601430954576
DENND4B	38.4551165733333	46.6310438033333	0.27811515772145	0.0140962660809306
DENND4C	20.0337053133333	12.21278375	-0.714037196060022	1.7188588182193e-05
DENND5A	3.22423289966667	0.403664080666667	-2.99772883747556	0.024319993196353
DENND5B	5.97566124566667	6.72224139866667	0.169843985905784	0.266646981135812
DENND6A	21.48219343	18.10938152	-0.246404031053653	0.0683229092264296
DENND6B	103.91405489	64.2132924166667	-0.694446921875971	0.0086630094500407
DENR	142.820917733333	43.67944133	-1.70918098470308	0.000197390644112438
DEPDC1	12.5978783366667	18.7171878366667	0.571182909875979	0.00922533815205257
DEPDC1B	42.1959720733333	28.4914380766667	-0.566576847203808	0.00134262477752186
DEPDC4	4.01364621333333	1.281319489	-1.64728320705764	0.00880711066582114
DEPDC5	6.62709261166667	9.80329676533333	0.564890916104742	0.000539857597510987
DEPTOR	21.0581734066667	552.603981833333	4.71379375061496	0.000106866665579719
DERA	39.8340818266667	41.11786496	0.0457620334540855	0.456286837507628
DERL1	114.982461666667	176.068290233333	0.614721281329339	0.00113677401330777
DERL2	38.74767412	129.445745033333	1.74016592524877	0.00172758011263101
DERL3	105.978757163333	400.153302133333	1.91677770085637	1.36148085866383e-05
DESI1	80.5503745733333	39.89149075	-1.01381025960512	0.000958502863892853
DESI2	64.11030032	76.21907293	0.249595893493542	0.00585203425542472
DET1	6.648035923	13.6776527966667	1.04082058961937	4.71489199286675e-05
DEXI	46.8817860533333	38.5114706766667	-0.283739315247911	0.0551183896985164
DFFA	109.7900744	28.9292159033333	-1.92414850687742	1.5625183707397e-05
DFFB	16.5599896333333	10.1840802253333	-0.701386080439519	0.0124278172365379
DFNA5	0.15802976	1.649872213	3.38408611229296	0.00741220362795557
DFNB31	21.5906199133333	77.02533086	1.8349283074853	0.00176427746305232
DFNB59	1.04128598366667	1.85293032433333	0.831442281188549	0.0829306689769255
DGAT1	72.3879643833333	32.0039022833333	-1.1775020211364	0.000211149388549242
DGAT2	92.77236686	33.77940929	-1.45755104922458	1.64661891760533e-05
DGCR11	0.651584877333333	3.593998793	2.46356489855487	0.0113596262862427
DGCR14	7.152843655	10.96465252	0.61627127946401	0.000229004757323116
DGCR2	27.9237816266667	40.4164896533333	0.533449688601993	0.00446288186485438
DGCR6L	49.62682947	75.9681087233333	0.614273617318854	0.0054531240796654
DGCR8	20.8905632133333	33.39639262	0.676840887198108	0.0100247189829725
DGKA	62.3385944966667	4.534975517	-3.78095896072437	9.28538351988818e-06
DGKD	22.8972774933333	27.72689484	0.276109985907539	0.0457363611130305
DGKE	6.07236224466667	28.0571754966667	2.20804001889575	0.000292219767427939
DGKG	0.116551121333333	12.03595922	6.69024442881538	0.00208639357734241
DGKH	2.11218570933333	1.85476630033333	-0.18749926668377	0.525926813202068
DGKQ	4.84589334066667	0.0856666653333333	-5.82188490970114	0.00185281771337576
DGKZ	102.519203133333	33.8851612766667	-1.59716862683118	1.62732400014787e-05
DGUOK	110.951171733333	80.15295634	-0.469097265183584	0.000278091035113699
DGUOK-AS1	1.91322032433333	1.509497476	-0.341934677861293	0.514345707450647
DHCR24	106.9644485	94.7893239333333	-0.17433488795714	0.127629590244583
DHCR7	148.869536266667	97.5368099066667	-0.610029867338928	0.00251198819320528
DHDDS	13.3896942466667	35.8571013233333	1.42113584877865	2.80757164033626e-06
DHFR	74.1086296133333	47.51592926	-0.641230303377994	0.000394504522096468
DHFRL1	7.597974902	2.97284072566667	-1.35377277563231	9.76136734093572e-05
DHODH	13.13795814	25.3572553466667	0.948657523555082	8.53947878446227e-05
DHPS	118.1259087	80.77550253	-0.54833570141462	0.000376718136741276
DHRS1	45.0967841533333	22.1583555333333	-1.0251737419566	0.000603889173151514
DHRS11	34.4600592833333	18.8742051566667	-0.868509293539596	0.00019315359481286
