CTRL KMS12BM	siIRF4 MM1S	LOG2_FOLD_CHANGE	P_VALUE
MELK	79.22776559	50.1099676833333	-0.660908508042172	0.00178351159152252
MEMO1, MEMO1	59.55300821	76.89788553	0.368769543780936	0.00547066990559734
MEN1	97.6023045233333	26.4848736966667	-1.88174658358095	1.18447496421188e-05
MEPCE	70.71807549	51.2353200733333	-0.464940310672452	0.00130517779835108
MERTK	10.2189673536667	23.3294341333333	1.1909018979546	0.00350854620857963
MESDC1	20.93924221	75.5261987333333	1.85076794507645	5.51120298284592e-05
MESDC2	29.04554428	61.57581289	1.08404690396313	0.000414785163863698
MESP1	9.08321219166667	8.740532848	-0.0554813498980814	0.570458079871017
MEST	79.26637331	30.2158763833333	-1.39140218332472	0.000921524391137708
MET	8.082727858	0.734931852	-3.45915988901996	0.000105493532898083
METAP1	80.9744678	88.9126413366667	0.134921470734648	0.0281140994567875
METAP1D	3.89584191633333	19.11436444	2.29465018809251	0.00278561316423386
METAP2	127.346381933333	104.385838866667	-0.286831964367495	0.0290643701676214
METRN	172.1417731	2.51114900633333	-6.09910578622595	0.00587962784891968
METTL1	51.71756684	33.6626327833333	-0.619506386674863	0.000273504736184954
METTL10	24.8409319366667	23.81041117	-0.0611267649709912	0.414811056689928
METTL12	12.4941590466667	2.327652469	-2.42430622285266	0.00525444554744935
METTL13	73.78419544	58.14118166	-0.343751431314459	0.00624064058597909
METTL14	19.98535812	37.2321890466667	0.897607016354003	0.00128983039864459
METTL15	7.64120621266667	11.6406765833333	0.607302613615673	0.00348564136216485
METTL16	21.6794557066667	37.4719735133333	0.789483424947171	0.00242132799257987
METTL17	63.5465012466667	30.8311793633333	-1.04342261838943	0.000246888912576517
METTL18	21.4211189866667	30.1821522766667	0.494661842609653	0.00113642502170691
METTL20	1.370976254	3.54623892266667	1.37108615585382	0.00931925577595782
METTL21A	18.0725141533333	10.78746515	-0.744441321688376	1.29787026550463e-05
METTL21B	4.86107270566667	1.67048776966667	-1.54100529211955	0.000655792126959368
METTL22	30.3878394633333	16.14317635	-0.912569631840589	0.00248650487815516
METTL23	32.57436533	70.1796671966667	1.10731603627031	3.95556179658566e-05
METTL25	4.44895895266667	6.455839573	0.53713694035725	0.0484854533711971
METTL2A	17.64316622	35.2048187033333	0.996663424723147	0.000791415031038854
METTL2B	78.8897289666667	67.0287545566667	-0.235057353293576	0.00547184709800296
METTL3	88.6656956866667	47.14100941	-0.911393390271429	7.72134870703264e-05
METTL4	14.7552289533333	14.86222653	0.0104239572429319	0.896339977755955
METTL5	115.080325433333	105.953599666667	-0.119208603312459	0.0150618537842981
METTL6	21.99412914	17.2432777266667	-0.35108444032815	0.00237569630842105
METTL7A	72.4174344	429.728364533333	2.56901603526135	0.000238073943220428
METTL8	10.54670672	7.52852370233333	-0.486353684008069	0.000151648317535393
METTL9	77.06762535	83.7469225933333	0.119911238899238	0.0650236146793442
MEX3A	14.03557195	0.142333291	-6.62367090465892	0.00125145746219373
MEX3B	2.283137858	13.3768579166667	2.55064940328812	6.99900428584778e-06
MEX3C	91.2991880033333	70.95312943	-0.363735712613735	0.000709750721608986
MEX3D	21.51089054	19.51966684	-0.140138823527436	0.279329675917275
MFAP1	85.7320032866667	54.9167522033333	-0.642587548529333	0.00127471081217113
MFAP3	12.1561601166667	33.8444302366667	1.47723084686208	0.00362652810750838
MFAP4	0.210834512	0.896484206666667	2.08816712293572	0.206343582084917
MFF	67.8804808933333	103.631875046667	0.610399124113164	0.000249527366571527
MFGE8	231.1949145	43.7690210333333	-2.40112764262892	3.77328132035259e-05
MFI2	25.4227579733333	14.1208674866667	-0.848291828421693	0.00158721793806515
MFI2-AS1	25.5347167833333	10.2487781366667	-1.31700813626355	0.000226102115865304
MFN1	26.3505802766667	58.8575562166667	1.15939291001557	0.00122178558315443
MFN2	67.32488015	64.6204478466667	-0.059149007364531	0.198402940662649
MFNG	215.701876233333	249.7799207	0.211618780780819	0.00162827877474646
MFSD1	52.3457600666667	280.073810166667	2.4196624919087	0.00097006057949404
MFSD10	34.4652689766667	35.7239962533333	0.0517502015441886	0.655935572495496
MFSD11	8.198165808	20.7540511033333	1.34001989803644	7.98210708540026e-05
MFSD12	53.0709207833333	56.6422727233333	0.0939575736984705	0.371510349057574
MFSD2A	3.57797213633333	6.71498317933333	0.908241633423039	0.00630337180941819
MFSD3	262.5168306	48.2857812133333	-2.44273959634119	1.09399219173888e-06
MFSD4	0.727508298666667	0.661573688	-0.137061847876367	0.716440842822553
MFSD5	44.09601326	31.9019167233333	-0.46700512073136	4.79912760233981e-05
MFSD6	8.93858074433333	29.8825671066667	1.74118640477554	0.00468374554570712
MFSD8	8.83979506666667	11.9831537833333	0.438922824375779	0.0275734098306807
MFSD9	6.53944005466667	9.77516813133333	0.57995440778398	0.00121797235359058
MGA	27.0495444933333	20.05646434	-0.431536997256517	0.00839029857648629
MGARP	0.118218412666667	11.2146211833333	6.56778232390062	0.00199291463562558
MGAT1	57.8642462866667	161.109128933333	1.47729414143046	2.91791823005182e-06
MGAT2	85.13619589	67.44236883	-0.336117418083144	0.0374750099684612
MGAT3	33.0854313866667	78.26386368	1.24215024368051	0.00339184353361337
MGAT4B	72.0471026866667	157.5804128	1.12907589944213	0.00295993739711954
MGAT5	17.4409825633333	126.605930433333	2.85979176073733	0.00240813853042532
MGC16142	3.195378648	2.35293301266667	-0.441526650662009	0.182229015507203
MGC16275	0.55752447	1.42818783733333	1.35707870511757	0.0980582363224382
MGC27345	6.998487585	4.481301774	-0.643125298862874	0.00953634200961218
MGC57346	6.60527762366667	4.86255368	-0.44190502328874	0.0136718607425359
MGC72080	102.914304096667	30.9969460566667	-1.73124552936104	0.000135520496285152
MGEA5	92.0086515733333	123.9004675	0.429340201778679	0.0122732561194771
MGLL	1.997993757	6.940367912	1.79646006749572	0.00423382964706297
MGME1	94.8177336533333	48.4828662	-0.967681919701383	2.01263032161586e-05
MGMT	47.44892797	25.4276413233333	-0.899977848956535	0.000302081697642839
MGRN1	22.4981573333333	30.13890719	0.421820261820126	0.00494410604265903
MGST1	14.5989088766667	14.68656988	0.00863694075548063	0.808370554619273
MGST2	13.13692668	20.70345795	0.656243947192001	0.00408876975349416
MGST3	20.2974012766667	53.8205931233333	1.40686326246822	6.6145182940499e-05
MIA3	26.3219517566667	36.29538463	0.463519636842832	0.0245627459800219
MIAT	76.47810614	248.299309566667	1.6989615470909	0.00290564365651798
MIB1	22.6810131433333	25.9844007866667	0.196160704324806	0.078276779565431
MIB2	39.5372501433333	10.05378646	-1.97547358164659	0.00310065526394397
MICA	1.76598925633333	0.99359065	-0.829753063634811	0.000130395620844211
MICAL1	48.03592652	51.6939068033333	0.105880424408819	0.314403320167818
MICAL3	7.73629207066667	8.90638081866667	0.203197037432831	0.0616860527576018
MICALL1	22.0420984733333	19.3332184033333	-0.189179756137296	0.0904722533570343
MICALL2	2.67531039666667	12.91865442	2.27167761808764	0.00428513858392149
MICB	3.41352870533333	4.86431655733333	0.51097323479376	0.00805403407849433
MICU1	28.6440207233333	39.84976858	0.476337330048558	0.000509679248179627
MICU2	30.9462317466667	42.1343603366667	0.445233476668135	0.000435435777948951
MID1IP1	0.162801736	31.2375783533333	7.58402272126558	0.000964876309031161
MID2	1.46949855466667	2.70693428066667	0.881335922004443	0.000458710443516357
MIDN	20.3175720966667	17.96441419	-0.1775861230681	0.0797169870761909
MIEF1	63.0387155833333	58.99354223	-0.0956811026371165	0.0349241916697396
MIEF2	4.87696929333333	8.64683984566667	0.826188079537424	0.0228451312043386
MIEN1	162.865252866667	148.418577466667	-0.134007154640309	0.116115749248538
MIER1	8.68507355933333	29.64539866	1.77119822448124	6.74268120868808e-06
MIER3	10.9080085633333	28.8127142733333	1.40131783660911	0.00199305600758269
MIF4GD	29.29659722	29.3608107133333	0.00315869823305831	0.947729721688416
MIIP	69.4262631866667	43.90705099	-0.661028882277881	0.00301134055790946
MINA	31.7207254933333	31.3917868333333	-0.0150386176411328	0.660061294074801
MINK1	38.8934290066667	43.5366554933333	0.162704148878723	0.208900047899249
MINOS1	43.26074608	42.4714711366667	-0.0265644644494253	0.590396256191512
MINPP1	15.62563533	32.2971544366667	1.0474922106866	1.33214792116957e-05
MIOS	14.5166021033333	38.8146798533333	1.41889858648217	0.00238611379884018
MIPEP	8.67462588166667	10.2152981756667	0.235857871950432	0.189243765369217
MIPEPP3	0.743309281333333	0.701339478666667	-0.0838496821936395	0.788070548326314
MIR1204	79.20506776	53.4992105733333	-0.566075137419671	0.127226691791793
MIR1281	21.34247595	21.5786789833333	0.0158789941925702	0.950522357152976
MIR1304	48.81812529	66.4335191966667	0.444494446710535	0.0560622956520844
MIR142	430.017551466667	83.3728034133333	-2.36674679376468	0.00408425222995832
MIR146A	15.7621479066667	64.78781531	2.03925836581866	0.00116249108104276
MIR155HG	1.90095502533333	1.09635861366667	-0.79400462553853	0.0245276627621532
MIR17HG	40.5712795433333	6.77806865266667	-2.58151264864484	0.000197626115872351
MIR186	13.3548404543333	61.81132678	2.21050849212581	0.00110279456181789
MIR1914	27.4882190233333	11.4584271243333	-1.26240441509624	0.0387963167577221
MIR210HG	1.56560389933333	0.970243453	-0.690300556143546	0.0410844417263242
MIR22HG	1.558531583	5.66690704133333	1.86237414611731	0.00222337017184306
MIR25	89.8183576833333	40.6813091066667	-1.14264423763721	0.0556466204842329
MIR29C	20.2387154966667	39.4424862	0.962632764273883	0.00691132379028948
MIR3064	45.3164357033333	195.246011533333	2.1071867797268	0.00574069827686643
MIR3153	12.3389339523333	13.7062186966667	0.151612856707287	0.770481928093245
MIR3176	31.68890554	39.64836208	0.323283434449257	0.57449722197357
MIR3192	3.772396703	2.49431719233333	-0.596836458358187	0.509712263075336
MIR3648	276.647810266667	153.320035646667	-0.851504265875509	0.46169733466452
MIR3682	10.0048894056667	7.09475054133333	-0.49588135607874	0.359422714466835
MIR3685	11.9137834706667	33.5570272666667	1.49398327278787	0.0128656325556351
MIR3687	197.5271879	193.222125416667	-0.0317909380957506	0.97418947338927
MIR378J	6.215708035	6.576165335	0.0813278321785831	0.79162165099869
MIR3916	112.115354813333	191.316339066667	0.77097621333288	0.00169814428865394
MIR3960	8.652710864	7.386966253	-0.228170208086416	0.718469883525598
MIR421	2.99947882366667	8.09215739133333	1.43181253427573	0.173566705843055
MIR4258	31.2694404766667	10.3760175623333	-1.59150057787	0.00365141687155993
MIR4292	142.5205721	35.8607003166667	-1.99069461209446	0.00946375077803248
MIR4435-1HG	17.5025703433333	188.4115067	3.42824836617509	0.000705154120158309
MIR4442	304.235433366667	144.5450485	-1.07366900005782	0.0333215032229938
MIR4449	15.518644786	10.777144151	-0.526027648027977	0.324674898312469
MIR4461	20.5542817666667	28.95400459	0.494323938919393	0.176189537875646
MIR4467	15.4855016573333	17.2491200666667	0.155604646938292	0.784844019029561
MIR4517	39.8144004633333	29.3083805233333	-0.441977081224586	0.309341977899507
MIR4523	47.11325208	34.53416053	-0.448108765680537	0.202338731238234
MIR4691	31.85778742	16.02760617	-0.991087107161055	0.171918778375429
MIR4712	18.61157836	59.8848459666667	1.68599056231567	0.00535136348977761
MIR4784	15.7721958703333	16.2134970283333	0.0398117618158981	0.943001986334368
MIR4786	1.20949259266667	4.18126649266667	1.78953806255643	0.201932132734705
MIR497HG	1.744526225	1.65969332833333	-0.0719185947181957	0.698863285434238
MIR5010	9.05213677166667	1.57375944766667	-2.52404334409123	0.00155074945042678
MIR503HG	23.4724033933333	2.23190979233333	-3.39461494660046	2.9885050986841e-05
MIR5047	107.176892606667	514.5725564	2.26338062261735	2.38069603189624e-05
MIR5581	2.12463083333333	10.0396937603333	2.2404311719062	0.000676443955719417
MIR5587	32.2007791866667	12.1202128973333	-1.40968055808646	0.00663567890376596
MIR570	84.7423301733333	90.1396908366667	0.0890797026084895	0.255930077649116
MIR573	6.21802506	6.76240111666667	0.121079162192188	0.802657467354418
MIR590	21.52938173	15.1442811	-0.507533794574381	0.251179895784265
MIR600HG	4.594555878	3.639715115	-0.336099880192125	0.0885516211022438
MIR612	11.957105918	12.73246481	0.090643486118436	0.829781858548918
MIR6126	2.27452234033333	10.1656301406667	2.16006413687778	0.0347246418315946
MIR635	9.69789168066667	25.6704099266667	1.40436328932022	0.00794698674745696
MIR637	7.37112021766667	13.5712510683333	0.880597928957304	0.0988233456124291
MIR641	5.29013776733333	6.534663106	0.304807565998189	0.678913265310911
MIR647	24.64718544	11.965501885	-1.04254199790488	0.0754359949147361
MIR6511B1	13.120371166	2.49199667033333	-2.39643448752599	0.0151245820233027
MIR663A	305.918184666667	96.5912600966667	-1.66318130727349	0.0468756712737665
MIR6723	74.276149	85.7474829933333	0.207195305741427	0.403836554989456
MIR6753	1.36730035	5.25039672366667	1.9410962485089	0.0757735583967545
MIR6759	8.326443295	11.6990764696667	0.490622373430629	0.434884753248617
MIR6820	3.68782279366667	2.994191027	-0.300603066287716	0.68573139411785
MIR6835	12.4356254446667	5.24083425166667	-1.24661068146716	0.0952513488279848
MIR7-1	28.5359249666667	23.1831022966667	-0.299705690850111	0.55877094915794
MIR7111	23.7626834033333	5.27779839966667	-2.1706896127756	0.0531454099506824
MIR7113	20.1158407466667	9.00274877766667	-1.15989457020302	0.16868384363147
MIR7161	6.49321721566667	8.57158704166667	0.400628873909794	0.275445812184559
MIR7851	4.83421385733333	10.0327299496667	1.05336102101161	0.210277480429168
MIR93	14.6762768333333	3.756215507	-1.96613428013929	0.0210529898781899
MIR940	14.2279895146667	5.24505038433333	-1.43970327970237	0.0587037075627576
MIRLET7BHG	2.35153819233333	0.368216148666667	-2.67497995908684	0.000222948559922535
MIRLET7D	16.5783770073333	27.7909344733333	0.745311569587648	0.157567071543275
MIRLET7DHG	5.08962403133333	9.81954222833333	0.948096681044528	0.002031767390322
MIS12	20.3971938566667	49.9015679166667	1.29071445890334	0.00191243232445423
MIS18A	88.1507181466667	47.1212171266667	-0.903595518925237	0.000180867815545126
MIS18BP1	50.56962166	36.8237083166667	-0.457636064861386	0.00281822466632675
MITD1	77.2738261766667	98.33349279	0.347703054024175	0.00103865922986815
MKI67	102.770155436667	128.846534966667	0.326232374564057	0.0551745940396602
MKKS	36.9166864966667	25.12314575	-0.555255947865282	0.00118964649554968
MKL1	13.4454118966667	18.9178954133333	0.492637647535644	0.0341677606983839
MKL2	20.3844470166667	9.85054337466667	-1.04919360667397	0.000235698204560459
MKLN1	21.9585333466667	17.00267008	-0.369020373796314	0.0194477301323047
MKNK1	9.274326546	21.97179939	1.24433859519364	0.00326503386758798
MKNK1-AS1	0.197871998666667	0.521680011	1.39859768761693	0.125358548515745
MKNK2	163.2414245	196.9186539	0.270592577509474	0.000877981627898254
MKRN1	59.7060044866667	70.0058639566667	0.229599745633634	0.00277187871120443
MKRN2	47.7923647133333	36.64592402	-0.383127410239132	0.00395254229448503
MKRN2OS	0.908663365	3.10580660866667	1.77315017992859	0.0278406875374898
MKS1	2.276597341	6.38233495333333	1.48720517881544	0.0202739457241792
MLANA	1.486067136	4.00511520533333	1.43034444777405	0.000108297205391147
MLEC	90.2959180166667	59.62376234	-0.598773355444037	0.000155516588591392
MLF2	183.019356033333	116.086626266667	-0.656794458843597	0.000122388387306876
MLH1	63.64224857	21.94562351	-1.53605154897481	0.00025875076705515
MLH3	15.4775378166667	6.53701053266667	-1.24347305744766	0.00254529311594287
MLKL	13.86579022	16.4835024033333	0.249492979142609	0.0487989386284607
MLLT1	57.4898103266667	68.39137567	0.250508138045693	0.106836412415884
MLLT10	15.0611059766667	19.9597443566667	0.406265528037779	0.0149203931608965
MLLT10P1	16.12602388	3.39358167733333	-2.24851012191979	0.000213722186716004
MLLT11	58.5558649166667	2.10089815233333	-4.80073554771898	0.000133814249807957
MLLT3	11.33721954	6.480652709	-0.806855833011396	0.000108257398559669
MLLT4	31.4495698933333	8.493504674	-1.88860840597738	5.9921071580282e-06
MLLT6	100.05919213	91.9894138433333	-0.121313959029314	0.158797937426338
MLST8	160.6925276	71.31754739	-1.17197384882514	0.000589541428178506
MLX	62.3798505333333	64.03693242	0.0378241037509501	0.324318812134272
MLXIP	22.8319589333333	11.9303872866667	-0.936413768173375	0.000407238094896697
MLYCD	6.74634498066667	8.74030298066667	0.373577197492761	0.0132126874835013
MMAA	1.69255680666667	1.54746037666667	-0.129301786123336	0.231655496896931
MMAB	43.4462403	12.7202014666667	-1.77210981550872	3.98693757692547e-05
MMACHC	20.73744749	8.577865303	-1.27354776125957	0.00070451832200418
MMADHC	113.029617166667	251.510580766667	1.15391824209834	9.5365186561635e-06
MMD	40.5021984166667	7.08748922333333	-2.51465367656671	5.70407786920587e-05
MMGT1	27.71034815	27.55653705	-0.00803023667113634	0.810602239199254
MMP11	13.23136344	10.0707361373333	-0.393792589919909	0.0551131932439931
MMP14	1.001020763	3.29428656666667	1.71849416049402	0.00315962845351114
MMP15	1.51434482366667	0.202567855666667	-2.90221658699713	0.00393668029767998
MMP24	0.363342498	1.744291814	2.26323939405705	0.0122367704129247
MMP24-AS1	1.943721279	9.99548465433333	2.36245516337964	0.00490732518249374
MMP25	7.67485098233333	0.715835707666667	-3.42243832298792	4.11537805085886e-05
MMP9	0.939222221	1.62668219066667	0.7923939686822	0.0137499873737249
MMS19	36.24624687	45.6718280133333	0.333472916180122	0.00698435969476209
MMS22L	19.8265112433333	13.51579413	-0.552784556260267	0.00293519673405347
MNAT1	42.1163555233333	21.11634741	-0.996020293480236	0.00673769699025129
MND1	16.31554736	20.5704377966667	0.334325110483383	0.0232417150348813
MNS1	24.2051293	89.7491299566667	1.8905851524026	4.72892776757875e-05
MNT	11.2970913566667	13.1366265933333	0.217643475657915	0.0189351440671242
MNX1	95.4421279466667	5.81862829533333	-4.03587521711603	0.0036508926409903
MNX1-AS1	40.62477459	10.0515064496667	-2.01494806945807	0.00181973062796424
MOAP1	51.9686829633333	38.5208965	-0.432001217873252	0.0143982349151485
MOB1A	180.194012033333	204.5083478	0.182608663318795	0.00751253424948835
MOB1B	7.351611741	1.36494146566667	-2.42922149216998	2.09682671191743e-05
MOB2	29.87399197	26.86849555	-0.152974490783493	0.270095251705503
MOB3A	57.9022165766667	345.371094033333	2.57645685826356	0.00093403645250215
MOB3B	0.901808456666667	0.683983729666667	-0.398859031581564	0.140872347899356
MOB3C	3.52914441333333	17.3406013366667	2.29676355732371	0.00164099354208936
MOCS2	7.75079212766667	30.5709386433333	1.97974518323878	0.000619271557548014
MOCS3	21.8483109433333	15.2896475566667	-0.514966600315786	0.0214689748152474
MOGS	190.317555966667	108.0632664	-0.816532454390793	0.00118867408977442
MOK	2.19602007566667	0.676312856333333	-1.69912855932335	0.006136609902972
MON1A	29.8998125433333	25.7180150633333	-0.217357140862603	0.0468358190082477
MON1B	19.8347537133333	20.2013493566667	0.0264211777920433	0.833884861729918
MON2	14.7130938966667	17.3528926833333	0.238075525383612	0.0733522116146126
MORC2	44.6761599233333	26.8473406133333	-0.734725998444919	0.00144370847298211
MORC2-AS1	5.78553099866667	2.05829778433333	-1.49099765730872	0.00342800744623752
MORC3	14.2509592033333	38.40107249	1.43008757658955	0.000702630585686382
MORC4	7.15508952566667	7.21490499466667	0.0120105792358911	0.926311458020913
MORF4L1	221.5629249	264.1924918	0.253872977528509	0.00268917828016711
MORF4L2	173.835847866667	180.473654466667	0.0540626272065249	0.136793243325033
MORF4L2-AS1	0.672643173	0.721720843333333	0.101599540542602	0.606262434194348
MORN1	6.707891657	3.612077776	-0.893030429737618	0.00193818098161395
MORN2	14.7318528533333	13.7621102433333	-0.0982371864943437	0.60614943849081
MORN4	0.201678150666667	3.31172539266667	4.03745635056728	0.00352572701808903
MOSPD1	9.35892164133333	23.20026778	1.30972724367213	0.000960942712730066
MOSPD2	13.81939462	13.13789614	-0.0729601519579848	0.252758353050125
MOSPD3	44.6372112266667	4.59779221766667	-3.27923372084516	0.00263507621254781
MOV10	8.97888768333333	5.40750268933333	-0.731574255347937	0.00136804121360552
MPC1	85.9082456833333	50.2832562266667	-0.772718533047519	0.000723074722313429
MPC2	84.3275522033333	127.867557266667	0.60057428537376	0.000254211097391207
MPDU1	52.7208792966667	101.5700706	0.946029011957922	3.47846553667032e-06
MPG	142.536750566667	107.665234933333	-0.404781461149465	0.00030268959238623
MPHOSPH10	69.0686974966667	67.52083771	-0.0326992142170067	0.493433075251968
MPHOSPH6	36.5508575	29.2441780266667	-0.321755813404128	0.0146759474786336
MPHOSPH8	25.9004413166667	32.0666133566667	0.308095314680174	0.00299428463075327
MPHOSPH9	23.7505613366667	11.9677850466667	-0.988805443135201	0.000245633217704835
MPI	68.0951374266667	25.77932948	-1.40133704148066	1.76784508680133e-07
MPLKIP	248.588742733333	90.08397445	-1.46441858109726	0.00120957431938113
MPND	40.23299732	29.9456345	-0.426033520338648	0.00703372246312416
MPP1	17.50212377	24.78146924	0.501731729868009	0.00191284721654904
MPP2	2.31168035233333	2.042761322	-0.178421274750094	0.152145201267055
MPP5	30.66953561	16.0264993133333	-0.936346991495	5.99716791433667e-05
MPP6	70.4412028766667	21.9010100633333	-1.68542213758966	8.89457672270802e-05
MPPE1	7.91981165433333	9.512639785	0.264379627544497	0.0208598490426861
MPRIP	18.1928416366667	33.8948741233333	0.897696210208664	0.00374744352528709
MPST	143.519764133333	50.4598868433333	-1.50804054820728	0.000669643548603212
MPV17	134.383138033333	111.124641566667	-0.274173359070822	0.00572354534809789
MPV17L2	51.8167673566667	25.3223233466667	-1.03300923483543	0.00115154699221145
MPZ	0.161988271666667	4.19622913833333	4.69513219206676	0.000485913855833034
MPZL1	52.98988379	41.1513917	-0.364775741454245	0.000286737708891068
MPZL2	2.54441276	6.89814344133333	1.43887540215415	0.00298187134084719
MPZL3	4.15482732033333	10.8392685033333	1.38340697535603	3.08480880527867e-05
MR1	5.168065625	26.9726480166667	2.38380086902466	8.65224325956868e-05
MRE11A	59.9790595533333	35.0262194666667	-0.776023621380715	0.00168583625744833
MREG	18.46886461	62.88281313	1.76757058147203	6.70275039431589e-07
MRFAP1	267.7512287	136.232249466667	-0.974824930891563	1.66624878024655e-05
MRFAP1L1	95.4730866733333	81.8339859533333	-0.222393978695065	0.0114620463297694
MRGBP	72.0294404366667	38.8880256133333	-0.889260707243298	0.0013812411763769
MRI1	48.79729768	28.8104678	-0.760208169797561	0.00129152572416931
MRM1	53.4831474333333	16.0677202466667	-1.73491912107894	0.000420358362175287
MROH1	40.3651230333333	25.6626020366667	-0.65344183043409	0.00134948862903724
MROH6	6.29535996166667	1.149563961	-2.45320213308321	0.006498251922503
MRPL1	15.6212662166667	48.6807208	1.63983913064549	0.00320878050148076
MRPL10	160.945303566667	54.8449379466667	-1.553140104476	3.73817343264907e-05
MRPL11	116.1918959	78.54968357	-0.564832078925028	0.00029436277270479
MRPL12	276.483256233333	310.193627133333	0.165976932991117	0.00106892165747504
MRPL13	171.941609066667	61.2369490266667	-1.48944440135607	7.02760688519236e-06
MRPL14	253.7502808	264.138426033333	0.0578847767571682	0.0937708190455459
MRPL15	151.109991066667	133.0765955	-0.183342188218034	0.0486607435995838
MRPL16	170.3850524	167.461036833333	-0.0249733131581511	0.13276354934192
MRPL17	48.1029637466667	49.1888554	0.0322056997953326	0.357220298086029
MRPL18	296.814399533333	114.5266412	-1.37387784673568	1.65099458824697e-05
MRPL19	22.1836943133333	24.9693558066667	0.170658959550182	0.0264341088503791
MRPL2	116.4278252	67.32015742	-0.790325435203542	5.09066606128919e-05
MRPL20	434.6027601	269.671339833333	-0.688495134113875	5.5961746939699e-05
MRPL21	159.1567301	95.0733585766667	-0.743335132722867	0.00382425763231468
MRPL22	24.6228207733333	24.92054031	0.0173393027848367	0.685706678334969
MRPL23	303.366468033333	221.215948066667	-0.455606231993671	0.0032710498626785
MRPL24	132.8026794	158.676799766667	0.256806951753455	0.00882678459493911
MRPL27	183.648323466667	117.5340331	-0.643867162316797	0.000204305261896237
MRPL28	223.328776466667	136.574751833333	-0.70947835641944	0.000437855339087359
MRPL3	287.5596071	200.494430766667	-0.520298874856361	0.000236422780778447
MRPL30	28.84497855	41.8186162033333	0.535825132727181	0.00988463114862057
MRPL32	290.4997802	159.854156366667	-0.861780815939523	6.26372231749013e-05
MRPL33	122.363121333333	178.136353466667	0.541813152966234	0.00761807827215939
MRPL34	138.375979433333	176.920037	0.354503920542415	0.0176115300305439
MRPL35	34.5449451466667	64.8712585533333	0.909104807481229	0.000870119451901142
MRPL36	118.864440366667	196.315295066667	0.723855397404777	0.00067419902422653
MRPL37	123.608311366667	248.4271223	1.00704693728738	1.49118374512116e-06
MRPL38	75.1422326566667	114.699587366667	0.610164313575265	9.46800515861982e-05
MRPL39	65.5680977366667	55.2171856366667	-0.247876682850617	0.0930472185481853
MRPL4	154.2803759	125.279915	-0.300399427270153	0.00853019167646531
MRPL40	76.54783436	95.5869838633333	0.320452616393479	0.00861111617692386
MRPL41	92.7574500966667	223.2388627	1.26705313570863	0.000128915348079847
MRPL42	76.5818302866667	52.23251334	-0.552054015232007	0.000197991270874057
MRPL42P5	1.16038545333333	0.680595428666667	-0.76973474869918	0.118524151665797
MRPL43	34.4548971333333	35.28949645	0.034529794066696	0.463126716014712
MRPL44	47.5701339533333	59.02824102	0.311349263809868	0.00853691989846609
MRPL45	23.54086568	67.4780334566667	1.51925055481722	5.93351642328551e-07
MRPL45P2	0.135536691	3.57746913	4.7221839579088	0.00107491135609428
MRPL46	64.8102814866667	68.2103566933333	0.0737681068866682	0.373269162273476
MRPL47	107.758365266667	187.491070866667	0.799022020011336	0.00031487009339469
MRPL48	133.058645033333	97.5722665566667	-0.447519200725597	0.0102327363538214
MRPL49	158.258541166667	79.2843283466667	-0.997175733154671	2.12488633683981e-05
MRPL50	166.4027655	128.211085766667	-0.376158400359908	0.00419286614916509
MRPL51	586.215759933333	428.2238073	-0.45306674898113	0.010946381762768
MRPL52	73.7300504866667	40.25835113	-0.872964660159522	0.00301733861400815
MRPL53	222.4950828	168.6324286	-0.399891454278758	0.0142017883283026
MRPL54	74.2628065666667	222.323287966667	1.58194733181979	0.000448793826097926
MRPL55	92.8251568266667	81.7460188033333	-0.18336737734163	0.0405613184312945
MRPL57	25.4142070533333	25.12164943	-0.0167040266810458	0.772325950762286
MRPL9	161.1795215	194.2450092	0.269209076117879	0.00826042565809837
MRPS10	102.136809066667	77.13187461	-0.405103812905529	4.39762494656171e-05
MRPS11	57.28381854	72.8137303333333	0.346082856197416	0.0057062525262077
MRPS12	148.3790683	139.106917566667	-0.0930934220341187	0.0723455733489328
MRPS14	47.8934309566667	82.2672503466667	0.780490434432409	0.000707081922878015
MRPS15	150.555786166667	192.312293466667	0.353152834332712	0.00525410932275757
MRPS16	113.613926533333	119.421351066667	0.071921107851213	0.172299844838893
MRPS17	171.9483917	81.9839430433333	-1.0685623382192	0.00166449617394083
MRPS18A	91.7603600066667	82.0967262866667	-0.160546357725311	0.0153751425528071
MRPS18B	20.9591733533333	15.2700970433333	-0.456872586276598	0.00631368007262949
MRPS18C	37.3569888166667	54.2398611433333	0.537975314707482	0.00206014448360349
MRPS2	91.8682869866667	74.0586153333333	-0.310899352024016	0.000337582186595945
MRPS21	151.401055466667	151.156983466667	-0.002327629711265	0.945316422933876
MRPS22	86.0341464033333	89.7045849566667	0.0602723557466236	0.527214767758925
MRPS23	50.5505557033333	84.87066821	0.747539084440248	0.00134630704549102
MRPS24	15.34729496	4.22843088766667	-1.8597900919985	0.000475600776292772
MRPS25	52.3520881966667	53.33435494	0.0268180501400343	0.531444494476542
MRPS26	178.2012805	68.1638370466667	-1.38642924919005	0.00074772298606273
MRPS27	52.6342612066667	73.7269797566667	0.486190459414049	0.00405310340947677
MRPS28	111.125345833333	77.6491167233333	-0.517146490046447	0.00399437589470267
