GENE	TF	ENHANCER_LIST
SIRT2	0	2_MACS_peak_14047_lociStitched
SIRT4	0	2_MACS_peak_6758_lociStitched
SIRT5	0	1_MACS_peak_23825_lociStitched
SKIV2L	0	1_MACS_peak_24178_lociStitched
SLC11A1	0	2_MACS_peak_16776_lociStitched
SLC1A4	0	3_MACS_peak_15428_lociStitched
SLC23A1	0	1_MACS_peak_22993_lociStitched
SLC25A45	0	4_MACS_peak_4673_lociStitched
SLC34A1	0	2_MACS_peak_23504_lociStitched
SLC35E1	0	2_MACS_peak_13625_lociStitched
SLC35E2	0	3_MACS_peak_53_lociStitched
SLC3A2	0	3_MACS_peak_4582_lociStitched
SLC44A2	0	3_MACS_peak_13377_lociStitched
SLC48A1	0	2_MACS_peak_5959_lociStitched
SLC4A1	0	1_MACS_peak_11575_lociStitched
SLC7A5P1	0	2_MACS_peak_10042_lociStitched
SLC7A5P2	0	1_MACS_peak_9942_lociStitched,1_MACS_peak_9940_lociStitched
SMAP2	0	5_MACS_peak_822_lociStitched
SMARCA2	0	2_MACS_peak_28182_lociStitched
SMARCC2	0	1_MACS_peak_6135_lociStitched
SMEK1	0	1_MACS_peak_8266_lociStitched
SMPDL3B	0	1_MACS_peak_572_lociStitched
SNHG1	0	3_MACS_peak_4582_lociStitched
SNHG10	0	1_MACS_peak_8339_lociStitched,1_MACS_peak_8334_lociStitched,2_MACS_peak_8340_lociStitched
SNN	0	1_MACS_peak_9823_lociStitched
SNORA11B	0	2_MACS_peak_8237_lociStitched
SNORA30	0	3_MACS_peak_10108_lociStitched
SNORA38	0	2_MACS_peak_24147_lociStitched
SNORA75	0	2_MACS_peak_16873_lociStitched
SNORD117	0	4_MACS_peak_24135_lociStitched
SNORD17	0	4_MACS_peak_17157_lociStitched
SNORD20	0	2_MACS_peak_16873_lociStitched
SNORD22	0	3_MACS_peak_4582_lociStitched
SNORD25	0	3_MACS_peak_4582_lociStitched
SNORD26	0	3_MACS_peak_4582_lociStitched
SNORD27	0	3_MACS_peak_4582_lociStitched
SNORD28	0	3_MACS_peak_4582_lociStitched
SNORD29	0	3_MACS_peak_4582_lociStitched
SNORD30	0	3_MACS_peak_4582_lociStitched
SNORD31	0	3_MACS_peak_4582_lociStitched
SNORD48	0	4_MACS_peak_24156_lociStitched
SNORD52	0	4_MACS_peak_24156_lociStitched
SNORD59A	0	5_MACS_peak_6156_lociStitched,3_MACS_peak_6163_lociStitched
SNORD59B	0	5_MACS_peak_6156_lociStitched,3_MACS_peak_6163_lociStitched
SNORD82	0	2_MACS_peak_16873_lociStitched
SNORD84	0	4_MACS_peak_24135_lociStitched
SNORD95	0	2_MACS_peak_23592_lociStitched
SNORD96A	0	2_MACS_peak_23592_lociStitched
SNX32	0	2_MACS_peak_4714_lociStitched
SNX5	0	4_MACS_peak_17157_lociStitched
SP3	1	3_MACS_peak_16355_lociStitched
SPACA1	0	12_MACS_peak_24713_lociStitched
SPATA21	0	1_MACS_peak_313_lociStitched
SPATA24	0	1_MACS_peak_22993_lociStitched
SPCS2	0	2_MACS_peak_4964_lociStitched
SPDYC	0	1_MACS_peak_4660_lociStitched
SPDYE6	0	2_MACS_peak_26333_lociStitched
SPG11	0	2_MACS_peak_8812_lociStitched
SPN	0	2_MACS_peak_10042_lociStitched
SPNS1	0	1_MACS_peak_10031_lociStitched
SPSB1	0	1_MACS_peak_169_lociStitched
SQSTM1	0	1_MACS_peak_23559_lociStitched
SRCAP	0	3_MACS_peak_10108_lociStitched
SRGAP2P2	0	3_MACS_peak_1621_lociStitched
SRL	0	1_MACS_peak_9741_lociStitched
SRSF3	0	3_MACS_peak_24318_lociStitched
SSH3	0	1_MACS_peak_4777_lociStitched
SSR2	0	5_MACS_peak_1939_lociStitched
ST14	0	2_MACS_peak_5422_lociStitched
ST3GAL1	0	2_MACS_peak_28003_lociStitched,8_MACS_peak_27994_lociStitched
ST6GAL1	0	4_MACS_peak_20502_lociStitched,1_MACS_peak_20509_lociStitched
STAG1	0	1_MACS_peak_20059_lociStitched
STAG3	0	1_MACS_peak_26279_lociStitched
STARD5	0	7_MACS_peak_9345_lociStitched
STK19	0	1_MACS_peak_24178_lociStitched
STK38	0	3_MACS_peak_24318_lociStitched
STX10	0	3_MACS_peak_13500_lociStitched
STX5	0	3_MACS_peak_4582_lociStitched
SULF2	0	3_MACS_peak_17570_lociStitched
SUN2	0	2_MACS_peak_18657_lociStitched
SUPT4H1	0	1_MACS_peak_11831_lociStitched
SUPT5H	0	3_MACS_peak_14068_lociStitched
SV2A	0	3_MACS_peak_1734_lociStitched
SYK	0	6_MACS_peak_28724_lociStitched,4_MACS_peak_28732_lociStitched,3_MACS_peak_28715_lociStitched
SYVN1	0	1_MACS_peak_4660_lociStitched
TAS1R1	0	1_MACS_peak_119_lociStitched
TBX6	1	1_MACS_peak_10061_lociStitched
TBXAS1	0	3_MACS_peak_26692_lociStitched,2_MACS_peak_26702_lociStitched,1_MACS_peak_26695_lociStitched
TCF3	1	3_MACS_peak_13028_lociStitched
TCF4	1	6_MACS_peak_12827_lociStitched
TCIRG1	0	1_MACS_peak_4837_lociStitched
TDG	0	3_MACS_peak_6518_lociStitched
TERT	0	3_MACS_peak_21907_lociStitched
TFAP4	1	1_MACS_peak_9741_lociStitched
THADA	0	2_MACS_peak_15198_lociStitched
THAP3	0	1_MACS_peak_119_lociStitched
THAP5	0	1_MACS_peak_26453_lociStitched
TM7SF2	0	1_MACS_peak_4660_lociStitched
TMEM106A	0	1_MACS_peak_11546_lociStitched
TMEM119	0	4_MACS_peak_6591_lociStitched
TMEM121	0	5_MACS_peak_8494_lociStitched,5_MACS_peak_8500_lociStitched
TMEM130	0	2_MACS_peak_26241_lociStitched
TMEM184B	0	2_MACS_peak_18633_lociStitched
TMEM187	0	3_MACS_peak_30260_lociStitched,4_MACS_peak_30267_lociStitched
TMEM223	0	3_MACS_peak_4582_lociStitched
TMEM37	0	1_MACS_peak_15964_lociStitched
TMEM38A	0	2_MACS_peak_13629_lociStitched
TMEM39A	0	3_MACS_peak_19812_lociStitched
TMEM43	0	1_MACS_peak_19001_lociStitched
TMEM69	0	2_MACS_peak_932_lociStitched
TMEM86B	0	1_MACS_peak_14565_lociStitched
TMUB2	0	1_MACS_peak_11575_lociStitched
TNFAIP3	0	2_MACS_peak_25157_lociStitched
TNFRSF13B	0	2_MACS_peak_10989_lociStitched
TNFRSF17	0	1_MACS_peak_9849_lociStitched
TNS3	0	1_MACS_peak_25868_lociStitched,1_MACS_peak_25869_lociStitched
TNXA	0	1_MACS_peak_24178_lociStitched
TNXB	0	1_MACS_peak_24178_lociStitched
TOB2	0	3_MACS_peak_18748_lociStitched
TOR2A	0	2_MACS_peak_29166_lociStitched
TOR3A	0	2_MACS_peak_2232_lociStitched
TP53INP1	0	4_MACS_peak_27607_lociStitched,2_MACS_peak_27611_lociStitched,4_MACS_peak_27614_lociStitched
TPD52	0	5_MACS_peak_27465_lociStitched
TPM4	0	2_MACS_peak_13582_lociStitched
TPX2	0	1_MACS_peak_17255_lociStitched,3_MACS_peak_17256_lociStitched
TRAF1	0	2_MACS_peak_29060_lociStitched
TRAF2	0	2_MACS_peak_29407_lociStitched
TRIB1	0	3_MACS_peak_27905_lociStitched
TRIM41	0	2_MACS_peak_23592_lociStitched
TRIM47	0	1_MACS_peak_12156_lociStitched
TRIM52	0	2_MACS_peak_23592_lociStitched
TRIM65	0	1_MACS_peak_12156_lociStitched
TRIM69	0	2_MACS_peak_8816_lociStitched,2_MACS_peak_8812_lociStitched
TRIM7	0	2_MACS_peak_23592_lociStitched
TRMT1	0	3_MACS_peak_13500_lociStitched
TRPM1	0	2_MACS_peak_8581_lociStitched
TRRAP	0	2_MACS_peak_26241_lociStitched
TSC22D2	0	2_MACS_peak_20148_lociStitched
TSC22D4	0	2_MACS_peak_26288_lociStitched
TSHR	0	3_MACS_peak_8160_lociStitched
TTC7A	0	1_MACS_peak_15234_lociStitched
TTC7B	0	2_MACS_peak_8231_lociStitched
TTYH1	0	2_MACS_peak_14538_lociStitched
TUBB	0	2_MACS_peak_24108_lociStitched,1_MACS_peak_24105_lociStitched
TUFM	0	1_MACS_peak_10026_lociStitched
TUT1	0	1_MACS_peak_4540_lociStitched,4_MACS_peak_4541_lociStitched
TXNDC11	0	1_MACS_peak_9823_lociStitched,4_MACS_peak_9834_lociStitched
TXNDC5	0	3_MACS_peak_23716_lociStitched
TXNIP	0	2_MACS_peak_1660_lociStitched,1_MACS_peak_1659_lociStitched
UBC	0	1_MACS_peak_6923_lociStitched
UBE2H	0	1_MACS_peak_26612_lociStitched
UBE2J1	0	5_MACS_peak_24755_lociStitched
UBQLN1	0	2_MACS_peak_28650_lociStitched
UBTF	0	1_MACS_peak_11575_lociStitched
UCP2	0	1_MACS_peak_4955_lociStitched
UCP3	0	1_MACS_peak_4955_lociStitched
UNC119B	0	2_MACS_peak_6777_lociStitched
UNC13C	0	2_MACS_peak_8949_lociStitched
UNC13D	0	1_MACS_peak_12156_lociStitched
UNC93B1	0	1_MACS_peak_4837_lociStitched
UNK	0	5_MACS_peak_12146_lociStitched
UPK3BL	0	2_MACS_peak_26363_lociStitched
UQCR11	0	3_MACS_peak_13028_lociStitched
USP20	0	3_MACS_peak_29267_lociStitched
USP3	0	2_MACS_peak_9044_lociStitched
USP48	0	2_MACS_peak_385_lociStitched
VAMP5	0	1_MACS_peak_15626_lociStitched
VAMP8	0	1_MACS_peak_15626_lociStitched
VARS	0	4_MACS_peak_24156_lociStitched
VIL1	0	2_MACS_peak_16776_lociStitched
VOPP1	0	2_MACS_peak_25929_lociStitched
VPS37B	0	2_MACS_peak_6868_lociStitched
VSX1	1	2_MACS_peak_17212_lociStitched
WBP2	0	1_MACS_peak_12156_lociStitched
WDR38	0	2_MACS_peak_29118_lociStitched
WDR6	0	2_MACS_peak_19360_lociStitched
WDR67	0	5_MACS_peak_27851_lociStitched
WDR74	0	3_MACS_peak_4582_lociStitched
WIBG	0	1_MACS_peak_6119_lociStitched
WNK2	0	2_MACS_peak_28807_lociStitched
WNT10A	0	3_MACS_peak_16788_lociStitched
WNT5A	0	2_MACS_peak_19504_lociStitched
WNT6	0	3_MACS_peak_16788_lociStitched
XCR1	0	6_MACS_peak_19276_lociStitched
XPO1	0	1_MACS_peak_15361_lociStitched
XRCC6BP1	0	2_MACS_peak_6214_lociStitched
XRRA1	0	2_MACS_peak_4964_lociStitched
YPEL3	0	1_MACS_peak_10061_lociStitched
YWHAZ	0	1_MACS_peak_27686_lociStitched
ZBP1	0	1_MACS_peak_17704_lociStitched
ZBTB38	1	3_MACS_peak_20090_lociStitched,4_MACS_peak_20086_lociStitched,6_MACS_peak_20080_lociStitched
ZBTB48	0	1_MACS_peak_119_lociStitched
ZBTB7B	1	2_MACS_peak_1883_lociStitched
ZC3H10	0	1_MACS_peak_6135_lociStitched,3_MACS_peak_6131_lociStitched,1_MACS_peak_6130_lociStitched
ZC3H3	0	1_MACS_peak_28069_lociStitched
ZC3H4	0	2_MACS_peak_14307_lociStitched
ZCCHC8	0	3_MACS_peak_6853_lociStitched
ZCWPW1	0	2_MACS_peak_26288_lociStitched
ZFP36	0	3_MACS_peak_14068_lociStitched
ZFP36L2	0	1_MACS_peak_15184_lociStitched
ZFP62	1	2_MACS_peak_23576_lociStitched
ZFP91	1	4_MACS_peak_4468_lociStitched
ZFP91-CNTF	0	4_MACS_peak_4468_lociStitched
ZFPL1	0	1_MACS_peak_4660_lociStitched
ZG16	0	3_MACS_peak_10047_lociStitched
ZMYND8	0	3_MACS_peak_17553_lociStitched
ZNF101	0	1_MACS_peak_13780_lociStitched
ZNF217	1	3_MACS_peak_17659_lociStitched
ZNF267	1	2_MACS_peak_10150_lociStitched
ZNF280B	1	2_MACS_peak_18304_lociStitched
ZNF655	1	1_MACS_peak_26261_lociStitched
ZNF689	1	3_MACS_peak_10108_lociStitched
ZNF740	1	6_MACS_peak_6061_lociStitched
ZNF775	1	1_MACS_peak_26817_lociStitched,1_MACS_peak_26810_lociStitched
ZNHIT2	0	1_MACS_peak_4660_lociStitched
ZP1	0	1_MACS_peak_4495_lociStitched
