GENE	TF	ENHANCER_LIST
KISS1R	0	2_MACS_peak_14341_lociStitched
KLF13	1	1_MACS_peak_9416_lociStitched,3_MACS_peak_9418_lociStitched,2_MACS_peak_9430_lociStitched,2_MACS_peak_9414_lociStitched,1_MACS_peak_9424_lociStitched
KLF16	1	1_MACS_peak_14395_lociStitched
KLF2	1	2_MACS_peak_14864_lociStitched
KLF3	1	4_MACS_peak_23045_lociStitched
KLF6	1	2_MACS_peak_3295_lociStitched
KLF7	1	1_MACS_peak_17904_lociStitched
KLF9	1	1_MACS_peak_31295_lociStitched
KLHL21	0	1_MACS_peak_102_lociStitched
KLHL24	0	1_MACS_peak_22464_lociStitched
KLHL3	0	1_MACS_peak_25265_lociStitched
KLHL6	0	3_MACS_peak_22455_lociStitched,1_MACS_peak_22458_lociStitched,1_MACS_peak_22463_lociStitched
LAMA5	0	1_MACS_peak_19328_lociStitched
LAP3	0	3_MACS_peak_22936_lociStitched
LAPTM5	0	6_MACS_peak_598_lociStitched
LARGE	0	2_MACS_peak_20166_lociStitched
LARP1	0	3_MACS_peak_25537_lociStitched
LAX1	0	1_MACS_peak_2652_lociStitched
LBR	0	1_MACS_peak_2968_lociStitched
LCN12	0	2_MACS_peak_32157_lociStitched
LDLRAP1	0	4_MACS_peak_469_lociStitched
LEFTY1	0	2_MACS_peak_2982_lociStitched,3_MACS_peak_2984_lociStitched
LEFTY2	0	1_MACS_peak_2990_lociStitched,3_MACS_peak_2984_lociStitched
LEKR1	0	2_MACS_peak_22173_lociStitched
LEMD1	0	2_MACS_peak_2695_lociStitched
LENEP	0	2_MACS_peak_1933_lociStitched,2_MACS_peak_1935_lociStitched,2_MACS_peak_1943_lociStitched
LETM1	0	2_MACS_peak_22718_lociStitched
LETM2	0	3_MACS_peak_29970_lociStitched
LGALS4	0	2_MACS_peak_15168_lociStitched
LGTN	0	7_MACS_peak_2732_lociStitched
LIMD1	0	1_MACS_peak_21068_lociStitched,1_MACS_peak_21071_lociStitched,2_MACS_peak_21065_lociStitched
LIME1	0	3_MACS_peak_19363_lociStitched
LIMK2	0	1_MACS_peak_20129_lociStitched
LIMS2	0	1_MACS_peak_17200_lociStitched
LINGO3	0	3_MACS_peak_14426_lociStitched
LITAF	0	6_MACS_peak_10819_lociStitched
LIX1L	0	3_MACS_peak_1720_lociStitched,1_MACS_peak_1719_lociStitched
LMAN1L	0	4_MACS_peak_10094_lociStitched
LMAN2	0	1_MACS_peak_25761_lociStitched
LMNA	0	5_MACS_peak_2011_lociStitched
LMNB1	0	3_MACS_peak_25130_lociStitched
LMNB2	0	1_MACS_peak_14436_lociStitched,2_MACS_peak_14443_lociStitched
LMO4	0	3_MACS_peak_1316_lociStitched
LMOD3	0	4_MACS_peak_21431_lociStitched
LOC100125556	0	3_MACS_peak_21842_lociStitched
LOC100127888	0	2_MACS_peak_19336_lociStitched
LOC100128164	0	2_MACS_peak_22273_lociStitched
LOC100128191	0	2_MACS_peak_7509_lociStitched
LOC100129196	0	6_MACS_peak_598_lociStitched
LOC100129316	0	1_MACS_peak_31461_lociStitched,1_MACS_peak_31471_lociStitched,2_MACS_peak_31459_lociStitched,1_MACS_peak_31468_lociStitched
LOC100129387	0	1_MACS_peak_9709_lociStitched
LOC100129716	0	2_MACS_peak_24889_lociStitched
LOC100129726	0	2_MACS_peak_16165_lociStitched,1_MACS_peak_16164_lociStitched
LOC100130000	0	2_MACS_peak_1663_lociStitched
LOC100130872-SPON2	0	3_MACS_peak_22702_lociStitched,2_MACS_peak_22705_lociStitched
LOC100130894	0	2_MACS_peak_11578_lociStitched
LOC100130987	0	2_MACS_peak_5532_lociStitched,2_MACS_peak_5529_lociStitched
LOC100131060	0	2_MACS_peak_1095_lociStitched
LOC100131199	0	2_MACS_peak_29347_lociStitched,2_MACS_peak_29339_lociStitched
LOC100131496	0	4_MACS_peak_19061_lociStitched
LOC100131551	0	1_MACS_peak_22601_lociStitched
LOC100132356	0	3_MACS_peak_24439_lociStitched
LOC100133985	0	1_MACS_peak_16515_lociStitched
LOC100133991	0	5_MACS_peak_12780_lociStitched,4_MACS_peak_12787_lociStitched
LOC100216545	0	1_MACS_peak_28933_lociStitched,1_MACS_peak_28932_lociStitched
LOC100271722	0	1_MACS_peak_20523_lociStitched
LOC100271831	0	2_MACS_peak_11156_lociStitched
LOC100271836	0	1_MACS_peak_10987_lociStitched
LOC100286793	0	1_MACS_peak_1670_lociStitched
LOC100287227	0	1_MACS_peak_22171_lociStitched
LOC100288123	0	1_MACS_peak_14395_lociStitched
LOC100289673	0	1_MACS_peak_24991_lociStitched,1_MACS_peak_24995_lociStitched
LOC100292680	0	3_MACS_peak_6373_lociStitched
LOC100335030	0	2_MACS_peak_6960_lociStitched
LOC100498859	0	1_MACS_peak_22178_lociStitched,1_MACS_peak_22182_lociStitched,1_MACS_peak_22181_lociStitched
LOC100507217	0	2_MACS_peak_10435_lociStitched
LOC147727	0	3_MACS_peak_14667_lociStitched
LOC148145	0	1_MACS_peak_15041_lociStitched
LOC148696	0	2_MACS_peak_2777_lociStitched,1_MACS_peak_2776_lociStitched
LOC150381	0	1_MACS_peak_20523_lociStitched
LOC150776	0	1_MACS_peak_17242_lociStitched
LOC151162	0	3_MACS_peak_17291_lociStitched
LOC151174	0	3_MACS_peak_18310_lociStitched
LOC153684	0	3_MACS_peak_24439_lociStitched
LOC155060	0	2_MACS_peak_29419_lociStitched
LOC202781	0	1_MACS_peak_29491_lociStitched
LOC220906	0	1_MACS_peak_3577_lociStitched
LOC220930	0	3_MACS_peak_3606_lociStitched
LOC220980	0	3_MACS_peak_3703_lociStitched,4_MACS_peak_3706_lociStitched
LOC253039	0	1_MACS_peak_31807_lociStitched,1_MACS_peak_31808_lociStitched
LOC282997	0	2_MACS_peak_4446_lociStitched
LOC283999	0	2_MACS_peak_13488_lociStitched
LOC284009	0	1_MACS_peak_11896_lociStitched
LOC284632	0	1_MACS_peak_426_lociStitched,3_MACS_peak_427_lociStitched
LOC284837	0	3_MACS_peak_19726_lociStitched
LOC285972	0	5_MACS_peak_29439_lociStitched,1_MACS_peak_29444_lociStitched,1_MACS_peak_29447_lociStitched
LOC338799	0	2_MACS_peak_7854_lociStitched
LOC339894	0	1_MACS_peak_22183_lociStitched,1_MACS_peak_22178_lociStitched,1_MACS_peak_22182_lociStitched,1_MACS_peak_22181_lociStitched
LOC341056	0	2_MACS_peak_6201_lociStitched
LOC344887	0	1_MACS_peak_22521_lociStitched
LOC344967	0	1_MACS_peak_23073_lociStitched
LOC348840	0	1_MACS_peak_22686_lociStitched
LOC388692	0	1_MACS_peak_1773_lociStitched
LOC389333	0	1_MACS_peak_25290_lociStitched,1_MACS_peak_25292_lociStitched
LOC390858	0	1_MACS_peak_14170_lociStitched
LOC400027	0	4_MACS_peak_6873_lociStitched
LOC400927	0	4_MACS_peak_20313_lociStitched
LOC400931	0	1_MACS_peak_20523_lociStitched
LOC400958	0	1_MACS_peak_16420_lociStitched,2_MACS_peak_16416_lociStitched
LOC400960	0	1_MACS_peak_16515_lociStitched
LOC401010	0	1_MACS_peak_17242_lociStitched
LOC401093	0	1_MACS_peak_22123_lociStitched
LOC401109	0	2_MACS_peak_22638_lociStitched
LOC407835	0	1_MACS_peak_29187_lociStitched
LOC439949	0	2_MACS_peak_3347_lociStitched
LOC440461	0	2_MACS_peak_13225_lociStitched
LOC440926	0	1_MACS_peak_3001_lociStitched,2_MACS_peak_2997_lociStitched,1_MACS_peak_3000_lociStitched
LOC440944	0	1_MACS_peak_20687_lociStitched
LOC442454	0	4_MACS_peak_32619_lociStitched
LOC550643	0	4_MACS_peak_32619_lociStitched
LOC642587	0	5_MACS_peak_2799_lociStitched
LOC643387	0	3_MACS_peak_18310_lociStitched
LOC643749	0	1_MACS_peak_27264_lociStitched
LOC644172	0	1_MACS_peak_12803_lociStitched
LOC644246	0	2_MACS_peak_12813_lociStitched
LOC645323	0	1_MACS_peak_24838_lociStitched
LOC645332	0	5_MACS_peak_5570_lociStitched,1_MACS_peak_5577_lociStitched
LOC645676	0	2_MACS_peak_1978_lociStitched
LOC646214	0	1_MACS_peak_9297_lociStitched
LOC646851	0	2_MACS_peak_20324_lociStitched
LOC648987	0	3_MACS_peak_24439_lociStitched
LOC653513	0	1_MACS_peak_1688_lociStitched
LOC723809	0	1_MACS_peak_28925_lociStitched
LOC728743	0	5_MACS_peak_29439_lociStitched,1_MACS_peak_29438_lociStitched,1_MACS_peak_29444_lociStitched,1_MACS_peak_29447_lociStitched
LOC728875	0	1_MACS_peak_1681_lociStitched
LOC729678	0	2_MACS_peak_25816_lociStitched
LOC729966	0	3_MACS_peak_14945_lociStitched
LOC730227	0	2_MACS_peak_2638_lociStitched,1_MACS_peak_2632_lociStitched,2_MACS_peak_2633_lociStitched,2_MACS_peak_2635_lociStitched
LOC730668	0	1_MACS_peak_20523_lociStitched
LOC79015	0	2_MACS_peak_18991_lociStitched
LOC90784	0	4_MACS_peak_16663_lociStitched,1_MACS_peak_16667_lociStitched
LONP1	0	1_MACS_peak_14531_lociStitched
LPIN1	0	2_MACS_peak_15791_lociStitched,1_MACS_peak_15793_lociStitched
LPXN	0	3_MACS_peak_5237_lociStitched
LRP2BP	0	2_MACS_peak_24088_lociStitched
LRRC14B	0	3_MACS_peak_24144_lociStitched,6_MACS_peak_24147_lociStitched
LRRC16A	0	2_MACS_peak_26194_lociStitched
LRRC2	0	2_MACS_peak_21128_lociStitched
LRRC23	0	2_MACS_peak_6477_lociStitched
LRRC33	0	1_MACS_peak_22655_lociStitched
LRRC34	0	2_MACS_peak_22269_lociStitched
LRRC58	0	1_MACS_peak_21750_lociStitched
LRRC61	0	5_MACS_peak_29439_lociStitched,1_MACS_peak_29438_lociStitched,4_MACS_peak_29433_lociStitched
LRRC70	0	1_MACS_peak_24610_lociStitched
LRRFIP1	0	4_MACS_peak_18293_lociStitched,2_MACS_peak_18297_lociStitched
LRRIQ4	0	2_MACS_peak_22269_lociStitched
LRRN3	0	3_MACS_peak_29006_lociStitched
LRWD1	0	1_MACS_peak_28884_lociStitched,3_MACS_peak_28887_lociStitched,1_MACS_peak_28886_lociStitched,1_MACS_peak_28897_lociStitched
LSM4	0	3_MACS_peak_14945_lociStitched
LSR	0	3_MACS_peak_15102_lociStitched,2_MACS_peak_15100_lociStitched
LTBR	0	2_MACS_peak_6440_lociStitched
LTC4S	0	1_MACS_peak_25810_lociStitched
LUC7L2	0	1_MACS_peak_29304_lociStitched
LY6G6C	0	5_MACS_peak_26406_lociStitched
LY6G6D	0	5_MACS_peak_26406_lociStitched
LY6G6E	0	5_MACS_peak_26406_lociStitched
LY6G6F	0	5_MACS_peak_26406_lociStitched
LYZL2	0	4_MACS_peak_3596_lociStitched
MACC1	0	5_MACS_peak_27976_lociStitched
MAEA	0	2_MACS_peak_22705_lociStitched
MAFF	1	3_MACS_peak_20297_lociStitched
MAGI2	0	5_MACS_peak_28632_lociStitched
MALAT1	0	3_MACS_peak_5426_lociStitched
MAMDC4	0	2_MACS_peak_32157_lociStitched
MAML1	0	2_MACS_peak_25804_lociStitched
MAN1A1	0	1_MACS_peak_27323_lociStitched,3_MACS_peak_27324_lociStitched
MAN2A1	0	1_MACS_peak_24991_lociStitched,2_MACS_peak_24981_lociStitched,5_MACS_peak_24986_lociStitched
MAP3K1	0	1_MACS_peak_24555_lociStitched
MAP3K12	0	9_MACS_peak_7050_lociStitched
MAP3K14	0	4_MACS_peak_12787_lociStitched
MAP3K7	0	1_MACS_peak_27039_lociStitched
MAP7D1	0	1_MACS_peak_714_lociStitched
MARS	0	2_MACS_peak_7149_lociStitched
MAT2A	0	1_MACS_peak_16645_lociStitched
MATN1	0	6_MACS_peak_598_lociStitched
MAZ	1	2_MACS_peak_11143_lociStitched
MBD1	0	3_MACS_peak_14070_lociStitched
MBD3	0	2_MACS_peak_14383_lociStitched
MBD6	0	2_MACS_peak_7149_lociStitched
MBNL1	0	1_MACS_peak_22123_lociStitched
MCF2L2	0	1_MACS_peak_22454_lociStitched
MCFD2	0	2_MACS_peak_16230_lociStitched,2_MACS_peak_16227_lociStitched
MCL1	0	2_MACS_peak_1817_lociStitched
MCM3AP	0	2_MACS_peak_19772_lociStitched
MDFIC	0	3_MACS_peak_29036_lociStitched,1_MACS_peak_29035_lociStitched
MDM2	0	4_MACS_peak_7270_lociStitched
MDM4	0	1_MACS_peak_2665_lociStitched
MED16	0	2_MACS_peak_14341_lociStitched
MED26	0	2_MACS_peak_14887_lociStitched,2_MACS_peak_14894_lociStitched
MED28	0	3_MACS_peak_22936_lociStitched
MED29	0	1_MACS_peak_15186_lociStitched
MEF2C	1	2_MACS_peak_24851_lociStitched,6_MACS_peak_24844_lociStitched,1_MACS_peak_24855_lociStitched,1_MACS_peak_24862_lociStitched
MEF2D	1	2_MACS_peak_2038_lociStitched,2_MACS_peak_2033_lociStitched
MEI1	0	2_MACS_peak_20447_lociStitched
MEPCE	0	2_MACS_peak_28814_lociStitched
MESDC1	0	1_MACS_peak_10206_lociStitched
MESDC2	0	1_MACS_peak_10206_lociStitched
METTL2B	0	1_MACS_peak_29169_lociStitched,1_MACS_peak_29167_lociStitched
MEX3C	0	1_MACS_peak_14081_lociStitched
MEX3D	0	2_MACS_peak_14383_lociStitched
MFI2	0	1_MACS_peak_22665_lociStitched
MFSD11	0	3_MACS_peak_13408_lociStitched,3_MACS_peak_13405_lociStitched
MFSD5	0	1_MACS_peak_7032_lociStitched
MGAT1	0	2_MACS_peak_25816_lociStitched
MGAT3	0	1_MACS_peak_20387_lociStitched,1_MACS_peak_20393_lociStitched
MGAT4B	0	1_MACS_peak_25810_lociStitched
MGAT5	0	3_MACS_peak_17291_lociStitched
MGC57346	0	1_MACS_peak_12803_lociStitched
MIAT	0	2_MACS_peak_20043_lociStitched
MIDN	0	1_MACS_peak_14371_lociStitched
MIF	0	1_MACS_peak_19981_lociStitched
MIR1179	0	6_MACS_peak_10323_lociStitched
MIR1180	0	2_MACS_peak_12206_lociStitched
MIR1227	0	3_MACS_peak_14426_lociStitched,3_MACS_peak_14423_lociStitched
MIR1229	0	1_MACS_peak_25810_lociStitched
MIR1238	0	1_MACS_peak_14661_lociStitched
MIR1244-1	0	4_MACS_peak_18158_lociStitched
MIR1265	0	3_MACS_peak_3421_lociStitched
MIR1281	0	2_MACS_peak_20427_lociStitched
MIR135B	0	2_MACS_peak_2695_lociStitched
MIR141	0	1_MACS_peak_6479_lociStitched,2_MACS_peak_6477_lociStitched
MIR142	0	1_MACS_peak_13026_lociStitched,1_MACS_peak_13025_lociStitched
MIR146B	0	1_MACS_peak_4331_lociStitched
MIR1471	0	1_MACS_peak_18173_lociStitched
MIR148A	0	5_MACS_peak_28064_lociStitched,3_MACS_peak_28061_lociStitched,1_MACS_peak_28071_lociStitched
MIR153-2	0	1_MACS_peak_29525_lociStitched
MIR15B	0	1_MACS_peak_22222_lociStitched
MIR16-2	0	1_MACS_peak_22222_lociStitched
MIR1909	0	1_MACS_peak_14395_lociStitched
MIR190B	0	1_MACS_peak_1908_lociStitched
MIR191	0	1_MACS_peak_21194_lociStitched
MIR195	0	1_MACS_peak_12021_lociStitched
MIR198	0	1_MACS_peak_21750_lociStitched
MIR200C	0	1_MACS_peak_6479_lociStitched,2_MACS_peak_6477_lociStitched
MIR211	0	1_MACS_peak_9407_lociStitched
MIR2355	0	1_MACS_peak_17904_lociStitched
MIR26A2	0	1_MACS_peak_7166_lociStitched
MIR2861	0	1_MACS_peak_31920_lociStitched
MIR29B2	0	2_MACS_peak_2777_lociStitched,1_MACS_peak_2776_lociStitched
MIR29C	0	2_MACS_peak_2777_lociStitched,1_MACS_peak_2776_lociStitched
MIR3128	0	2_MACS_peak_17588_lociStitched
MIR3136	0	4_MACS_peak_21431_lociStitched
MIR3175	0	2_MACS_peak_10435_lociStitched
MIR3188	0	3_MACS_peak_14945_lociStitched
MIR3190	0	1_MACS_peak_15405_lociStitched
MIR3191	0	1_MACS_peak_15405_lociStitched
MIR3201	0	2_MACS_peak_20570_lociStitched
MIR3202-1	0	1_MACS_peak_33123_lociStitched
MIR3202-2	0	1_MACS_peak_33123_lociStitched
MIR320E	0	1_MACS_peak_15387_lociStitched
MIR3609	0	2_MACS_peak_28764_lociStitched
MIR3615	0	10_MACS_peak_13293_lociStitched
MIR3619	0	1_MACS_peak_20523_lociStitched
MIR3620	0	3_MACS_peak_3042_lociStitched
MIR3647	0	1_MACS_peak_11572_lociStitched
MIR3652	0	2_MACS_peak_7555_lociStitched
MIR3661	0	1_MACS_peak_25228_lociStitched
MIR3679	0	4_MACS_peak_17276_lociStitched,1_MACS_peak_17269_lociStitched
MIR3692	0	4_MACS_peak_27683_lociStitched
MIR3916	0	3_MACS_peak_3244_lociStitched
MIR3925	0	2_MACS_peak_26543_lociStitched
MIR3936	0	3_MACS_peak_25184_lociStitched
MIR425	0	1_MACS_peak_21194_lociStitched
MIR4257	0	2_MACS_peak_1817_lociStitched
MIR4258	0	2_MACS_peak_1933_lociStitched,2_MACS_peak_1935_lociStitched,2_MACS_peak_1943_lociStitched
MIR4265	0	2_MACS_peak_16965_lociStitched
MIR4285	0	3_MACS_peak_28876_lociStitched,2_MACS_peak_28870_lociStitched
MIR4288	0	1_MACS_peak_29865_lociStitched
MIR4312	0	1_MACS_peak_9989_lociStitched
MIR4315-1	0	2_MACS_peak_12795_lociStitched
MIR4316	0	1_MACS_peak_13457_lociStitched,3_MACS_peak_13454_lociStitched
MIR4321	0	3_MACS_peak_14426_lociStitched,3_MACS_peak_14423_lociStitched
MIR4322	0	1_MACS_peak_14645_lociStitched
MIR497	0	1_MACS_peak_12021_lociStitched
MIR548G	0	3_MACS_peak_21568_lociStitched
MIR548H4	0	1_MACS_peak_9989_lociStitched
MIR548I1	0	2_MACS_peak_21838_lociStitched
MIR548I2	0	3_MACS_peak_22860_lociStitched
MIR548J	0	2_MACS_peak_20038_lociStitched
MIR612	0	1_MACS_peak_5412_lociStitched
MIR613	0	2_MACS_peak_6589_lociStitched
MIR629	0	3_MACS_peak_10015_lociStitched
MIR636	0	3_MACS_peak_13408_lociStitched,3_MACS_peak_13405_lociStitched
MIR637	0	4_MACS_peak_14488_lociStitched
MIR644	0	3_MACS_peak_18804_lociStitched
MIR661	0	2_MACS_peak_30802_lociStitched
MIR663B	0	1_MACS_peak_17250_lociStitched
MIR7-1	0	1_MACS_peak_31362_lociStitched
MIR7-2	0	6_MACS_peak_10323_lociStitched
MIR718	0	1_MACS_peak_33123_lociStitched
MIR877	0	3_MACS_peak_26359_lociStitched
MIR885	0	1_MACS_peak_20716_lociStitched
MIR9-2	0	1_MACS_peak_24838_lociStitched
MIRLET7I	0	1_MACS_peak_7183_lociStitched
MKLN1	0	1_MACS_peak_29222_lociStitched
MKNK2	0	2_MACS_peak_14415_lociStitched,3_MACS_peak_14417_lociStitched
MLL5	0	1_MACS_peak_28933_lociStitched,1_MACS_peak_28932_lociStitched
MLLT6	0	2_MACS_peak_12549_lociStitched
MLX	1	2_MACS_peak_12691_lociStitched
MNT	1	1_MACS_peak_11896_lociStitched
MOBKL2A	0	2_MACS_peak_14415_lociStitched,3_MACS_peak_14417_lociStitched
MORC1	0	2_MACS_peak_21641_lociStitched
MPO	0	1_MACS_peak_13025_lociStitched
MRPL1	0	2_MACS_peak_23346_lociStitched
MRPL36	0	1_MACS_peak_24211_lociStitched
MRPL38	0	1_MACS_peak_13359_lociStitched
MRPL4	0	1_MACS_peak_14645_lociStitched
MRPL40	0	1_MACS_peak_19841_lociStitched
MRPL42P5	0	6_MACS_peak_9549_lociStitched
MRPL49	0	3_MACS_peak_5400_lociStitched
MRPL50	0	2_MACS_peak_31637_lociStitched
MRPL51	0	1_MACS_peak_6451_lociStitched
MRPL55	0	3_MACS_peak_3042_lociStitched
MRPS14	0	1_MACS_peak_2343_lociStitched
MRPS18B	0	3_MACS_peak_26359_lociStitched
MSH5	0	5_MACS_peak_26406_lociStitched
MSI2	0	2_MACS_peak_12993_lociStitched
MSL2	0	1_MACS_peak_21985_lociStitched
MST1P2	0	1_MACS_peak_322_lociStitched
MSTO1	0	2_MACS_peak_1978_lociStitched
MTMR11	0	2_MACS_peak_1796_lociStitched
MTRNR2L3	0	5_MACS_peak_19255_lociStitched
MTRNR2L6	0	2_MACS_peak_29371_lociStitched
MTRR	0	4_MACS_peak_24259_lociStitched
MTSS1L	0	2_MACS_peak_11578_lociStitched,2_MACS_peak_11575_lociStitched
MUTED-TXNDC5	0	3_MACS_peak_25977_lociStitched,3_MACS_peak_25981_lociStitched
MVP	0	2_MACS_peak_11143_lociStitched
MXD3	0	1_MACS_peak_25761_lociStitched
MXI1	1	1_MACS_peak_4415_lociStitched
MXRA7	0	3_MACS_peak_13405_lociStitched
MYBL2	1	2_MACS_peak_18955_lociStitched
MYC	1	2_MACS_peak_9267_lociStitched,6_MACS_peak_9261_lociStitched,3_MACS_peak_9271_lociStitched
MYEOV	0	1_MACS_peak_5620_lociStitched
MYH9	0	4_MACS_peak_20222_lociStitched,1_MACS_peak_20218_lociStitched
MYNN	1	2_MACS_peak_22269_lociStitched
MYO1G	0	1_MACS_peak_28298_lociStitched
MYO5A	0	3_MACS_peak_9748_lociStitched
MYOM2	0	3_MACS_peak_29558_lociStitched,1_MACS_peak_29561_lociStitched,1_MACS_peak_29555_lociStitched
MYST2	0	2_MACS_peak_12908_lociStitched,1_MACS_peak_12907_lociStitched
MZB1	0	1_MACS_peak_25290_lociStitched,1_MACS_peak_25292_lociStitched
MZT2A	0	1_MACS_peak_17242_lociStitched
N4BP2	0	1_MACS_peak_23073_lociStitched
NAA10	0	1_MACS_peak_33123_lociStitched
NAA50	0	3_MACS_peak_21704_lociStitched
NAALADL2	0	2_MACS_peak_22341_lociStitched
NACA	0	4_MACS_peak_7123_lociStitched
NADK	0	2_MACS_peak_45_lociStitched
NAGLU	0	2_MACS_peak_12691_lociStitched
NARF	0	2_MACS_peak_13623_lociStitched
NAT9	0	10_MACS_peak_13293_lociStitched
NAV2	0	3_MACS_peak_4973_lociStitched
NBPF1	0	1_MACS_peak_322_lociStitched
NBPF14	0	1_MACS_peak_1757_lociStitched
NBPF9	0	1_MACS_peak_1688_lociStitched
NCAPD2	0	1_MACS_peak_6451_lociStitched
NCAPG2	0	1_MACS_peak_29532_lociStitched
NCK2	0	1_MACS_peak_16913_lociStitched
NCOA7	0	2_MACS_peak_27360_lociStitched
NCRNA00167	0	2_MACS_peak_6306_lociStitched
NCRNA00184	0	3_MACS_peak_3148_lociStitched
NCRNA00201	0	1_MACS_peak_3218_lociStitched,1_MACS_peak_3219_lociStitched
NCRNA00222	0	3_MACS_peak_27201_lociStitched
NCRNA00257	0	1_MACS_peak_19627_lociStitched
NCRUPAR	0	4_MACS_peak_24734_lociStitched
NDUFAF3	0	1_MACS_peak_21194_lociStitched
NDUFB3	0	4_MACS_peak_17803_lociStitched
NDUFS2	0	2_MACS_peak_2145_lociStitched,2_MACS_peak_2143_lociStitched
NDUFS6	0	1_MACS_peak_24211_lociStitched
NDUFS7	0	2_MACS_peak_14376_lociStitched
NDUFS8	0	1_MACS_peak_5590_lociStitched
NDUFV2	0	3_MACS_peak_13729_lociStitched,7_MACS_peak_13743_lociStitched,3_MACS_peak_13736_lociStitched
NDUFV3	0	1_MACS_peak_19689_lociStitched
NEAT1	0	1_MACS_peak_5412_lociStitched
NEK4	0	3_MACS_peak_21284_lociStitched
NEK6	0	1_MACS_peak_31858_lociStitched
NEK7	0	2_MACS_peak_2539_lociStitched
NEK8	0	3_MACS_peak_12287_lociStitched
NELL1	0	3_MACS_peak_4988_lociStitched
NEU3	0	3_MACS_peak_5706_lociStitched
NEU4	0	1_MACS_peak_18374_lociStitched
NEURL	0	3_MACS_peak_4376_lociStitched
NEURL3	0	1_MACS_peak_16799_lociStitched,3_MACS_peak_16795_lociStitched
NEURL4	0	2_MACS_peak_12038_lociStitched
NFE2L2	1	2_MACS_peak_17588_lociStitched
NFE2L3	1	4_MACS_peak_28074_lociStitched,2_MACS_peak_28078_lociStitched
NFIL3	1	3_MACS_peak_31473_lociStitched
NFKB1	1	5_MACS_peak_23521_lociStitched
NFKB2	1	1_MACS_peak_4331_lociStitched
NFKBIB	0	2_MACS_peak_15168_lociStitched
NFKBIZ	0	3_MACS_peak_21602_lociStitched
NFS1	0	3_MACS_peak_18836_lociStitched
NFX1	0	1_MACS_peak_31055_lociStitched
NKPD1	0	2_MACS_peak_15347_lociStitched
NLRC3	0	1_MACS_peak_10688_lociStitched
NLRP6	0	2_MACS_peak_4670_lociStitched
NODAL	0	1_MACS_peak_3914_lociStitched
NOL11	0	3_MACS_peak_13211_lociStitched
NOL6	0	2_MACS_peak_31060_lociStitched
NOL9	0	1_MACS_peak_102_lociStitched
NOP2	0	1_MACS_peak_6451_lociStitched
NOTCH2	0	2_MACS_peak_1628_lociStitched,1_MACS_peak_1627_lociStitched
NOTCH2NL	0	1_MACS_peak_1710_lociStitched,1_MACS_peak_1711_lociStitched
NPB	0	1_MACS_peak_13580_lociStitched
NPFF	0	9_MACS_peak_7050_lociStitched
NPTXR	0	2_MACS_peak_20329_lociStitched
NPY6R	0	1_MACS_peak_25265_lociStitched
NR3C1	1	1_MACS_peak_25382_lociStitched
NRF1	1	1_MACS_peak_29198_lociStitched
NSD1	0	1_MACS_peak_25761_lociStitched
NUAK2	0	2_MACS_peak_2689_lociStitched
NUCB1	0	3_MACS_peak_15461_lociStitched
NUCKS1	0	1_MACS_peak_2700_lociStitched
NUP210	0	1_MACS_peak_20757_lociStitched,3_MACS_peak_20752_lociStitched
NUP54	0	1_MACS_peak_23303_lociStitched
OAZ1	0	3_MACS_peak_14426_lociStitched,3_MACS_peak_14423_lociStitched
OBFC2A	0	4_MACS_peak_17693_lociStitched
ODC1	0	3_MACS_peak_15764_lociStitched
OGDH	0	2_MACS_peak_28282_lociStitched,2_MACS_peak_28284_lociStitched
OR2B2	0	3_MACS_peak_26315_lociStitched
ORAI2	0	1_MACS_peak_28884_lociStitched,3_MACS_peak_28887_lociStitched,1_MACS_peak_28886_lociStitched
OSTF1	0	3_MACS_peak_31319_lociStitched
OTOL1	0	2_MACS_peak_22232_lociStitched
OTUD5	0	5_MACS_peak_32553_lociStitched
P2RY6	0	1_MACS_peak_5681_lociStitched
P4HB	0	1_MACS_peak_13580_lociStitched
P4HTM	0	1_MACS_peak_21194_lociStitched
PA2G4P4	0	2_MACS_peak_22173_lociStitched
PAF1	0	1_MACS_peak_15186_lociStitched
PAIP2	0	1_MACS_peak_25290_lociStitched
PALM	0	3_MACS_peak_14330_lociStitched
PALM2	0	3_MACS_peak_31685_lociStitched
PALM2-AKAP2	0	3_MACS_peak_31685_lociStitched,2_MACS_peak_31700_lociStitched,3_MACS_peak_31702_lociStitched
PAQR6	0	3_MACS_peak_2022_lociStitched
PARM1	0	3_MACS_peak_23282_lociStitched
PARP1	0	2_MACS_peak_3013_lociStitched
PARP10	0	2_MACS_peak_30802_lociStitched
PARP8	0	2_MACS_peak_24458_lociStitched
PAXIP1	0	1_MACS_peak_29491_lociStitched
PBRM1	0	3_MACS_peak_21284_lociStitched
PBXIP1	0	2_MACS_peak_1933_lociStitched,2_MACS_peak_1935_lociStitched,2_MACS_peak_1943_lociStitched
PCBP1	0	1_MACS_peak_16515_lociStitched
PCBP2	0	9_MACS_peak_7050_lociStitched
PCGF2	0	2_MACS_peak_12549_lociStitched
PCID2	0	2_MACS_peak_8480_lociStitched
PCMTD1	0	2_MACS_peak_30057_lociStitched
PCNT	0	2_MACS_peak_19772_lociStitched
PCP4	0	3_MACS_peak_19640_lociStitched,1_MACS_peak_19647_lociStitched,1_MACS_peak_19639_lociStitched,1_MACS_peak_19644_lociStitched
