From	To
CTCF	RUNX3
CTCF	RXRA
CTCF	RXRB
CTCF	SMAD3
CTCF	SMAD7
CTCF	SP3
CTCF	SREBF1
CTCF	SREBF2
CTCF	TBX6
CTCF	TCF4
CTCF	THAP11
CTCF	THRA
CTCF	XBP1
CTCF	ZBTB3
CTCF	ZBTB38
CTCF	ZBTB7A
CTCF	ZBTB7B
CTCF	ZFP62
CTCF	ZFP91
CTCF	ZNF114
CTCF	ZNF131
CTCF	ZNF217
CTCF	ZNF267
CTCF	ZNF283
CTCF	ZNF497
CTCF	ZNF524
CTCF	ZNF580
CTCF	ZNF581
CTCF	ZNF584
CTCF	ZNF688
CTCF	ZNF689
CTCF	ZNF740
CTCF	ZNF764
CTCF	ZNF768
CTCF	ZNF775
CTCF	ZNF784
CTCF	ZNF785
CTCF	ZNF837
CUX1	ARID3A
CUX1	ARID5A
CUX1	ATF4
CUX1	BCL6B
CUX1	BHLHE40
CUX1	CAMTA2
CUX1	CREB3L4
CUX1	CTCF
CUX1	CUX1
CUX1	E2F2
CUX1	E2F4
CUX1	ETV6
CUX1	FIZ1
CUX1	FOSL1
CUX1	FOXH1
CUX1	FOXO3
CUX1	FOXR1
CUX1	GLI1
CUX1	HES1
CUX1	HNF1B
CUX1	HSF4
CUX1	IRF1
CUX1	IRF2
CUX1	IRF4
CUX1	IRF5
CUX1	JUNB
CUX1	KLF13
CUX1	KLF3
CUX1	KLF6
CUX1	KLF9
CUX1	LTF
CUX1	MAF
CUX1	MAFG
CUX1	MAZ
CUX1	MEF2D
CUX1	MNX1
CUX1	MYC
CUX1	MZF1
CUX1	NFAT5
CUX1	NFE2L1
CUX1	NFE2L2
CUX1	NFE2L3
CUX1	NFKB2
CUX1	NOTCH1
CUX1	NR1D1
CUX1	NR3C1
CUX1	NR4A2
CUX1	POU2F1
CUX1	PRDM1
CUX1	RARA
CUX1	RARG
CUX1	RUNX3
CUX1	RXRA
CUX1	RXRB
CUX1	SMAD3
CUX1	SMAD7
CUX1	SP3
CUX1	SREBF1
CUX1	SREBF2
CUX1	TCF4
CUX1	THAP11
CUX1	THRA
CUX1	XBP1
CUX1	ZBTB3
CUX1	ZBTB38
CUX1	ZBTB7B
CUX1	ZFP62
CUX1	ZFP91
CUX1	ZNF114
CUX1	ZNF217
CUX1	ZNF267
CUX1	ZNF497
CUX1	ZNF524
CUX1	ZNF580
CUX1	ZNF581
CUX1	ZNF584
CUX1	ZNF688
CUX1	ZNF740
CUX1	ZNF764
CUX1	ZNF768
CUX1	ZNF775
CUX1	ZNF784
CUX1	ZNF785
CUX1	ZNF837
DUX4	AIRE
DUX4	ARF1
DUX4	ARID3A
DUX4	ARID5A
DUX4	ATF4
DUX4	BHLHE40
DUX4	CAMTA2
DUX4	CREB3L4
DUX4	CTCF
DUX4	CUX1
DUX4	E2F2
DUX4	E2F3
DUX4	E2F4
DUX4	ETV6
DUX4	FIZ1
DUX4	FOXO3
DUX4	FOXR1
DUX4	GLI1
DUX4	HES1
DUX4	HNF1B
DUX4	HSF4
DUX4	IRF1
DUX4	IRF2
DUX4	IRF4
DUX4	IRF5
DUX4	JUNB
DUX4	KLF13
DUX4	KLF16
DUX4	KLF3
DUX4	KLF6
DUX4	KLF9
DUX4	LTF
DUX4	MAF
DUX4	MAZ
DUX4	MEF2D
DUX4	MNX1
DUX4	MYC
DUX4	NFAT5
DUX4	NFE2L1
DUX4	NFE2L2
DUX4	NFE2L3
DUX4	NFIC
DUX4	NFKB2
DUX4	NR1D1
DUX4	NR3C1
DUX4	NR4A2
DUX4	POU2F1
DUX4	PRDM1
DUX4	RARA
DUX4	RARG
DUX4	RXRA
DUX4	SMAD3
DUX4	SMAD7
DUX4	SP3
DUX4	SREBF1
DUX4	SREBF2
DUX4	TCF4
DUX4	THAP11
DUX4	THRA
DUX4	XBP1
DUX4	ZBTB3
DUX4	ZBTB38
DUX4	ZBTB7B
DUX4	ZFP62
DUX4	ZFP91
DUX4	ZNF114
DUX4	ZNF131
DUX4	ZNF217
DUX4	ZNF267
DUX4	ZNF283
DUX4	ZNF497
DUX4	ZNF524
DUX4	ZNF580
DUX4	ZNF581
DUX4	ZNF584
DUX4	ZNF688
DUX4	ZNF689
DUX4	ZNF740
DUX4	ZNF764
DUX4	ZNF768
DUX4	ZNF775
DUX4	ZNF784
DUX4	ZNF785
DUX4	ZNF837
E2F2	AIRE
E2F2	ARF1
E2F2	ARID3A
E2F2	ARID5A
E2F2	ATF4
E2F2	BCL6B
E2F2	BHLHE40
E2F2	CAMTA2
E2F2	CREB3L4
E2F2	CTCF
E2F2	CUX1
E2F2	E2F2
E2F2	E2F3
E2F2	E2F4
E2F2	ESRRA
E2F2	ETV6
E2F2	FIZ1
E2F2	FOSL1
E2F2	FOXH1
E2F2	FOXO3
E2F2	FOXR1
E2F2	GLI1
E2F2	HES1
E2F2	HNF1B
E2F2	HSF4
E2F2	IRF1
E2F2	IRF2
E2F2	IRF4
E2F2	IRF5
E2F2	JUNB
E2F2	KLF13
E2F2	KLF16
E2F2	KLF3
E2F2	KLF6
E2F2	KLF9
E2F2	LTF
E2F2	MAF
E2F2	MAFG
E2F2	MAZ
E2F2	MEF2D
E2F2	MNX1
E2F2	MYC
E2F2	MZF1
E2F2	NFAT5
E2F2	NFE2L1
E2F2	NFE2L2
E2F2	NFE2L3
E2F2	NFIC
E2F2	NFKB2
E2F2	NOTCH1
E2F2	NR1D1
E2F2	NR3C1
E2F2	NR4A2
E2F2	POU2F1
E2F2	PRDM1
E2F2	RARA
E2F2	RARG
E2F2	RUNX3
E2F2	RXRA
E2F2	RXRB
E2F2	SMAD3
E2F2	SMAD7
