From	To
CHD2	RARA
CHD2	RARG
CHD2	RUNX1
CHD2	RUNX2
CHD2	RUNX3
CHD2	RXRB
CHD2	SF1
CHD2	SIN3A
CHD2	SMAD2
CHD2	SMAD7
CHD2	SOX11
CHD2	SOX15
CHD2	SP3
CHD2	SREBF1
CHD2	SRF
CHD2	TBX6
CHD2	TCF3
CHD2	TEF
CHD2	TFAP2A
CHD2	TFAP4
CHD2	THAP1
CHD2	USF1
CHD2	XBP1
CHD2	ZBTB1
CHD2	ZBTB38
CHD2	ZBTB44
CHD2	ZBTB7B
CHD2	ZEB1
CHD2	ZFP62
CHD2	ZFP91
CHD2	ZNF114
CHD2	ZNF132
CHD2	ZNF143
CHD2	ZNF217
CHD2	ZNF219
CHD2	ZNF236
CHD2	ZNF335
CHD2	ZNF367
CHD2	ZNF436
CHD2	ZNF48
CHD2	ZNF490
CHD2	ZNF497
CHD2	ZNF524
CHD2	ZNF580
CHD2	ZNF581
CHD2	ZNF584
CHD2	ZNF681
CHD2	ZNF687
CHD2	ZNF740
CHD2	ZNF775
CHD2	ZNF784
CHD2	ZNF791
CHD2	ZNF837
CREB3L4	ARF1
CREB3L4	ARID5A
CREB3L4	ARNT
CREB3L4	ATF4
CREB3L4	ATF5
CREB3L4	ATF6
CREB3L4	CAMTA2
CREB3L4	CEBPB
CREB3L4	CREB3L4
CREB3L4	CTCF
CREB3L4	CUX1
CREB3L4	DEAF1
CREB3L4	DMRTC2
CREB3L4	E2F3
CREB3L4	ETV3
CREB3L4	FIZ1
CREB3L4	FLI1
CREB3L4	FOSB
CREB3L4	FOSL1
CREB3L4	FOSL2
CREB3L4	FOXO3
CREB3L4	FOXP2
CREB3L4	FOXR1
CREB3L4	GFI1
CREB3L4	HES1
CREB3L4	HES5
CREB3L4	HES7
CREB3L4	HINFP
CREB3L4	IKZF3
CREB3L4	IRF1
CREB3L4	IRF2
CREB3L4	JUNB
CREB3L4	JUND
CREB3L4	KLF1
CREB3L4	KLF13
CREB3L4	KLF16
CREB3L4	KLF6
CREB3L4	KLF9
CREB3L4	MAF
CREB3L4	MAFF
CREB3L4	MAZ
CREB3L4	MEF2C
CREB3L4	MEF2D
CREB3L4	MNT
CREB3L4	MYBL2
CREB3L4	NFIX
CREB3L4	PBX4
