GENE	TF	ENHANCER_LIST
LOC100131801	0	1_MACS_peak_9846_lociStitched
LOC100132356	0	1_MACS_peak_16431_lociStitched
LOC100133985	0	3_MACS_peak_11358_lociStitched
LOC100133991	0	3_MACS_peak_8701_lociStitched
LOC100144603	0	6_MACS_peak_13851_lociStitched
LOC100216545	0	4_MACS_peak_19593_lociStitched,2_MACS_peak_19590_lociStitched
LOC100271836	0	2_MACS_peak_7543_lociStitched
LOC100287227	0	4_MACS_peak_15012_lociStitched
LOC100288123	0	1_MACS_peak_9664_lociStitched
LOC100289019	0	2_MACS_peak_21554_lociStitched
LOC100289230	0	1_MACS_peak_16813_lociStitched
LOC100329109	0	1_MACS_peak_12219_lociStitched
LOC100498859	0	3_MACS_peak_15020_lociStitched,3_MACS_peak_15023_lociStitched
LOC100507217	0	4_MACS_peak_7177_lociStitched,2_MACS_peak_7175_lociStitched,1_MACS_peak_7171_lociStitched
LOC100507547	0	4_MACS_peak_17913_lociStitched
LOC100526820	0	1_MACS_peak_18729_lociStitched
LOC113230	0	1_MACS_peak_10027_lociStitched
LOC115110	0	3_MACS_peak_73_lociStitched
LOC127841	0	2_MACS_peak_1858_lociStitched
LOC147727	0	2_MACS_peak_9905_lociStitched
LOC148145	0	2_MACS_peak_10222_lociStitched
LOC148696	0	1_MACS_peak_1936_lociStitched
LOC153684	0	1_MACS_peak_16431_lociStitched,2_MACS_peak_16427_lociStitched
LOC220906	0	1_MACS_peak_2438_lociStitched
LOC253039	0	3_MACS_peak_21442_lociStitched
LOC282997	0	4_MACS_peak_3024_lociStitched
LOC284009	0	1_MACS_peak_8166_lociStitched
LOC284454	0	6_MACS_peak_10008_lociStitched
LOC285847	0	3_MACS_peak_17997_lociStitched
LOC285972	0	1_MACS_peak_19927_lociStitched,3_MACS_peak_19924_lociStitched
LOC338799	0	7_MACS_peak_5179_lociStitched
LOC339674	0	3_MACS_peak_13754_lociStitched
LOC339807	0	9_MACS_peak_11278_lociStitched
LOC339894	0	4_MACS_peak_15029_lociStitched,3_MACS_peak_15020_lociStitched,3_MACS_peak_15023_lociStitched
LOC344887	0	2_MACS_peak_15235_lociStitched
LOC344967	0	1_MACS_peak_15585_lociStitched
LOC387646	0	1_MACS_peak_2431_lociStitched
LOC388564	0	2_MACS_peak_10767_lociStitched,2_MACS_peak_10770_lociStitched
LOC388692	0	2_MACS_peak_1163_lociStitched
LOC389247	0	1_MACS_peak_16183_lociStitched
LOC389333	0	3_MACS_peak_17088_lociStitched
LOC389634	0	3_MACS_peak_4278_lociStitched
LOC400027	0	2_MACS_peak_4489_lociStitched
LOC400927	0	5_MACS_peak_13634_lociStitched
LOC400960	0	3_MACS_peak_11358_lociStitched
LOC401233	0	1_MACS_peak_17559_lociStitched
LOC440926	0	1_MACS_peak_2068_lociStitched
LOC440944	0	1_MACS_peak_13899_lociStitched
LOC541471	0	2_MACS_peak_11656_lociStitched
LOC643749	0	1_MACS_peak_18434_lociStitched
LOC645158	0	2_MACS_peak_9305_lociStitched
LOC645332	0	2_MACS_peak_3749_lociStitched
LOC645971	0	4_MACS_peak_10658_lociStitched
LOC646851	0	4_MACS_peak_13646_lociStitched
LOC648987	0	1_MACS_peak_16431_lociStitched,2_MACS_peak_16427_lociStitched
LOC723809	0	3_MACS_peak_19585_lociStitched
LOC728743	0	1_MACS_peak_19927_lociStitched,3_MACS_peak_19924_lociStitched
LOC729156	0	1_MACS_peak_19248_lociStitched
LOC729678	0	3_MACS_peak_17511_lociStitched
LOC729723	0	1_MACS_peak_10961_lociStitched
LOC729862	0	7_MACS_peak_16349_lociStitched
LOC729966	0	1_MACS_peak_10155_lociStitched
LOC730227	0	1_MACS_peak_1827_lociStitched,5_MACS_peak_1828_lociStitched,1_MACS_peak_1833_lociStitched
LOC79015	0	3_MACS_peak_12830_lociStitched
LPAR2	0	4_MACS_peak_10205_lociStitched
LPCAT4	0	3_MACS_peak_6461_lociStitched
LPIN1	0	5_MACS_peak_10904_lociStitched
LPPR2	0	2_MACS_peak_9931_lociStitched
LPPR3	0	3_MACS_peak_9601_lociStitched
LPXN	0	1_MACS_peak_3497_lociStitched
LRP10	0	2_MACS_peak_5684_lociStitched
LRP5	0	4_MACS_peak_3762_lociStitched
LRRC16A	0	4_MACS_peak_17723_lociStitched
LRRC23	0	8_MACS_peak_4257_lociStitched
LRRC34	0	2_MACS_peak_15086_lociStitched
LRRC57	0	2_MACS_peak_6576_lociStitched
LRRFIP1	0	6_MACS_peak_12434_lociStitched
LRRIQ4	0	2_MACS_peak_15086_lociStitched
LRRK1	0	7_MACS_peak_7224_lociStitched
LRWD1	0	3_MACS_peak_19560_lociStitched
LSM2	0	5_MACS_peak_17891_lociStitched
LSM4	0	1_MACS_peak_10155_lociStitched
LSMD1	0	2_MACS_peak_8262_lociStitched
LSR	0	3_MACS_peak_10290_lociStitched
LTBP3	0	2_MACS_peak_3640_lociStitched,5_MACS_peak_3645_lociStitched
LTBP4	0	4_MACS_peak_10419_lociStitched
LTC4S	0	1_MACS_peak_17504_lociStitched
LUC7L2	0	1_MACS_peak_19834_lociStitched,1_MACS_peak_19835_lociStitched
LY6G5C	0	3_MACS_peak_17880_lociStitched
LY6G6C	0	3_MACS_peak_17880_lociStitched
LY6G6D	0	3_MACS_peak_17880_lociStitched
LY6G6E	0	3_MACS_peak_17880_lociStitched
LY6G6F	0	3_MACS_peak_17880_lociStitched
LYL1	0	1_MACS_peak_9997_lociStitched
LYPLA2P1	0	3_MACS_peak_17935_lociStitched
MADCAM1	0	2_MACS_peak_9594_lociStitched
MAF	1	1_MACS_peak_7968_lociStitched
MAGI2	0	2_MACS_peak_19339_lociStitched
MALAT1	0	2_MACS_peak_3640_lociStitched
MAN1A1	0	2_MACS_peak_18482_lociStitched
MAN2A1	0	5_MACS_peak_16859_lociStitched
MANEA	0	1_MACS_peak_18323_lociStitched
MAP1LC3B	0	4_MACS_peak_8042_lociStitched
MAP3K1	0	1_MACS_peak_16493_lociStitched,1_MACS_peak_16498_lociStitched
MAP3K11	0	5_MACS_peak_3645_lociStitched
MAP7D1	0	6_MACS_peak_514_lociStitched
MAPK6	0	1_MACS_peak_6665_lociStitched
MARCH6	0	1_MACS_peak_16296_lociStitched
MARCH9	0	2_MACS_peak_4709_lociStitched
MARCKS	0	2_MACS_peak_18448_lociStitched
MARS	0	1_MACS_peak_4703_lociStitched
MARVELD2	0	2_MACS_peak_16572_lociStitched
MAST1	0	1_MACS_peak_9981_lociStitched
MASTL	0	1_MACS_peak_2430_lociStitched
MAT2B	0	2_MACS_peak_17358_lociStitched,1_MACS_peak_17357_lociStitched
MATK	0	1_MACS_peak_9748_lociStitched
MATN1	0	11_MACS_peak_439_lociStitched
MATR3	0	1_MACS_peak_17086_lociStitched
MBD6	0	1_MACS_peak_4703_lociStitched
MBOAT7	0	1_MACS_peak_10737_lociStitched
MCL1	0	5_MACS_peak_1198_lociStitched,1_MACS_peak_1204_lociStitched
MCTP2	0	3_MACS_peak_7187_lociStitched
MDM4	0	4_MACS_peak_1860_lociStitched
MED16	0	1_MACS_peak_9605_lociStitched,2_MACS_peak_9606_lociStitched,1_MACS_peak_9608_lociStitched
MED24	0	6_MACS_peak_8595_lociStitched
MED25	0	2_MACS_peak_10683_lociStitched,2_MACS_peak_10686_lociStitched
MED26	0	1_MACS_peak_10106_lociStitched,2_MACS_peak_10108_lociStitched
MED29	0	4_MACS_peak_10380_lociStitched
MEF2C	1	2_MACS_peak_16726_lociStitched,6_MACS_peak_16720_lociStitched
MEF2D	1	10_MACS_peak_1384_lociStitched
MEGF8	0	4_MACS_peak_10485_lociStitched
MEIS2	1	2_MACS_peak_6476_lociStitched,3_MACS_peak_6479_lociStitched
MEPCE	0	1_MACS_peak_19511_lociStitched
MESDC1	0	1_MACS_peak_7026_lociStitched
MESDC2	0	1_MACS_peak_7026_lociStitched
METTL1	0	2_MACS_peak_4709_lociStitched
MGAT1	0	3_MACS_peak_17511_lociStitched
MGAT3	0	4_MACS_peak_13687_lociStitched
MGAT4B	0	1_MACS_peak_17504_lociStitched
MGC2752	0	2_MACS_peak_10846_lociStitched,2_MACS_peak_10848_lociStitched
MIDN	0	4_MACS_peak_9639_lociStitched,4_MACS_peak_9635_lociStitched
MIF	0	4_MACS_peak_13433_lociStitched
MIOX	0	6_MACS_peak_13851_lociStitched
MIR1179	0	5_MACS_peak_7096_lociStitched
MIR1181	0	2_MACS_peak_9897_lociStitched,1_MACS_peak_9896_lociStitched
MIR1208	0	3_MACS_peak_20719_lociStitched
MIR1227	0	3_MACS_peak_9693_lociStitched,2_MACS_peak_9689_lociStitched
MIR1229	0	1_MACS_peak_17504_lociStitched
MIR1233-1	0	3_MACS_peak_6461_lociStitched
MIR1236	0	2_MACS_peak_17905_lociStitched
MIR1238	0	3_MACS_peak_9902_lociStitched
MIR1244-1	0	2_MACS_peak_12388_lociStitched
MIR1266	0	2_MACS_peak_6670_lociStitched,2_MACS_peak_6672_lociStitched
MIR1281	0	2_MACS_peak_13722_lociStitched
MIR141	0	8_MACS_peak_4257_lociStitched
MIR142	0	5_MACS_peak_8859_lociStitched
MIR146B	0	2_MACS_peak_2952_lociStitched
MIR148A	0	2_MACS_peak_18961_lociStitched,1_MACS_peak_18959_lociStitched
MIR150	0	1_MACS_peak_10668_lociStitched,4_MACS_peak_10658_lociStitched
MIR15B	0	2_MACS_peak_15043_lociStitched
MIR16-2	0	2_MACS_peak_15043_lociStitched
MIR181C	0	6_MACS_peak_10008_lociStitched
MIR181D	0	6_MACS_peak_10008_lociStitched
MIR1909	0	1_MACS_peak_9664_lociStitched
MIR191	0	2_MACS_peak_14283_lociStitched
MIR1914	0	4_MACS_peak_13051_lociStitched
MIR200C	0	8_MACS_peak_4257_lociStitched
MIR219-1	0	3_MACS_peak_17927_lociStitched
MIR23A	0	6_MACS_peak_10008_lociStitched
MIR24-2	0	6_MACS_peak_10008_lociStitched
MIR27A	0	6_MACS_peak_10008_lociStitched
MIR2861	0	4_MACS_peak_21539_lociStitched
MIR29B2	0	1_MACS_peak_1936_lociStitched
MIR29C	0	1_MACS_peak_1936_lociStitched
MIR3124	0	1_MACS_peak_2219_lociStitched
MIR3128	0	1_MACS_peak_12013_lociStitched,1_MACS_peak_12014_lociStitched
MIR3136	0	5_MACS_peak_14496_lociStitched
MIR3153	0	5_MACS_peak_21202_lociStitched
MIR3175	0	4_MACS_peak_7177_lociStitched,2_MACS_peak_7175_lociStitched
MIR3187	0	3_MACS_peak_9601_lociStitched
MIR3188	0	1_MACS_peak_10155_lociStitched
MIR3190	0	2_MACS_peak_10595_lociStitched
MIR3191	0	2_MACS_peak_10595_lociStitched
MIR320E	0	1_MACS_peak_10577_lociStitched
MIR324	0	3_MACS_peak_8239_lociStitched,1_MACS_peak_8242_lociStitched
MIR33A	0	3_MACS_peak_13754_lociStitched
MIR3620	0	4_MACS_peak_2110_lociStitched
MIR3652	0	2_MACS_peak_4941_lociStitched
MIR3661	0	1_MACS_peak_17036_lociStitched,1_MACS_peak_17035_lociStitched
MIR3676	0	5_MACS_peak_8274_lociStitched
MIR3925	0	5_MACS_peak_18010_lociStitched
MIR3936	0	7_MACS_peak_17002_lociStitched
MIR3939	0	4_MACS_peak_18735_lociStitched
MIR425	0	2_MACS_peak_14283_lociStitched
MIR4257	0	5_MACS_peak_1198_lociStitched
MIR4258	0	7_MACS_peak_1304_lociStitched,4_MACS_peak_1311_lociStitched,1_MACS_peak_1317_lociStitched
MIR4275	0	10_MACS_peak_15530_lociStitched
MIR4284	0	2_MACS_peak_19271_lociStitched
MIR4285	0	5_MACS_peak_19548_lociStitched
MIR4312	0	1_MACS_peak_6867_lociStitched
MIR4316	0	13_MACS_peak_9130_lociStitched
MIR4321	0	3_MACS_peak_9693_lociStitched,2_MACS_peak_9689_lociStitched
MIR548F1	0	1_MACS_peak_1715_lociStitched
MIR548F2	0	5_MACS_peak_12249_lociStitched
MIR548H4	0	1_MACS_peak_6867_lociStitched
MIR548I1	0	2_MACS_peak_14798_lociStitched
MIR548I2	0	2_MACS_peak_15442_lociStitched
MIR550A1	0	1_MACS_peak_18993_lociStitched
MIR550B1	0	1_MACS_peak_18993_lociStitched
MIR612	0	2_MACS_peak_3632_lociStitched
MIR613	0	1_MACS_peak_4315_lociStitched
MIR628	0	3_MACS_peak_6715_lociStitched
MIR629	0	2_MACS_peak_6886_lociStitched,2_MACS_peak_6882_lociStitched
MIR637	0	3_MACS_peak_9750_lociStitched
MIR639	0	1_MACS_peak_10050_lociStitched
MIR647	0	4_MACS_peak_13051_lociStitched
MIR661	0	4_MACS_peak_20812_lociStitched
MIR7-1	0	2_MACS_peak_21173_lociStitched
MIR7-2	0	5_MACS_peak_7096_lociStitched
MIR877	0	2_MACS_peak_17844_lociStitched
MIR941-1	0	4_MACS_peak_13051_lociStitched
MIR941-2	0	4_MACS_peak_13051_lociStitched
MIR941-3	0	4_MACS_peak_13051_lociStitched
MIRLET7A1	0	2_MACS_peak_21266_lociStitched
MIRLET7D	0	2_MACS_peak_21266_lociStitched
MIRLET7F1	0	2_MACS_peak_21266_lociStitched
MIRLET7I	0	1_MACS_peak_4728_lociStitched
MKLN1	0	2_MACS_peak_19777_lociStitched
MKNK2	0	3_MACS_peak_9679_lociStitched,3_MACS_peak_9675_lociStitched
MLH1	0	2_MACS_peak_14083_lociStitched
MLL3	0	1_MACS_peak_19952_lociStitched
MLL4	0	5_MACS_peak_10304_lociStitched
MLL5	0	4_MACS_peak_19593_lociStitched,2_MACS_peak_19590_lociStitched
MNT	1	1_MACS_peak_8166_lociStitched
MOBKL2A	0	3_MACS_peak_9679_lociStitched,3_MACS_peak_9675_lociStitched
MOCS3	0	1_MACS_peak_12924_lociStitched
MORF4L1	0	3_MACS_peak_7008_lociStitched
MPO	0	5_MACS_peak_8859_lociStitched
MPZL1	0	3_MACS_peak_1558_lociStitched
MRPL1	0	2_MACS_peak_15754_lociStitched
MRPL24	0	5_MACS_peak_1402_lociStitched
MRPL38	0	3_MACS_peak_9065_lociStitched
MRPL42P5	0	2_MACS_peak_6538_lociStitched
MRPL49	0	1_MACS_peak_3624_lociStitched
MRPL54	0	1_MACS_peak_9748_lociStitched
MRPL55	0	4_MACS_peak_2110_lociStitched
MRPS14	0	1_MACS_peak_1613_lociStitched
MRPS18B	0	2_MACS_peak_17844_lociStitched
MSH5	0	3_MACS_peak_17880_lociStitched
MSL1	0	6_MACS_peak_8595_lociStitched
MSL2	0	3_MACS_peak_14887_lociStitched
MST1P2	0	1_MACS_peak_232_lociStitched
MST1P9	0	1_MACS_peak_234_lociStitched
MTA2	0	7_MACS_peak_3540_lociStitched
MTMR11	0	1_MACS_peak_1184_lociStitched
MTMR12	0	7_MACS_peak_16368_lociStitched
MTRNR2L3	0	4_MACS_peak_12961_lociStitched
MUTED-TXNDC5	0	14_MACS_peak_17614_lociStitched
MYD88	0	1_MACS_peak_14095_lociStitched
MYNN	1	2_MACS_peak_15086_lociStitched
MYO5A	0	2_MACS_peak_6693_lociStitched,3_MACS_peak_6677_lociStitched,1_MACS_peak_6687_lociStitched
MYO5C	0	2_MACS_peak_6670_lociStitched,3_MACS_peak_6677_lociStitched,2_MACS_peak_6672_lociStitched
MZB1	0	3_MACS_peak_17088_lociStitched
MZF1	1	2_MACS_peak_10846_lociStitched,2_MACS_peak_10848_lociStitched
N4BP2	0	1_MACS_peak_15585_lociStitched
NAA50	0	3_MACS_peak_14711_lociStitched
NACA	0	2_MACS_peak_4683_lociStitched
NACC1	0	1_MACS_peak_9997_lociStitched
NADK	0	4_MACS_peak_40_lociStitched
NAIF1	0	2_MACS_peak_21554_lociStitched
NANOS3	0	6_MACS_peak_10008_lociStitched
NARG2	0	1_MACS_peak_6756_lociStitched
NAT6	0	3_MACS_peak_14325_lociStitched
NBR1	0	1_MACS_peak_8670_lociStitched
NBR2	0	1_MACS_peak_8670_lociStitched
NCAPH2	0	6_MACS_peak_13851_lociStitched
NCBP1	0	1_MACS_peak_21296_lociStitched
NCLN	0	4_MACS_peak_9732_lociStitched
NCRNA00081	0	4_MACS_peak_3024_lociStitched
NCRNA00152	0	6_MACS_peak_11496_lociStitched,2_MACS_peak_11494_lociStitched
NCRNA00167	0	1_MACS_peak_4143_lociStitched
NCRNA00184	0	2_MACS_peak_2155_lociStitched
NCRNA00201	0	1_MACS_peak_2204_lociStitched,1_MACS_peak_2203_lociStitched
NDUFA11	0	2_MACS_peak_9795_lociStitched
NDUFAF3	0	2_MACS_peak_14283_lociStitched
NDUFB3	0	4_MACS_peak_12157_lociStitched
NDUFS2	0	1_MACS_peak_1481_lociStitched
NDUFS7	0	4_MACS_peak_9645_lociStitched
NDUFV2	0	2_MACS_peak_9331_lociStitched
NEAT1	0	2_MACS_peak_3632_lociStitched
NEU1	0	5_MACS_peak_17891_lociStitched
NEURL3	0	3_MACS_peak_11532_lociStitched
NF1	0	2_MACS_peak_8476_lociStitched
NFE2L2	1	1_MACS_peak_12013_lociStitched,1_MACS_peak_12014_lociStitched
NFE2L3	1	1_MACS_peak_18969_lociStitched
NFIL3	1	3_MACS_peak_21234_lociStitched
NFIX	1	3_MACS_peak_9987_lociStitched
NFKB2	1	2_MACS_peak_2952_lociStitched
NFKBIB	0	3_MACS_peak_10367_lociStitched
NFKBIZ	0	2_MACS_peak_14616_lociStitched
NFS1	0	3_MACS_peak_12742_lociStitched
NFX1	0	1_MACS_peak_21003_lociStitched
NIF3L1	0	2_MACS_peak_12147_lociStitched
NIPBL	0	1_MACS_peak_16398_lociStitched
NISCH	0	1_MACS_peak_14365_lociStitched
NIT1	0	1_MACS_peak_1481_lociStitched
NKIRAS1	0	2_MACS_peak_14033_lociStitched
NLRP6	0	1_MACS_peak_3194_lociStitched
NOP10	0	3_MACS_peak_6461_lociStitched
NOTCH4	0	4_MACS_peak_17913_lociStitched
NPRL2	0	3_MACS_peak_14325_lociStitched
NPY6R	0	1_MACS_peak_17065_lociStitched
NQO2	0	1_MACS_peak_17559_lociStitched
NR1D1	1	6_MACS_peak_8595_lociStitched
NR1D2	1	2_MACS_peak_14033_lociStitched
NR2C2	1	1_MACS_peak_13955_lociStitched
NR3C1	1	2_MACS_peak_17174_lociStitched
NR4A2	1	1_MACS_peak_11870_lociStitched,1_MACS_peak_11871_lociStitched
NSMCE2	0	9_MACS_peak_20689_lociStitched
NSMCE4A	0	2_MACS_peak_3114_lociStitched
NTN5	0	1_MACS_peak_10630_lociStitched
NUAK2	0	3_MACS_peak_1882_lociStitched,7_MACS_peak_1885_lociStitched
NUCB1	0	3_MACS_peak_10638_lociStitched
NUDCD2	0	2_MACS_peak_17358_lociStitched,1_MACS_peak_17357_lociStitched
NUDT22	0	3_MACS_peak_3599_lociStitched
NUP54	0	3_MACS_peak_15734_lociStitched
NXF1	0	1_MACS_peak_3575_lociStitched
NXT1	0	4_MACS_peak_12625_lociStitched
OAZ1	0	3_MACS_peak_9693_lociStitched,2_MACS_peak_9689_lociStitched
OCA2	0	1_MACS_peak_6387_lociStitched
OCLM	0	1_MACS_peak_1715_lociStitched
ODF3B	0	6_MACS_peak_13851_lociStitched
ODF3L2	0	2_MACS_peak_9594_lociStitched
OGDH	0	5_MACS_peak_19110_lociStitched
OMG	0	2_MACS_peak_8476_lociStitched
OR2V2	0	5_MACS_peak_17521_lociStitched
OR5K2	0	6_MACS_peak_14568_lociStitched
OR6S1	0	1_MACS_peak_5654_lociStitched
ORAI2	0	3_MACS_peak_19560_lociStitched
OS9	0	2_MACS_peak_4709_lociStitched
OSTF1	0	2_MACS_peak_21146_lociStitched
OTUD5	0	6_MACS_peak_21960_lociStitched
OXSR1	0	1_MACS_peak_14095_lociStitched
P4HTM	0	2_MACS_peak_14283_lociStitched
PAF1	0	4_MACS_peak_10380_lociStitched
PAFAH1B3	0	4_MACS_peak_10485_lociStitched,2_MACS_peak_10483_lociStitched
PAIP2	0	1_MACS_peak_17086_lociStitched,3_MACS_peak_17088_lociStitched
PALM	0	1_MACS_peak_9599_lociStitched
PALM2-AKAP2	0	7_MACS_peak_21361_lociStitched
PALM3	0	1_MACS_peak_10027_lociStitched
PANK4	0	3_MACS_peak_73_lociStitched
PAQR6	0	2_MACS_peak_1375_lociStitched
PARD3	0	2_MACS_peak_2465_lociStitched
PARP1	0	3_MACS_peak_2088_lociStitched
PARP10	0	4_MACS_peak_20812_lociStitched
PARP16	0	3_MACS_peak_6813_lociStitched
PARP8	0	1_MACS_peak_16450_lociStitched
PATL2	0	3_MACS_peak_6611_lociStitched,2_MACS_peak_6614_lociStitched,2_MACS_peak_6607_lociStitched
PAX4	1	2_MACS_peak_19732_lociStitched
PBLD	0	1_MACS_peak_2632_lociStitched
PBX2	1	4_MACS_peak_17913_lociStitched
PBX4	1	4_MACS_peak_10205_lociStitched
PBXIP1	0	7_MACS_peak_1304_lociStitched,4_MACS_peak_1311_lociStitched,1_MACS_peak_1317_lociStitched
PCBP1	0	3_MACS_peak_11358_lociStitched
PCF11	0	3_MACS_peak_3874_lociStitched
PCK2	0	4_MACS_peak_5713_lociStitched
PCMTD1	0	2_MACS_peak_20304_lociStitched
PCNP	0	1_MACS_peak_14606_lociStitched
PCNXL3	0	5_MACS_peak_3645_lociStitched
PCP2	0	1_MACS_peak_9846_lociStitched
PDCD4	0	4_MACS_peak_3024_lociStitched
PDE12	0	2_MACS_peak_14444_lociStitched
PDE3B	0	1_MACS_peak_3327_lociStitched
PDE4A	0	2_MACS_peak_9897_lociStitched,1_MACS_peak_9896_lociStitched
PDE4C	0	1_MACS_peak_10155_lociStitched
PDE7A	0	1_MACS_peak_20366_lociStitched
PDK1	0	10_MACS_peak_11969_lociStitched
PELI1	0	3_MACS_peak_11248_lociStitched
PER1	0	5_MACS_peak_8274_lociStitched
PEX19	0	1_MACS_peak_1441_lociStitched
PFAS	0	2_MACS_peak_8289_lociStitched
PFDN2	0	1_MACS_peak_1481_lociStitched
PFDN6	0	3_MACS_peak_17935_lociStitched
PFN1	0	3_MACS_peak_8211_lociStitched
PFN3	0	2_MACS_peak_17472_lociStitched
PGAM1	0	1_MACS_peak_2894_lociStitched
PHB2	0	8_MACS_peak_4257_lociStitched
PHF12	0	4_MACS_peak_8438_lociStitched
PHF15	0	1_MACS_peak_17043_lociStitched
PHF19	0	3_MACS_peak_21442_lociStitched
PHF20	0	3_MACS_peak_12742_lociStitched
PHF23	0	3_MACS_peak_8239_lociStitched,1_MACS_peak_8242_lociStitched
PHF5A	0	2_MACS_peak_13731_lociStitched
PHF7	0	1_MACS_peak_14365_lociStitched
PHIP	0	3_MACS_peak_18217_lociStitched
PHYH	0	1_MACS_peak_2323_lociStitched
PI4KB	0	1_MACS_peak_1228_lociStitched
PIAS4	0	3_MACS_peak_9750_lociStitched
PIH1D1	0	1_MACS_peak_10668_lociStitched,4_MACS_peak_10658_lociStitched
PIK3C2B	0	4_MACS_peak_1860_lociStitched
PIM2	0	6_MACS_peak_21960_lociStitched
PIP5KL1	0	4_MACS_peak_21545_lociStitched
PJA2	0	1_MACS_peak_16855_lociStitched
PKN1	0	2_MACS_peak_10043_lociStitched
PKN3	0	3_MACS_peak_21576_lociStitched
PLA2G1B	0	1_MACS_peak_5131_lociStitched
PLAC8	0	2_MACS_peak_15782_lociStitched
PLCB3	0	3_MACS_peak_3599_lociStitched
PLCG2	0	14_MACS_peak_7999_lociStitched
PLCL2	0	3_MACS_peak_13990_lociStitched
PLDN	0	1_MACS_peak_6627_lociStitched
PLEC	0	4_MACS_peak_20812_lociStitched
PLEKHA4	0	3_MACS_peak_10638_lociStitched
PLEKHA6	0	2_MACS_peak_1858_lociStitched
PLEKHA8	0	2_MACS_peak_18988_lociStitched
PLEKHG2	0	4_MACS_peak_10380_lociStitched
PLEKHJ1	0	3_MACS_peak_9693_lociStitched,2_MACS_peak_9689_lociStitched
PLEKHO2	0	3_MACS_peak_6798_lociStitched
PLXNC1	0	3_MACS_peak_4884_lociStitched
PMF1	0	2_MACS_peak_1375_lociStitched
PMVK	0	7_MACS_peak_1304_lociStitched,4_MACS_peak_1311_lociStitched
PNKP	0	2_MACS_peak_10683_lociStitched,1_MACS_peak_10688_lociStitched,2_MACS_peak_10686_lociStitched
PNPLA8	0	2_MACS_peak_19643_lociStitched,1_MACS_peak_19642_lociStitched
PNRC1	0	1_MACS_peak_18269_lociStitched
PODNL1	0	2_MACS_peak_10020_lociStitched
POLG2	0	1_MACS_peak_8950_lociStitched
POLR2E	0	2_MACS_peak_9628_lociStitched
POLR2J	0	3_MACS_peak_19560_lociStitched
POLR3GL	0	3_MACS_peak_1114_lociStitched,2_MACS_peak_1117_lociStitched
POLRMT	0	1_MACS_peak_9599_lociStitched
POP5	0	4_MACS_peak_5140_lociStitched
POU2AF1	0	14_MACS_peak_3973_lociStitched
POU2F1	1	2_MACS_peak_1535_lociStitched
POU5F1	1	2_MACS_peak_17863_lociStitched
PPCDC	0	3_MACS_peak_6950_lociStitched
PPIL3	0	2_MACS_peak_12147_lociStitched
PPM1N	0	1_MACS_peak_10547_lociStitched,1_MACS_peak_10546_lociStitched,1_MACS_peak_10548_lociStitched
PPOX	0	1_MACS_peak_1481_lociStitched
PPP1R10	0	2_MACS_peak_17844_lociStitched
PPP1R13L	0	1_MACS_peak_10546_lociStitched
PPP1R14B	0	3_MACS_peak_3599_lociStitched
PPP1R15A	0	3_MACS_peak_10638_lociStitched
PPP1R15B	0	2_MACS_peak_1858_lociStitched
PPP2CA	0	1_MACS_peak_17036_lociStitched,1_MACS_peak_17035_lociStitched
PPP2R5A	0	1_MACS_peak_1977_lociStitched
PPP6R1	0	3_MACS_peak_10760_lociStitched
PPT2	0	4_MACS_peak_17913_lociStitched
PQBP1	0	6_MACS_peak_21960_lociStitched
PRCC	0	5_MACS_peak_1402_lociStitched
PRCD	0	8_MACS_peak_9092_lociStitched
PRDM1	1	8_MACS_peak_18360_lociStitched
PRDM10	1	1_MACS_peak_4143_lociStitched
PRDX2	0	1_MACS_peak_9981_lociStitched
PRICKLE2	0	3_MACS_peak_14479_lociStitched
PRKACA	0	1_MACS_peak_10027_lociStitched
PRKCD	0	8_MACS_peak_14389_lociStitched,5_MACS_peak_14397_lociStitched
PRKD2	0	1_MACS_peak_10577_lociStitched
PRKRIP1	0	3_MACS_peak_19560_lociStitched
PRMT1	0	4_MACS_peak_10677_lociStitched,2_MACS_peak_10674_lociStitched
PRMT5	0	2_MACS_peak_5684_lociStitched
PRPF3	0	1_MACS_peak_1194_lociStitched
PRPF6	0	4_MACS_peak_13051_lociStitched
PRPS1	0	1_MACS_peak_22116_lociStitched
PRR12	0	2_MACS_peak_10674_lociStitched
PRR14	0	1_MACS_peak_7698_lociStitched
PRR15	0	2_MACS_peak_18979_lociStitched
PRR19	0	4_MACS_peak_10485_lociStitched,2_MACS_peak_10483_lociStitched
PRR24	0	2_MACS_peak_10595_lociStitched
PRR7	0	2_MACS_peak_17472_lociStitched
PRRT1	0	4_MACS_peak_17913_lociStitched
PRSSL1	0	1_MACS_peak_9599_lociStitched
PRTN3	0	3_MACS_peak_9601_lociStitched
PRUNE	0	1_MACS_peak_1216_lociStitched
PRX	0	2_MACS_peak_10412_lociStitched,2_MACS_peak_10409_lociStitched
PSD	0	2_MACS_peak_2952_lociStitched
PSENEN	0	5_MACS_peak_10304_lociStitched
PSMA1	0	1_MACS_peak_3327_lociStitched
PSMD13	0	1_MACS_peak_3194_lociStitched
PSMD4	0	1_MACS_peak_1228_lociStitched
PSMD5	0	3_MACS_peak_21442_lociStitched
PSME1	0	4_MACS_peak_5713_lociStitched
PSME2	0	4_MACS_peak_5713_lociStitched
PSORS1C3	0	2_MACS_peak_17863_lociStitched
PTBP1	0	3_MACS_peak_9601_lociStitched
PTCH1	0	1_MACS_peak_21280_lociStitched
