From	To
E2F2	MAZ
E2F2	MEF2C
E2F2	MEF2D
E2F2	MNT
E2F2	MYBL2
E2F2	MYC
E2F2	NFE2
E2F2	NFE2L2
E2F2	NFE2L3
E2F2	NFIC
E2F2	NFIL3
E2F2	NR3C1
E2F2	OLIG1
E2F2	OLIG2
E2F2	POU2F1
E2F2	PRDM1
E2F2	PRDM10
E2F2	RARA
E2F2	RARG
E2F2	RFX1
E2F2	RFX3
E2F2	RUNX2
E2F2	SIN3A
E2F2	SOX11
E2F2	SP3
E2F2	SREBF1
E2F2	TBX6
E2F2	TGIF1
E2F2	THAP1
E2F2	XBP1
E2F2	ZBTB1
E2F2	ZBTB38
E2F2	ZBTB7B
E2F2	ZFP91
E2F2	ZNF217
E2F2	ZNF335
E2F2	ZNF490
E2F2	ZNF580
E2F2	ZNF581
E2F2	ZNF595
E2F2	ZNF672
E2F2	ZNF687
E2F2	ZNF692
E2F2	ZNF718
E2F2	ZNF740
E2F2	ZNF784
E2F2	ZNF791
E2F2	ZXDA
E2F3	ARF1
E2F3	ATF4
E2F3	ATF5
E2F3	BACH2
E2F3	CAMTA1
E2F3	CEBPB
E2F3	CREB3L2
E2F3	DDIT3
E2F3	E2F2
E2F3	E2F3
E2F3	E2F6
E2F3	E4F1
E2F3	EHF
E2F3	ESRRA
E2F3	ETV3
E2F3	FLI1
E2F3	FOS
E2F3	FOSL1
E2F3	FOXO1
E2F3	FOXO3
E2F3	FOXP2
E2F3	GFI1
E2F3	GLI1
E2F3	HES7
E2F3	HIVEP2
E2F3	HMX1
E2F3	IKZF1
E2F3	IKZF3
E2F3	IRF2
E2F3	IRF3
E2F3	IRF4
E2F3	JUN
E2F3	JUNB
E2F3	JUND
E2F3	KLF13
E2F3	KLF2
E2F3	KLF6
E2F3	KLF9
E2F3	LHX3
E2F3	MAFB
E2F3	MAX
E2F3	MAZ
E2F3	MEF2C
E2F3	MEF2D
E2F3	MNT
E2F3	MYBL2
E2F3	MYC
E2F3	NFE2
E2F3	NFE2L2
E2F3	NFE2L3
E2F3	NFIC
E2F3	NFIL3
E2F3	NR3C1
E2F3	OLIG1
E2F3	OLIG2
E2F3	POU2F1
E2F3	PRDM1
E2F3	PRDM10
E2F3	RARA
E2F3	RARG
E2F3	RFX1
E2F3	RFX3
E2F3	RUNX1
E2F3	RUNX2
E2F3	RUNX3
E2F3	SIN3A
E2F3	SOX11
E2F3	SP3
E2F3	SREBF1
E2F3	TBX2
E2F3	TBX6
E2F3	TGIF1
E2F3	THAP1
E2F3	XBP1
E2F3	ZBTB1
E2F3	ZBTB38
E2F3	ZBTB7B
E2F3	ZFP91
E2F3	ZNF217
E2F3	ZNF335
E2F3	ZNF490
E2F3	ZNF580
E2F3	ZNF581
E2F3	ZNF595
E2F3	ZNF672
E2F3	ZNF687
E2F3	ZNF689
E2F3	ZNF692
E2F3	ZNF718
E2F3	ZNF740
E2F3	ZNF775
E2F3	ZNF784
E2F3	ZNF791
E2F6	ARF1
E2F6	ATF4
E2F6	ATF5
E2F6	BACH2
E2F6	CAMTA1
E2F6	CEBPB
E2F6	CREB3L2
E2F6	DDIT3
E2F6	E2F2
E2F6	E2F3
E2F6	E2F6
E2F6	E4F1
E2F6	EHF
E2F6	ESRRA
E2F6	ETV3
E2F6	FLI1
E2F6	FOS
E2F6	FOSL1
E2F6	FOXO1
E2F6	FOXO3
E2F6	FOXP2
E2F6	GFI1
E2F6	GLI1
E2F6	HES7
E2F6	HIVEP2
E2F6	HMX1
E2F6	IKZF1
E2F6	IKZF3
E2F6	IRF2
E2F6	IRF3
E2F6	IRF4
E2F6	JUN
E2F6	JUNB
E2F6	JUND
E2F6	KLF13
E2F6	KLF2
E2F6	KLF6
E2F6	KLF9
E2F6	LHX3
E2F6	MAFB
E2F6	MAX
E2F6	MAZ
E2F6	MEF2C
E2F6	MEF2D
E2F6	MNT
E2F6	MYBL2
E2F6	MYC
E2F6	NFE2
E2F6	NFE2L2
E2F6	NFE2L3
E2F6	NFIC
E2F6	NFIL3
E2F6	NR3C1
E2F6	OLIG1
E2F6	OLIG2
E2F6	POU2F1
E2F6	PRDM1
E2F6	PRDM10
E2F6	RARA
E2F6	RARG
E2F6	RFX1
E2F6	RFX3
E2F6	RUNX1
E2F6	RUNX2
E2F6	RUNX3
E2F6	SIN3A
E2F6	SOX11
E2F6	SP3
E2F6	SREBF1
E2F6	TBX2
E2F6	TBX6
E2F6	TGIF1
E2F6	THAP1
E2F6	XBP1
E2F6	ZBTB1
E2F6	ZBTB38
E2F6	ZBTB7B
E2F6	ZFP91
E2F6	ZNF217
E2F6	ZNF335
E2F6	ZNF490
E2F6	ZNF580
E2F6	ZNF581
E2F6	ZNF595
E2F6	ZNF672
E2F6	ZNF687
E2F6	ZNF689
E2F6	ZNF692
E2F6	ZNF718
E2F6	ZNF740
E2F6	ZNF775
E2F6	ZNF784
E2F6	ZNF791
E2F6	ZXDA
E4F1	ARF1
E4F1	ATF4
E4F1	ATF5
E4F1	BACH2
E4F1	CAMTA1
E4F1	CEBPB
E4F1	CREB3L2
E4F1	E2F2
E4F1	E2F3
E4F1	E2F6
E4F1	E4F1
E4F1	EHF
E4F1	ESRRA
E4F1	ETV3
E4F1	FLI1
E4F1	FOS
E4F1	FOSL1
E4F1	FOXO1
E4F1	FOXO3
E4F1	FOXP2
E4F1	GLI1
E4F1	HES7
E4F1	HIVEP2
E4F1	HMX1
E4F1	IKZF1
E4F1	IRF2
E4F1	IRF3
E4F1	IRF4
E4F1	JUND
E4F1	KLF13
E4F1	KLF2
E4F1	KLF6
E4F1	LHX3
E4F1	MAFB
E4F1	MAX
E4F1	MEF2C
E4F1	MEF2D
E4F1	MNT
E4F1	MYC
E4F1	NFE2
E4F1	NFE2L2
E4F1	NFE2L3
E4F1	NFIL3
E4F1	NR3C1
E4F1	OLIG1
E4F1	OLIG2
E4F1	POU2F1
E4F1	PRDM1
E4F1	PRDM10
E4F1	RARA
E4F1	RARG
E4F1	RFX1
E4F1	RFX3
E4F1	RUNX1
E4F1	RUNX2
E4F1	RUNX3
E4F1	SIN3A
E4F1	SOX11
E4F1	SREBF1
E4F1	TBX6
E4F1	TGIF1
E4F1	THAP1
E4F1	XBP1
E4F1	ZBTB1
E4F1	ZBTB38
E4F1	ZBTB7B
E4F1	ZFP91
E4F1	ZNF217
E4F1	ZNF335
E4F1	ZNF490
E4F1	ZNF580
E4F1	ZNF581
E4F1	ZNF687
E4F1	ZNF689
E4F1	ZNF740
E4F1	ZNF775
E4F1	ZNF784
E4F1	ZNF791
E4F1	ZXDA
EHF	ARF1
EHF	ATF5
