From	To
BCLAF1	FLI1
BCLAF1	FOSB
BCLAF1	FOXD4L5
BCLAF1	FOXN3
BCLAF1	FOXO3
BCLAF1	FOXP2
BCLAF1	FOXR1
BCLAF1	GZF1
BCLAF1	HAP1
BCLAF1	HBP1
BCLAF1	HES7
BCLAF1	HEY1
BCLAF1	HEY2
BCLAF1	HIVEP2
BCLAF1	IKZF1
BCLAF1	IKZF3
BCLAF1	IRF1
BCLAF1	IRF2
BCLAF1	IRF3
BCLAF1	IRF4
BCLAF1	JUN
BCLAF1	JUNB
BCLAF1	JUND
BCLAF1	KLF10
BCLAF1	KLF13
BCLAF1	KLF16
BCLAF1	KLF2
BCLAF1	KLF3
BCLAF1	KLF6
BCLAF1	KLF7
BCLAF1	MAF
BCLAF1	MEF2B
BCLAF1	MEF2C
BCLAF1	MEF2D
BCLAF1	MNT
BCLAF1	MXD1
BCLAF1	MYBL2
BCLAF1	MZF1
BCLAF1	NFE2
BCLAF1	NFE2L1
BCLAF1	NFE2L2
BCLAF1	NFE2L3
BCLAF1	NFKB1
BCLAF1	NFKB2
BCLAF1	NR1D1
BCLAF1	NR1D2
BCLAF1	NR3C1
BCLAF1	NR4A2
BCLAF1	PAX5
BCLAF1	PBX2
BCLAF1	POU2F2
BCLAF1	POU5F1
BCLAF1	PPARD
BCLAF1	PRDM1
BCLAF1	PRDM10
BCLAF1	PRDM14
BCLAF1	PRDM5
BCLAF1	RARA
BCLAF1	REL
BCLAF1	RELA
BCLAF1	RERE
BCLAF1	RFX1
BCLAF1	RFX3
BCLAF1	RREB1
BCLAF1	RUNX1
BCLAF1	RXRB
BCLAF1	SF1
BCLAF1	SIN3A
BCLAF1	SMAD3
BCLAF1	SMAD7
BCLAF1	SP100
BCLAF1	SP3
BCLAF1	SREBF2
BCLAF1	TCF12
BCLAF1	TCF3
BCLAF1	TFEB
BCLAF1	TGIF2
BCLAF1	THRA
BCLAF1	XBP1
BCLAF1	ZBTB1
BCLAF1	ZBTB20
BCLAF1	ZBTB32
BCLAF1	ZBTB38
BCLAF1	ZBTB7A
BCLAF1	ZBTB7B
BCLAF1	ZFP62
BCLAF1	ZFP91
BCLAF1	ZNF143
BCLAF1	ZNF217
BCLAF1	ZNF283
BCLAF1	ZNF526
BCLAF1	ZNF574
BCLAF1	ZNF689
BCLAF1	ZNF76
BCLAF1	ZNF775
BCLAF1	ZNF860
BHLHE41	ARID3A
BHLHE41	ATF4
BHLHE41	BACH1
BHLHE41	BCL11A
BHLHE41	BCL6B
BHLHE41	BHLHE41
BHLHE41	BRCA1
BHLHE41	CAMTA2
BHLHE41	CREB1
BHLHE41	CREB3L2
BHLHE41	CTCFL
BHLHE41	CUX1
BHLHE41	DDIT3
BHLHE41	ERF
BHLHE41	ESR1
BHLHE41	ESRRA
BHLHE41	ESRRG
BHLHE41	ETS1
BHLHE41	ETV6
BHLHE41	FLI1
BHLHE41	FOXO3
BHLHE41	FOXP2
BHLHE41	GZF1
BHLHE41	HBP1
BHLHE41	HES7
BHLHE41	HEY2
BHLHE41	HIVEP2
BHLHE41	IKZF1
BHLHE41	IKZF3
BHLHE41	IRF1
BHLHE41	IRF2
BHLHE41	IRF3
BHLHE41	IRF4
BHLHE41	JUN
BHLHE41	JUNB
BHLHE41	JUND
