From	To
CTCF	ZNF131
CTCF	ZNF217
CTCF	ZNF22
CTCF	ZNF251
CTCF	ZNF267
CTCF	ZNF276
CTCF	ZNF335
CTCF	ZNF34
CTCF	ZNF497
CTCF	ZNF517
CTCF	ZNF524
CTCF	ZNF579
CTCF	ZNF580
CTCF	ZNF581
CTCF	ZNF584
CTCF	ZNF623
CTCF	ZNF688
CTCF	ZNF689
CTCF	ZNF764
CTCF	ZNF768
CTCF	ZNF775
CTCF	ZNF784
CTCF	ZNF785
CTCF	ZNF837
DBP	ARID5A
DBP	BCL6B
DBP	BHLHE22
DBP	BHLHE40
DBP	BHLHE41
DBP	CAMTA1
DBP	CAMTA2
DBP	CEBPB
DBP	CREB3L1
DBP	CREB3L4
DBP	CTCF
DBP	DBP
DBP	DDIT3
DBP	E2F2
DBP	E2F4
DBP	ETV6
DBP	FERD3L
DBP	FIZ1
DBP	FLI1
DBP	FOSL1
DBP	FOXH1
DBP	FOXO3
DBP	FOXP2
DBP	GFI1
DBP	GLI1
DBP	GZF1
DBP	HINFP
DBP	HSF4
DBP	IRF2
DBP	IRF3
DBP	IRF4
DBP	IRF5
DBP	IRX2
DBP	JUNB
DBP	KLF10
DBP	KLF13
DBP	KLF16
DBP	KLF2
DBP	KLF6
DBP	KLF9
DBP	MAF
DBP	MAZ
DBP	MEF2D
DBP	MNX1
DBP	MXI1
DBP	MYC
DBP	MZF1
DBP	NFAT5
DBP	NFE2L1
DBP	NFE2L2
DBP	NFE2L3
DBP	NFKB2
DBP	NR3C1
DBP	POU2F1
DBP	PRDM1
DBP	PRDM10
DBP	RAD21
DBP	RARA
DBP	RORA
DBP	RUNX2
DBP	RUNX3
DBP	RXRB
DBP	SMAD2
DBP	SMAD7
DBP	SP3
DBP	SREBF1
DBP	SREBF2
DBP	STAT1
DBP	TCF4
DBP	TFAP2A
DBP	TGIF1
DBP	THAP1
DBP	THAP11
DBP	TWIST1
DBP	USF2
DBP	ZBTB1
DBP	ZBTB3
DBP	ZBTB32
DBP	ZBTB38
DBP	ZBTB7A
DBP	ZBTB7B
DBP	ZFP62
DBP	ZFP91
DBP	ZNF114
DBP	ZNF131
DBP	ZNF217
DBP	ZNF22
DBP	ZNF251
DBP	ZNF267
DBP	ZNF335
DBP	ZNF34
DBP	ZNF497
DBP	ZNF517
DBP	ZNF524
DBP	ZNF579
DBP	ZNF580
DBP	ZNF581
DBP	ZNF584
DBP	ZNF623
DBP	ZNF689
DBP	ZNF775
DBP	ZNF784
DBP	ZNF837
DDIT3	ARID5A
DDIT3	ATF5
DDIT3	BCL6B
DDIT3	BHLHE22
DDIT3	BHLHE40
DDIT3	BHLHE41
DDIT3	CAMTA2
DDIT3	CEBPB
DDIT3	CREB3L1
DDIT3	CREB3L4
DDIT3	CTCF
DDIT3	DBP
DDIT3	DDIT3
DDIT3	E2F2
