GENE	TF	ENHANCER_LIST
MARS	0	2_MACS_peak_6583_lociStitched,2_MACS_peak_6579_lociStitched
MAST1	0	1_MACS_peak_13875_lociStitched
MASTL	0	1_MACS_peak_3304_lociStitched
MAT2A	0	1_MACS_peak_15640_lociStitched
MAX	1	2_MACS_peak_8569_lociStitched
MAZ	1	2_MACS_peak_10730_lociStitched
MBD1	0	3_MACS_peak_13258_lociStitched
MBD6	0	2_MACS_peak_6583_lociStitched
MBNL1	0	4_MACS_peak_20237_lociStitched,2_MACS_peak_20229_lociStitched,7_MACS_peak_20241_lociStitched
MBP	0	1_MACS_peak_13469_lociStitched
MCFD2	0	2_MACS_peak_15287_lociStitched
MCL1	0	2_MACS_peak_1483_lociStitched,1_MACS_peak_1488_lociStitched,2_MACS_peak_1485_lociStitched
ME2	0	2_MACS_peak_13270_lociStitched
MED29	0	1_MACS_peak_14276_lociStitched,4_MACS_peak_14277_lociStitched
MEF2C	1	1_MACS_peak_22990_lociStitched,2_MACS_peak_23005_lociStitched,4_MACS_peak_22992_lociStitched,1_MACS_peak_23007_lociStitched
MEF2D	1	3_MACS_peak_1666_lociStitched,1_MACS_peak_1665_lociStitched
MEPCE	0	1_MACS_peak_26566_lociStitched
MESDC1	0	1_MACS_peak_9950_lociStitched
MESDC2	0	1_MACS_peak_9950_lociStitched
MEX3A	0	3_MACS_peak_1647_lociStitched
MEX3C	0	1_MACS_peak_13274_lociStitched,4_MACS_peak_13276_lociStitched
MFSD11	0	1_MACS_peak_12629_lociStitched,1_MACS_peak_12630_lociStitched
MFSD5	0	1_MACS_peak_6480_lociStitched
MGAT3	0	1_MACS_peak_18688_lociStitched,1_MACS_peak_18694_lociStitched
MIA	0	1_MACS_peak_14329_lociStitched
MIAT	0	3_MACS_peak_18449_lociStitched
MIF	0	3_MACS_peak_18393_lociStitched
MIR1180	0	2_MACS_peak_11686_lociStitched
MIR1181	0	3_MACS_peak_13803_lociStitched
MIR1227	0	2_MACS_peak_13588_lociStitched
MIR1236	0	1_MACS_peak_24316_lociStitched
MIR1237	0	1_MACS_peak_5014_lociStitched
MIR1238	0	1_MACS_peak_13807_lociStitched
MIR1244-1	0	3_MACS_peak_16933_lociStitched
MIR1287	0	3_MACS_peak_3990_lociStitched
MIR141	0	3_MACS_peak_5992_lociStitched
MIR142	0	1_MACS_peak_12324_lociStitched
MIR148A	0	2_MACS_peak_25885_lociStitched
MIR15A	0	1_MACS_peak_7727_lociStitched
MIR15B	0	1_MACS_peak_20343_lociStitched
MIR16-1	0	1_MACS_peak_7727_lociStitched
MIR16-2	0	1_MACS_peak_20343_lociStitched
MIR181A1	0	2_MACS_peak_2282_lociStitched
MIR1908	0	1_MACS_peak_4923_lociStitched
MIR190B	0	1_MACS_peak_1567_lociStitched
MIR192	0	1_MACS_peak_5024_lociStitched
MIR194-2	0	1_MACS_peak_5024_lociStitched
MIR200C	0	3_MACS_peak_5992_lociStitched
MIR22	0	2_MACS_peak_11377_lociStitched
MIR3124	0	1_MACS_peak_2947_lociStitched,1_MACS_peak_2946_lociStitched
MIR3128	0	1_MACS_peak_16387_lociStitched
MIR3138	0	1_MACS_peak_20869_lociStitched
MIR3143	0	4_MACS_peak_24186_lociStitched,2_MACS_peak_24190_lociStitched
MIR3156-2	0	1_MACS_peak_13003_lociStitched
MIR3167	0	4_MACS_peak_5805_lociStitched
MIR3188	0	2_MACS_peak_14035_lociStitched
MIR3202-1	0	1_MACS_peak_30832_lociStitched,1_MACS_peak_30834_lociStitched
MIR3202-2	0	1_MACS_peak_30832_lociStitched,1_MACS_peak_30834_lociStitched
MIR320E	0	1_MACS_peak_14471_lociStitched
MIR33B	0	2_MACS_peak_11636_lociStitched
MIR3615	0	2_MACS_peak_12552_lociStitched
MIR3619	0	3_MACS_peak_18816_lociStitched,2_MACS_peak_18814_lociStitched
MIR3620	0	3_MACS_peak_2700_lociStitched
MIR3647	0	1_MACS_peak_11100_lociStitched
MIR365-1	0	3_MACS_peak_10497_lociStitched,3_MACS_peak_10494_lociStitched
MIR3662	0	1_MACS_peak_25255_lociStitched
MIR3676	0	3_MACS_peak_11525_lociStitched,1_MACS_peak_11535_lociStitched
MIR3677	0	1_MACS_peak_10289_lociStitched
MIR3925	0	1_MACS_peak_24419_lociStitched
MIR3926-2	0	3_MACS_peak_27320_lociStitched
MIR4257	0	2_MACS_peak_1483_lociStitched,2_MACS_peak_1485_lociStitched
MIR4258	0	3_MACS_peak_1594_lociStitched,1_MACS_peak_1603_lociStitched,1_MACS_peak_1600_lociStitched
MIR4285	0	1_MACS_peak_26609_lociStitched
MIR4312	0	1_MACS_peak_9776_lociStitched
MIR4316	0	1_MACS_peak_12647_lociStitched
MIR4319	0	2_MACS_peak_13175_lociStitched
MIR4321	0	2_MACS_peak_13588_lociStitched
MIR548H4	0	1_MACS_peak_9776_lociStitched
MIR548I3	0	1_MACS_peak_27243_lociStitched
MIR554	0	1_MACS_peak_1516_lociStitched
MIR586	0	2_MACS_peak_24542_lociStitched
MIR603	0	2_MACS_peak_3277_lociStitched
MIR611	0	1_MACS_peak_4923_lociStitched
MIR612	0	3_MACS_peak_5052_lociStitched,1_MACS_peak_5063_lociStitched
MIR613	0	2_MACS_peak_6076_lociStitched
MIR629	0	3_MACS_peak_9792_lociStitched
MIR636	0	1_MACS_peak_12629_lociStitched,1_MACS_peak_12630_lociStitched
MIR644	0	2_MACS_peak_17403_lociStitched
MIR663B	0	1_MACS_peak_16067_lociStitched
MIR7-1	0	1_MACS_peak_29091_lociStitched
MIR718	0	1_MACS_peak_30832_lociStitched,1_MACS_peak_30834_lociStitched
MIR759	0	2_MACS_peak_7773_lociStitched
MIR761	0	1_MACS_peak_804_lociStitched
MIR877	0	2_MACS_peak_24261_lociStitched
MIR9-1	0	1_MACS_peak_1665_lociStitched
MIR9-2	0	1_MACS_peak_22972_lociStitched,2_MACS_peak_22969_lociStitched
MIR940	0	1_MACS_peak_10289_lociStitched
MIRLET7A3	0	3_MACS_peak_18816_lociStitched
MIRLET7B	0	3_MACS_peak_18816_lociStitched
MIRLET7I	0	1_MACS_peak_6612_lociStitched
MKLN1	0	1_MACS_peak_26940_lociStitched
MKRN3	0	4_MACS_peak_9198_lociStitched
MKX	0	1_MACS_peak_3311_lociStitched
MLL5	0	1_MACS_peak_26665_lociStitched
MLLT11	0	1_MACS_peak_1503_lociStitched
MLLT6	0	3_MACS_peak_11953_lociStitched
MMP25	0	1_MACS_peak_10314_lociStitched
MMP9	0	1_MACS_peak_17596_lociStitched
MNT	1	2_MACS_peak_11410_lociStitched,3_MACS_peak_11407_lociStitched
MOBKL1A	0	3_MACS_peak_21278_lociStitched
MOCS3	0	2_MACS_peak_17674_lociStitched,1_MACS_peak_17673_lociStitched
MPO	0	1_MACS_peak_12324_lociStitched
MPPED2	0	2_MACS_peak_4704_lociStitched
MRPL1	0	2_MACS_peak_21380_lociStitched
MRPL24	0	1_MACS_peak_1676_lociStitched,2_MACS_peak_1673_lociStitched
MRPL49	0	2_MACS_peak_5039_lociStitched
MRPL51	0	1_MACS_peak_5966_lociStitched
MRPL55	0	3_MACS_peak_2700_lociStitched
MRPS14	0	1_MACS_peak_1969_lociStitched
MRPS18B	0	2_MACS_peak_24261_lociStitched
MRPS23	0	1_MACS_peak_12314_lociStitched
MSH5	0	1_MACS_peak_24298_lociStitched
MSI2	0	1_MACS_peak_12306_lociStitched,1_MACS_peak_12314_lociStitched
MSL2	0	1_MACS_peak_20103_lociStitched
MSTO1	0	1_MACS_peak_1626_lociStitched
MTDH	0	3_MACS_peak_28066_lociStitched,1_MACS_peak_28069_lociStitched
MTMR11	0	1_MACS_peak_1466_lociStitched
MTSS1L	0	1_MACS_peak_11101_lociStitched
MUS81	0	2_MACS_peak_5084_lociStitched
MUTED-TXNDC5	0	2_MACS_peak_23925_lociStitched,4_MACS_peak_23928_lociStitched
MVP	0	2_MACS_peak_10730_lociStitched
MXRA7	0	1_MACS_peak_12629_lociStitched
MYBL2	1	1_MACS_peak_17541_lociStitched
MYC	1	4_MACS_peak_9116_lociStitched,1_MACS_peak_9127_lociStitched,4_MACS_peak_9109_lociStitched
MYEOV	0	1_MACS_peak_5204_lociStitched
MYO5B	0	2_MACS_peak_13243_lociStitched
MYOM2	0	1_MACS_peak_27216_lociStitched,2_MACS_peak_27211_lociStitched
MZB1	0	2_MACS_peak_23401_lociStitched,1_MACS_peak_23404_lociStitched
N4BP2	0	1_MACS_peak_21083_lociStitched
N4BP2L1	0	2_MACS_peak_7541_lociStitched
N4BP2L2	0	2_MACS_peak_7541_lociStitched
NAA10	0	1_MACS_peak_30832_lociStitched,1_MACS_peak_30829_lociStitched,1_MACS_peak_30834_lociStitched
NACA	0	3_MACS_peak_6562_lociStitched
NACC1	0	1_MACS_peak_13893_lociStitched
NADK	0	1_MACS_peak_45_lociStitched
NARF	0	1_MACS_peak_12813_lociStitched
NAT9	0	2_MACS_peak_12552_lociStitched
NAV2	0	2_MACS_peak_4621_lociStitched
NCAM1	0	3_MACS_peak_5599_lociStitched
NCAPD2	0	1_MACS_peak_5966_lociStitched
NCAPG2	0	1_MACS_peak_27196_lociStitched
NCK2	0	1_MACS_peak_15828_lociStitched
NCRNA00152	0	2_MACS_peak_15682_lociStitched,3_MACS_peak_15677_lociStitched,1_MACS_peak_15673_lociStitched
NCRNA00167	0	1_MACS_peak_5843_lociStitched
NCRNA00173	0	1_MACS_peak_7099_lociStitched
NCRNA00184	0	3_MACS_peak_2808_lociStitched
NCRNA00201	0	1_MACS_peak_2915_lociStitched,1_MACS_peak_2914_lociStitched
NDUFB3	0	1_MACS_peak_16620_lociStitched
NDUFS2	0	2_MACS_peak_1754_lociStitched,1_MACS_peak_1753_lociStitched
NDUFV2	0	5_MACS_peak_12907_lociStitched,1_MACS_peak_12900_lociStitched
NEAT1	0	3_MACS_peak_5052_lociStitched
NES	0	2_MACS_peak_1673_lociStitched
NEU3	0	2_MACS_peak_5291_lociStitched
NFE2	1	1_MACS_peak_6514_lociStitched
NFE2L2	1	1_MACS_peak_16387_lociStitched
NFE2L3	1	1_MACS_peak_25894_lociStitched
NFIC	1	1_MACS_peak_13637_lociStitched
NFIL3	1	3_MACS_peak_29178_lociStitched
NFKBIB	0	2_MACS_peak_14254_lociStitched
NFS1	0	1_MACS_peak_17437_lociStitched
NFX1	0	1_MACS_peak_28786_lociStitched
NIF3L1	0	1_MACS_peak_16611_lociStitched
NKD2	0	2_MACS_peak_22306_lociStitched
NKPD1	0	1_MACS_peak_14423_lociStitched
NLRP6	0	1_MACS_peak_4349_lociStitched
NNT	0	2_MACS_peak_22649_lociStitched
NOL11	0	1_MACS_peak_12477_lociStitched
NOL6	0	1_MACS_peak_28791_lociStitched
NOP2	0	1_MACS_peak_5966_lociStitched
NOTCH2NL	0	1_MACS_peak_1397_lociStitched
NPLOC4	0	1_MACS_peak_12765_lociStitched
NPR1	0	1_MACS_peak_1544_lociStitched
NR3C1	1	1_MACS_peak_23486_lociStitched
NRD1	0	1_MACS_peak_804_lociStitched
NSMCE2	0	2_MACS_peak_28312_lociStitched,2_MACS_peak_28307_lociStitched
NTM	0	2_MACS_peak_5867_lociStitched
NUAK2	0	2_MACS_peak_2393_lociStitched
NUCB1	0	1_MACS_peak_14536_lociStitched
NUF2	0	3_MACS_peak_1821_lociStitched
NUP54	0	5_MACS_peak_21331_lociStitched
NUP62	0	1_MACS_peak_14585_lociStitched
OAZ1	0	2_MACS_peak_13588_lociStitched
OBFC2A	0	2_MACS_peak_16514_lociStitched
ODF3	0	1_MACS_peak_4346_lociStitched
ODZ3	0	3_MACS_peak_22182_lociStitched
OGFOD2	0	4_MACS_peak_7252_lociStitched
OLIG1	1	2_MACS_peak_18024_lociStitched
OLIG2	1	2_MACS_peak_18024_lociStitched
OR2B2	0	3_MACS_peak_24216_lociStitched
OTUB2	0	3_MACS_peak_8940_lociStitched,3_MACS_peak_8948_lociStitched
OTUD5	0	1_MACS_peak_30197_lociStitched
OXCT2	0	2_MACS_peak_664_lociStitched
P2RY6	0	2_MACS_peak_5268_lociStitched
PACS1	0	1_MACS_peak_5107_lociStitched
PAF1	0	1_MACS_peak_14276_lociStitched,4_MACS_peak_14277_lociStitched
PAICS	0	1_MACS_peak_21198_lociStitched
PAIP1	0	2_MACS_peak_22649_lociStitched
PAIP2	0	2_MACS_peak_23401_lociStitched
PALM2	0	4_MACS_peak_29379_lociStitched
PALM2-AKAP2	0	4_MACS_peak_29392_lociStitched,4_MACS_peak_29379_lociStitched
PAPPA2	0	1_MACS_peak_1985_lociStitched
PAQR4	0	1_MACS_peak_10314_lociStitched
PAQR6	0	2_MACS_peak_1657_lociStitched,1_MACS_peak_1656_lociStitched,1_MACS_peak_1660_lociStitched
PARD3	0	1_MACS_peak_3392_lociStitched,1_MACS_peak_3389_lociStitched
PARM1	0	1_MACS_peak_21314_lociStitched
PARP8	0	2_MACS_peak_22658_lociStitched
PBXIP1	0	3_MACS_peak_1594_lociStitched,1_MACS_peak_1603_lociStitched,1_MACS_peak_1600_lociStitched
PCBP1	0	2_MACS_peak_15527_lociStitched
PCDH8	0	1_MACS_peak_7777_lociStitched,2_MACS_peak_7773_lociStitched
PCF11	0	2_MACS_peak_5372_lociStitched
PCGF2	0	3_MACS_peak_11953_lociStitched
PCIF1	0	1_MACS_peak_17596_lociStitched
PCM1	0	2_MACS_peak_27345_lociStitched
PCMTD1	0	1_MACS_peak_27715_lociStitched,1_MACS_peak_27713_lociStitched
PCNXL3	0	2_MACS_peak_5073_lociStitched,1_MACS_peak_5072_lociStitched
PDCD6	0	4_MACS_peak_22293_lociStitched
PDDC1	0	1_MACS_peak_4382_lociStitched
PDE2A	0	1_MACS_peak_5253_lociStitched
PDE3B	0	3_MACS_peak_4560_lociStitched
PDE4A	0	3_MACS_peak_13803_lociStitched,1_MACS_peak_13807_lociStitched
PDE4B	0	2_MACS_peak_956_lociStitched
PDE4C	0	2_MACS_peak_14035_lociStitched
PDE6G	0	1_MACS_peak_12765_lociStitched
PDE7A	0	1_MACS_peak_27826_lociStitched
PDHX	0	3_MACS_peak_4748_lociStitched,1_MACS_peak_4755_lociStitched,2_MACS_peak_4751_lociStitched
PER1	0	3_MACS_peak_11525_lociStitched
PEX19	0	1_MACS_peak_1723_lociStitched
PFAS	0	1_MACS_peak_11536_lociStitched,1_MACS_peak_11535_lociStitched
PFN3	0	2_MACS_peak_23747_lociStitched
PHB2	0	3_MACS_peak_5992_lociStitched
PHF17	0	1_MACS_peak_21807_lociStitched
PHF19	0	4_MACS_peak_29490_lociStitched,1_MACS_peak_29494_lociStitched
PHF20	0	1_MACS_peak_17437_lociStitched
PHIP	0	2_MACS_peak_24748_lociStitched
PHKG2	0	1_MACS_peak_10784_lociStitched
PHYH	0	1_MACS_peak_3112_lociStitched
PI4KB	0	1_MACS_peak_1508_lociStitched
PIM2	0	1_MACS_peak_30197_lociStitched
PIP4K2A	0	1_MACS_peak_3260_lociStitched,1_MACS_peak_3259_lociStitched
PIP5K1P1	0	4_MACS_peak_23928_lociStitched
PITPNC1	0	1_MACS_peak_12477_lociStitched
PKMYT1	0	1_MACS_peak_10314_lociStitched
PKP2	0	6_MACS_peak_6249_lociStitched
PLA2G1B	0	1_MACS_peak_7148_lociStitched
PLA2G4A	0	1_MACS_peak_2145_lociStitched,2_MACS_peak_2154_lociStitched
PLCG2	0	1_MACS_peak_11214_lociStitched
PLD4	0	1_MACS_peak_9085_lociStitched
PLEKHA4	0	1_MACS_peak_14536_lociStitched
PLEKHA7	0	2_MACS_peak_4584_lociStitched
PLEKHG2	0	1_MACS_peak_14276_lociStitched,4_MACS_peak_14277_lociStitched
PLEKHG4B	0	1_MACS_peak_22288_lociStitched,1_MACS_peak_22292_lociStitched
PLEKHH3	0	3_MACS_peak_12060_lociStitched
PLEKHJ1	0	2_MACS_peak_13588_lociStitched
PLEKHO2	0	1_MACS_peak_9710_lociStitched
PLVAP	0	1_MACS_peak_14018_lociStitched
PLXNC1	0	1_MACS_peak_6858_lociStitched
PMF1	0	2_MACS_peak_1657_lociStitched,1_MACS_peak_1656_lociStitched
PMM1	0	1_MACS_peak_18734_lociStitched
PMVK	0	3_MACS_peak_1594_lociStitched,1_MACS_peak_1600_lociStitched
PNKP	0	2_MACS_peak_14582_lociStitched
PNPLA2	0	1_MACS_peak_4382_lociStitched
POLG2	0	1_MACS_peak_12443_lociStitched
POLR1A	0	1_MACS_peak_15654_lociStitched
POLR2D	0	2_MACS_peak_16035_lociStitched
POLR2L	0	1_MACS_peak_4382_lociStitched
POLR3GL	0	1_MACS_peak_1405_lociStitched,1_MACS_peak_1404_lociStitched
POP5	0	2_MACS_peak_7156_lociStitched
POU2AF1	0	1_MACS_peak_5564_lociStitched,2_MACS_peak_5565_lociStitched
POU2F1	1	1_MACS_peak_1867_lociStitched
PPARGC1A	0	2_MACS_peak_20974_lociStitched,5_MACS_peak_20978_lociStitched,2_MACS_peak_20965_lociStitched
PPAT	0	1_MACS_peak_21198_lociStitched
PPIA	0	1_MACS_peak_26115_lociStitched
PPIAL4G	0	1_MACS_peak_1371_lociStitched
PPIE	0	2_MACS_peak_664_lociStitched
PPIL3	0	1_MACS_peak_16611_lociStitched
PPOX	0	2_MACS_peak_1754_lociStitched,1_MACS_peak_1753_lociStitched
PPP1R10	0	2_MACS_peak_24261_lociStitched
PPP1R12B	0	2_MACS_peak_2335_lociStitched
PPP1R15A	0	1_MACS_peak_14536_lociStitched
PPP1R16B	0	1_MACS_peak_17490_lociStitched
PPP2R5C	0	1_MACS_peak_9035_lociStitched,1_MACS_peak_9034_lociStitched,1_MACS_peak_9033_lociStitched
PPP3CC	0	1_MACS_peak_27388_lociStitched
PPP4C	0	2_MACS_peak_10741_lociStitched
PPPDE2	0	1_MACS_peak_18734_lociStitched
PQBP1	0	1_MACS_peak_30197_lociStitched
PRCC	0	1_MACS_peak_1676_lociStitched,2_MACS_peak_1673_lociStitched
PRCD	0	2_MACS_peak_12615_lociStitched,1_MACS_peak_12619_lociStitched
PRDM1	1	5_MACS_peak_24964_lociStitched,1_MACS_peak_24971_lociStitched,2_MACS_peak_24969_lociStitched
PRDM10	1	1_MACS_peak_5843_lociStitched
PRDX2	0	1_MACS_peak_13875_lociStitched
PRDX5	0	1_MACS_peak_5014_lociStitched
PRKD2	0	1_MACS_peak_14471_lociStitched
PRMT1	0	2_MACS_peak_14572_lociStitched
PRPF3	0	1_MACS_peak_1478_lociStitched
PRPF40A	0	1_MACS_peak_16185_lociStitched
PRPF8	0	2_MACS_peak_11377_lociStitched
PRPS1	0	1_MACS_peak_30528_lociStitched
PRR14	0	1_MACS_peak_10784_lociStitched,3_MACS_peak_10781_lociStitched
PRR20B	0	4_MACS_peak_7791_lociStitched
PRR5L	0	2_MACS_peak_4776_lociStitched
PRR7	0	2_MACS_peak_23747_lociStitched
PRRT2	0	2_MACS_peak_10730_lociStitched
PRSS27	0	1_MACS_peak_10305_lociStitched
PRSS33	0	1_MACS_peak_10305_lociStitched
PRSS36	0	1_MACS_peak_10800_lociStitched
PRSS41	0	1_MACS_peak_10305_lociStitched
PRSS8	0	1_MACS_peak_10800_lociStitched
PRTFDC1	0	2_MACS_peak_3288_lociStitched
PSMA1	0	3_MACS_peak_4560_lociStitched
PSMB3	0	3_MACS_peak_11953_lociStitched
PSMD13	0	1_MACS_peak_4349_lociStitched,1_MACS_peak_4346_lociStitched
PSMD4	0	1_MACS_peak_1508_lociStitched
PSMD5	0	4_MACS_peak_29490_lociStitched,1_MACS_peak_29494_lociStitched
PSMD7	0	2_MACS_peak_11134_lociStitched
PTEN	0	3_MACS_peak_3832_lociStitched,3_MACS_peak_3842_lociStitched
PTGES3	0	3_MACS_peak_6562_lociStitched
PTGIR	0	1_MACS_peak_14468_lociStitched
PTK2B	0	1_MACS_peak_27451_lociStitched
PTMA	0	3_MACS_peak_16933_lociStitched
PTOV1	0	2_MACS_peak_14582_lociStitched
PTPN5	0	1_MACS_peak_4609_lociStitched
PTPN6	0	3_MACS_peak_5992_lociStitched
PTPN7	0	1_MACS_peak_2327_lociStitched
PTPRG	0	1_MACS_peak_19510_lociStitched,1_MACS_peak_19511_lociStitched
PTPRVP	0	1_MACS_peak_2327_lociStitched
PXN	0	1_MACS_peak_7148_lociStitched
PYCARD	0	1_MACS_peak_10800_lociStitched
PYCR2	0	1_MACS_peak_2649_lociStitched
PYDC1	0	1_MACS_peak_10800_lociStitched
PYGB	0	2_MACS_peak_17311_lociStitched,1_MACS_peak_17313_lociStitched
PYGO2	0	3_MACS_peak_1594_lociStitched,1_MACS_peak_1603_lociStitched,1_MACS_peak_1600_lociStitched
QPCT	0	1_MACS_peak_15134_lociStitched
QRICH2	0	2_MACS_peak_12610_lociStitched
QSOX2	0	2_MACS_peak_29783_lociStitched
QTRT1	0	1_MACS_peak_13812_lociStitched
RAB33A	0	3_MACS_peak_30678_lociStitched
RAB35	0	1_MACS_peak_7141_lociStitched
RAB36	0	2_MACS_peak_18376_lociStitched
RAB37	0	2_MACS_peak_12552_lociStitched
RAB4B	0	1_MACS_peak_14329_lociStitched
RAB8A	0	2_MACS_peak_13965_lociStitched
RABIF	0	1_MACS_peak_2350_lociStitched
RAC2	0	4_MACS_peak_18607_lociStitched,1_MACS_peak_18611_lociStitched
RAD52	0	2_MACS_peak_5906_lociStitched
RANGRF	0	1_MACS_peak_11536_lociStitched
RARA	1	3_MACS_peak_12009_lociStitched
RARG	1	1_MACS_peak_6480_lociStitched
RARRES2	0	1_MACS_peak_27107_lociStitched
RASA2	0	4_MACS_peak_20155_lociStitched
RASA3	0	1_MACS_peak_8132_lociStitched,2_MACS_peak_8133_lociStitched
RASGRP3	0	2_MACS_peak_15105_lociStitched
RASL10A	0	2_MACS_peak_18478_lociStitched
RBFOX2	0	3_MACS_peak_18566_lociStitched
RBL1	0	1_MACS_peak_17469_lociStitched
RBM39	0	1_MACS_peak_17437_lociStitched
RCOR3	0	2_MACS_peak_2480_lociStitched
RCSD1	0	1_MACS_peak_1879_lociStitched
RDBP	0	1_MACS_peak_24316_lociStitched
RELN	0	2_MACS_peak_26643_lociStitched,3_MACS_peak_26639_lociStitched
RENBP	0	1_MACS_peak_30832_lociStitched,1_MACS_peak_30829_lociStitched,1_MACS_peak_30834_lociStitched
REPIN1	0	1_MACS_peak_27112_lociStitched,1_MACS_peak_27107_lociStitched
RFT1	0	3_MACS_peak_19439_lociStitched
RFX1	1	1_MACS_peak_13916_lociStitched
RFX3	1	2_MACS_peak_28568_lociStitched
RGL1	0	1_MACS_peak_2070_lociStitched,2_MACS_peak_2072_lociStitched
RHBDD1	0	1_MACS_peak_16881_lociStitched
RHBDD3	0	2_MACS_peak_18478_lociStitched
RHBDF2	0	2_MACS_peak_12615_lociStitched,1_MACS_peak_12619_lociStitched
RHOF	0	5_MACS_peak_7209_lociStitched
RHOH	0	3_MACS_peak_21087_lociStitched
RIC8A	0	1_MACS_peak_4346_lociStitched
RICTOR	0	2_MACS_peak_22595_lociStitched
RINL	0	2_MACS_peak_14254_lociStitched
RIT1	0	2_MACS_peak_1634_lociStitched
RLN3	0	1_MACS_peak_13916_lociStitched
RMI1	0	1_MACS_peak_29091_lociStitched
RNASEH2A	0	1_MACS_peak_13875_lociStitched
RNF10	0	2_MACS_peak_7156_lociStitched
RNF122	0	3_MACS_peak_27541_lociStitched,1_MACS_peak_27540_lociStitched
RNF157	0	2_MACS_peak_12610_lociStitched
RNF170	0	5_MACS_peak_27660_lociStitched,1_MACS_peak_27659_lociStitched
RNF187	0	2_MACS_peak_2713_lociStitched
RNH1	0	1_MACS_peak_4365_lociStitched
RNLS	0	1_MACS_peak_3851_lociStitched,1_MACS_peak_3849_lociStitched
RNPS1	0	1_MACS_peak_10289_lociStitched
ROMO1	0	1_MACS_peak_17437_lociStitched
RPL23AP32	0	1_MACS_peak_15344_lociStitched
RPL35	0	1_MACS_peak_29555_lociStitched
RPLP2	0	1_MACS_peak_4382_lociStitched
RPRD2	0	1_MACS_peak_1478_lociStitched
RPS16	0	1_MACS_peak_14276_lociStitched,4_MACS_peak_14277_lociStitched
RPS19BP1	0	1_MACS_peak_18694_lociStitched
RPS2P32	0	2_MACS_peak_25867_lociStitched
RPS6KA4	0	1_MACS_peak_5014_lociStitched
RPS7P5	0	1_MACS_peak_2852_lociStitched
RRAS	0	2_MACS_peak_14572_lociStitched
RRM2	0	1_MACS_peak_14876_lociStitched
RRP15	0	3_MACS_peak_2552_lociStitched
RSPH1	0	3_MACS_peak_18166_lociStitched
RTBDN	0	1_MACS_peak_13875_lociStitched
RTDR1	0	2_MACS_peak_18376_lociStitched
RUFY3	0	3_MACS_peak_21260_lociStitched,4_MACS_peak_21263_lociStitched
RUNDC2A	0	1_MACS_peak_10471_lociStitched
RUNX1	1	1_MACS_peak_18066_lociStitched,2_MACS_peak_18061_lociStitched
RUNX2	1	2_MACS_peak_24563_lociStitched,2_MACS_peak_24547_lociStitched
RUNX3	1	1_MACS_peak_385_lociStitched
RUVBL2	0	1_MACS_peak_14540_lociStitched
RXFP4	0	1_MACS_peak_1638_lociStitched,2_MACS_peak_1634_lociStitched
S100A1	0	1_MACS_peak_1544_lociStitched
S100A10	0	1_MACS_peak_1527_lociStitched
S100A11	0	1_MACS_peak_1527_lociStitched
S100A13	0	1_MACS_peak_1544_lociStitched
S100A14	0	1_MACS_peak_1544_lociStitched
S100A16	0	1_MACS_peak_1544_lociStitched
S100PBP	0	1_MACS_peak_554_lociStitched
S1PR5	0	1_MACS_peak_13807_lociStitched
SAE1	0	1_MACS_peak_14479_lociStitched
SAMD12	0	2_MACS_peak_28229_lociStitched
SAMSN1	0	1_MACS_peak_17880_lociStitched
SAP30	0	1_MACS_peak_22137_lociStitched
SBF2	0	2_MACS_peak_4510_lociStitched
SCAF1	0	2_MACS_peak_14572_lociStitched
SCARB1	0	2_MACS_peak_7287_lociStitched
SCARB2	0	5_MACS_peak_21331_lociStitched
SCARNA10	0	1_MACS_peak_5966_lociStitched
SCARNA11	0	1_MACS_peak_5966_lociStitched
SCARNA12	0	3_MACS_peak_5992_lociStitched
SCARNA13	0	1_MACS_peak_8967_lociStitched
SCARNA17	0	2_MACS_peak_13243_lociStitched
SCARNA4	0	1_MACS_peak_1638_lociStitched,2_MACS_peak_1634_lociStitched
SCYL1	0	3_MACS_peak_5064_lociStitched,1_MACS_peak_5063_lociStitched,1_MACS_peak_5072_lociStitched
SCYL3	0	1_MACS_peak_1907_lociStitched
SDC1	0	2_MACS_peak_14965_lociStitched
SDCCAG8	0	1_MACS_peak_2889_lociStitched
SDHA	0	1_MACS_peak_22292_lociStitched,4_MACS_peak_22293_lociStitched
SEC61G	0	3_MACS_peak_26182_lociStitched
SELE	0	1_MACS_peak_1902_lociStitched
SELL	0	1_MACS_peak_1902_lociStitched
SELPLG	0	1_MACS_peak_6993_lociStitched
SEMA4A	0	3_MACS_peak_1647_lociStitched
SEMA6D	0	3_MACS_peak_9484_lociStitched,3_MACS_peak_9492_lociStitched
SEPHS1	0	1_MACS_peak_3112_lociStitched
SEPT2	0	2_MACS_peak_17049_lociStitched
SEPT9	0	1_MACS_peak_12647_lociStitched
SERPINF1	0	2_MACS_peak_11377_lociStitched
SERPINF2	0	2_MACS_peak_11377_lociStitched
SESN2	0	3_MACS_peak_473_lociStitched
SETBP1	0	1_MACS_peak_13153_lociStitched,1_MACS_peak_13167_lociStitched,5_MACS_peak_13158_lociStitched,2_MACS_peak_13154_lociStitched,2_MACS_peak_13175_lociStitched
SETD1B	0	5_MACS_peak_7209_lociStitched
SETD5	0	1_MACS_peak_18929_lociStitched
SF3A2	0	2_MACS_peak_13588_lociStitched
SF3B3	0	1_MACS_peak_11100_lociStitched
