DMSO_RPMI8226	KB528_1Hr_RPMI8226	KB528_3Hr_RPMI8226	KB528_6Hr_RPMI8226	KB528_24Hr_RPMI8226
ROCK1	13.7434397970496	16.0643797764354	13.1941819688506	21.1693469765327	20.1776180062354
GREB1L	1.80397317305541	2.09521388706493	1.16168180335543	1.76807049576321	2.45757807791623
ESCO1	11.9242850457957	9.7794763281234	14.1859621838987	14.6254246268225	14.025166219512
SNRPD1	160.521438560834	155.449448249757	173.053167227457	168.230825048411	145.793066034934
ABHD3	260.867990597611	260.208353672873	199.840966044751	158.431838969514	128.946832381261
MIB1	41.4001992038502	46.4022242594231	30.0722955516726	25.0794114723956	37.0131006324078
LOC101927571	0.911137038245751	0.675235099116542	0.849279126227752	0.799728847573154	1.43103512206447
RBBP8	49.8311945068367	50.9991571176971	55.3442148083078	57.5886247187854	61.8395312488445
CABLES1	60.5044689662341	76.7958187798501	72.8771846430244	80.3628656607934	56.6361671169017
TMEM241	14.9508462329068	16.2510934425837	12.7044993381138	10.9648950371314	15.4908804034005
RIOK3	31.8562348585597	36.9945068299869	36.4490045612631	42.2318758787019	35.0421654521861
C18orf8	32.5370813322149	37.8048634845141	44.5029423486858	49.7220447323647	45.5988279979591
NPC1	19.0111944206903	21.1430372245746	20.2066819387936	25.1715615588563	23.4505924453861
OSBPL1A	0.832918193054487	0.820966370320822	0.741934262708376	0.464216920170116	1.28148114470207
IMPACT	5.71278107159008	6.07358325549489	5.94196110407717	4.37542224281519	7.60762482075967
SS18	47.1409236131061	51.9113865477657	46.0523306324067	65.8459455773604	67.95689513802
TAF4B	27.7751678921871	35.9707334451977	26.9391634348637	17.0238744010071	26.609100164221
KCTD1	2.55767881981141	2.15980136431276	2.31226692860553	3.05768826955052	3.80862162652058
CHST9	0.930167690973077	0.839115220388164	0.55917588811112	0.653577146890604	1.09019961700491
CDH2	20.9986953415529	23.1951714996292	18.2677289339601	18.0048997536944	23.6016422310434
DSG2	62.0671011478654	67.385923810029	52.2220862605214	60.8718829341714	85.8545732122898
TRAPPC8	16.2124525141429	17.3413246779234	15.4890013393141	20.1230093690811	22.7419900229277
RNF138	15.8205915756636	19.9872378946101	19.6768948831388	21.966864126378	18.2207975260699
GAREM	5.7753448578058	6.8637749183276	3.33063092094211	2.8090619079155	4.24807582918022
ASXL3	31.1114818637331	27.826495680381	19.5150170947085	22.3565580052216	20.4528212571205
DTNA	2.5135417497347	2.83825541332295	2.18129198265394	1.39728633412404	2.85821532301651
MAPRE2	21.8457674342164	25.5329354044906	24.0491789867986	29.5213168209815	29.2393494210008
ZNF397	8.43701085988817	6.14152608083264	6.57750217640614	8.60283423999858	11.2462680805461
ZSCAN30	3.51916048679849	2.9722488557321	2.28730582457627	2.79961791883555	7.00441941823099
ZNF271P	7.57477757199293	7.4866033450901	6.91153804792808	10.3111945909529	11.2013274670281
ZNF24	20.4527402057918	23.863209324769	26.2619974182305	27.7573342091582	22.5572758142938
INO80C	18.0174900301078	20.0842623908155	22.5884107827958	28.2835899970334	22.2211061265129
GALNT1	9.25749672287268	10.2701774516491	9.96062221859395	10.9769742412813	15.8984557635384
C18orf21	32.6452432502589	36.0621173201992	50.1706246139555	49.5593125286517	36.4212236601947
RPRD1A	34.8732673795557	34.1156979218201	31.9856807878927	32.9464254839028	41.5379511481761
SLC39A6	51.8538729942006	55.9871571685081	56.0334557941833	64.5728249018064	57.9164237764924
ELP2	31.4929118493017	32.7729381893831	31.1848402243308	26.9331518313247	32.133845252638
FHOD3	4.52980813402467	5.03117471003822	3.74514063098287	1.47066190637638	3.49278046072603
TPGS2	59.8276316307607	62.3998960543693	54.4852112135492	61.9423941715542	85.5474122664636
KIAA1328	1.35898618360018	1.60981762901083	1.34440476692473	1.5191681628967	2.38949599679259
LINC00669	2.65853851286804	2.5211031482798	2.41167557059735	2.51433652384544	5.46737635345984
KC6	1.86119664066267	1.45121317064235	0.933489509208665	1.20084014158052	3.39446351237729
PIK3C3	16.8737386815264	16.5317533175127	12.9958146980644	18.2427416762262	24.2597152686577
SETBP1	4.54880236456213	6.61734119122676	2.64133163145322	1.09160166028546	2.17053476245265
EPG5	6.04722219020553	6.4751976724433	4.88214101636596	7.38963476014519	9.10384634804971
PSTPIP2	1.57143065984559	2.0915897970507	1.27136953493785	0.864155230845523	1.43884241644969
ATP5A1	704.379207048341	700.522869653635	705.190636933512	750.938983732297	642.279163412603
HAUS1	77.4013617907656	71.2949805735959	76.8745937900169	90.8498371734115	107.031187870562
C18orf25	12.5829048027659	14.2648103400109	17.34583234949	18.280327827446	14.1253160371421
RNF165	3.10926936824953	2.59150794214162	1.81067210309894	1.35463364927487	3.35313435201479
PIAS2	1.64534056576601	1.99762753311405	1.97088098537623	2.40834747911033	3.2138705979006
HDHD2	28.6173598254865	27.972340054468	27.5864704466107	28.0881268444642	48.4585106727467
IER3IP1	88.059000093727	92.4928993683463	101.454672819567	107.512895454419	107.895484672896
SMAD2	11.0652444428185	10.8005473513567	10.675014474675	13.0289671565406	13.8462805769656
ZBTB7C	3.47348642901307	4.02402898445645	1.33831454958343	1.031681946076	2.92095845163398
CTIF	12.6573190815085	16.4498224122183	11.5407245742116	9.25110588048392	15.972034679547
SMAD7	10.4388979896913	5.45026563826409	6.00732618587132	6.95260927945136	7.16104955854664
DYM	35.494616125368	39.5407687636391	33.3366171652539	38.8459405234366	47.213998534533
C18orf32	2.22608819521454	2.69121883005366	1.88176908017661	2.78570452863982	4.09656417745185
RPL17	46.2233313676047	54.095876093138	53.3911984107313	48.7782087040701	48.26911886376
SNORD58C	29.5833599474372	53.1843492585772	54.6874606325111	38.5242364342997	47.9920712528218
SNORD58A	21.2437195695611	40.2779317311136	42.6069755035771	25.2699215168154	29.0971368289394
ACAA2	126.472079862736	121.883359092381	107.329197340598	113.048894512753	149.832876173772
SCARNA17	2.74311690095283	2.26509543815537	3.49890255018521	2.96331476448056	3.12415053604698
MYO5B	3.51078076756154	3.19886423456313	2.12506279553689	1.59580263428446	1.80537999565987
CFAP53	1.03652761075607	1.14349687670422	1.52712742205635	1.08486840443508	1.41873735218019
MBD1	45.2573427463555	51.9358216066433	58.7249113034673	71.3966236248879	55.2222548223744
CXXC1	80.4320517158863	87.8292587754941	94.9938711057511	108.029271796044	86.058952947588
SKA1	31.0263635802533	29.8684347598341	32.0492988157825	59.2039683350341	51.4108773325568
ME2	50.7108616372017	48.1780393868171	39.5758839914109	33.4125282844869	56.8355552281165
ELAC1	8.05146399769217	7.97918198412196	10.0434987886556	6.57719618106614	11.2478547420932
SMAD4	14.0930956288035	13.7638980203438	15.2702580583782	20.9174907386491	18.5889262309118
MEX3C	31.8627967577665	39.6889452631251	32.7827825470604	48.5466862731333	39.8183420241166
MBD2	34.2967316389302	33.765172678298	33.4639943488356	34.9037645928802	34.9631725630539
POLI	5.2334548038768	4.70651088769516	4.82573413941179	5.31485429691759	7.67906438079782
C18orf54	3.26732915269801	2.65176004667865	3.85842757682805	6.32894551680519	7.26610267003516
TCF4	46.3807684208917	50.1151664203258	28.7134065393748	41.2180109576545	42.4658453145031
TXNL1	133.778417890152	135.288813608143	147.531728565781	192.949901759102	138.070389433508
WDR7	5.11545668507831	6.25437288866894	5.45236958368318	9.27261814001988	7.94239640694023
FECH	17.117860508643	18.4309953763767	19.0624850619458	22.7042121724375	28.6103419999402
NARS	165.248898671155	169.79111620116	163.867181890809	178.61586393655	172.59770288502
LOC100505549	5.14210019378816	5.10217244340285	3.74273474907042	3.71569428558159	7.51273655915191
NEDD4L	13.6049223369852	15.7377382912177	11.7358033919422	7.45737997412869	13.3255792616426
MALT1	10.6199596555789	11.2569528590206	12.2536247512172	15.9843956946513	13.641025671518
SEC11C	735.151027654114	680.621518015453	684.639056073681	622.864584117512	385.744541725156
LMAN1	195.365782901206	209.462203078675	181.064326043421	174.65493755849	116.11546266779
PMAIP1	22.1012029736561	38.6641134265165	25.9559395814804	17.0091321510613	19.7992999910377
PIGN	20.5888869383148	21.3545632673115	17.4567842718703	18.3679675742922	29.7298087351219
KIAA1468	10.4602243070869	10.8966368337942	11.3490918331051	14.3293263678926	17.5436612467273
PHLPP1	26.8171325684741	31.5000121579978	20.546304252285	21.0109313029273	24.4797659234415
BCL2	14.3451361687092	17.1235818448894	11.1234729670053	10.0129557185179	16.9817198361987
KDSR	18.0493554707582	20.1527567556583	19.7337780773613	21.9991123008287	20.7350210494034
VPS4B	33.4278991790978	39.0533947377342	42.5251451890018	53.2781002828958	45.4442758631524
SERPINB8	1.21900571432034	1.80356871279877	4.16662579673147	5.96000252047061	1.72616443789868
CDH19	1.84852318537821	2.22047559825323	1.73818325891478	2.72180950870903	3.70499919130187
TMX3	22.1996671568752	25.9687601374179	27.417156618729	28.9543597945962	28.6771521443283
CCDC102B	0.862520587182419	0.719162050041785	0.650967134499191	0.49730344939602	1.33577228415133
DOK6	8.11769098499316	8.68963887842633	6.80800689017314	8.86823339520869	8.03938111398818
RTTN	6.00774788197986	6.20913370457974	5.81183744432173	7.92462012268319	9.60788712779461
SOCS6	0.797874962630627	1.13001261518753	1.59652699207514	2.06700893986541	1.90486174501915
NETO1	12.1971288546149	11.8689134501479	9.12381266161229	12.5328075778	13.3054229526725
LOC400655	5.29519010684435	5.47816068797011	6.01523176820347	9.10459233050286	9.35309588845368
TIMM21	72.2515400474584	71.6391324436496	71.4147439122424	80.1035020679979	57.3618476542497
CYB5A	0.862032984514516	0.683597784255541	0.674925603629189	0.60102637218208	1.81745897774995
CNDP2	184.879362022204	179.819868477634	143.731169343654	149.238083605056	168.177992185003
LINC00909	7.34222468421179	6.94578609989229	6.1883931649092	6.54177686032359	8.5842865937288
ZNF407	4.53652335379046	5.31174061960012	4.2800229429684	6.39683350625722	5.63808184062853
ZADH2	15.5276030316407	14.2227062061418	10.5783665809835	15.4512723848088	19.3593278996592
TSHZ1	17.445795045281	19.6817441511645	15.6068805515122	31.156300463257	26.7141028917925
ZNF516	4.82930523006919	6.13320246803034	2.15412754948179	2.87082386004688	5.4348931478095
C18orf65	0.937068690267844	0.744363857531733	0.244530771831806	0.262906670159563	0.829096266742105
LOC100131655	1.36355290976429	1.25681441053121	1.23874294124121	1.39558107909147	2.43194462830781
ZNF236	3.02552500709666	3.61686578275719	3.85875238199903	6.11570912321757	5.95067454617579
MBP	26.0863186949973	27.1147318372915	15.6651365132506	24.3011976906843	27.7468469067087
ATP9B	6.6390347019879	7.27012168327874	7.07230997753342	9.30611939800524	10.0583312958634
NFATC1	5.34859940870431	7.00006595478917	5.22565278606877	3.13441570747826	8.51819537333546
CTDP1	31.2207461138281	35.682930678549	41.6672275584163	41.5332765519235	33.5118738864958
PQLC1	33.5461104048192	35.1434263056027	37.9580739283892	43.8264337546897	49.067764280885
TXNL4A	168.935993594539	165.623995657039	181.699725573244	187.441804862774	163.76494030549
RBFA	17.7531072589829	17.9940624264827	20.4436858212746	18.5634402401129	18.1108266836267
ADNP2	9.30856735968162	13.0675485167849	9.79342654051474	9.07934546674487	11.5242766246554
PARD6G-AS1	1.37054821469196	1.23072315649275	0.949762448596575	1.07548713289004	1.37004317952394
WASH5P	2.74893930378034	2.49602912835063	2.36739329229637	4.0655924178518	2.9026093500294
PPAP2C	2.78729120904814	2.91971777793497	2.21533896442761	1.24785010394748	1.28483465353561
MIER2	1.55041803295561	1.59339908821784	1.85303598115986	1.39753423010634	2.11625265646857
TPGS1	40.6317773189931	37.4073625581781	45.9370144862485	40.0231604490618	47.6695648714482
CDC34	95.2601510916058	97.4810422518547	100.504565550941	117.861951869518	106.770998554904
BSG	414.099997561643	438.44553442055	422.750183776364	470.462304321421	490.663416591326
POLRMT	94.7781049607899	87.0902462156317	82.2287144469686	102.317549742818	92.5818711744494
FGF22	0.447036043925449	0.418819773509075	0.437233689666208	0.458033747448816	1.15166973369467
RNF126	166.920523115115	191.132072200921	187.159949488305	165.067827296296	158.408387980194
FSTL3	5.05660393418575	5.02225731482723	4.72698775380584	4.20712676933948	5.27070127803148
PTBP1	310.5953634627	397.163314055531	418.508114910458	515.00535538168	353.89123910418
PRTN3	0.666395929290357	0.942890495616223	0.314798638197994	0.185075734734267	0.12348035003766
CFD	22.5905580681079	20.6227884926451	18.8551540508842	16.866137929377	19.5303805013483
MED16	80.2609149958503	83.7791046489549	77.2963365292975	90.5382965607021	103.699446452572
R3HDM4	79.7617919595313	80.9551841295231	82.9032591040587	93.9151394307768	84.0862762496569
KISS1R	112.192291266928	103.71573951613	84.8566894030663	63.1873866229114	77.9200704002123
ARID3A	20.7852556060834	20.8528444527633	15.1059190190077	19.5906204333363	22.9580654787051
WDR18	177.648491436242	170.846400003594	169.487416522795	174.218232047267	176.384941501895
TMEM259	203.328630166282	236.228522025896	232.781772988865	261.989806056636	245.316904577659
CNN2	109.386248226222	115.714176292154	76.580654970152	61.6757890747322	114.037121657165
ABCA7	23.1219339480845	23.7679792735187	15.4874388837874	19.3744235593856	34.021286177713
HMHA1	75.2530640348319	75.5322793915399	45.6116364421374	34.7356574474418	75.6559952260549
POLR2E	196.200134643414	192.909466350339	189.231499966678	204.900369377448	202.617059933145
GPX4	179.145798554853	181.988846221733	175.620724040804	198.154737800721	252.900139588434
SBNO2	30.7374945821457	32.8437050540682	32.7839251342998	35.6676653046819	43.3074064777326
STK11	68.9933458271735	67.2194734608991	67.7848905299685	85.2586620906722	87.5568762204124
C19orf26	2.47961136749242	1.75753548190385	1.23444579328306	2.12734628452854	3.26045198060825
ATP5D	615.557485999718	581.66417817628	559.269737888759	565.61682196703	558.89816077563
MIDN	12.1049036544272	28.0771357986391	22.5145141524217	15.9915036467451	10.9086677299578
CIRBP-AS1	0.489707331386695	0.599477321922057	0.745810422534043	0.911749086265024	0.579986310709652
CIRBP	76.4035991663411	99.0680449675496	115.764984305417	101.865658367346	92.1418295894738
C19orf24	247.232689880339	253.227618290228	255.539957950968	255.43130859728	216.317605994548
MUM1	18.9292339840628	19.7462587915914	12.5211924856307	22.3620830578773	32.082540044325
NDUFS7	341.733546134967	317.840981034711	309.829933685199	324.934810147602	331.963121292996
GAMT	78.2774908360117	75.0283380069248	66.1212529324439	58.8773871242222	81.0102690189648
DAZAP1	209.256747079929	221.742094608082	196.578207669001	186.507464605015	242.202235734035
RPS15	3348.43363694042	3057.68099377184	2956.83783492119	3219.59128370086	3109.20823700922
APC2	0.566939756614052	1.22850293930309	1.49062907876973	0.729583218781394	0.370674882903328
C19orf25	36.2962647006193	30.9564619214724	29.9582851383919	38.9978400973026	35.6909068168683
PCSK4	0.400787808909121	0.58961861222355	0.40496661202444	0.23192869219405	1.10349141964212
REEP6	12.5507581033233	13.3389329191706	11.726117293624	11.4543859397244	12.9711304300438
ADAMTSL5	3.63762378971243	3.66231216996145	2.53300872559084	3.77003991763354	4.03182293693255
MEX3D	24.3823816114245	24.2024832156582	26.8380131487206	31.3030343149956	29.1362126885947
MBD3	101.585972863196	100.794514310683	119.670238779843	149.338948376239	133.558871129939
UQCR11	216.431409231374	189.217746572436	187.300254808588	188.24591846337	192.394485956309
TCF3	94.8034173117621	96.0030088306194	81.0627102324696	81.8069757927705	99.7876699735812
REXO1	24.6791885070787	32.5048716493587	33.8798271757965	30.8089208213718	28.0735309308798
KLF16	35.1099363720015	36.6902248860636	30.1535860755769	26.1793227503663	36.4667309975288
ABHD17A	96.5487569372357	88.4449339507164	92.9411097692492	97.3641914153527	117.569722380167
ADAT3	12.0159820909122	11.1848770475088	11.1170618339894	13.7236414119477	13.6221914505806
SCAMP4	29.1484489110482	36.401603044979	32.1294376615145	33.3289432771059	38.2250835988555
CSNK1G2	112.750612176944	115.499850935536	99.4390753253485	105.122329109838	131.363945114459
BTBD2	105.217826021797	109.98812078887	94.6703162884881	100.290348539608	131.637349105408
MKNK2	94.9146025865543	120.612972305822	133.308442245378	150.720666133327	104.776694077752
MOB3A	66.7584060162255	75.85506022987	36.901523241625	83.2443178263435	73.5825266919329
IZUMO4	14.9625925814122	16.4267300623141	16.4798592802081	19.0786970043912	18.009884054382
AP3D1	93.6872594717659	104.952890504183	100.817861432814	118.199319029794	107.045092130888
DOT1L	36.957967670307	44.2412235018338	40.0959032581031	47.8029849888316	41.0702571873396
PLEKHJ1	97.1624245152246	93.4594463777665	89.3616014046913	93.5558383528959	106.735134948382
SF3A2	144.436346584614	167.61226832668	149.892251056712	181.527419194198	177.651040731449
AMH	5.657131915084	12.8541155645275	16.0338172278029	13.6453204222541	6.2422817149173
JSRP1	196.606604093493	174.877086793307	173.427824279688	139.770873402187	117.71022064491
OAZ1	2440.56958327593	2369.76952646346	2253.31410275879	2364.61456500249	2629.36667452981
LINGO3	4.91401591086767	3.82442234105608	2.71492310063877	3.37285763720011	5.49227634756796
LSM7	611.366318788642	570.121428488754	590.424847426173	585.876048553868	502.293723616308
SPPL2B	42.711316584817	48.1324848482141	39.802776999389	41.207849562843	49.059755980215
TIMM13	209.314276366611	201.843845793823	198.096759226452	189.19862533012	160.817316617128
LMNB2	125.861156269783	132.786974766757	142.687633013718	171.050208741778	137.354544128171
GADD45B	59.3973591186829	88.6035269447095	92.3966762173771	53.446756625834	24.405144028944
GNG7	1.09473722331559	1.2198631074422	1.3405959213416	1.11323341089178	1.80802069295019
DIRAS1	6.94453719989523	6.53414676395888	3.49465923445147	2.4579464607599	4.99496822757674
SLC39A3	40.5261856485954	38.9243442926861	39.1736594351012	38.2893215602484	39.4993586584204
SGTA	140.229359738643	149.925577908303	146.26547357134	162.516090386025	129.978743563276
THOP1	162.257713789565	160.533233974364	159.384405348631	178.816451672259	169.917953134209
ZNF554	0.950053710100784	0.81645232370751	1.21162657174904	0.891369542970494	2.0108564861297
ZNF556	3.24032555093521	2.35518676255891	2.15066904851082	1.23741384317531	1.92136186137813
ZNF57	1.70844724959244	1.26292054717507	1.63553910449374	1.52761868883449	1.84849287099671
ZNF77	4.49937849066592	4.05762818794697	5.62924862765127	5.48084558850809	5.85933360419282
AES	256.46522647102	237.330860879686	215.83519930403	227.995427675327	360.002241817427
GNA11	4.64289412549764	4.65156005322799	4.40910699139544	6.49180305802138	5.25738437398653
NCLN	169.254915614677	184.020407791667	183.825640515563	201.452018067067	130.390253306957
NFIC	20.6995171680493	25.6980058884555	17.2647504883916	26.7193492739773	25.6750512824495
DOHH	52.2780133219229	54.8612973563773	73.5379739338691	71.9155916473688	43.3786670801746
FZR1	32.9600891627904	33.78437454653	34.824430335653	61.1289476016982	49.8699848718743
C19orf71	1.29237591747982	1.9302073990685	1.91479695848188	3.22499777461458	4.06399790426806
MFSD12	154.051107745562	156.668499522993	151.332167021198	159.713257239404	124.897398458788
HMG20B	127.052264737684	120.476284884093	111.20346949919	114.613489665401	155.309383093324
CACTIN	32.9340692395594	37.1760512273321	40.9732851343427	42.1165554350634	36.4328791351377
PIP5K1C	13.3117114875858	13.9661366109041	10.6469507639339	18.0834400993636	19.3558161683566
TJP3	3.25063407817618	3.10998800871401	2.41434497566167	1.73781864315385	4.61626803318223
APBA3	21.5793718137242	21.1401873518164	19.9231045143918	24.9610933008412	33.3059186554745
MRPL54	114.539246318563	114.083011229809	135.403854090384	155.403516287844	94.8164170808319
DAPK3	45.8017968923623	46.5143011416188	56.6247547191045	73.2371889182331	56.227983263126
MIR637	8.97808211263344	12.988773418055	15.4882861229497	13.9514231656907	11.7813207415195
EEF2	1833.89389937951	1938.6792661415	1655.03811762178	1774.35698037486	1838.16929552437
PIAS4	20.8233056150046	21.3829482128679	28.351899372668	34.6934903968032	25.1255102772906
ZBTB7A	19.8426339299609	20.3378500512412	17.6078056926885	22.1180909884277	24.3425472735019
MAP2K2	210.329998687514	216.343744865012	206.093571714771	233.714161776863	216.435042366939
SIRT6	33.9818404311149	30.2061335915267	27.9552937200781	35.5843057662861	38.0849160192158
ANKRD24	0.42183507970751	0.438305798626759	0.41661189224704	0.381475368035784	1.0979491353355
CCDC94	40.6222323289984	50.0766061345197	59.9498175667346	49.9744846865381	41.2070687336851
STAP2	1.48291135400725	1.6251402878404	1.46354125306245	1.08285759456622	2.32443731568368
MPND	22.9800401399277	21.6485046110301	21.5725420622741	23.5087291339523	37.7858941012163
SH3GL1	62.2975810979772	65.9213739938518	68.4965840298605	78.289765782205	66.3331902966105
CHAF1A	84.592166493018	92.8020719724282	105.630590849853	122.623818015242	105.269647871972
UBXN6	78.5048427022122	77.1304356027387	72.1702297800935	87.7552065622756	98.9180798868225
MIR4746	5.24335316404669	11.7896280335941	10.4235546520008	8.54602772424582	9.35919654954255
HDGFRP2	75.596308421933	67.3026902337163	70.3602974135488	85.65302049203	114.065964199272
PLIN5	1.66975427007356	3.61298151592771	3.42774178362885	2.2746060592372	0.500734850350883
LRG1	1.76212078319551	1.76861937371715	1.85998534675795	1.69495474647673	3.76866517766093
TNFAIP8L1	5.46731372509371	4.5793248129718	1.41802561494604	3.30504504635569	10.008894496116
MYDGF	573.443092548996	601.91782268506	621.2356984623	626.841619152359	491.90036310458
DPP9	51.7313041472791	59.4021318021694	54.2912345291374	65.4431816059522	56.0545416843894
FEM1A	40.0505967220469	57.8506558414005	63.4425615705644	52.6608829917161	40.9758451438886
TICAM1	17.9487660512332	17.4069965724409	13.9967886167479	20.2202939455906	24.5394676207647
PLIN3	40.8217741501674	39.0488107872913	33.6066006995846	39.4618089304279	65.3336621000057
UHRF1	28.7633894307621	39.2674246494477	64.4877531886567	60.8576016147593	34.4985534787744
KDM4B	21.3078195765862	23.473711742446	23.9170301460587	26.7517450916201	27.6580757924711
TINCR	0.663626011503667	0.673583590319183	0.840217453887453	0.621682012506328	0.987330679832831
SAFB2	61.1293368195716	73.3238233218929	86.6917312632037	100.071728695041	59.2020686519019
SAFB	110.384198103239	120.42975756845	126.309568783911	155.100494852378	114.878854140791
C19orf70	133.632264439138	116.976178720846	117.943161006284	109.23179227925	115.360221924279
HSD11B1L	1.99489827331572	2.6949018211896	2.3888625760323	1.96554001693956	2.97729483034012
RPL36	2026.09520430108	1915.63401967711	1907.96272174339	1911.56477277583	1817.81533887423
LONP1	149.998405381567	155.161357817719	145.083994980631	140.835459297965	139.079211750202
PRR22	5.92673109483936	13.5107667203302	14.1741646532219	8.29399222984829	4.67382054204428
DUS3L	65.7048797184373	80.1006864599088	92.356310260082	90.8392069919903	53.6058803327824
NRTN	18.0164212047973	14.9356180104633	13.6144906848954	9.43421075151971	22.4449796934832
FUT6	1.83248407237895	1.53814800682673	0.97857672566936	1.13908520292033	2.29546239259458
FUT3	0.857970061093145	0.922838792901182	0.450296238809411	0.354469142570531	0.48992459545027
NDUFA11	150.651813801176	131.588552407696	133.583197090954	132.847270313651	135.616939973142
VMAC	6.02699077372056	6.05636461731224	5.51857834430756	7.17865288149804	12.6879298844852
CAPS	3.73957750155861	4.59963534847172	4.73595414076537	4.56221757378558	6.86232087011558
RANBP3	39.3716279209131	44.0963610224742	45.1289538050594	56.3307294144623	45.9310645629561
LOC100128568	2.02253547234474	2.1564423648976	1.54691442289478	1.97119395026747	2.86036377121748
MLLT1	45.8851967180341	50.252626831217	46.7685972121748	51.6358232573345	53.0145523883507
CLPP	206.969025827988	199.708601260267	201.43348083409	220.862721497144	234.244938081965
ALKBH7	71.940625019066	62.4093517303005	61.0520704942519	64.943780127982	83.1157995014672
GTF2F1	95.1088939452535	96.4583056650481	104.677304956284	133.007832636914	118.16504223385
KHSRP	217.235048424915	238.912102075944	230.729031340431	278.740362086647	236.298981328892
SLC25A23	49.8369007028644	54.5605287080578	40.9315415655443	38.5894341734159	49.7009666386483
CRB3	0.744412482803623	0.526750647066774	0.435803649792146	0.293906237231193	1.04998334531625
DENND1C	0.87817767392808	0.903269724306815	0.679133781978071	0.699578651644102	1.74202422838724
TUBB4A	12.6316691823944	13.1781470426871	9.45724367438501	8.02432823074648	16.9863456280268
TNFSF9	2.12057909421144	7.45601865251571	2.15062451357267	0.896734461378874	1.18307808433113
CD70	6.92781900857608	9.5392846499075	8.53922924194493	6.30211282354253	7.11985249137762
GPR108	66.6339757436492	62.7879220174272	56.4473134248535	63.9525413085232	81.986541843173
TRIP10	34.7595714013377	27.7985713627452	13.4992935226293	17.8332890851001	43.2674124956504
SH2D3A	39.5124747788934	36.9386595793532	26.1482242165392	22.5186596610989	31.8193642122292
VAV1	43.3387737080743	45.6069212716934	30.2922271310076	21.4402559869278	42.6093944432877
ZNF557	4.76802554734029	6.38994270522973	7.16987736303036	6.50373701166267	5.53043394097895
INSR	8.35916523603372	10.2587327294078	5.44175925007626	5.73427394586771	11.1682835265237
ARHGEF18	17.1362805003339	17.4646452546531	20.8579673870572	26.1701890552261	23.4616505091026
PEX11G	0.325863678919128	0.393400538348912	0.288039452825122	0.223064258189581	1.06436432188303
ZNF358	2.75554606792694	2.82899657266895	2.21182263162262	2.63285837829059	7.42987292622722
MCOLN1	28.7257805103394	28.6528789653138	30.9829231609408	37.9501760831388	44.3814860130746
PNPLA6	40.0622545877416	41.5920842308734	34.075885164985	43.7987461497233	58.6082016083826
CAMSAP3	9.51964651615744	9.67550952194983	6.99197436223286	10.0687128068262	15.8479849131918
XAB2	74.0589340053695	81.1841390383548	87.4514320589197	105.392544861651	91.207294674308
PET100	228.060840408675	215.366726203524	224.587947647054	226.113210359046	242.546743566079
PCP2	0.601794255796088	0.601971941971525	0.859579651356559	0.62874445946083	1.40823528548895
STXBP2	113.685028621052	119.494884841374	114.301414126031	128.170410884712	151.587959701596
TRAPPC5	162.138169775761	139.838026214046	135.40941804808	142.337028685403	152.195326261755
FCER2	26.7213628011867	28.1556804619614	23.6194110125233	20.1529809525286	9.93625744815441
EVI5L	11.0212723016986	11.5559320000631	9.84837061123176	9.29258506627411	18.5560261448473
MAP2K7	33.6488985990289	34.2471089587546	32.0134345214822	41.6440178942265	34.9383697762338
TGFBR3L	19.348895115907	18.9206992757302	16.3348300082117	14.6167868961474	21.2608195936401
SNAPC2	28.7430944654548	25.053658159373	19.4140078489413	23.8111399428341	30.5648356926822
CTXN1	30.2073012942756	33.3059935436738	29.3173613770484	25.8167849646098	30.575144615337
TIMM44	104.541707375864	112.096871198005	121.148927114893	117.592678532546	84.9664904180949
ELAVL1	41.2826588750325	43.453466965745	38.7618588016514	44.2648570854959	52.2686485700179
CERS4	1.75575506761258	1.55529067544643	1.44338034784976	1.00366673521503	1.65397314874916
CD320	558.764997934047	539.241405603117	502.198806951425	478.671746324776	367.589748589553
NDUFA7	237.523372485978	201.774582548133	198.50438500941	194.096807579587	219.859486533846
RPS28	4568.74700267041	3935.99119045435	3888.18069922932	3937.4935820044	3928.90014579521
RAB11B-AS1	5.4901961436518	5.52205542889737	4.91944587745224	6.06223304082152	7.8887130273245
RAB11B	83.0874794250632	90.2077689223428	84.0001710948916	105.186757307655	126.70402561765
MARCH2	9.33864454021232	9.75686140630028	9.39614996136732	9.94840941209637	21.0609992846605
HNRNPM	378.094074736129	381.139028112039	403.137646730392	435.49361989091	403.141240557311
ZNF414	12.8633083585751	15.3689817277616	16.6572335479739	17.80024565729	18.0863158984047
MYO1F	11.3279465956689	11.4085158242878	7.61713970708496	4.72864847847641	11.6815783291073
ZNF558	4.08827622729777	4.10562485811892	3.62079957688622	3.88112369046607	8.36936505031092
ZNF317	17.9712812429278	24.1319525020072	26.7915012297388	24.4310145084072	21.4101336112299
ZNF699	0.432505129872281	0.338558048169872	0.513289942526804	0.648590304886775	0.942213265022802
ZNF559	5.23224862336241	3.94598351648471	4.53646876828943	6.53324013005092	8.28172340936008
ZNF266	17.1326087402393	19.0779084434329	20.4945560589177	25.3379101068382	30.5271485606331
ZNF426	5.15704215073209	6.29998265140135	7.67390702400712	9.34011583827736	7.25201428776879
ZNF121	9.34978302905762	12.5463650613904	10.7911336713161	8.53582295659821	9.84056516827668
ZNF561	6.57736554939888	7.55593591001116	7.98270907259071	8.81938952753465	7.81127474114516
